epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1.71786E+12,2024-06-08T18.04.31.939,3.05,66.524,52.683,-84.268
1.71786E+12,2024-06-08T18.04.31.949,3.06,71.098,55.915,-90.793
1.71786E+12,2024-06-08T18.04.31.958,3.069,78.11,58.415,-97.134
1.71786E+12,2024-06-08T18.04.31.968,3.079,86.768,59.207,-104.939
1.71786E+12,2024-06-08T18.04.31.978,3.089,93.78,59.512,-113.049
1.71786E+12,2024-06-08T18.04.31.988,3.099,100.549,57.683,-118.902
1.71786E+12,2024-06-08T18.04.31.997,3.108,108.354,53.11,-124.573
1.71786E+12,2024-06-08T18.04.32.007,3.118,116.89,50.854,-131.463
1.71786E+12,2024-06-08T18.04.32.018,3.129,123.354,49.39,-136.159
1.71786E+12,2024-06-08T18.04.32.028,3.139,127.439,44.756,-137.866
1.71786E+12,2024-06-08T18.04.32.037,3.148,132.012,41.707,-141.341
1.71786E+12,2024-06-08T18.04.32.047,3.158,135.488,40.732,-145.854
1.71786E+12,2024-06-08T18.04.32.057,3.168,138.049,34.817,-147.073
1.71786E+12,2024-06-08T18.04.32.068,3.179,142.134,26.402,-149.085
1.71786E+12,2024-06-08T18.04.32.076,3.187,144.878,21.524,-153.171
1.71786E+12,2024-06-08T18.04.32.087,3.198,146.646,20.915,-157.012
1.71786E+12,2024-06-08T18.04.32.097,3.208,150.061,22.439,-160.244
1.71786E+12,2024-06-08T18.04.32.106,3.217,156.037,24.268,-165.488
1.71786E+12,2024-06-08T18.04.32.116,3.227,159.573,25.244,-171.768
1.71786E+12,2024-06-08T18.04.32.126,3.237,164.329,20.488,-174.268
1.71786E+12,2024-06-08T18.04.32.136,3.247,175.732,8.293,-174.634
1.71786E+12,2024-06-08T18.04.32.145,3.256,185.183,-5.732,-180.305
1.71786E+12,2024-06-08T18.04.32.155,3.266,186.585,-22.988,-194.39
1.71786E+12,2024-06-08T18.04.32.166,3.277,181.951,-38.171,-198.171
1.71786E+12,2024-06-08T18.04.32.176,3.287,176.829,-48.354,-192.927
1.71786E+12,2024-06-08T18.04.32.185,3.296,183.902,-52.5,-192.561
1.71786E+12,2024-06-08T18.04.32.195,3.306,191.585,-45.61,-196.159
1.71786E+12,2024-06-08T18.04.32.205,3.316,193.902,-32.988,-197.988
1.71786E+12,2024-06-08T18.04.32.216,3.327,191.463,-22.256,-199.634
1.71786E+12,2024-06-08T18.04.32.224,3.335,187.561,-15.976,-200.854
