x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s),energy,movement
0.4566515920090081,0.13487668621560478,0.7321942517987124,0.5470027431565981,0.4935166410654026,0.5025754060526029,0.4613905800765505,1
0.4390378246149439,0.13479225020689412,0.7368810774049603,0.5472740514334946,0.5047677531846338,0.5107418339270443,0.46752188034916703,1
0.4203530069560639,0.13460069350532186,0.7415235992193783,0.5477769549968522,0.517446404321696,0.5204066606216979,0.475046844646737,1
0.40088744484837086,0.13426535487040112,0.7462034107511506,0.5484783237570741,0.5313251083588711,0.53153335056245,0.4840293299618927,1
0.3809469877761065,0.1337457976451641,0.7510245266324176,0.5493535887265969,0.5461092900576755,0.5440379297629142,0.49449675792774267,1
0.36083781100861195,0.13299968860210162,0.756102557429839,0.5503918384579669,0.5614516624835019,0.5577920988588034,0.5064354761656192,1
0.3408513411891257,0.13198547055187043,0.7615498788271883,0.5516007097653952,0.5769713077291362,0.5726290861063161,0.5197875689839319,1
0.3212505687462094,0.1306656798625072,0.767457844888239,0.5530104114659968,0.5922762611473922,0.5883518974330265,0.5344493222508258,1
0.30225883691708666,0.1290106432221968,0.773877567344509,0.5546761507034137,0.6069880139692665,0.6047433984333533,0.5502714708402393,1
0.2840519218806218,0.12700222612930925,0.7808011245691558,0.5566782437414695,0.6207660145075802,0.6215774887616722,0.5670612738727768,1
0.266753884103319,0.12463731882529164,0.7881453044055011,0.5591192997144413,0.6333300194118805,0.6386305257926224,0.5845863780926175,1
0.2504368261362345,0.12193081376532935,0.7957401434948412,0.5621180781555173,0.6444781004836561,0.6556921343616869,0.6025803481002325,1
0.23512436976283002,0.11891791045506284,0.8033245228616761,0.5657999456481695,0.6540983192740508,0.6725746040290874,0.6207496682568452,1
0.22079840943628887,0.11565565789615967,0.8105507447083573,0.5702842803493592,0.6621725750176874,0.6891202145078323,0.6387819585204078,1
0.20740855393674898,0.1122237250248134,0.8169992050377833,0.5756696501973665,0.6687718921588157,0.7052060242285437,0.6563550978534206,1
0.19488361626755096,0.10872447922668514,0.8222029974225024,0.5820180458231754,0.6740433603302375,0.7207458831205988,0.6731469156204416,1
0.18314445316131692,0.10528250419426018,0.825680721719861,0.5893397910994554,0.6781899268208696,0.7356896670603809,0.6888450939258021,1
0.17211730500734443,0.10204363108493007,0.8269742318468143,0.59758090227948,0.6814450857088404,0.7500199589412921,0.7031569215054951,1
0.1617465864340101,0.09917338308526029,0.8256868887832102,0.6066145900306185,0.6840450502648513,0.7637465997554003,0.7158185511625054,1
0.1520059737399123,0.09685453485680458,0.8215174418744088,0.616238334199038,0.6862011695594092,0.7768996822071887,0.7266034358454442,1
0.14290674438967294,0.09528339612168543,0.8142852029617001,0.6261775705917245,0.6880752038460227,0.7895216466725984,0.7353296510528226,1
0.13450264410939203,0.0946645158153864,0.8039436833166287,0.6360965305656872,0.6897597261424951,0.8016591643089539,0.7418658510387378,1
0.12689099996714173,0.09520374362233318,0.7905819202594876,0.6456161309095624,0.6912654833273894,0.813355460269826,0.7461356513241864,1
0.1202102571237155,0.0970998924767873,0.7744146793009424,0.6543380024483729,0.692517069403922,0.8246436456292053,0.748120278825689,1
0.11463449260932292,0.10053553650466891,0.7557640432924849,0.6618728516366068,0.6933576909404237,0.8355414966619277,0.7478593826985305,1
0.11036566412508678,0.10566770765368451,0.7350354202881919,0.667870556351007,0.6935630596744864,0.8460479601456011,0.7454499535939462,1
0.10762435285162002,0.11261939505653998,0.7126908708371849,0.6720489046787526,0.6928634939347045,0.8561414927058919,0.741043356729977,1
0.10663961174122302,0.1214727740033349,0.6892221481461336,0.6742178127785842,0.69097221694277,0.8657801758169746,0.7348405453369141,1
0.10763833992930343,0.13226496810073535,0.6651252019155993,0.6742962259178276,0.6876167884250161,0.8749033987078468,0.7270855856331847,1
0.11083445764937717,0.14498687901385954,0.6408772835612806,0.6723196652482059,0.6825698513662206,0.8834347852281632,0.7180576916241139,1
0.11641810388777243,0.15958524170741278,0.6169173023671493,0.668437424770321,0.6756751682263884,0.8912859718012491,0.7080620355768582,1
0.12454514061327443,0.1759676456793802,0.5936297625985707,0.6628995981128689,0.6668654165800462,0.8983608251361943,0.6974196645305683,1
0.13532739482368103,0.19400988666535463,0.5713324691368497,0.6560352623180997,0.656169408434417,0.904559714291316,0.6864569099643232,1
0.14882421212612082,0.21356475493508326,0.5502681865016343,0.6482241163230645,0.6437081074433884,0.9097835145232037,0.6754947213222563,1
0.1650359284951519,0.2344712598008295,0.5306004718568308,0.6398645344672972,0.6296807168843433,0.9139371123205864,0.664838378970452,1
0.18389974639465015,0.25656332369118656,0.5124138501763738,0.631341268009219,0.6143438008236556,0.9169322890107873,0.6547680435551066,1
0.20528825871431766,0.27967713510493886,0.49571830406656275,0.6229959047109807,0.5979875051203243,0.9186899660073334,0.6455305733894594,1
0.22901056677706008,0.3036566138059687,0.48045778182536586,0.6151027240519333,0.5809131994612494,0.9191418813628875,0.637332988307038,1
0.2548156703291877,0.3283567661816377,0.46652221423240475,0.6078518362443642,0.5634161846444644,0.9182318252481759,0.6303378787714036,1
0.28239766295599855,0.35364501650260227,0.45376243338750594,0.60134058956232,0.5457756411150193,0.9159165890366587,0.6246609568547163,1
0.31140231219573156,0.37940084298755694,0.4420073403609931,0.5955733332041675,0.5282520902771803,0.9121667804472052,0.6203708271709544,1
0.3414348109308342,0.40551421776422075,0.4310825520022095,0.5904688526804357,0.5110907912639929,0.906967628564172,0.6174909288682969,1
0.3720687234205047,0.4318834275055071,0.420829506888446,0.5858741997334121,0.4945281859499389,0.9003198523706707,0.6160034732380496,1
0.4028562752284649,0.45841279882156105,0.41112366610226897,0.5815832372429687,0.47879805085331073,0.8922406029263988,0.6158550844764495,1
0.433340113229791,0.4850106693821912,0.4018901329212135,0.5773580307261684,0.4641344720202036,0.8827644222093729,0.616963752158972,1
0.46306654064112385,0.5115877086114575,0.3931149020818667,0.572951258183021,0.4507699255232695,0.871944099944921,0.6192266303091444,1
0.4916000370174435,0.5380555231423668,0.384850155895604,0.5681280633391066,0.43892823983393287,0.8598512641215846,0.6225281750008745,1
0.5185385778354225,0.5643254639587216,0.3772125570446726,0.5626861473938152,0.42881359642949307,0.8465765239546872,0.6267481034443066,1
0.5435289026912357,0.5903076555787387,0.3703742583822428,0.5564732247081506,0.42059762859079874,0.8322290016304472,0.6317686832449596,1
0.5662805765627619,0.6159103833437977,0.3645472508415281,0.549401164623803,0.4144069316814348,0.8169351337923497,0.6374809192648645,1
0.5865775798298015,0.6410400128966018,0.35996258489875327,0.54145624382563,0.410312954939151,0.8008366825334372,0.6437892931256397,1
0.6042862970873476,0.6656015631589804,0.3568467685517622,0.5327050372270163,0.4083255323783541,0.7840879607567932,0.6506148206217874,1
0.6193591101548045,0.6894999539672335,0.35539808378127086,0.5232956344945378,0.4083905156108015,0.7668523437299994,0.6578963171988517,1
0.6318332345718178,0.7126418529983227,0.3557655509238975,0.5134540797515037,0.4103913252766007,0.7492982008993603,0.6655898920958944,1
0.6418248519372377,0.7349379745299262,0.3580327999897463,0.5034761585571724,0.41415384944215405,0.7315944321092059,0.6736668181886013,1
0.64951891480238,0.756305623261864,0.36220828674867317,0.493714864821682,0.4194539711377016,0.7139058259950909,0.6821100377030413,1
0.6551552506265209,0.7766712225771586,0.36822229570402826,0.4845640640839741,0.42602700991240444,0.6963884765614475,0.6909096555189717,1
0.6590118182752196,0.7959725438177769,0.37593019913119996,0.47643904407960325,0.43357841346097814,0.6791855034681908,0.7000578351547234,1
0.6613862052304659,0.814160399314464,0.38512067443094083,0.46975481703573274,0.4417950839965085,0.6624233279398031,0.7095435433668663,1
0.6625766823796445,0.8311996834741657,0.3955271635515352,0.464903202582695,0.45035677911630606,0.6462087534514308,0.7193475858384185,1
0.6628642962213785,0.8470697990216302,0.4068408559544853,0.46222986498347557,0.45894712363271,0.6306270713807838,0.7294383396131536,1
0.6624974906821112,0.8617646154049368,0.4187238456512576,0.46201258915296933,0.46726392359224755,0.6157413427572445,0.7397685213018613,1
0.6616805598672609,0.875292115708983,0.43082169689548483,0.4644421277458978,0.47502866111664926,0.6015928993270061,0.75027323943923,1
0.6605668622027728,0.887673800401325,0.4427752497997666,0.4696069099411646,0.48199520904167453,0.5882029769865493,0.7608694722431512,1
0.6592572493309078,0.8989438019509223,0.45423193473118023,0.47748276793083433,0.4879578672120193,0.5755752673982696,0.7714569970439468,1
0.6578036485345515,0.9091476120362743,0.4648570405785862,0.487928605524171,0.49275873534440423,0.563699074537231,0.7819206838077795,1
0.6562172363092448,0.9183403632190024,0.4743452808671721,0.5006885736196384,0.49629420243422484,0.5525527091328732,0.7921339611453797,1
0.6544802154455683,0.926584687574316,0.48243268889992463,0.5154008142580084,0.49852003833903424,0.5421067496534583,0.8019631766689718,1
0.6525599285476632,0.9339482195285649,0.48890844871238553,0.5316122658939784,0.49945438080282434,0.5323268367983945,0.8112725107173746,1
0.650423913936358,0.9405007984860421,0.493625821527401,0.5487985529628306,0.49917796576599605,0.5231757390391292,0.8199290675714273,1
0.6480544465110293,0.94631140465073,0.49651094972667403,0.5663877457750311,0.49783126184313264,0.5146145216287682,0.8278077634121637,1
0.6454610286658228,0.9514448799336641,0.49756814104037633,0.5837867543667573,0.4956085814555483,0.5066027639939622,0.8347956552387037,1
0.6426892657551627,0.9559585516925053,0.49688038754677144,0.6004091658754089,0.49274952407199735,0.49909789123747067,0.840795407344763,1
0.6398247345626736,0.9598989594829928,0.49460439418949903,0.6157033131817445,0.48952814188864546,0.49205380270010524,0.845727667311312,1
0.6369909222907134,0.9632989460609128,0.4909601542722096,0.6291792507045736,0.48624008077036934,0.48541908154906777,0.8495322156745798,1
0.6343410259928945,0.9661753902263016,0.48621588291869017,0.6404331886815582,0.483187832423037,0.4791351411205988,0.8521678550900906,1
0.6320442295782344,0.9685278315194163,0.48066970597693004,0.6491678972492905,0.48066429775067937,0.4731346935238498,0.8536111078340919,1
0.6302678845694851,0.9703381803305992,0.4746298249151693,0.6552076967230226,0.4789351492965924,0.46734090521084604,0.8538538866370751,1
0.6291576769361413,0.9715716295220095,0.4683949497255044,0.6585069180048492,0.47822092432340546,0.46166753293347873,0.8529003853950294,1
0.6288182263212287,0.9721787847011018,0.4622366363587384,0.6591511318740098,0.4786802336959339,0.4560202216802024,0.8507634966135427,1
0.6292965421655045,0.9720989213148913,0.4563848123804873,0.6573509618337643,0.48039575117471595,0.45029900953623664,0.8474610965148259,1
0.6305703657743141,0.9712641831568277,0.4510173070788961,0.6534288364560557,0.48336459868684845,0.44440193868194,0.8430125436820688,1
0.6325427764516071,0.9696044724512061,0.44625375267963413,0.6477995174091269,0.4874943270913487,0.4382295310615239,0.8374357124377646,1
0.6350436910618167,0.9670527341399597,0.44215389242119224,0.640945597180903,0.4926050279915309,0.4316897668949573,0.830744829889967,1
0.6378381599640498,0.9635502868915303,0.4387201225674982,0.6333893898438384,0.4984374274304476,0.4247031214246186,0.8229493102078919,1
0.6406407090383284,0.9590518013976072,0.4359039324860816,0.6256627833553265,0.5046663219842533,0.41720718508952953,0.8140536877975025,1
0.6431344030337199,0.9535294978238908,0.43361570352135437,0.6182767343847907,0.5109185102621709,0.40916042225076205,0.8040586508021279,1
0.6449928233523351,0.9469761583838067,0.43173705466497136,0.6116921820272683,0.5167943727980044,0.40054471086359966,0.7929630767534899,1
0.6459028206228546,0.9394066406783408,0.43013463335131924,0.6062942067434048,0.5218922790287791,0.39136643640313,0.7807668822220728,1
0.6455857972108097,0.9308577241919825,0.4286740442389821,0.6023712121926204,0.5258348721414152,0.3816560666655331,0.7674744260183571,1
0.6438154390589448,0.9213863047978637,0.4272325803284498,0.6001006978173773,0.5282959224002942,0.3714662883277587,0.7530981571827183,1
