epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1715008589177,2024-05-06T18.16.29.177,2.971,-82.165,-8.788,-123.792
1715008589187,2024-05-06T18.16.29.187,2.981,-74.310,-4.386,-124.874
1715008589197,2024-05-06T18.16.29.197,2.991,-36.502,24.505,-124.874
1715008589206,2024-05-06T18.16.29.206,3.000,-0.812,9.691,-124.848
1715008589216,2024-05-06T18.16.29.216,3.010,19.615,-32.264,-124.874
1715008589226,2024-05-06T18.16.29.226,3.020,-105.983,-101.105,-124.874
1715008589237,2024-05-06T18.16.29.237,3.031,-124.874,-77.862,-124.874
1715008589246,2024-05-06T18.16.29.246,3.040,-15.537,-54.733,-124.874
1715008589256,2024-05-06T18.16.29.256,3.050,27.889,49.527,-120.301
1715008589266,2024-05-06T18.16.29.266,3.060,21.002,66.216,-13.952
1715008589276,2024-05-06T18.16.29.276,3.070,64.226,12.405,124.874
1715008589285,2024-05-06T18.16.29.285,3.079,48.800,5.602,124.874
1715008589295,2024-05-06T18.16.29.295,3.089,15.191,23.750,122.409
1715008589306,2024-05-06T18.16.29.306,3.100,3.559,-22.683,124.752
1715008589316,2024-05-06T18.16.29.316,3.110,40.534,-79.543,124.874
1715008589325,2024-05-06T18.16.29.325,3.119,116.966,-58.731,124.836
1715008589335,2024-05-06T18.16.29.335,3.129,119.764,10.507,124.870
1715008589345,2024-05-06T18.16.29.345,3.139,40.884,27.527,124.874
1715008589354,2024-05-06T18.16.29.354,3.148,-13.251,54.070,124.874
1715008589364,2024-05-06T18.16.29.364,3.158,25.918,89.169,124.874
1715008589374,2024-05-06T18.16.29.374,3.168,0.800,78.685,124.874
1715008589385,2024-05-06T18.16.29.385,3.179,-65.781,4.021,124.874
1715008589393,2024-05-06T18.16.29.393,3.187,-97.740,-33.030,124.874
1715008589404,2024-05-06T18.16.29.404,3.198,-57.618,-20.587,124.874
1715008589414,2024-05-06T18.16.29.414,3.208,18.746,21.723,124.874
1715008589424,2024-05-06T18.16.29.424,3.218,62.732,48.784,124.874
1715008589433,2024-05-06T18.16.29.433,3.227,57.370,35.152,124.874
1715008589443,2024-05-06T18.16.29.443,3.237,39.192,18.251,116.688
1715008589454,2024-05-06T18.16.29.454,3.248,8.506,20.838,29.154
1715008589464,2024-05-06T18.16.29.464,3.258,-32.420,43.643,-96.376
1715008589473,2024-05-06T18.16.29.473,3.267,-67.698,54.760,-124.874
1715008589483,2024-05-06T18.16.29.483,3.277,-83.342,36.132,-124.394
1715008589493,2024-05-06T18.16.29.493,3.287,-81.425,13.891,-124.032
1715008589503,2024-05-06T18.16.29.503,3.297,-66.681,9.280,-124.874
1715008589512,2024-05-06T18.16.29.512,3.306,-58.030,10.697,-124.874
1715008589522,2024-05-06T18.16.29.522,3.316,-54.432,7.664,-124.855
1715008589533,2024-05-06T18.16.29.533,3.327,-56.124,13.887,-124.874
1715008589543,2024-05-06T18.16.29.543,3.337,-112.363,26.421,-124.874
1715008589552,2024-05-06T18.16.29.552,3.346,-124.874,17.767,-93.754
1715008589562,2024-05-06T18.16.29.562,3.356,-66.955,18.167,-106.692
1715008589572,2024-05-06T18.16.29.572,3.366,14.554,56.776,-98.175
1715008589581,2024-05-06T18.16.29.581,3.375,21.128,47.969,15.149
1715008589591,2024-05-06T18.16.29.591,3.385,58.994,-13.815,106.932
1715008589601,2024-05-06T18.16.29.601,3.395,51.753,-19.345,96.227
1715008589612,2024-05-06T18.16.29.612,3.406,21.094,-38.014,91.208
1715008589621,2024-05-06T18.16.29.621,3.415,42.256,-112.142,123.899
1715008589631,2024-05-06T18.16.29.631,3.425,124.421,-122.976,124.874
1715008589641,2024-05-06T18.16.29.641,3.435,119.592,-68.171,124.337
1715008589651,2024-05-06T18.16.29.651,3.445,51.742,-21.380,124.787
1715008589660,2024-05-06T18.16.29.660,3.454,28.075,22.233,124.874
1715008589670,2024-05-06T18.16.29.670,3.464,74.078,17.313,124.870
1715008589681,2024-05-06T18.16.29.681,3.475,14.219,-50.720,124.874
1715008589691,2024-05-06T18.16.29.691,3.485,-29.013,-109.733,124.874
1715008589700,2024-05-06T18.16.29.700,3.494,23.849,-83.220,124.874
