x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
-0.852,0.026,0.504,-1.402,-1.646,0.976
-0.854,0.022,0.516,-1.524,-1.28,1.159
-0.854,0.019,0.514,-1.463,-0.61,1.646
-0.859,0.014,0.506,-1.159,0.244,2.317
-0.863,0.009,0.504,-0.976,1.402,3.354
-0.862,0.011,0.513,-1.037,3.171,4.207
-0.869,0.008,0.51,-1.098,4.939,5.549
-0.878,0.004,0.502,-1.28,6.28,7.5
-0.889,0.002,0.495,-1.829,7.195,9.573
-0.9,-0.002,0.496,-2.439,7.195,11.951
-0.908,-0.004,0.502,-3.171,6.22,14.207
-0.908,-0.01,0.503,-3.537,4.817,16.28
-0.905,-0.017,0.488,-3.841,3.232,18.171
-0.914,-0.02,0.48,-4.268,2.378,20.122
-0.891,-0.033,0.487,-5.061,4.207,22.561
-0.861,-0.057,0.487,-5.854,9.146,26.159
-0.863,-0.077,0.47,-6.768,14.268,30.427
-0.878,-0.103,0.457,-8.171,18.232,35.671
-0.862,-0.128,0.456,-9.756,21.585,41.646
-0.845,-0.141,0.457,-11.341,23.659,47.866
-0.846,-0.141,0.463,-12.927,24.634,53.72
-0.862,-0.126,0.458,-15.061,23.232,58.354
-0.908,-0.104,0.458,-16.951,19.451,61.159
-0.931,-0.111,0.47,-17.5,14.39,61.402
-0.915,-0.137,0.481,-16.463,11.402,63.171
-0.87,-0.158,0.483,-15.305,14.024,66.707
-0.83,-0.187,0.458,-14.451,22.378,69.756
-0.794,-0.217,0.425,-13.415,33.354,72.134
-0.79,-0.226,0.405,-12.683,44.634,74.146
-0.816,-0.242,0.365,-13.902,53.293,75.793
-0.829,-0.284,0.301,-16.159,57.561,78.293
-0.825,-0.312,0.266,-21.159,55.793,81.463
-0.857,-0.306,0.24,-28.902,46.524,83.78
-0.903,-0.309,0.257,-35.732,30.549,84.878
-0.915,-0.304,0.329,-40.976,14.268,85.488
-0.895,-0.271,0.385,-45.122,2.683,85.488
-0.867,-0.241,0.39,-47.561,-3.232,84.695
-0.844,-0.257,0.372,-47.317,-3.11,84.512
-0.84,-0.305,0.38,-44.878,2.866,83.78
-0.815,-0.323,0.39,-41.341,10.854,80.244
-0.794,-0.3,0.386,-38.11,16.341,75.366
-0.792,-0.246,0.37,-36.463,15.915,69.634
-0.836,-0.194,0.372,-35.61,10.854,63.11
-0.839,-0.157,0.373,-35.0,5.793,56.098
-0.858,-0.124,0.389,-33.659,7.622,49.939
-0.848,-0.093,0.406,-32.134,16.402,43.171
-0.835,-0.06,0.396,-30.366,26.646,37.073
-0.871,-0.019,0.379,-28.293,29.146,31.707
-0.972,0.029,0.397,-26.037,23.537,25.0
-0.995,0.075,0.435,-23.963,14.329,16.098
-0.958,0.142,0.479,-21.585,8.537,6.524
-0.903,0.213,0.498,-19.817,8.049,-3.659
-0.858,0.262,0.496,-16.951,11.28,-13.415
-0.862,0.312,0.5,-12.805,18.537,-23.78
-0.838,0.35,0.49,-7.744,26.22,-35.122
-0.84,0.376,0.487,-2.073,30.854,-45.61
-0.863,0.4,0.482,2.378,33.049,-55.366
-0.844,0.428,0.504,5.122,36.89,-66.341
-0.802,0.453,0.499,6.707,42.195,-76.585
-0.827,0.471,0.48,7.561,47.866,-86.098
-0.875,0.476,0.429,7.439,52.866,-94.451
-0.934,0.479,0.385,7.317,58.659,-100.976
-0.927,0.499,0.346,6.585,62.073,-107.866
-0.906,0.534,0.318,3.963,60.915,-113.598
-0.968,0.569,0.295,-1.89,54.573,-118.476
-1.015,0.542,0.318,-7.073,46.768,-125.61
-1.015,0.515,0.356,-10.122,39.817,-130.122
-1.025,0.555,0.375,-12.561,37.256,-130.427
-0.994,0.56,0.411,-12.744,40.244,-128.841
-1.014,0.534,0.416,-10.305,41.646,-123.232
-1.172,0.528,0.429,-5.427,36.707,-114.939
-1.278,0.537,0.472,0.122,30.854,-104.634
-1.3,0.573,0.499,4.329,28.72,-91.585
-1.271,0.626,0.517,7.073,25.732,-77.5
-1.208,0.663,0.527,8.232,16.463,-63.902
-1.164,0.685,0.54,8.293,3.11,-52.195
