x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
-0.958,-0.135,0.252,24.024,-9.451,-18.354
-0.928,-0.176,0.32,23.232,-10.854,-18.354
-0.924,-0.316,0.193,22.256,-14.451,-18.659
-1.052,-0.546,0.083,21.341,-14.573,-20.732
-0.992,-0.624,0.106,19.939,-10.854,-25.0
-0.866,-0.27,0.097,19.085,-7.073,-29.817
-1.24,0.234,0.184,20.305,-6.585,-33.049
-1.203,0.726,0.422,21.768,-9.207,-35.549
-0.897,1.0,0.346,22.439,-14.573,-37.988
-0.775,0.493,0.11,22.561,-20.061,-40.061
-1.119,-0.266,0.215,22.866,-21.646,-41.646
-1.114,-0.15,0.291,21.768,-22.988,-42.683
-0.894,0.388,0.179,21.402,-24.756,-43.963
-0.895,0.697,0.259,19.695,-26.22,-44.512
-0.953,0.352,0.227,17.134,-26.159,-42.5
-1.183,-0.018,0.108,17.5,-21.768,-36.037
-0.998,-0.483,0.094,18.659,-11.402,-28.354
-1.079,-0.641,0.17,17.927,2.317,-22.073
-0.793,-0.32,0.233,17.439,15.366,-16.28
-0.843,-0.189,0.279,17.012,22.927,-12.439
-0.912,-0.163,0.268,15.854,21.341,-10.793
-0.992,-0.117,0.254,11.951,9.817,-11.402
-0.935,-0.171,0.311,5.549,-6.585,-13.11
-0.978,-0.15,0.312,-0.305,-21.829,-13.049
-0.966,-0.151,0.282,-7.195,-31.585,-11.524
-0.945,-0.152,0.292,-13.841,-35.427,-9.573
-0.951,-0.159,0.295,-17.561,-35.061,-7.012
-0.967,-0.15,0.297,-20.671,-33.171,-5.061
-0.956,-0.155,0.294,-22.317,-30.427,-3.598
-0.948,-0.15,0.28,-20.793,-26.098,-1.524
-0.939,-0.151,0.288,-18.72,-21.463,0.427
-0.959,-0.146,0.275,-16.829,-15.854,1.28
-0.957,-0.143,0.283,-14.512,-8.415,1.463
-0.96,-0.133,0.285,-10.0,0.732,2.622
-0.935,-0.147,0.3,-4.878,11.585,4.634
-0.92,-0.219,0.289,-0.427,23.293,7.012
-0.825,-0.834,-0.031,3.476,31.768,9.207
-0.8,-0.917,0.099,5.854,33.354,10.122
-0.882,-0.37,0.221,5.671,27.256,8.232
-1.596,0.291,0.228,3.232,14.207,4.939
-1.38,0.739,0.378,-0.793,-2.561,2.317
-0.885,0.777,0.321,-5.366,-18.598,0.427
-0.795,0.349,0.089,-11.707,-32.561,-0.305
-0.938,0.09,0.318,-14.268,-38.598,2.988
-0.877,0.672,0.214,-13.963,-29.207,12.439
-1.15,0.648,0.193,-15.122,-5.549,25.793
-1.225,0.152,0.282,-16.951,26.22,40.61
-1.257,-0.294,0.178,-18.72,62.317,57.134
-1.01,-0.417,0.094,-20.305,98.598,76.524
-0.743,-0.496,0.097,-24.268,125.244,95.427
-0.843,-0.339,0.136,-29.634,136.951,112.012
-0.887,-0.183,0.267,-37.805,132.195,123.232
-0.991,-0.141,0.294,-47.805,112.988,126.524
-1.016,-0.097,0.249,-56.402,84.695,123.11
-0.976,-0.123,0.24,-66.341,52.622,115.915
-0.976,-0.122,0.265,-76.098,18.841,107.012
-0.973,-0.118,0.297,-80.366,-14.695,98.171
-0.971,-0.129,0.29,-81.768,-45.427,89.146
-0.955,-0.123,0.274,-79.512,-68.232,81.829
-0.928,-0.124,0.27,-70.793,-74.146,81.89
-0.96,-0.112,0.264,-63.537,-59.329,87.683
-0.971,-0.118,0.253,-60.915,-28.476,90.305
-0.939,-0.13,0.254,-61.524,2.317,85.793
-0.896,-0.281,0.22,-59.939,21.646,76.89
-0.838,-0.671,-0.02,-55.549,24.451,64.878
-0.986,-1.121,0.014,-49.817,13.78,50.488
-1.135,-0.421,0.091,-43.049,-1.463,36.098
-1.419,0.651,0.257,-34.939,-12.195,23.841
-1.155,1.223,0.488,-28.11,-13.11,12.134
-0.856,0.756,0.244,-23.841,-6.829,-0.183
-0.91,0.144,0.103,-18.11,1.28,-10.915
-1.005,0.219,0.229,-9.573,6.159,-17.256
-0.992,0.368,0.267,-0.854,8.537,-22.622
-1.035,0.169,0.23,4.756,8.72,-31.341
-1.184,-0.028,0.085,8.963,5.549,-40.61
-1.09,-0.249,0.112,13.537,-1.829,-48.232
-0.945,-0.312,0.16,20.488,-6.402,-54.146
-0.918,-0.375,0.176,26.463,-3.232,-59.756
-0.903,-0.361,0.212,32.195,6.402,-64.817
-0.944,-0.251,0.222,38.171,18.72,-69.939
-0.973,-0.201,0.237,43.171,29.451,-75.488
-0.94,-0.17,0.226,47.561,32.561,-81.098
-0.938,-0.169,0.262,53.659,25.122,-85.915
-0.942,-0.168,0.3,59.329,11.037,-89.573
-0.94,-0.152,0.276,61.707,-7.134,-92.378
-0.943,-0.154,0.274,62.744,-25.0,-94.39
-0.968,-0.147,0.271,63.354,-38.598,-93.902
-0.974,-0.159,0.281,60.305,-45.671,-91.89
-0.953,-0.176,0.27,57.195,-47.378,-86.524
-0.931,-0.321,0.25,55.061,-42.927,-76.951
-0.917,-0.842,0.139,50.0,-32.866,-65.244
-0.834,-0.835,0.137,44.207,-19.39,-53.293
-1.011,-0.346,0.183,39.329,-6.28,-39.39
-1.251,0.409,0.234,35.122,9.146,-25.854
-1.142,0.928,0.385,31.159,22.866,-11.585
-0.929,0.741,0.333,27.622,28.415,2.5
-0.821,0.28,0.189,24.451,25.488,11.951
-0.889,0.48,0.233,20.122,19.878,16.89
-1.108,0.531,0.299,11.646,16.098,18.72
-1.158,0.125,0.238,0.427,14.878,19.756
-1.31,-0.374,0.127,-11.646,15.549,21.037
