x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
0.138,0.756,-0.153,9.085,33.659,58.171
0.174,0.809,-0.185,9.451,35.854,57.988
0.211,0.853,-0.21,9.024,45.244,53.171
0.174,0.82,-0.19,7.134,55.0,46.951
0.115,0.728,-0.137,5.427,58.354,45.549
0.09,0.683,-0.067,4.695,56.524,45.549
0.074,0.664,-0.004,4.573,50.183,43.232
0.026,0.628,0.036,7.195,40.427,45.732
0.024,0.731,0.035,8.659,29.756,48.354
0.101,0.922,-0.001,5.183,19.817,42.439
0.143,0.963,-0.005,0.976,12.866,35.61
0.136,0.892,0.044,-1.829,8.72,29.878
0.157,0.81,0.092,-3.171,5.854,24.085
0.207,0.751,0.107,-1.585,5.976,20.915
0.239,0.743,0.101,3.354,11.646,21.402
0.277,0.869,0.075,8.171,20.732,18.537
0.326,1.037,0.049,9.39,30.61,7.805
0.34,1.081,0.034,8.415,40.732,-4.024
0.295,1.007,0.046,7.378,49.756,-12.5
0.239,0.912,0.082,7.073,54.451,-18.78
0.228,0.86,0.108,8.537,53.11,-20.732
0.167,0.886,0.125,10.793,42.317,-20.976
0.087,0.96,0.133,11.646,22.012,-21.463
0.057,1.07,0.141,9.207,1.463,-19.695
0.072,1.179,0.121,5.549,-12.927,-19.878
0.119,1.251,0.078,1.402,-15.915,-25.488
0.171,1.219,0.038,-0.793,-7.683,-31.28
0.22,1.129,0.012,-0.244,8.659,-33.293
0.221,1.062,-0.008,2.439,26.463,-36.524
0.183,1.013,0.019,7.378,39.573,-37.622
0.155,1.052,0.085,10.976,44.878,-35.671
0.062,1.143,0.093,11.707,39.146,-33.476
-0.028,1.234,0.019,9.512,25.305,-33.11
-0.018,1.301,-0.037,4.207,12.439,-32.744
0.006,1.298,-0.055,-1.829,7.866,-33.537
0.012,1.217,-0.065,-6.098,9.573,-35.305
0.037,1.13,-0.07,-8.841,13.232,-32.988
0.057,1.101,-0.04,-9.268,17.439,-27.683
0.03,1.123,0.002,-8.354,13.598,-25.366
-0.027,1.147,0.058,-8.293,-0.61,-22.5
-0.089,1.169,0.067,-8.72,-18.902,-19.39
-0.079,1.195,0.027,-9.634,-33.902,-19.329
0.026,1.227,-0.015,-10.732,-37.988,-20.183
0.141,1.241,-0.054,-10.244,-27.561,-24.146
0.181,1.202,-0.075,-7.744,-9.817,-30.732
0.192,1.143,-0.077,-3.11,5.0,-33.963
0.207,1.124,-0.026,3.476,14.146,-31.463
0.142,1.155,0.028,7.805,14.329,-30.0
0.021,1.192,0.006,7.073,4.085,-33.232
0.005,1.201,-0.052,5.366,-9.085,-35.61
0.071,1.193,-0.093,6.768,-16.098,-36.22
0.106,1.186,-0.113,10.183,-15.854,-36.951
0.126,1.208,-0.114,11.402,-11.646,-37.561
0.146,1.229,-0.124,10.427,-3.963,-38.171
0.156,1.222,-0.143,10.793,5.793,-37.866
0.154,1.217,-0.172,10.732,13.476,-35.61
0.118,1.225,-0.201,9.39,13.78,-34.268
0.041,1.214,-0.222,7.439,6.402,-33.415
0.0,1.208,-0.219,3.659,-5.549,-32.195
0.001,1.218,-0.221,-1.341,-15.305,-31.951
0.046,1.211,-0.226,-5.061,-18.354,-31.646
0.095,1.203,-0.226,-6.829,-15.366,-30.732
0.102,1.188,-0.213,-5.915,-10.793,-29.207
0.074,1.198,-0.192,-5.427,-8.537,-27.195
0.037,1.216,-0.162,-7.744,-8.902,-25.61
0.005,1.204,-0.134,-10.183,-9.39,-23.354
0.013,1.194,-0.117,-11.098,-7.256,-20.732
0.026,1.19,-0.127,-11.22,-3.049,-18.659
0.007,1.177,-0.141,-10.732,-0.244,-17.256
-0.015,1.164,-0.141,-10.244,0.0,-15.488
-0.054,1.147,-0.118,-9.817,-1.159,-13.963
-0.074,1.131,-0.076,-9.146,-3.841,-12.134
-0.081,1.12,-0.044,-8.415,-7.927,-9.695
-0.097,1.114,-0.025,-8.232,-12.805,-7.866
-0.1,1.101,-0.007,-9.085,-16.463,-5.854
-0.083,1.077,-0.001,-8.293,-16.951,-3.841
-0.074,1.053,0.004,-5.854,-15.427,-1.951
-0.086,1.043,0.01,-3.72,-13.841,-0.427
-0.089,1.03,0.004,-1.524,-12.927,0.915
-0.091,1.024,0.009,-0.183,-12.134,2.683
-0.093,1.017,0.01,0.854,-11.22,3.293
-0.067,1.004,0.016,2.073,-9.268,3.78
-0.047,0.991,0.029,3.78,-5.427,4.451
-0.017,0.987,0.029,5.793,-0.488,4.939
-0.025,0.977,0.015,7.927,3.659,4.024
-0.043,0.958,0.003,9.207,5.549,3.232
-0.033,0.955,-0.007,10.061,5.488,3.415
-0.032,0.954,-0.018,10.61,4.024,3.293
-0.054,0.944,-0.029,10.427,0.061,3.354
-0.061,0.951,-0.027,9.085,-4.451,3.476
-0.047,0.962,-0.027,7.744,-6.951,2.439
-0.035,0.965,-0.042,6.463,-7.744,1.402
-0.024,0.954,-0.067,5.671,-7.683,1.098
-0.028,0.953,-0.078,4.756,-7.317,0.976
-0.003,0.958,-0.102,4.207,-6.768,0.793
0.014,0.962,-0.111,3.659,-5.305,0.549
-0.003,0.956,-0.099,2.744,-3.659,-1.037
0.011,0.96,-0.1,1.707,-1.707,-2.561
0.018,0.961,-0.096,1.585,0.915,-4.329
0.005,0.957,-0.096,1.159,2.073,-5.305
-0.015,0.964,-0.104,-0.244,0.122,-5.671
-0.046,0.96,-0.101,-1.341,-3.598,-5.976
-0.047,0.972,-0.103,-3.049,-7.317,-5.183
-0.035,0.99,-0.107,-4.634,-10.0,-4.878
-0.051,0.981,-0.107,-4.573,-11.768,-5.305
-0.075,0.971,-0.088,-4.024,-13.049,-4.634
-0.068,0.983,-0.069,-3.963,-12.622,-3.11
-0.045,1.009,-0.072,-3.537,-10.0,-2.439
-0.042,1.025,-0.091,-2.805,-5.305,-1.341
-0.048,1.037,-0.108,-0.549,2.012,0.427
-0.034,1.079,-0.114,2.439,11.28,3.598
-0.028,1.15,-0.133,5.488,19.695,7.073
-0.053,1.214,-0.145,8.171,24.695,10.366
-0.083,1.271,-0.141,10.305,25.915,16.341
-0.096,1.348,-0.137,11.951,24.634,23.354
-0.095,1.432,-0.133,13.902,22.073,32.317
-0.072,1.537,-0.127,16.037,18.598,42.5
-0.024,1.668,-0.114,16.707,15.183,52.561
-0.017,1.752,-0.092,17.622,11.89,59.878
-0.028,1.787,-0.084,17.805,7.317,65.427
-0.035,1.802,-0.075,17.5,0.183,70.061
-0.033,1.789,-0.045,17.744,-8.598,72.622
-0.007,1.751,-0.007,19.085,-18.232,74.573
0.071,1.713,0.029,21.463,-27.622,79.268
0.183,1.71,0.073,23.293,-31.402,84.817
0.247,1.685,0.107,27.317,-29.817,86.829
0.309,1.652,0.091,31.524,-25.488,87.012
0.367,1.655,0.072,34.695,-18.293,84.817
0.419,1.649,0.061,38.72,-8.293,78.72
0.43,1.629,0.042,41.707,1.28,70.0
0.398,1.573,0.027,42.866,5.183,59.817
0.348,1.49,0.004,42.134,2.012,50.976
0.281,1.433,-0.016,38.841,-7.927,43.841
0.267,1.417,-0.024,33.598,-21.646,37.805
0.263,1.409,-0.019,28.354,-31.22,32.378
0.202,1.382,-0.038,24.695,-38.537,23.659
0.173,1.366,-0.089,20.305,-43.537,12.744
0.209,1.361,-0.13,14.512,-42.439,-0.549
0.247,1.285,-0.157,8.598,-36.89,-14.695
0.249,1.156,-0.198,1.89,-29.39,-27.134
0.167,0.991,-0.207,-4.756,-21.524,-39.634
0.065,0.797,-0.175,-8.476,-13.476,-52.012
0.041,0.665,-0.14,-9.817,-7.134,-61.89
0.059,0.597,-0.121,-10.0,-1.951,-70.244
0.065,0.565,-0.093,-7.195,2.866,-76.22
0.065,0.58,-0.039,-2.927,7.622,-84.634
0.031,0.584,-0.018,-1.89,10.366,-97.256
-0.027,0.503,-0.014,-4.268,11.463,-109.573
-0.025,0.38,-0.017,-7.317,17.622,-118.293
0.086,0.268,-0.048,-4.878,32.866,-122.561
0.219,0.253,-0.089,2.134,57.866,-118.841
0.196,0.302,-0.163,9.817,79.146,-122.561
-0.058,0.277,-0.207,15.061,80.122,-135.122
-0.31,0.202,-0.219,17.256,58.415,-142.561
-0.359,0.224,-0.201,15.061,28.476,-141.585
-0.309,0.315,-0.137,10.061,-1.646,-133.11
-0.321,0.426,-0.121,0.061,-30.183,-128.049
-0.349,0.497,-0.165,-13.232,-52.378,-127.5
-0.284,0.508,-0.225,-23.476,-62.866,-128.171
-0.192,0.499,-0.238,-29.634,-61.037,-128.659
-0.147,0.465,-0.207,-33.171,-52.805,-126.585
-0.166,0.388,-0.156,-32.012,-47.378,-117.561
-0.239,0.361,-0.141,-26.768,-48.598,-103.841
-0.334,0.402,-0.171,-21.098,-52.378,-90.793
-0.341,0.464,-0.219,-17.073,-46.951,-77.317
-0.227,0.579,-0.272,-13.902,-21.707,-67.683
-0.107,0.671,-0.354,-10.488,18.537,-65.0
0.005,0.707,-0.416,-4.268,62.561,-60.854
-0.01,0.737,-0.413,2.927,91.159,-56.524
-0.209,0.761,-0.393,3.232,86.402,-53.11
-0.396,0.822,-0.345,-5.671,52.195,-44.329
