epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718553703559,2024-06-16T19.01.43.559,0.533,0.175,0.848,-0.137
1718553703570,2024-06-16T19.01.43.570,0.544,0.281,1.044,-0.142
1718553703578,2024-06-16T19.01.43.578,0.552,0.346,1.151,-0.111
1718553703589,2024-06-16T19.01.43.589,0.563,0.339,1.162,-0.081
1718553703599,2024-06-16T19.01.43.599,0.573,0.287,1.127,-0.080
1718553703608,2024-06-16T19.01.43.608,0.582,0.197,1.046,-0.102
1718553703618,2024-06-16T19.01.43.618,0.592,0.145,0.998,-0.155
1718553703628,2024-06-16T19.01.43.628,0.602,0.185,1.027,-0.213
1718553703638,2024-06-16T19.01.43.638,0.612,0.285,1.108,-0.175
1718553703647,2024-06-16T19.01.43.647,0.621,0.367,1.256,-0.096
1718553703657,2024-06-16T19.01.43.657,0.631,0.338,1.381,-0.010
1718553703668,2024-06-16T19.01.43.668,0.642,0.259,1.360,0.046
1718553703678,2024-06-16T19.01.43.678,0.652,0.262,1.261,0.070
1718553703687,2024-06-16T19.01.43.687,0.661,0.243,1.231,0.075
1718553703697,2024-06-16T19.01.43.697,0.671,0.168,1.242,-0.008
1718553703707,2024-06-16T19.01.43.707,0.681,0.104,1.345,-0.119
1718553703718,2024-06-16T19.01.43.718,0.692,0.115,1.444,-0.190
1718553703726,2024-06-16T19.01.43.726,0.700,0.149,1.400,-0.209
1718553703737,2024-06-16T19.01.43.737,0.711,0.168,1.305,-0.155
1718553703747,2024-06-16T19.01.43.747,0.721,0.188,1.304,-0.085
1718553703757,2024-06-16T19.01.43.757,0.731,0.151,1.356,-0.026
1718553703766,2024-06-16T19.01.43.766,0.740,-0.009,1.357,0.042
1718553703776,2024-06-16T19.01.43.776,0.750,-0.176,1.332,0.050
1718553703786,2024-06-16T19.01.43.786,0.760,-0.217,1.405,-0.001
1718553703797,2024-06-16T19.01.43.797,0.771,-0.138,1.478,-0.053
1718553703805,2024-06-16T19.01.43.805,0.779,-0.062,1.475,-0.049
1718553703816,2024-06-16T19.01.43.816,0.790,-0.031,1.459,0.009
1718553703826,2024-06-16T19.01.43.826,0.800,-0.029,1.504,0.077
1718553703835,2024-06-16T19.01.43.835,0.809,-0.076,1.530,0.122
1718553703845,2024-06-16T19.01.43.845,0.819,-0.130,1.495,0.121
1718553703855,2024-06-16T19.01.43.855,0.829,-0.116,1.455,0.118
1718553703865,2024-06-16T19.01.43.865,0.839,-0.062,1.432,0.118
1718553703874,2024-06-16T19.01.43.874,0.848,-0.011,1.417,0.114
1718553703885,2024-06-16T19.01.43.885,0.859,-0.015,1.406,0.111
1718553703895,2024-06-16T19.01.43.895,0.869,-0.061,1.366,0.129
1718553703905,2024-06-16T19.01.43.905,0.879,-0.071,1.330,0.144
1718553703914,2024-06-16T19.01.43.914,0.888,-0.063,1.343,0.171
1718553703924,2024-06-16T19.01.43.924,0.898,-0.082,1.333,0.186
1718553703934,2024-06-16T19.01.43.934,0.908,-0.101,1.281,0.177
1718553703945,2024-06-16T19.01.43.945,0.919,-0.104,1.227,0.154
1718553703953,2024-06-16T19.01.43.953,0.927,-0.098,1.182,0.124
1718553703964,2024-06-16T19.01.43.964,0.938,-0.094,1.144,0.103
1718553703974,2024-06-16T19.01.43.974,0.948,-0.090,1.116,0.087
1718553703984,2024-06-16T19.01.43.984,0.958,-0.075,1.104,0.062
1718553703993,2024-06-16T19.01.43.993,0.967,-0.098,1.083,0.060
1718553704003,2024-06-16T19.01.44.003,0.977,-0.121,1.052,0.071
1718553704013,2024-06-16T19.01.44.013,0.987,-0.099,1.042,0.076
1718553704024,2024-06-16T19.01.44.024,0.998,-0.076,1.027,0.077
1718553704032,2024-06-16T19.01.44.032,1.006,-0.084,1.004,0.076
1718553704043,2024-06-16T19.01.44.043,1.017,-0.097,0.988,0.089
1718553704053,2024-06-16T19.01.44.053,1.027,-0.107,0.978,0.102
1718553704062,2024-06-16T19.01.44.062,1.036,-0.125,0.972,0.104
1718553704072,2024-06-16T19.01.44.072,1.046,-0.133,0.968,0.110
1718553704082,2024-06-16T19.01.44.082,1.056,-0.123,0.974,0.103
1718553704093,2024-06-16T19.01.44.093,1.067,-0.123,0.977,0.103
1718553704101,2024-06-16T19.01.44.101,1.075,-0.118,0.964,0.116
1718553704112,2024-06-16T19.01.44.112,1.086,-0.092,0.963,0.132
1718553704122,2024-06-16T19.01.44.122,1.096,-0.060,0.959,0.139
1718553704132,2024-06-16T19.01.44.132,1.106,-0.040,0.943,0.147
1718553704141,2024-06-16T19.01.44.141,1.115,-0.038,0.938,0.146
1718553704151,2024-06-16T19.01.44.151,1.125,-0.045,0.935,0.145
1718553704161,2024-06-16T19.01.44.161,1.135,-0.054,0.938,0.155
1718553704172,2024-06-16T19.01.44.172,1.146,-0.067,0.936,0.155
1718553704180,2024-06-16T19.01.44.180,1.154,-0.067,0.932,0.153
1718553704191,2024-06-16T19.01.44.191,1.165,-0.051,0.932,0.160
1718553704201,2024-06-16T19.01.44.201,1.175,-0.059,0.937,0.154
1718553704211,2024-06-16T19.01.44.211,1.185,-0.063,0.938,0.140
1718553704220,2024-06-16T19.01.44.220,1.194,-0.048,0.932,0.131
1718553704230,2024-06-16T19.01.44.230,1.204,-0.035,0.935,0.127
1718553704240,2024-06-16T19.01.44.240,1.214,-0.020,0.935,0.130
1718553704251,2024-06-16T19.01.44.251,1.225,-0.025,0.925,0.132
1718553704260,2024-06-16T19.01.44.260,1.234,-0.049,0.935,0.133
1718553704270,2024-06-16T19.01.44.270,1.244,-0.062,0.947,0.133
1718553704280,2024-06-16T19.01.44.280,1.254,-0.075,0.957,0.126
1718553704290,2024-06-16T19.01.44.290,1.264,-0.080,0.963,0.112
1718553704299,2024-06-16T19.01.44.299,1.273,-0.083,0.969,0.103
1718553704309,2024-06-16T19.01.44.309,1.283,-0.083,0.971,0.100
1718553704320,2024-06-16T19.01.44.320,1.294,-0.075,0.969,0.101
1718553704328,2024-06-16T19.01.44.328,1.302,-0.081,0.979,0.094
1718553704339,2024-06-16T19.01.44.339,1.313,-0.088,0.994,0.090
1718553704349,2024-06-16T19.01.44.349,1.323,-0.087,0.997,0.089
1718553704359,2024-06-16T19.01.44.359,1.333,-0.081,0.994,0.086
1718553704368,2024-06-16T19.01.44.368,1.342,-0.062,1.000,0.090
1718553704378,2024-06-16T19.01.44.378,1.352,-0.033,1.000,0.087
1718553704388,2024-06-16T19.01.44.388,1.362,-0.026,1.009,0.067
1718553704399,2024-06-16T19.01.44.399,1.373,-0.035,1.016,0.063
1718553704407,2024-06-16T19.01.44.407,1.381,-0.045,1.019,0.074
1718553704418,2024-06-16T19.01.44.418,1.392,-0.050,1.034,0.072
1718553704428,2024-06-16T19.01.44.428,1.402,-0.045,1.067,0.078
1718553704438,2024-06-16T19.01.44.438,1.412,-0.042,1.129,0.084
1718553704447,2024-06-16T19.01.44.447,1.421,-0.034,1.210,0.102
1718553704457,2024-06-16T19.01.44.457,1.431,-0.054,1.294,0.129
1718553704468,2024-06-16T19.01.44.468,1.442,-0.088,1.387,0.163
1718553704478,2024-06-16T19.01.44.478,1.452,-0.106,1.524,0.214
1718553704487,2024-06-16T19.01.44.487,1.461,-0.119,1.699,0.256
1718553704497,2024-06-16T19.01.44.497,1.471,-0.119,1.845,0.274
1718553704507,2024-06-16T19.01.44.507,1.481,-0.117,1.942,0.294
1718553704516,2024-06-16T19.01.44.516,1.490,-0.125,2.004,0.322
1718553704526,2024-06-16T19.01.44.526,1.500,-0.128,2.036,0.338
1718553704536,2024-06-16T19.01.44.536,1.510,-0.114,2.034,0.345
1718553704547,2024-06-16T19.01.44.547,1.521,-0.052,2.008,0.372
1718553704555,2024-06-16T19.01.44.555,1.529,0.030,1.982,0.394
1718553704566,2024-06-16T19.01.44.566,1.540,0.083,1.946,0.394
1718553704576,2024-06-16T19.01.44.576,1.550,0.116,1.873,0.356
1718553704586,2024-06-16T19.01.44.586,1.560,0.116,1.782,0.299
1718553704595,2024-06-16T19.01.44.595,1.569,0.108,1.711,0.248
1718553704605,2024-06-16T19.01.44.605,1.579,0.145,1.678,0.209
1718553704615,2024-06-16T19.01.44.615,1.589,0.131,1.636,0.155
1718553704626,2024-06-16T19.01.44.626,1.600,0.074,1.582,0.096
1718553704635,2024-06-16T19.01.44.635,1.609,0.082,1.508,0.054
1718553704645,2024-06-16T19.01.44.645,1.619,0.125,1.419,0.031
1718553704655,2024-06-16T19.01.44.655,1.629,0.116,1.344,0.009
1718553704665,2024-06-16T19.01.44.665,1.639,0.093,1.300,-0.006
1718553704674,2024-06-16T19.01.44.674,1.648,0.105,1.261,0.002
1718553704684,2024-06-16T19.01.44.684,1.658,0.141,1.211,0.016
1718553704695,2024-06-16T19.01.44.695,1.669,0.154,1.137,0.009
1718553704705,2024-06-16T19.01.44.705,1.679,0.166,1.066,-0.019
1718553704714,2024-06-16T19.01.44.714,1.688,0.172,1.004,-0.023
1718553704724,2024-06-16T19.01.44.724,1.698,0.128,0.944,-0.052
1718553704734,2024-06-16T19.01.44.734,1.708,0.050,0.884,-0.086
1718553704744,2024-06-16T19.01.44.744,1.718,0.013,0.814,-0.105
1718553704753,2024-06-16T19.01.44.753,1.727,0.017,0.780,-0.105
1718553704763,2024-06-16T19.01.44.763,1.737,0.067,0.755,-0.094
1718553704774,2024-06-16T19.01.44.774,1.748,0.105,0.707,-0.102
1718553704782,2024-06-16T19.01.44.782,1.756,0.115,0.646,-0.124
1718553704793,2024-06-16T19.01.44.793,1.767,0.102,0.595,-0.131
1718553704803,2024-06-16T19.01.44.803,1.777,0.083,0.580,-0.137
1718553704813,2024-06-16T19.01.44.813,1.787,0.096,0.586,-0.151
1718553704822,2024-06-16T19.01.44.822,1.796,0.117,0.570,-0.167
1718553704832,2024-06-16T19.01.44.832,1.806,0.072,0.520,-0.226
1718553704843,2024-06-16T19.01.44.843,1.817,0.074,0.452,-0.259
1718553704853,2024-06-16T19.01.44.853,1.827,0.164,0.398,-0.266
1718553704862,2024-06-16T19.01.44.862,1.836,0.200,0.374,-0.231
1718553704872,2024-06-16T19.01.44.872,1.846,0.109,0.365,-0.180
1718553704882,2024-06-16T19.01.44.882,1.856,-0.021,0.371,-0.149
1718553704892,2024-06-16T19.01.44.892,1.866,-0.065,0.334,-0.121
1718553704901,2024-06-16T19.01.44.901,1.875,-0.092,0.292,-0.066
1718553704911,2024-06-16T19.01.44.911,1.885,-0.180,0.295,-0.033
1718553704922,2024-06-16T19.01.44.922,1.896,-0.285,0.318,-0.016
1718553704932,2024-06-16T19.01.44.932,1.906,-0.352,0.281,-0.038
1718553704941,2024-06-16T19.01.44.941,1.915,-0.359,0.219,-0.087
1718553704951,2024-06-16T19.01.44.951,1.925,-0.320,0.175,-0.108
1718553704961,2024-06-16T19.01.44.961,1.935,-0.207,0.174,-0.138
1718553704971,2024-06-16T19.01.44.971,1.945,-0.081,0.236,-0.160
1718553704980,2024-06-16T19.01.44.980,1.954,-0.010,0.339,-0.167
1718553704990,2024-06-16T19.01.44.990,1.964,-0.020,0.463,-0.203
1718553705001,2024-06-16T19.01.45.001,1.975,-0.093,0.581,-0.274
1718553705010,2024-06-16T19.01.45.010,1.984,-0.118,0.632,-0.340
1718553705020,2024-06-16T19.01.45.020,1.994,-0.114,0.668,-0.385
1718553705030,2024-06-16T19.01.45.030,2.004,-0.145,0.692,-0.417
1718553705040,2024-06-16T19.01.45.040,2.014,-0.169,0.710,-0.445
1718553705049,2024-06-16T19.01.45.049,2.023,-0.150,0.745,-0.452
1718553705059,2024-06-16T19.01.45.059,2.033,-0.117,0.753,-0.438
1718553705070,2024-06-16T19.01.45.070,2.044,-0.081,0.747,-0.421
1718553705080,2024-06-16T19.01.45.080,2.054,-0.021,0.763,-0.411
1718553705089,2024-06-16T19.01.45.089,2.063,0.040,0.803,-0.415
1718553705099,2024-06-16T19.01.45.099,2.073,0.070,0.832,-0.426
1718553705109,2024-06-16T19.01.45.109,2.083,0.088,0.851,-0.448
1718553705119,2024-06-16T19.01.45.119,2.093,0.113,0.868,-0.488
1718553705128,2024-06-16T19.01.45.128,2.102,0.090,0.893,-0.497
1718553705138,2024-06-16T19.01.45.138,2.112,0.070,0.901,-0.480
1718553705149,2024-06-16T19.01.45.149,2.123,0.062,0.931,-0.442
1718553705159,2024-06-16T19.01.45.159,2.133,0.065,0.953,-0.389
1718553705168,2024-06-16T19.01.45.168,2.142,0.037,0.932,-0.336
1718553705178,2024-06-16T19.01.45.178,2.152,-0.011,0.888,-0.285
1718553705188,2024-06-16T19.01.45.188,2.162,-0.046,0.858,-0.248
1718553705199,2024-06-16T19.01.45.199,2.173,-0.031,0.855,-0.237
1718553705207,2024-06-16T19.01.45.207,2.181,-0.000,0.859,-0.229
1718553705218,2024-06-16T19.01.45.218,2.192,-0.010,0.855,-0.197
1718553705228,2024-06-16T19.01.45.228,2.202,-0.028,0.859,-0.174
1718553705237,2024-06-16T19.01.45.237,2.211,-0.049,0.845,-0.146
1718553705247,2024-06-16T19.01.45.247,2.221,-0.053,0.800,-0.120
1718553705257,2024-06-16T19.01.45.257,2.231,-0.034,0.757,-0.092
1718553705267,2024-06-16T19.01.45.267,2.241,-0.031,0.713,-0.064
1718553705276,2024-06-16T19.01.45.276,2.250,-0.029,0.671,-0.055
1718553705286,2024-06-16T19.01.45.286,2.260,-0.025,0.648,-0.056
1718553705297,2024-06-16T19.01.45.297,2.271,-0.056,0.627,-0.053
1718553705307,2024-06-16T19.01.45.307,2.281,-0.096,0.578,-0.045
1718553705316,2024-06-16T19.01.45.316,2.290,-0.123,0.497,-0.023
1718553705326,2024-06-16T19.01.45.326,2.300,-0.150,0.445,-0.011
1718553705336,2024-06-16T19.01.45.336,2.310,-0.163,0.437,0.004
1718553705346,2024-06-16T19.01.45.346,2.320,-0.154,0.476,0.033
1718553705355,2024-06-16T19.01.45.355,2.329,-0.160,0.509,0.051
1718553705365,2024-06-16T19.01.45.365,2.339,-0.171,0.451,0.057
1718553705376,2024-06-16T19.01.45.376,2.350,-0.208,0.358,0.052
1718553705386,2024-06-16T19.01.45.386,2.360,-0.232,0.255,0.037
1718553705395,2024-06-16T19.01.45.395,2.369,-0.219,0.188,0.009
1718553705405,2024-06-16T19.01.45.405,2.379,-0.163,0.231,0.006
1718553705415,2024-06-16T19.01.45.415,2.389,-0.102,0.363,0.001
1718553705426,2024-06-16T19.01.45.426,2.400,-0.058,0.462,-0.016
1718553705434,2024-06-16T19.01.45.434,2.408,-0.034,0.514,-0.028
1718553705445,2024-06-16T19.01.45.445,2.419,-0.029,0.536,-0.024
1718553705455,2024-06-16T19.01.45.455,2.429,-0.012,0.482,-0.038
1718553705464,2024-06-16T19.01.45.464,2.438,0.034,0.387,-0.099
1718553705474,2024-06-16T19.01.45.474,2.448,0.096,0.324,-0.159
1718553705484,2024-06-16T19.01.45.484,2.458,0.154,0.303,-0.169
1718553705494,2024-06-16T19.01.45.494,2.468,0.202,0.306,-0.174
1718553705503,2024-06-16T19.01.45.503,2.477,0.256,0.421,-0.174
1718553705513,2024-06-16T19.01.45.513,2.487,0.288,0.693,-0.180
1718553705524,2024-06-16T19.01.45.524,2.498,0.276,0.920,-0.170
1718553705534,2024-06-16T19.01.45.534,2.508,0.278,0.938,-0.163
1718553705543,2024-06-16T19.01.45.543,2.517,0.297,0.827,-0.185
1718553705553,2024-06-16T19.01.45.553,2.527,0.319,0.692,-0.234
1718553705563,2024-06-16T19.01.45.563,2.537,0.350,0.653,-0.245
1718553705574,2024-06-16T19.01.45.574,2.548,0.395,0.789,-0.200
1718553705582,2024-06-16T19.01.45.582,2.556,0.442,1.015,-0.167
1718553705593,2024-06-16T19.01.45.593,2.567,0.519,1.208,-0.124
1718553705603,2024-06-16T19.01.45.603,2.577,0.541,1.357,-0.069
1718553705613,2024-06-16T19.01.45.613,2.587,0.490,1.371,-0.053
1718553705622,2024-06-16T19.01.45.622,2.596,0.450,1.255,-0.147
1718553705632,2024-06-16T19.01.45.632,2.606,0.429,1.177,-0.224
1718553705642,2024-06-16T19.01.45.642,2.616,0.438,1.176,-0.207
1718553705653,2024-06-16T19.01.45.653,2.627,0.459,1.263,-0.115
1718553705661,2024-06-16T19.01.45.661,2.635,0.417,1.399,-0.028
1718553705672,2024-06-16T19.01.45.672,2.646,0.273,1.553,0.056
1718553705682,2024-06-16T19.01.45.682,2.656,0.068,1.660,0.105
1718553705691,2024-06-16T19.01.45.691,2.665,-0.089,1.681,0.115
1718553705702,2024-06-16T19.01.45.702,2.676,-0.167,1.662,0.098
1718553705711,2024-06-16T19.01.45.711,2.685,-0.195,1.623,0.070
1718553705721,2024-06-16T19.01.45.721,2.695,-0.188,1.567,0.063
1718553705730,2024-06-16T19.01.45.730,2.704,-0.187,1.590,0.131
1718553705740,2024-06-16T19.01.45.740,2.714,-0.230,1.680,0.201
1718553705751,2024-06-16T19.01.45.751,2.725,-0.245,1.739,0.259
1718553705761,2024-06-16T19.01.45.761,2.735,-0.272,1.777,0.312
1718553705770,2024-06-16T19.01.45.770,2.744,-0.289,1.756,0.327
1718553705780,2024-06-16T19.01.45.780,2.754,-0.278,1.708,0.299
1718553705790,2024-06-16T19.01.45.790,2.764,-0.281,1.653,0.261
1718553705801,2024-06-16T19.01.45.801,2.775,-0.307,1.580,0.222
1718553705809,2024-06-16T19.01.45.809,2.783,-0.338,1.538,0.229
1718553705820,2024-06-16T19.01.45.820,2.794,-0.341,1.524,0.264
1718553705830,2024-06-16T19.01.45.830,2.804,-0.284,1.505,0.282
1718553705840,2024-06-16T19.01.45.840,2.814,-0.251,1.487,0.297
1718553705849,2024-06-16T19.01.45.849,2.823,-0.291,1.458,0.321
1718553705859,2024-06-16T19.01.45.859,2.833,-0.335,1.407,0.346
1718553705869,2024-06-16T19.01.45.869,2.843,-0.354,1.340,0.333
1718553705880,2024-06-16T19.01.45.880,2.854,-0.344,1.283,0.294
1718553705888,2024-06-16T19.01.45.888,2.862,-0.291,1.233,0.257
1718553705899,2024-06-16T19.01.45.899,2.873,-0.227,1.191,0.214
1718553705909,2024-06-16T19.01.45.909,2.883,-0.193,1.160,0.188
1718553705918,2024-06-16T19.01.45.918,2.892,-0.202,1.133,0.180
1718553705928,2024-06-16T19.01.45.928,2.902,-0.194,1.106,0.174
1718553705938,2024-06-16T19.01.45.938,2.912,-0.178,1.087,0.176
1718553705949,2024-06-16T19.01.45.949,2.923,-0.174,1.071,0.176
1718553705957,2024-06-16T19.01.45.957,2.931,-0.175,1.053,0.162
1718553705968,2024-06-16T19.01.45.968,2.942,-0.181,1.020,0.163
1718553705978,2024-06-16T19.01.45.978,2.952,-0.164,0.986,0.154
1718553705988,2024-06-16T19.01.45.988,2.962,-0.125,0.975,0.146
1718553705997,2024-06-16T19.01.45.997,2.971,-0.099,0.972,0.137
1718553706007,2024-06-16T19.01.46.007,2.981,-0.101,0.972,0.123
1718553706017,2024-06-16T19.01.46.017,2.991,-0.113,0.959,0.115
1718553706028,2024-06-16T19.01.46.028,3.002,-0.121,0.948,0.104
1718553706036,2024-06-16T19.01.46.036,3.010,-0.104,0.936,0.118
1718553706047,2024-06-16T19.01.46.047,3.021,-0.086,0.922,0.133
1718553706057,2024-06-16T19.01.46.057,3.031,-0.069,0.906,0.142
1718553706067,2024-06-16T19.01.46.067,3.041,-0.051,0.898,0.148
1718553706076,2024-06-16T19.01.46.076,3.050,-0.052,0.884,0.155
1718553706086,2024-06-16T19.01.46.086,3.060,-0.067,0.885,0.171
1718553706096,2024-06-16T19.01.46.096,3.070,-0.083,0.897,0.176
1718553706107,2024-06-16T19.01.46.107,3.081,-0.095,0.900,0.174
1718553706115,2024-06-16T19.01.46.115,3.089,-0.110,0.893,0.180
1718553706126,2024-06-16T19.01.46.126,3.100,-0.125,0.885,0.179
1718553706136,2024-06-16T19.01.46.136,3.110,-0.129,0.885,0.164
1718553706146,2024-06-16T19.01.46.146,3.120,-0.097,0.882,0.155
1718553706155,2024-06-16T19.01.46.155,3.129,-0.073,0.883,0.147
1718553706165,2024-06-16T19.01.46.165,3.139,-0.094,0.881,0.155
1718553706176,2024-06-16T19.01.46.176,3.150,-0.127,0.897,0.148
1718553706184,2024-06-16T19.01.46.184,3.158,-0.124,0.923,0.133
1718553706195,2024-06-16T19.01.46.195,3.169,-0.113,0.926,0.125
1718553706205,2024-06-16T19.01.46.205,3.179,-0.114,0.921,0.117
1718553706215,2024-06-16T19.01.46.215,3.189,-0.115,0.928,0.110
1718553706224,2024-06-16T19.01.46.224,3.198,-0.108,0.932,0.104
1718553706234,2024-06-16T19.01.46.234,3.208,-0.094,0.940,0.094
1718553706244,2024-06-16T19.01.46.244,3.218,-0.093,0.952,0.098
1718553706255,2024-06-16T19.01.46.255,3.229,-0.096,0.956,0.102
1718553706263,2024-06-16T19.01.46.263,3.237,-0.086,0.957,0.102
1718553706274,2024-06-16T19.01.46.274,3.248,-0.075,0.960,0.103
1718553706284,2024-06-16T19.01.46.284,3.258,-0.079,0.975,0.100
1718553706294,2024-06-16T19.01.46.294,3.268,-0.095,0.994,0.107
1718553706303,2024-06-16T19.01.46.303,3.277,-0.103,1.007,0.127
1718553706313,2024-06-16T19.01.46.313,3.287,-0.102,1.014,0.139
1718553706324,2024-06-16T19.01.46.324,3.298,-0.106,1.024,0.140
1718553706334,2024-06-16T19.01.46.334,3.308,-0.116,1.029,0.136
1718553706343,2024-06-16T19.01.46.343,3.317,-0.117,1.035,0.132
1718553706353,2024-06-16T19.01.46.353,3.327,-0.112,1.043,0.127
1718553706363,2024-06-16T19.01.46.363,3.337,-0.118,1.055,0.140
1718553706372,2024-06-16T19.01.46.372,3.346,-0.120,1.066,0.151
1718553706382,2024-06-16T19.01.46.382,3.356,-0.118,1.079,0.150
1718553706392,2024-06-16T19.01.46.392,3.366,-0.118,1.092,0.145
1718553706403,2024-06-16T19.01.46.403,3.377,-0.118,1.097,0.147
1718553706411,2024-06-16T19.01.46.411,3.385,-0.104,1.098,0.148
1718553706422,2024-06-16T19.01.46.422,3.396,-0.099,1.112,0.154
1718553706432,2024-06-16T19.01.46.432,3.406,-0.107,1.129,0.157
1718553706442,2024-06-16T19.01.46.442,3.416,-0.123,1.178,0.176
1718553706451,2024-06-16T19.01.46.451,3.425,-0.137,1.259,0.202
1718553706461,2024-06-16T19.01.46.461,3.435,-0.124,1.363,0.222
1718553706471,2024-06-16T19.01.46.471,3.445,-0.071,1.484,0.246
1718553706482,2024-06-16T19.01.46.482,3.456,-0.038,1.614,0.260
1718553706490,2024-06-16T19.01.46.490,3.464,-0.048,1.712,0.271
1718553706501,2024-06-16T19.01.46.501,3.475,-0.070,1.749,0.280
1718553706511,2024-06-16T19.01.46.511,3.485,-0.074,1.771,0.292
1718553706521,2024-06-16T19.01.46.521,3.495,-0.071,1.790,0.314
1718553706530,2024-06-16T19.01.46.530,3.504,-0.076,1.810,0.321
1718553706540,2024-06-16T19.01.46.540,3.514,-0.042,1.844,0.305
1718553706551,2024-06-16T19.01.46.551,3.525,-0.004,1.874,0.266
1718553706561,2024-06-16T19.01.46.561,3.535,0.030,1.870,0.224
1718553706570,2024-06-16T19.01.46.570,3.544,0.049,1.831,0.177
1718553706580,2024-06-16T19.01.46.580,3.554,0.021,1.769,0.133
1718553706590,2024-06-16T19.01.46.590,3.564,-0.032,1.732,0.088
1718553706600,2024-06-16T19.01.46.600,3.574,-0.026,1.708,0.048
1718553706609,2024-06-16T19.01.46.609,3.583,0.007,1.688,0.025
