epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718554214839,2024-06-16T19.10.14.839,0.285,0.183,1.013,0.019
1718554214850,2024-06-16T19.10.14.850,0.296,0.155,1.052,0.085
1718554214858,2024-06-16T19.10.14.858,0.304,0.062,1.143,0.093
1718554214869,2024-06-16T19.10.14.869,0.315,-0.028,1.234,0.019
1718554214879,2024-06-16T19.10.14.879,0.325,-0.018,1.301,-0.037
1718554214889,2024-06-16T19.10.14.889,0.335,0.006,1.298,-0.055
1718554214898,2024-06-16T19.10.14.898,0.344,0.012,1.217,-0.065
1718554214908,2024-06-16T19.10.14.908,0.354,0.037,1.130,-0.070
1718554214919,2024-06-16T19.10.14.919,0.365,0.057,1.101,-0.040
1718554214929,2024-06-16T19.10.14.929,0.375,0.030,1.123,0.002
1718554214938,2024-06-16T19.10.14.938,0.384,-0.027,1.147,0.058
1718554214948,2024-06-16T19.10.14.948,0.394,-0.089,1.169,0.067
1718554214958,2024-06-16T19.10.14.958,0.404,-0.079,1.195,0.027
1718554214968,2024-06-16T19.10.14.968,0.414,0.026,1.227,-0.015
1718554214977,2024-06-16T19.10.14.977,0.423,0.141,1.241,-0.054
1718554214987,2024-06-16T19.10.14.987,0.433,0.181,1.202,-0.075
1718554214998,2024-06-16T19.10.14.998,0.444,0.192,1.143,-0.077
1718554215008,2024-06-16T19.10.15.008,0.454,0.207,1.124,-0.026
1718554215017,2024-06-16T19.10.15.017,0.463,0.142,1.155,0.028
1718554215027,2024-06-16T19.10.15.027,0.473,0.021,1.192,0.006
1718554215037,2024-06-16T19.10.15.037,0.483,0.005,1.201,-0.052
1718554215047,2024-06-16T19.10.15.047,0.493,0.071,1.193,-0.093
1718554215056,2024-06-16T19.10.15.056,0.502,0.106,1.186,-0.113
1718554215066,2024-06-16T19.10.15.066,0.512,0.126,1.208,-0.114
1718554215077,2024-06-16T19.10.15.077,0.523,0.146,1.229,-0.124
1718554215087,2024-06-16T19.10.15.087,0.533,0.156,1.222,-0.143
1718554215096,2024-06-16T19.10.15.096,0.542,0.154,1.217,-0.172
1718554215106,2024-06-16T19.10.15.106,0.552,0.118,1.225,-0.201
1718554215116,2024-06-16T19.10.15.116,0.562,0.041,1.214,-0.222
1718554215125,2024-06-16T19.10.15.125,0.571,0.000,1.208,-0.219
1718554215135,2024-06-16T19.10.15.135,0.581,0.001,1.218,-0.221
1718554215146,2024-06-16T19.10.15.146,0.592,0.046,1.211,-0.226
1718554215156,2024-06-16T19.10.15.156,0.602,0.095,1.203,-0.226
1718554215165,2024-06-16T19.10.15.165,0.611,0.102,1.188,-0.213
1718554215175,2024-06-16T19.10.15.175,0.621,0.074,1.198,-0.192
1718554215185,2024-06-16T19.10.15.185,0.631,0.037,1.216,-0.162
1718554215195,2024-06-16T19.10.15.195,0.641,0.005,1.204,-0.134
1718554215204,2024-06-16T19.10.15.204,0.650,0.013,1.194,-0.117
1718554215214,2024-06-16T19.10.15.214,0.660,0.026,1.190,-0.127
1718554215225,2024-06-16T19.10.15.225,0.671,0.007,1.177,-0.141
1718554215235,2024-06-16T19.10.15.235,0.681,-0.015,1.164,-0.141
1718554215244,2024-06-16T19.10.15.244,0.690,-0.054,1.147,-0.118
1718554215254,2024-06-16T19.10.15.254,0.700,-0.074,1.131,-0.076
1718554215264,2024-06-16T19.10.15.264,0.710,-0.081,1.120,-0.044
1718554215275,2024-06-16T19.10.15.275,0.721,-0.097,1.114,-0.025
1718554215283,2024-06-16T19.10.15.283,0.729,-0.100,1.101,-0.007
1718554215294,2024-06-16T19.10.15.294,0.740,-0.083,1.077,-0.001
1718554215304,2024-06-16T19.10.15.304,0.750,-0.074,1.053,0.004
1718554215314,2024-06-16T19.10.15.314,0.760,-0.086,1.043,0.010
1718554215323,2024-06-16T19.10.15.323,0.769,-0.089,1.030,0.004
1718554215333,2024-06-16T19.10.15.333,0.779,-0.091,1.024,0.009
1718554215343,2024-06-16T19.10.15.343,0.789,-0.093,1.017,0.010
1718554215352,2024-06-16T19.10.15.352,0.798,-0.067,1.004,0.016
1718554215362,2024-06-16T19.10.15.362,0.808,-0.047,0.991,0.029
1718554215373,2024-06-16T19.10.15.373,0.819,-0.017,0.987,0.029
1718554215383,2024-06-16T19.10.15.383,0.829,-0.025,0.977,0.015
1718554215392,2024-06-16T19.10.15.392,0.838,-0.043,0.958,0.003
1718554215402,2024-06-16T19.10.15.402,0.848,-0.033,0.955,-0.007
1718554215412,2024-06-16T19.10.15.412,0.858,-0.032,0.954,-0.018
1718554215422,2024-06-16T19.10.15.422,0.868,-0.054,0.944,-0.029
1718554215431,2024-06-16T19.10.15.431,0.877,-0.061,0.951,-0.027
1718554215441,2024-06-16T19.10.15.441,0.887,-0.047,0.962,-0.027
1718554215452,2024-06-16T19.10.15.452,0.898,-0.035,0.965,-0.042
1718554215462,2024-06-16T19.10.15.462,0.908,-0.024,0.954,-0.067
1718554215471,2024-06-16T19.10.15.471,0.917,-0.028,0.953,-0.078
1718554215481,2024-06-16T19.10.15.481,0.927,-0.003,0.958,-0.102
1718554215491,2024-06-16T19.10.15.491,0.937,0.014,0.962,-0.111
1718554215502,2024-06-16T19.10.15.502,0.948,-0.003,0.956,-0.099
1718554215510,2024-06-16T19.10.15.510,0.956,0.011,0.960,-0.100
1718554215521,2024-06-16T19.10.15.521,0.967,0.018,0.961,-0.096
1718554215531,2024-06-16T19.10.15.531,0.977,0.005,0.957,-0.096
1718554215541,2024-06-16T19.10.15.541,0.987,-0.015,0.964,-0.104
1718554215550,2024-06-16T19.10.15.550,0.996,-0.046,0.960,-0.101
1718554215560,2024-06-16T19.10.15.560,1.006,-0.047,0.972,-0.103
1718554215570,2024-06-16T19.10.15.570,1.016,-0.035,0.990,-0.107
1718554215581,2024-06-16T19.10.15.581,1.027,-0.051,0.981,-0.107
1718554215589,2024-06-16T19.10.15.589,1.035,-0.075,0.971,-0.088
1718554215600,2024-06-16T19.10.15.600,1.046,-0.068,0.983,-0.069
1718554215610,2024-06-16T19.10.15.610,1.056,-0.045,1.009,-0.072
1718554215619,2024-06-16T19.10.15.619,1.065,-0.042,1.025,-0.091
1718554215629,2024-06-16T19.10.15.629,1.075,-0.048,1.037,-0.108
1718554215639,2024-06-16T19.10.15.639,1.085,-0.034,1.079,-0.114
1718554215650,2024-06-16T19.10.15.650,1.096,-0.028,1.150,-0.133
1718554215658,2024-06-16T19.10.15.658,1.104,-0.053,1.214,-0.145
1718554215669,2024-06-16T19.10.15.669,1.115,-0.083,1.271,-0.141
1718554215679,2024-06-16T19.10.15.679,1.125,-0.096,1.348,-0.137
1718554215689,2024-06-16T19.10.15.689,1.135,-0.095,1.432,-0.133
1718554215698,2024-06-16T19.10.15.698,1.144,-0.072,1.537,-0.127
1718554215708,2024-06-16T19.10.15.708,1.154,-0.024,1.668,-0.114
1718554215718,2024-06-16T19.10.15.718,1.164,-0.017,1.752,-0.092
1718554215729,2024-06-16T19.10.15.729,1.175,-0.028,1.787,-0.084
1718554215737,2024-06-16T19.10.15.737,1.183,-0.035,1.802,-0.075
1718554215748,2024-06-16T19.10.15.748,1.194,-0.033,1.789,-0.045
1718554215758,2024-06-16T19.10.15.758,1.204,-0.007,1.751,-0.007
1718554215768,2024-06-16T19.10.15.768,1.214,0.071,1.713,0.029
1718554215777,2024-06-16T19.10.15.777,1.223,0.183,1.710,0.073
1718554215787,2024-06-16T19.10.15.787,1.233,0.247,1.685,0.107
1718554215797,2024-06-16T19.10.15.797,1.243,0.309,1.652,0.091
1718554215808,2024-06-16T19.10.15.808,1.254,0.367,1.655,0.072
1718554215816,2024-06-16T19.10.15.816,1.262,0.419,1.649,0.061
1718554215827,2024-06-16T19.10.15.827,1.273,0.430,1.629,0.042
1718554215837,2024-06-16T19.10.15.837,1.283,0.398,1.573,0.027
1718554215846,2024-06-16T19.10.15.846,1.292,0.348,1.490,0.004
1718554215856,2024-06-16T19.10.15.856,1.302,0.281,1.433,-0.016
1718554215866,2024-06-16T19.10.15.866,1.312,0.267,1.417,-0.024
1718554215877,2024-06-16T19.10.15.877,1.323,0.263,1.409,-0.019
1718554215885,2024-06-16T19.10.15.885,1.331,0.202,1.382,-0.038
1718554215896,2024-06-16T19.10.15.896,1.342,0.173,1.366,-0.089
1718554215906,2024-06-16T19.10.15.906,1.352,0.209,1.361,-0.130
1718554215916,2024-06-16T19.10.15.916,1.362,0.247,1.285,-0.157
1718554215925,2024-06-16T19.10.15.925,1.371,0.249,1.156,-0.198
1718554215935,2024-06-16T19.10.15.935,1.381,0.167,0.991,-0.207
1718554215945,2024-06-16T19.10.15.945,1.391,0.065,0.797,-0.175
1718554215956,2024-06-16T19.10.15.956,1.402,0.041,0.665,-0.140
1718554215964,2024-06-16T19.10.15.964,1.410,0.059,0.597,-0.121
1718554215975,2024-06-16T19.10.15.975,1.421,0.065,0.565,-0.093
1718554215985,2024-06-16T19.10.15.985,1.431,0.065,0.580,-0.039
1718554215995,2024-06-16T19.10.15.995,1.441,0.031,0.584,-0.018
1718554216004,2024-06-16T19.10.16.004,1.450,-0.027,0.503,-0.014
1718554216014,2024-06-16T19.10.16.014,1.460,-0.025,0.380,-0.017
1718554216025,2024-06-16T19.10.16.025,1.471,0.086,0.268,-0.048
1718554216035,2024-06-16T19.10.16.035,1.481,0.219,0.253,-0.089
1718554216044,2024-06-16T19.10.16.044,1.490,0.196,0.302,-0.163
1718554216054,2024-06-16T19.10.16.054,1.500,-0.058,0.277,-0.207
1718554216064,2024-06-16T19.10.16.064,1.510,-0.310,0.202,-0.219
1718554216074,2024-06-16T19.10.16.074,1.520,-0.359,0.224,-0.201
1718554216083,2024-06-16T19.10.16.083,1.529,-0.309,0.315,-0.137
1718554216093,2024-06-16T19.10.16.093,1.539,-0.321,0.426,-0.121
1718554216104,2024-06-16T19.10.16.104,1.550,-0.349,0.497,-0.165
1718554216112,2024-06-16T19.10.16.112,1.558,-0.284,0.508,-0.225
1718554216123,2024-06-16T19.10.16.123,1.569,-0.192,0.499,-0.238
1718554216133,2024-06-16T19.10.16.133,1.579,-0.147,0.465,-0.207
1718554216143,2024-06-16T19.10.16.143,1.589,-0.166,0.388,-0.156
1718554216152,2024-06-16T19.10.16.152,1.598,-0.239,0.361,-0.141
1718554216162,2024-06-16T19.10.16.162,1.608,-0.334,0.402,-0.171
1718554216172,2024-06-16T19.10.16.172,1.618,-0.341,0.464,-0.219
1718554216183,2024-06-16T19.10.16.183,1.629,-0.227,0.579,-0.272
1718554216191,2024-06-16T19.10.16.191,1.637,-0.107,0.671,-0.354
1718554216202,2024-06-16T19.10.16.202,1.648,0.005,0.707,-0.416
1718554216212,2024-06-16T19.10.16.212,1.658,-0.010,0.737,-0.413
1718554216222,2024-06-16T19.10.16.222,1.668,-0.209,0.761,-0.393
1718554216231,2024-06-16T19.10.16.231,1.677,-0.396,0.822,-0.345
1718554216241,2024-06-16T19.10.16.241,1.687,-0.461,0.902,-0.244
1718554216252,2024-06-16T19.10.16.252,1.698,-0.459,0.913,-0.179
1718554216262,2024-06-16T19.10.16.262,1.708,-0.382,0.904,-0.178
1718554216271,2024-06-16T19.10.16.271,1.717,-0.291,0.900,-0.186
1718554216281,2024-06-16T19.10.16.281,1.727,-0.232,0.856,-0.209
1718554216291,2024-06-16T19.10.16.291,1.737,-0.193,0.823,-0.242
1718554216301,2024-06-16T19.10.16.301,1.747,-0.147,0.824,-0.264
1718554216310,2024-06-16T19.10.16.310,1.756,-0.132,0.835,-0.250
1718554216320,2024-06-16T19.10.16.320,1.766,-0.153,0.859,-0.208
1718554216331,2024-06-16T19.10.16.331,1.777,-0.178,0.881,-0.182
1718554216339,2024-06-16T19.10.16.339,1.785,-0.183,0.923,-0.180
1718554216350,2024-06-16T19.10.16.350,1.796,-0.180,0.960,-0.163
1718554216360,2024-06-16T19.10.16.360,1.806,-0.205,0.952,-0.151
1718554216370,2024-06-16T19.10.16.370,1.816,-0.197,0.936,-0.141
1718554216379,2024-06-16T19.10.16.379,1.825,-0.156,0.920,-0.125
1718554216389,2024-06-16T19.10.16.389,1.835,-0.155,0.889,-0.097
1718554216400,2024-06-16T19.10.16.400,1.846,-0.177,0.867,-0.068
1718554216410,2024-06-16T19.10.16.410,1.856,-0.154,0.873,-0.042
1718554216419,2024-06-16T19.10.16.419,1.865,-0.144,0.867,-0.032
1718554216429,2024-06-16T19.10.16.429,1.875,-0.144,0.852,-0.027
1718554216439,2024-06-16T19.10.16.439,1.885,-0.130,0.837,-0.042
1718554216449,2024-06-16T19.10.16.449,1.895,-0.142,0.817,-0.043
1718554216458,2024-06-16T19.10.16.458,1.904,-0.156,0.813,-0.038
1718554216468,2024-06-16T19.10.16.468,1.914,-0.167,0.815,-0.028
1718554216479,2024-06-16T19.10.16.479,1.925,-0.158,0.783,-0.004
1718554216489,2024-06-16T19.10.16.489,1.935,-0.149,0.734,0.010
1718554216498,2024-06-16T19.10.16.498,1.944,-0.153,0.685,0.004
1718554216508,2024-06-16T19.10.16.508,1.954,-0.144,0.625,-0.010
1718554216518,2024-06-16T19.10.16.518,1.964,-0.113,0.569,-0.037
1718554216528,2024-06-16T19.10.16.528,1.974,-0.089,0.567,-0.043
1718554216537,2024-06-16T19.10.16.537,1.983,-0.075,0.602,-0.044
1718554216547,2024-06-16T19.10.16.547,1.993,-0.049,0.615,-0.047
1718554216558,2024-06-16T19.10.16.558,2.004,-0.013,0.618,-0.026
1718554216568,2024-06-16T19.10.16.568,2.014,-0.022,0.600,0.020
1718554216577,2024-06-16T19.10.16.577,2.023,-0.043,0.570,0.020
1718554216587,2024-06-16T19.10.16.587,2.033,-0.043,0.589,-0.007
1718554216597,2024-06-16T19.10.16.597,2.043,-0.031,0.634,-0.035
1718554216606,2024-06-16T19.10.16.606,2.052,0.026,0.706,-0.016
1718554216616,2024-06-16T19.10.16.616,2.062,0.078,0.837,-0.015
1718554216627,2024-06-16T19.10.16.627,2.073,0.095,0.886,-0.057
1718554216637,2024-06-16T19.10.16.637,2.083,0.132,0.871,-0.097
1718554216646,2024-06-16T19.10.16.646,2.092,0.182,0.891,-0.118
1718554216656,2024-06-16T19.10.16.656,2.102,0.197,0.883,-0.135
1718554216666,2024-06-16T19.10.16.666,2.112,0.175,0.822,-0.169
1718554216676,2024-06-16T19.10.16.676,2.122,0.161,0.760,-0.175
1718554216685,2024-06-16T19.10.16.685,2.131,0.154,0.782,-0.160
1718554216695,2024-06-16T19.10.16.695,2.141,0.131,0.811,-0.150
1718554216706,2024-06-16T19.10.16.706,2.152,0.109,0.844,-0.125
1718554216716,2024-06-16T19.10.16.716,2.162,0.084,0.938,-0.108
1718554216725,2024-06-16T19.10.16.725,2.171,0.084,0.984,-0.160
1718554216735,2024-06-16T19.10.16.735,2.181,0.142,0.979,-0.209
1718554216745,2024-06-16T19.10.16.745,2.191,0.178,0.956,-0.191
1718554216755,2024-06-16T19.10.16.755,2.201,0.168,0.932,-0.148
1718554216764,2024-06-16T19.10.16.764,2.210,0.193,0.916,-0.160
1718554216775,2024-06-16T19.10.16.775,2.221,0.239,0.925,-0.193
1718554216785,2024-06-16T19.10.16.785,2.231,0.249,0.943,-0.208
1718554216795,2024-06-16T19.10.16.795,2.241,0.243,0.971,-0.218
1718554216804,2024-06-16T19.10.16.804,2.250,0.262,1.021,-0.226
1718554216814,2024-06-16T19.10.16.814,2.260,0.280,1.058,-0.218
1718554216824,2024-06-16T19.10.16.824,2.270,0.303,1.063,-0.216
1718554216833,2024-06-16T19.10.16.833,2.279,0.348,1.081,-0.195
1718554216843,2024-06-16T19.10.16.843,2.289,0.358,1.087,-0.164
1718554216854,2024-06-16T19.10.16.854,2.300,0.256,1.050,-0.142
1718554216864,2024-06-16T19.10.16.864,2.310,0.126,1.021,-0.116
1718554216873,2024-06-16T19.10.16.873,2.319,0.084,0.994,-0.122
1718554216883,2024-06-16T19.10.16.883,2.329,0.169,0.997,-0.127
1718554216893,2024-06-16T19.10.16.893,2.339,0.287,1.070,-0.142
1718554216903,2024-06-16T19.10.16.903,2.349,0.416,1.151,-0.162
1718554216912,2024-06-16T19.10.16.912,2.358,0.497,1.181,-0.188
1718554216922,2024-06-16T19.10.16.922,2.368,0.529,1.139,-0.208
1718554216933,2024-06-16T19.10.16.933,2.379,0.502,1.047,-0.193
1718554216943,2024-06-16T19.10.16.943,2.389,0.428,0.961,-0.169
1718554216952,2024-06-16T19.10.16.952,2.398,0.350,0.910,-0.179
1718554216962,2024-06-16T19.10.16.962,2.408,0.330,0.922,-0.213
1718554216972,2024-06-16T19.10.16.972,2.418,0.357,1.046,-0.218
1718554216983,2024-06-16T19.10.16.983,2.429,0.334,1.147,-0.206
1718554216991,2024-06-16T19.10.16.991,2.437,0.277,1.142,-0.215
1718554217002,2024-06-16T19.10.17.002,2.448,0.248,1.083,-0.243
1718554217012,2024-06-16T19.10.17.012,2.458,0.250,1.020,-0.270
1718554217022,2024-06-16T19.10.17.022,2.468,0.252,0.955,-0.249
1718554217031,2024-06-16T19.10.17.031,2.477,0.247,0.915,-0.219
1718554217041,2024-06-16T19.10.17.041,2.487,0.258,0.935,-0.211
1718554217051,2024-06-16T19.10.17.051,2.497,0.252,1.020,-0.210
1718554217060,2024-06-16T19.10.17.060,2.506,0.274,1.093,-0.222
1718554217070,2024-06-16T19.10.17.070,2.516,0.298,1.112,-0.239
1718554217081,2024-06-16T19.10.17.081,2.527,0.317,1.088,-0.249
1718554217091,2024-06-16T19.10.17.091,2.537,0.309,1.052,-0.203
1718554217100,2024-06-16T19.10.17.100,2.546,0.267,1.049,-0.151
1718554217110,2024-06-16T19.10.17.110,2.556,0.212,1.098,-0.135
1718554217120,2024-06-16T19.10.17.120,2.566,0.187,1.148,-0.124
1718554217130,2024-06-16T19.10.17.130,2.576,0.189,1.148,-0.101
1718554217139,2024-06-16T19.10.17.139,2.585,0.218,1.135,-0.097
1718554217150,2024-06-16T19.10.17.150,2.596,0.268,1.139,-0.121
1718554217160,2024-06-16T19.10.17.160,2.606,0.271,1.166,-0.102
1718554217170,2024-06-16T19.10.17.170,2.616,0.242,1.222,-0.080
1718554217179,2024-06-16T19.10.17.179,2.625,0.212,1.274,-0.050
1718554217189,2024-06-16T19.10.17.189,2.635,0.187,1.287,-0.056
1718554217199,2024-06-16T19.10.17.199,2.645,0.161,1.249,-0.066
1718554217210,2024-06-16T19.10.17.210,2.656,0.128,1.201,-0.068
1718554217218,2024-06-16T19.10.17.218,2.664,0.127,1.171,-0.056
1718554217229,2024-06-16T19.10.17.229,2.675,0.144,1.141,-0.049
1718554217239,2024-06-16T19.10.17.239,2.685,0.131,1.107,-0.028
1718554217249,2024-06-16T19.10.17.249,2.695,0.105,1.101,-0.007
1718554217258,2024-06-16T19.10.17.258,2.704,0.124,1.118,-0.012
1718554217268,2024-06-16T19.10.17.268,2.714,0.160,1.108,-0.025
1718554217278,2024-06-16T19.10.17.278,2.724,0.173,1.075,-0.012
1718554217287,2024-06-16T19.10.17.287,2.733,0.182,1.064,-0.002
1718554217297,2024-06-16T19.10.17.297,2.743,0.179,1.057,0.000
1718554217308,2024-06-16T19.10.17.308,2.754,0.156,1.052,0.007
1718554217318,2024-06-16T19.10.17.318,2.764,0.150,1.059,-0.006
1718554217327,2024-06-16T19.10.17.327,2.773,0.122,1.053,-0.021
1718554217337,2024-06-16T19.10.17.337,2.783,0.097,1.049,-0.032
1718554217347,2024-06-16T19.10.17.347,2.793,0.081,1.075,-0.040
1718554217358,2024-06-16T19.10.17.358,2.804,0.073,1.098,-0.064
1718554217366,2024-06-16T19.10.17.366,2.812,0.096,1.109,-0.095
1718554217377,2024-06-16T19.10.17.377,2.823,0.149,1.107,-0.111
1718554217387,2024-06-16T19.10.17.387,2.833,0.180,1.095,-0.111
1718554217397,2024-06-16T19.10.17.397,2.843,0.184,1.074,-0.123
1718554217406,2024-06-16T19.10.17.406,2.852,0.194,1.064,-0.140
1718554217416,2024-06-16T19.10.17.416,2.862,0.184,1.063,-0.137
1718554217426,2024-06-16T19.10.17.426,2.872,0.174,1.052,-0.133
1718554217437,2024-06-16T19.10.17.437,2.883,0.153,1.035,-0.138
1718554217445,2024-06-16T19.10.17.445,2.891,0.124,1.017,-0.139
1718554217456,2024-06-16T19.10.17.456,2.902,0.113,1.013,-0.126
1718554217466,2024-06-16T19.10.17.466,2.912,0.111,1.009,-0.110
1718554217476,2024-06-16T19.10.17.476,2.922,0.118,1.003,-0.114
1718554217485,2024-06-16T19.10.17.485,2.931,0.120,0.990,-0.116
1718554217495,2024-06-16T19.10.17.495,2.941,0.112,0.970,-0.130
1718554217505,2024-06-16T19.10.17.505,2.951,0.110,0.947,-0.139
1718554217516,2024-06-16T19.10.17.516,2.962,0.096,0.937,-0.121
1718554217525,2024-06-16T19.10.17.525,2.971,0.117,0.941,-0.107
1718554217535,2024-06-16T19.10.17.535,2.981,0.126,0.939,-0.096
1718554217545,2024-06-16T19.10.17.545,2.991,0.098,0.925,-0.097
1718554217554,2024-06-16T19.10.17.554,3.000,0.103,0.923,-0.087
1718554217564,2024-06-16T19.10.17.564,3.010,0.133,0.937,-0.085
1718554217574,2024-06-16T19.10.17.574,3.020,0.149,0.931,-0.097
1718554217585,2024-06-16T19.10.17.585,3.031,0.141,0.923,-0.115
1718554217593,2024-06-16T19.10.17.593,3.039,0.135,0.930,-0.112
1718554217604,2024-06-16T19.10.17.604,3.050,0.142,0.948,-0.100
1718554217614,2024-06-16T19.10.17.614,3.060,0.127,0.956,-0.104
1718554217624,2024-06-16T19.10.17.624,3.070,0.124,0.955,-0.103
1718554217633,2024-06-16T19.10.17.633,3.079,0.125,0.963,-0.095
1718554217643,2024-06-16T19.10.17.643,3.089,0.125,0.967,-0.095
1718554217653,2024-06-16T19.10.17.653,3.099,0.114,0.983,-0.108
1718554217664,2024-06-16T19.10.17.664,3.110,0.104,1.018,-0.120
1718554217672,2024-06-16T19.10.17.672,3.118,0.123,1.083,-0.128
1718554217683,2024-06-16T19.10.17.683,3.129,0.142,1.176,-0.137
1718554217693,2024-06-16T19.10.17.693,3.139,0.127,1.270,-0.137
1718554217703,2024-06-16T19.10.17.703,3.149,0.108,1.386,-0.128
1718554217712,2024-06-16T19.10.17.712,3.158,0.120,1.546,-0.100
1718554217722,2024-06-16T19.10.17.722,3.168,0.156,1.729,-0.072
1718554217733,2024-06-16T19.10.17.733,3.179,0.165,1.873,-0.066
1718554217743,2024-06-16T19.10.17.743,3.189,0.168,1.950,-0.068
1718554217752,2024-06-16T19.10.17.752,3.198,0.229,1.994,-0.050
1718554217762,2024-06-16T19.10.17.762,3.208,0.305,2.011,-0.044
1718554217772,2024-06-16T19.10.17.772,3.218,0.345,1.976,-0.035
1718554217781,2024-06-16T19.10.17.781,3.227,0.377,1.927,-0.036
1718554217791,2024-06-16T19.10.17.791,3.237,0.425,1.911,-0.052
1718554217801,2024-06-16T19.10.17.801,3.247,0.472,1.867,-0.057
1718554217812,2024-06-16T19.10.17.812,3.258,0.503,1.814,-0.066
1718554217820,2024-06-16T19.10.17.820,3.266,0.540,1.762,-0.111
1718554217831,2024-06-16T19.10.17.831,3.277,0.593,1.695,-0.163
1718554217841,2024-06-16T19.10.17.841,3.287,0.634,1.670,-0.175
1718554217851,2024-06-16T19.10.17.851,3.297,0.594,1.684,-0.152
1718554217860,2024-06-16T19.10.17.860,3.306,0.503,1.668,-0.127
1718554217870,2024-06-16T19.10.17.870,3.316,0.422,1.593,-0.131
1718554217880,2024-06-16T19.10.17.880,3.326,0.347,1.460,-0.159
1718554217891,2024-06-16T19.10.17.891,3.337,0.314,1.295,-0.191
1718554217900,2024-06-16T19.10.17.900,3.346,0.326,1.193,-0.197
1718554217910,2024-06-16T19.10.17.910,3.356,0.379,1.102,-0.252
1718554217920,2024-06-16T19.10.17.920,3.366,0.372,0.935,-0.303
1718554217930,2024-06-16T19.10.17.930,3.376,0.274,0.735,-0.254
1718554217939,2024-06-16T19.10.17.939,3.385,0.203,0.604,-0.200
1718554217949,2024-06-16T19.10.17.949,3.395,0.276,0.532,-0.141
1718554217960,2024-06-16T19.10.17.960,3.406,0.367,0.467,-0.033
1718554217970,2024-06-16T19.10.17.970,3.416,0.352,0.375,0.035
1718554217979,2024-06-16T19.10.17.979,3.425,0.231,0.303,0.022
1718554217989,2024-06-16T19.10.17.989,3.435,0.062,0.274,-0.021
1718554217999,2024-06-16T19.10.17.999,3.445,-0.098,0.264,-0.028
1718554218009,2024-06-16T19.10.18.009,3.455,-0.170,0.288,-0.036
1718554218018,2024-06-16T19.10.18.018,3.464,-0.177,0.259,-0.060
1718554218028,2024-06-16T19.10.18.028,3.474,-0.171,0.138,-0.091
1718554218039,2024-06-16T19.10.18.039,3.485,-0.109,0.049,-0.075
1718554218047,2024-06-16T19.10.18.047,3.493,-0.122,0.050,-0.014
1718554218058,2024-06-16T19.10.18.058,3.504,-0.258,0.028,0.040
1718554218068,2024-06-16T19.10.18.068,3.514,-0.327,0.004,0.101
1718554218078,2024-06-16T19.10.18.078,3.524,-0.362,0.036,0.122
1718554218087,2024-06-16T19.10.18.087,3.533,-0.352,0.086,0.113
1718554218097,2024-06-16T19.10.18.097,3.543,-0.280,0.098,0.025
1718554218108,2024-06-16T19.10.18.108,3.554,-0.177,0.167,-0.119
1718554218118,2024-06-16T19.10.18.118,3.564,0.002,0.368,-0.270
1718554218127,2024-06-16T19.10.18.127,3.573,0.134,0.543,-0.379
1718554218137,2024-06-16T19.10.18.137,3.583,0.107,0.641,-0.412
