epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718909101366,2024-06-20T21.45.01.366,8.528,-0.908,-0.183,0.294
1718909101445,2024-06-20T21.45.01.445,8.607,-0.931,-0.167,0.300
1718909101524,2024-06-20T21.45.01.524,8.686,-0.964,-0.166,0.310
1718909101603,2024-06-20T21.45.01.603,8.765,-0.939,-0.169,0.300
1718909101682,2024-06-20T21.45.01.682,8.844,-0.931,-0.159,0.298
1718909101761,2024-06-20T21.45.01.761,8.923,-0.934,-0.158,0.285
1718909101839,2024-06-20T21.45.01.839,9.001,-0.918,-0.174,0.295
1718909101918,2024-06-20T21.45.01.918,9.080,-0.928,-0.259,0.323
1718909101997,2024-06-20T21.45.01.997,9.159,-0.873,-0.628,0.269
1718909102076,2024-06-20T21.45.02.076,9.238,-0.954,-0.962,0.060
1718909102155,2024-06-20T21.45.02.155,9.317,-0.938,-0.767,0.038
1718909102235,2024-06-20T21.45.02.235,9.397,-1.083,0.037,0.169
1718909102314,2024-06-20T21.45.02.314,9.476,-1.205,1.013,0.446
1718909102393,2024-06-20T21.45.02.393,9.555,-1.165,1.155,0.568
1718909102472,2024-06-20T21.45.02.472,9.634,-0.911,0.282,0.285
1718909102551,2024-06-20T21.45.02.551,9.713,-0.836,0.091,0.251
1718909102630,2024-06-20T21.45.02.630,9.792,-0.935,0.188,0.354
1718909102708,2024-06-20T21.45.02.708,9.870,-1.083,0.091,0.243
1718909102787,2024-06-20T21.45.02.787,9.949,-1.127,-0.026,0.147
1718909102866,2024-06-20T21.45.02.866,10.028,-1.021,-0.076,0.108
1718909102945,2024-06-20T21.45.02.945,10.107,-0.933,-0.181,0.162
1718909103024,2024-06-20T21.45.03.024,10.186,-0.943,-0.342,0.172
1718909103103,2024-06-20T21.45.03.103,10.265,-0.949,-0.385,0.180
1718909103182,2024-06-20T21.45.03.182,10.344,-0.995,-0.308,0.286
1718909103261,2024-06-20T21.45.03.261,10.423,-0.910,-0.306,0.315
1718909103340,2024-06-20T21.45.03.340,10.502,-0.945,-0.279,0.282
1718909103420,2024-06-20T21.45.03.420,10.582,-0.944,-0.242,0.281
1718909103497,2024-06-20T21.45.03.497,10.659,-0.896,-0.240,0.315
1718909103576,2024-06-20T21.45.03.576,10.738,-0.902,-0.225,0.307
1718909103655,2024-06-20T21.45.03.655,10.817,-0.911,-0.210,0.279
1718909103735,2024-06-20T21.45.03.735,10.897,-0.914,-0.216,0.322
1718909103814,2024-06-20T21.45.03.814,10.976,-0.953,-0.222,0.345
1718909103893,2024-06-20T21.45.03.893,11.055,-0.919,-0.325,0.298
1718909103972,2024-06-20T21.45.03.972,11.134,-0.888,-0.635,0.257
1718909104051,2024-06-20T21.45.04.051,11.213,-0.827,-0.992,0.045
1718909104130,2024-06-20T21.45.04.130,11.292,-0.830,-0.808,-0.019
1718909104209,2024-06-20T21.45.04.209,11.371,-1.179,-0.057,0.091
1718909104288,2024-06-20T21.45.04.288,11.450,-1.446,0.786,0.533
1718909104366,2024-06-20T21.45.04.366,11.528,-1.245,1.092,0.731
1718909104445,2024-06-20T21.45.04.445,11.607,-0.773,0.484,0.267
1718909104524,2024-06-20T21.45.04.524,11.686,-0.844,-0.002,0.135
1718909104603,2024-06-20T21.45.04.603,11.765,-1.098,-0.197,0.233
1718909104682,2024-06-20T21.45.04.682,11.844,-0.972,-0.112,0.250
1718909104761,2024-06-20T21.45.04.761,11.923,-0.963,0.071,0.208
1718909104840,2024-06-20T21.45.04.840,12.002,-0.958,-0.009,0.226
1718909104920,2024-06-20T21.45.04.920,12.082,-0.992,-0.008,0.241
1718909104999,2024-06-20T21.45.04.999,12.161,-1.007,-0.075,0.260
1718909105078,2024-06-20T21.45.05.078,12.240,-1.051,-0.208,0.183
1718909105157,2024-06-20T21.45.05.157,12.319,-1.013,-0.297,0.169
1718909105235,2024-06-20T21.45.05.235,12.397,-0.933,-0.334,0.197
1718909105314,2024-06-20T21.45.05.314,12.476,-0.952,-0.325,0.227
1718909105393,2024-06-20T21.45.05.393,12.555,-0.952,-0.276,0.271
1718909105472,2024-06-20T21.45.05.472,12.634,-0.903,-0.255,0.302
1718909105551,2024-06-20T21.45.05.551,12.713,-0.892,-0.219,0.288
1718909105630,2024-06-20T21.45.05.630,12.792,-0.908,-0.217,0.274
1718909105709,2024-06-20T21.45.05.709,12.871,-0.943,-0.198,0.277
1718909105788,2024-06-20T21.45.05.788,12.950,-0.958,-0.193,0.287
1718909105867,2024-06-20T21.45.05.867,13.029,-0.958,-0.189,0.269
1718909105946,2024-06-20T21.45.05.946,13.108,-0.943,-0.191,0.266
1718909106024,2024-06-20T21.45.06.024,13.186,-0.936,-0.202,0.288
1718909106103,2024-06-20T21.45.06.103,13.265,-0.931,-0.208,0.287
1718909106182,2024-06-20T21.45.06.182,13.344,-0.929,-0.213,0.296
1718909106261,2024-06-20T21.45.06.261,13.423,-0.933,-0.250,0.285
1718909106340,2024-06-20T21.45.06.340,13.502,-0.876,-0.669,0.173
1718909106420,2024-06-20T21.45.06.420,13.582,-0.947,-1.629,-0.060
1718909106499,2024-06-20T21.45.06.499,13.661,-0.822,-0.915,0.074
1718909106578,2024-06-20T21.45.06.578,13.740,-1.127,0.765,0.138
1718909106657,2024-06-20T21.45.06.657,13.819,-1.596,1.630,0.418
1718909106736,2024-06-20T21.45.06.736,13.898,-0.876,1.140,0.480
1718909106815,2024-06-20T21.45.06.815,13.977,-0.786,0.229,0.197
1718909106893,2024-06-20T21.45.06.893,14.055,-1.153,-0.042,0.182
1718909106972,2024-06-20T21.45.06.972,14.134,-1.139,-0.031,0.216
1718909107051,2024-06-20T21.45.07.051,14.213,-1.009,0.118,0.152
1718909107130,2024-06-20T21.45.07.130,14.292,-1.032,-0.144,0.140
1718909107209,2024-06-20T21.45.07.209,14.371,-1.011,-0.451,0.090
1718909107288,2024-06-20T21.45.07.288,14.450,-0.870,-0.456,0.162
1718909107367,2024-06-20T21.45.07.367,14.529,-0.867,-0.431,0.224
1718909107446,2024-06-20T21.45.07.446,14.608,-0.937,-0.332,0.229
1718909107526,2024-06-20T21.45.07.526,14.688,-0.942,-0.279,0.256
1718909107605,2024-06-20T21.45.07.605,14.767,-0.917,-0.274,0.344
1718909107682,2024-06-20T21.45.07.682,14.844,-0.877,-0.295,0.393
1718909107761,2024-06-20T21.45.07.761,14.923,-0.900,-0.258,0.416
1718909107840,2024-06-20T21.45.07.840,15.002,-0.781,-0.291,0.530
1718909107920,2024-06-20T21.45.07.920,15.082,-0.619,-0.355,0.698
1718909107999,2024-06-20T21.45.07.999,15.161,-0.637,-0.353,0.698
1718909108078,2024-06-20T21.45.08.078,15.240,-0.584,-0.375,0.718
1718909108157,2024-06-20T21.45.08.157,15.319,-0.622,-0.375,0.702
1718909108236,2024-06-20T21.45.08.236,15.398,-0.620,-0.417,0.668
1718909108315,2024-06-20T21.45.08.315,15.477,-0.598,-0.689,0.612
1718909108394,2024-06-20T21.45.08.394,15.556,-0.661,-1.084,0.418
1718909108473,2024-06-20T21.45.08.473,15.635,-0.824,-0.965,0.354
1718909108551,2024-06-20T21.45.08.551,15.713,-1.032,-0.284,0.417
1718909108630,2024-06-20T21.45.08.630,15.792,-1.070,0.791,0.684
1718909108709,2024-06-20T21.45.08.709,15.871,-0.866,1.330,0.832
1718909108788,2024-06-20T21.45.08.788,15.950,-0.779,0.552,0.602
1718909108867,2024-06-20T21.45.08.867,16.029,-0.851,0.090,0.564
1718909108946,2024-06-20T21.45.08.946,16.108,-0.949,-0.038,0.591
1718909109026,2024-06-20T21.45.09.026,16.188,-0.996,-0.184,0.452
1718909109105,2024-06-20T21.45.09.105,16.267,-0.884,-0.197,0.399
1718909109184,2024-06-20T21.45.09.184,16.346,-0.837,-0.283,0.470
1718909109263,2024-06-20T21.45.09.263,16.425,-0.786,-0.351,0.510
1718909109340,2024-06-20T21.45.09.340,16.502,-0.721,-0.405,0.627
1718909109420,2024-06-20T21.45.09.420,16.582,-0.743,-0.515,0.650
1718909109499,2024-06-20T21.45.09.499,16.661,-0.678,-0.411,0.618
1718909109578,2024-06-20T21.45.09.578,16.740,-0.654,-0.352,0.632
1718909109657,2024-06-20T21.45.09.657,16.819,-0.640,-0.343,0.667
1718909109736,2024-06-20T21.45.09.736,16.898,-0.696,-0.307,0.637
1718909109815,2024-06-20T21.45.09.815,16.977,-0.696,-0.306,0.657
1718909109894,2024-06-20T21.45.09.894,17.056,-0.707,-0.303,0.666
1718909109973,2024-06-20T21.45.09.973,17.135,-0.706,-0.295,0.667
1718909110052,2024-06-20T21.45.10.052,17.214,-0.699,-0.297,0.667
1718909110132,2024-06-20T21.45.10.132,17.294,-0.682,-0.301,0.652
1718909110209,2024-06-20T21.45.10.209,17.371,-0.661,-0.315,0.640
1718909110288,2024-06-20T21.45.10.288,17.450,-0.649,-0.529,0.592
1718909110367,2024-06-20T21.45.10.367,17.529,-0.700,-1.039,0.356
1718909110446,2024-06-20T21.45.10.446,17.608,-0.754,-1.144,0.394
1718909110526,2024-06-20T21.45.10.526,17.688,-0.977,-0.407,0.649
1718909110605,2024-06-20T21.45.10.605,17.767,-0.968,0.603,0.917
1718909110684,2024-06-20T21.45.10.684,17.846,-0.807,1.161,0.917
1718909110763,2024-06-20T21.45.10.763,17.925,-0.638,0.304,0.655
1718909110842,2024-06-20T21.45.10.842,18.004,-0.791,-0.314,0.533
1718909110921,2024-06-20T21.45.10.921,18.083,-0.801,-0.155,0.581
1718909110999,2024-06-20T21.45.10.999,18.161,-0.821,0.177,0.531
1718909111078,2024-06-20T21.45.11.078,18.240,-0.946,0.081,0.572
1718909111157,2024-06-20T21.45.11.157,18.319,-0.959,-0.153,0.561
1718909111236,2024-06-20T21.45.11.236,18.398,-0.888,-0.316,0.581
1718909111315,2024-06-20T21.45.11.315,18.477,-0.815,-0.386,0.526
1718909111394,2024-06-20T21.45.11.394,18.556,-0.762,-0.463,0.512
1718909111473,2024-06-20T21.45.11.473,18.635,-0.757,-0.457,0.545
1718909111552,2024-06-20T21.45.11.552,18.714,-0.723,-0.436,0.567
1718909111632,2024-06-20T21.45.11.632,18.794,-0.707,-0.379,0.624
1718909111711,2024-06-20T21.45.11.711,18.873,-0.646,-0.335,0.643
1718909111790,2024-06-20T21.45.11.790,18.952,-0.693,-0.309,0.587
1718909111867,2024-06-20T21.45.11.867,19.029,-0.716,-0.302,0.581
1718909111946,2024-06-20T21.45.11.946,19.108,-0.704,-0.320,0.630
1718909112026,2024-06-20T21.45.12.026,19.188,-0.721,-0.315,0.662
1718909112105,2024-06-20T21.45.12.105,19.267,-0.726,-0.305,0.648
1718909112184,2024-06-20T21.45.12.184,19.346,-0.710,-0.299,0.646
1718909112263,2024-06-20T21.45.12.263,19.425,-0.701,-0.311,0.636
1718909112342,2024-06-20T21.45.12.342,19.504,-0.705,-0.338,0.582
1718909112421,2024-06-20T21.45.12.421,19.583,-0.673,-0.564,0.600
1718909112500,2024-06-20T21.45.12.500,19.662,-0.711,-0.935,0.509
1718909112579,2024-06-20T21.45.12.579,19.741,-0.754,-1.090,0.472
1718909112658,2024-06-20T21.45.12.658,19.820,-0.913,-0.637,0.550
1718909112736,2024-06-20T21.45.12.736,19.898,-0.948,0.403,0.727
1718909112815,2024-06-20T21.45.12.815,19.977,-0.816,1.200,0.917
1718909112894,2024-06-20T21.45.12.894,20.056,-0.628,0.632,0.775
1718909112973,2024-06-20T21.45.12.973,20.135,-0.650,0.099,0.602
1718909113052,2024-06-20T21.45.13.052,20.214,-0.813,0.131,0.651
1718909113132,2024-06-20T21.45.13.132,20.294,-0.917,-0.067,0.665
1718909113211,2024-06-20T21.45.13.211,20.373,-0.982,-0.256,0.586
1718909113290,2024-06-20T21.45.13.290,20.452,-0.828,-0.360,0.589
1718909113369,2024-06-20T21.45.13.369,20.531,-0.683,-0.419,0.537
1718909113448,2024-06-20T21.45.13.448,20.610,-0.739,-0.477,0.552
1718909113527,2024-06-20T21.45.13.527,20.689,-0.696,-0.485,0.627
1718909113605,2024-06-20T21.45.13.605,20.767,-0.651,-0.434,0.671
1718909113684,2024-06-20T21.45.13.684,20.846,-0.636,-0.373,0.693
1718909113763,2024-06-20T21.45.13.763,20.925,-0.655,-0.336,0.671
1718909113842,2024-06-20T21.45.13.842,21.004,-0.685,-0.304,0.663
1718909113921,2024-06-20T21.45.13.921,21.083,-0.673,-0.292,0.671
1718909114000,2024-06-20T21.45.14.000,21.162,-0.678,-0.294,0.671
1718909114079,2024-06-20T21.45.14.079,21.241,-0.667,-0.304,0.685
1718909114158,2024-06-20T21.45.14.158,21.320,-0.674,-0.302,0.685
1718909114237,2024-06-20T21.45.14.237,21.399,-0.655,-0.311,0.667
1718909114317,2024-06-20T21.45.14.317,21.479,-0.660,-0.315,0.667
1718909114394,2024-06-20T21.45.14.394,21.556,-0.629,-0.462,0.662
1718909114473,2024-06-20T21.45.14.473,21.635,-0.658,-0.757,0.532
1718909114552,2024-06-20T21.45.14.552,21.714,-0.708,-0.879,0.475
1718909114632,2024-06-20T21.45.14.632,21.794,-0.824,-0.660,0.468
1718909114711,2024-06-20T21.45.14.711,21.873,-0.967,-0.286,0.644
1718909114790,2024-06-20T21.45.14.790,21.952,-0.933,0.620,0.760
1718909114869,2024-06-20T21.45.14.869,22.031,-0.883,0.863,0.907
1718909114948,2024-06-20T21.45.14.948,22.110,-0.616,0.237,0.681
1718909115027,2024-06-20T21.45.15.027,22.189,-0.618,0.115,0.550
1718909115106,2024-06-20T21.45.15.106,22.268,-0.719,-0.017,0.667
1718909115185,2024-06-20T21.45.15.185,22.347,-0.805,-0.176,0.693
1718909115263,2024-06-20T21.45.15.263,22.425,-0.889,-0.319,0.658
1718909115342,2024-06-20T21.45.15.342,22.504,-0.875,-0.483,0.566
1718909115421,2024-06-20T21.45.15.421,22.583,-0.851,-0.468,0.548
1718909115500,2024-06-20T21.45.15.500,22.662,-0.686,-0.436,0.614
1718909115579,2024-06-20T21.45.15.579,22.741,-0.660,-0.395,0.643
1718909115658,2024-06-20T21.45.15.658,22.820,-0.630,-0.378,0.646
1718909115737,2024-06-20T21.45.15.737,22.899,-0.653,-0.395,0.640
1718909115817,2024-06-20T21.45.15.817,22.979,-0.665,-0.366,0.665
1718909115896,2024-06-20T21.45.15.896,23.058,-0.643,-0.355,0.683
1718909115975,2024-06-20T21.45.15.975,23.137,-0.655,-0.336,0.663
1718909116052,2024-06-20T21.45.16.052,23.214,-0.640,-0.331,0.687
1718909116132,2024-06-20T21.45.16.132,23.294,-0.638,-0.333,0.705
1718909116211,2024-06-20T21.45.16.211,23.373,-0.641,-0.327,0.688
1718909116290,2024-06-20T21.45.16.290,23.452,-0.645,-0.325,0.683
1718909116369,2024-06-20T21.45.16.369,23.531,-0.639,-0.324,0.691
1718909116448,2024-06-20T21.45.16.448,23.610,-0.638,-0.329,0.700
1718909116527,2024-06-20T21.45.16.527,23.689,-0.639,-0.352,0.681
1718909116606,2024-06-20T21.45.16.606,23.768,-0.610,-0.482,0.627
1718909116685,2024-06-20T21.45.16.685,23.847,-0.628,-0.839,0.616
1718909116764,2024-06-20T21.45.16.764,23.926,-0.750,-1.162,0.566
1718909116843,2024-06-20T21.45.16.843,24.005,-0.624,-0.754,0.566
1718909116921,2024-06-20T21.45.16.921,24.083,-0.778,0.151,0.663
1718909117000,2024-06-20T21.45.17.000,24.162,-0.978,1.067,0.972
1718909117079,2024-06-20T21.45.17.079,24.241,-0.613,0.685,1.022
1718909117158,2024-06-20T21.45.17.158,24.320,-0.460,-0.068,0.706
1718909117237,2024-06-20T21.45.17.237,24.399,-0.740,-0.185,0.582
1718909117317,2024-06-20T21.45.17.317,24.479,-0.851,-0.143,0.713
1718909117396,2024-06-20T21.45.17.396,24.558,-0.824,-0.162,0.689
1718909117475,2024-06-20T21.45.17.475,24.637,-0.819,-0.182,0.623
1718909117554,2024-06-20T21.45.17.554,24.716,-0.719,-0.298,0.549
1718909117633,2024-06-20T21.45.17.633,24.795,-0.763,-0.479,0.605
1718909117711,2024-06-20T21.45.17.711,24.873,-0.708,-0.466,0.611
1718909117790,2024-06-20T21.45.17.790,24.952,-0.628,-0.419,0.670
1718909117869,2024-06-20T21.45.17.869,25.031,-0.574,-0.416,0.730
1718909117948,2024-06-20T21.45.17.948,25.110,-0.604,-0.408,0.729
1718909118027,2024-06-20T21.45.18.027,25.189,-0.651,-0.395,0.724
1718909118106,2024-06-20T21.45.18.106,25.268,-0.627,-0.354,0.738
1718909118185,2024-06-20T21.45.18.185,25.347,-0.597,-0.344,0.728
1718909118264,2024-06-20T21.45.18.264,25.426,-0.595,-0.335,0.709
1718909118343,2024-06-20T21.45.18.343,25.505,-0.617,-0.333,0.707
1718909118423,2024-06-20T21.45.18.423,25.585,-0.613,-0.335,0.718
1718909118500,2024-06-20T21.45.18.500,25.662,-0.594,-0.334,0.707
1718909118579,2024-06-20T21.45.18.579,25.741,-0.585,-0.359,0.687
1718909118658,2024-06-20T21.45.18.658,25.820,-0.592,-0.520,0.695
1718909118737,2024-06-20T21.45.18.737,25.899,-0.569,-0.797,0.541
1718909118817,2024-06-20T21.45.18.817,25.979,-0.625,-1.014,0.447
1718909118896,2024-06-20T21.45.18.896,26.058,-0.665,-0.597,0.716
1718909118975,2024-06-20T21.45.18.975,26.137,-0.924,0.079,0.922
1718909119054,2024-06-20T21.45.19.054,26.216,-0.889,0.733,1.022
1718909119133,2024-06-20T21.45.19.133,26.295,-0.590,0.796,0.976
1718909119212,2024-06-20T21.45.19.212,26.374,-0.611,0.310,0.701
1718909119291,2024-06-20T21.45.19.291,26.453,-0.716,0.052,0.813
1718909119369,2024-06-20T21.45.19.369,26.531,-0.758,-0.128,0.833
1718909119448,2024-06-20T21.45.19.448,26.610,-0.790,-0.265,0.751
1718909119527,2024-06-20T21.45.19.527,26.689,-0.737,-0.258,0.679
1718909119606,2024-06-20T21.45.19.606,26.768,-0.611,-0.264,0.659
1718909119685,2024-06-20T21.45.19.685,26.847,-0.589,-0.380,0.668
1718909119764,2024-06-20T21.45.19.764,26.926,-0.651,-0.493,0.759
1718909119843,2024-06-20T21.45.19.843,27.005,-0.325,-0.517,0.867
1718909119923,2024-06-20T21.45.19.923,27.085,-0.190,-0.463,0.875
1718909120002,2024-06-20T21.45.20.002,27.164,-0.329,-0.368,0.832
1718909120081,2024-06-20T21.45.20.081,27.243,-0.330,-0.333,0.864
1718909120160,2024-06-20T21.45.20.160,27.322,-0.366,-0.331,0.878
1718909120237,2024-06-20T21.45.20.237,27.399,-0.375,-0.345,0.885
1718909120317,2024-06-20T21.45.20.317,27.479,-0.361,-0.336,0.875
1718909120396,2024-06-20T21.45.20.396,27.558,-0.322,-0.345,0.866
1718909120475,2024-06-20T21.45.20.475,27.637,-0.303,-0.361,0.841
1718909120554,2024-06-20T21.45.20.554,27.716,-0.262,-0.480,0.868
1718909120633,2024-06-20T21.45.20.633,27.795,-0.155,-0.892,0.887
1718909120712,2024-06-20T21.45.20.712,27.874,-0.190,-1.278,0.812
1718909120791,2024-06-20T21.45.20.791,27.953,0.008,-0.753,0.822
1718909120870,2024-06-20T21.45.20.870,28.032,-0.232,-0.147,1.135
1718909120949,2024-06-20T21.45.20.949,28.111,-0.274,0.398,1.178
1718909121028,2024-06-20T21.45.21.028,28.190,-0.051,0.665,1.045
