epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718717749577,2024-06-18T16.35.49.577,0.790,-0.525,-0.829,0.134
1718717749587,2024-06-18T16.35.49.587,0.800,-0.520,-0.823,0.137
1718717749596,2024-06-18T16.35.49.596,0.809,-0.514,-0.826,0.144
1718717749606,2024-06-18T16.35.49.606,0.819,-0.512,-0.833,0.148
1718717749616,2024-06-18T16.35.49.616,0.829,-0.517,-0.841,0.149
1718717749626,2024-06-18T16.35.49.626,0.839,-0.518,-0.835,0.143
1718717749635,2024-06-18T16.35.49.635,0.848,-0.482,-0.839,0.163
1718717749645,2024-06-18T16.35.49.645,0.858,-0.489,-0.834,0.159
1718717749656,2024-06-18T16.35.49.656,0.869,-0.537,-0.823,0.159
1718717749666,2024-06-18T16.35.49.666,0.879,-0.510,-0.822,0.158
1718717749675,2024-06-18T16.35.49.675,0.888,-0.487,-0.828,0.161
1718717749685,2024-06-18T16.35.49.685,0.898,-0.507,-0.841,0.167
1718717749695,2024-06-18T16.35.49.695,0.908,-0.521,-0.852,0.174
1718717749704,2024-06-18T16.35.49.704,0.917,-0.518,-0.850,0.169
1718717749714,2024-06-18T16.35.49.714,0.927,-0.520,-0.842,0.168
1718717749725,2024-06-18T16.35.49.725,0.938,-0.516,-0.847,0.167
1718717749735,2024-06-18T16.35.49.735,0.948,-0.511,-0.858,0.179
1718717749744,2024-06-18T16.35.49.744,0.957,-0.513,-0.867,0.189
1718717749754,2024-06-18T16.35.49.754,0.967,-0.523,-0.870,0.179
1718717749764,2024-06-18T16.35.49.764,0.977,-0.529,-0.869,0.172
1718717749774,2024-06-18T16.35.49.774,0.987,-0.521,-0.860,0.184
1718717749783,2024-06-18T16.35.49.783,0.996,-0.503,-0.860,0.196
1718717749793,2024-06-18T16.35.49.793,1.006,-0.496,-0.860,0.197
1718717749804,2024-06-18T16.35.49.804,1.017,-0.501,-0.857,0.214
1718717749814,2024-06-18T16.35.49.814,1.027,-0.509,-0.866,0.233
1718717749823,2024-06-18T16.35.49.823,1.036,-0.511,-0.875,0.252
1718717749833,2024-06-18T16.35.49.833,1.046,-0.503,-0.876,0.272
1718717749843,2024-06-18T16.35.49.843,1.056,-0.496,-0.869,0.300
