epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718727072037,2024-06-18T19.11.12.037,0.632,-0.772,-0.493,0.370
1718727072046,2024-06-18T19.11.12.046,0.641,-0.776,-0.494,0.373
1718727072056,2024-06-18T19.11.12.056,0.651,-0.776,-0.495,0.374
1718727072067,2024-06-18T19.11.12.067,0.662,-0.777,-0.494,0.368
1718727072075,2024-06-18T19.11.12.075,0.670,-0.780,-0.493,0.372
1718727072086,2024-06-18T19.11.12.086,0.681,-0.783,-0.491,0.369
1718727072096,2024-06-18T19.11.12.096,0.691,-0.782,-0.492,0.367
1718727072106,2024-06-18T19.11.12.106,0.701,-0.777,-0.491,0.368
1718727072115,2024-06-18T19.11.12.115,0.710,-0.778,-0.492,0.362
1718727072125,2024-06-18T19.11.12.125,0.720,-0.779,-0.494,0.364
1718727072135,2024-06-18T19.11.12.135,0.730,-0.774,-0.496,0.364
1718727072146,2024-06-18T19.11.12.146,0.741,-0.770,-0.495,0.362
1718727072155,2024-06-18T19.11.12.155,0.750,-0.774,-0.497,0.359
1718727072165,2024-06-18T19.11.12.165,0.760,-0.780,-0.500,0.364
1718727072175,2024-06-18T19.11.12.175,0.770,-0.784,-0.500,0.360
1718727072185,2024-06-18T19.11.12.185,0.780,-0.782,-0.500,0.357
1718727072194,2024-06-18T19.11.12.194,0.789,-0.788,-0.502,0.363
1718727072204,2024-06-18T19.11.12.204,0.799,-0.789,-0.501,0.361
1718727072215,2024-06-18T19.11.12.215,0.810,-0.788,-0.500,0.362
1718727072225,2024-06-18T19.11.12.225,0.820,-0.789,-0.501,0.363
1718727072234,2024-06-18T19.11.12.234,0.829,-0.790,-0.497,0.367
1718727072244,2024-06-18T19.11.12.244,0.839,-0.788,-0.496,0.368
1718727072254,2024-06-18T19.11.12.254,0.849,-0.787,-0.496,0.367
1718727072264,2024-06-18T19.11.12.264,0.859,-0.792,-0.496,0.368
1718727072273,2024-06-18T19.11.12.273,0.868,-0.794,-0.494,0.370
1718727072283,2024-06-18T19.11.12.283,0.878,-0.792,-0.488,0.373
1718727072294,2024-06-18T19.11.12.294,0.889,-0.788,-0.488,0.372
1718727072302,2024-06-18T19.11.12.302,0.897,-0.788,-0.485,0.369
1718727072313,2024-06-18T19.11.12.313,0.908,-0.791,-0.486,0.372
1718727072323,2024-06-18T19.11.12.323,0.918,-0.785,-0.487,0.373
1718727072333,2024-06-18T19.11.12.333,0.928,-0.781,-0.486,0.373
1718727072342,2024-06-18T19.11.12.342,0.937,-0.775,-0.490,0.371
1718727072352,2024-06-18T19.11.12.352,0.947,-0.781,-0.489,0.368
1718727072363,2024-06-18T19.11.12.363,0.958,-0.789,-0.490,0.366
1718727072373,2024-06-18T19.11.12.373,0.968,-0.790,-0.486,0.372
1718727072382,2024-06-18T19.11.12.382,0.977,-0.788,-0.485,0.371
1718727072392,2024-06-18T19.11.12.392,0.987,-0.789,-0.488,0.362
1718727072402,2024-06-18T19.11.12.402,0.997,-0.786,-0.485,0.362
1718727072412,2024-06-18T19.11.12.412,1.007,-0.776,-0.487,0.360
1718727072421,2024-06-18T19.11.12.421,1.016,-0.783,-0.491,0.362
1718727072431,2024-06-18T19.11.12.431,1.026,-0.776,-0.491,0.362
1718727072442,2024-06-18T19.11.12.442,1.037,-0.773,-0.495,0.359
1718727072452,2024-06-18T19.11.12.452,1.047,-0.783,-0.494,0.353
1718727072461,2024-06-18T19.11.12.461,1.056,-0.783,-0.490,0.361
1718727072471,2024-06-18T19.11.12.471,1.066,-0.783,-0.492,0.365
1718727072481,2024-06-18T19.11.12.481,1.076,-0.781,-0.488,0.359
1718727072491,2024-06-18T19.11.12.491,1.086,-0.781,-0.486,0.357
1718727072500,2024-06-18T19.11.12.500,1.095,-0.787,-0.485,0.366
1718727072510,2024-06-18T19.11.12.510,1.105,-0.784,-0.484,0.369
1718727072521,2024-06-18T19.11.12.521,1.116,-0.786,-0.488,0.363
1718727072531,2024-06-18T19.11.12.531,1.126,-0.789,-0.484,0.361
1718727072540,2024-06-18T19.11.12.540,1.135,-0.790,-0.485,0.364
1718727072550,2024-06-18T19.11.12.550,1.145,-0.780,-0.485,0.368
1718727072560,2024-06-18T19.11.12.560,1.155,-0.774,-0.485,0.368
1718727072569,2024-06-18T19.11.12.569,1.164,-0.776,-0.482,0.367
1718727072579,2024-06-18T19.11.12.579,1.174,-0.785,-0.484,0.370
1718727072590,2024-06-18T19.11.12.590,1.185,-0.784,-0.479,0.371
1718727072600,2024-06-18T19.11.12.600,1.195,-0.781,-0.480,0.370
1718727072609,2024-06-18T19.11.12.609,1.204,-0.781,-0.483,0.366
1718727072619,2024-06-18T19.11.12.619,1.214,-0.781,-0.482,0.363
1718727072629,2024-06-18T19.11.12.629,1.224,-0.791,-0.487,0.366
1718727072639,2024-06-18T19.11.12.639,1.234,-0.783,-0.487,0.368
1718727072648,2024-06-18T19.11.12.648,1.243,-0.781,-0.485,0.366
1718727072658,2024-06-18T19.11.12.658,1.253,-0.788,-0.482,0.369
1718727072669,2024-06-18T19.11.12.669,1.264,-0.781,-0.482,0.375
1718727072679,2024-06-18T19.11.12.679,1.274,-0.777,-0.482,0.375
1718727072688,2024-06-18T19.11.12.688,1.283,-0.778,-0.483,0.369
1718727072698,2024-06-18T19.11.12.698,1.293,-0.777,-0.485,0.370
1718727072708,2024-06-18T19.11.12.708,1.303,-0.776,-0.484,0.371
1718727072718,2024-06-18T19.11.12.718,1.313,-0.776,-0.484,0.363
1718727072727,2024-06-18T19.11.12.727,1.322,-0.784,-0.481,0.367
1718727072738,2024-06-18T19.11.12.738,1.333,-0.789,-0.485,0.370
1718727072748,2024-06-18T19.11.12.748,1.343,-0.786,-0.485,0.365
1718727072758,2024-06-18T19.11.12.758,1.353,-0.784,-0.481,0.367
1718727072767,2024-06-18T19.11.12.767,1.362,-0.784,-0.485,0.370
1718727072777,2024-06-18T19.11.12.777,1.372,-0.784,-0.485,0.365
1718727072787,2024-06-18T19.11.12.787,1.382,-0.781,-0.486,0.366
1718727072798,2024-06-18T19.11.12.798,1.393,-0.785,-0.485,0.362
1718727072806,2024-06-18T19.11.12.806,1.401,-0.792,-0.484,0.365
1718727072817,2024-06-18T19.11.12.817,1.412,-0.785,-0.479,0.366
1718727072827,2024-06-18T19.11.12.827,1.422,-0.791,-0.475,0.363
1718727072836,2024-06-18T19.11.12.836,1.431,-0.798,-0.481,0.364
1718727072846,2024-06-18T19.11.12.846,1.441,-0.793,-0.484,0.365
1718727072856,2024-06-18T19.11.12.856,1.451,-0.787,-0.480,0.360
1718727072866,2024-06-18T19.11.12.866,1.461,-0.786,-0.479,0.359
1718727072875,2024-06-18T19.11.12.875,1.470,-0.790,-0.477,0.360
1718727072885,2024-06-18T19.11.12.885,1.480,-0.792,-0.475,0.360
1718727072896,2024-06-18T19.11.12.896,1.491,-0.795,-0.473,0.361
1718727072906,2024-06-18T19.11.12.906,1.501,-0.790,-0.472,0.362
1718727072915,2024-06-18T19.11.12.915,1.510,-0.786,-0.473,0.359
1718727072925,2024-06-18T19.11.12.925,1.520,-0.787,-0.472,0.357
1718727072935,2024-06-18T19.11.12.935,1.530,-0.782,-0.476,0.360
1718727072946,2024-06-18T19.11.12.946,1.541,-0.781,-0.476,0.359
1718727072954,2024-06-18T19.11.12.954,1.549,-0.785,-0.474,0.358
1718727072965,2024-06-18T19.11.12.965,1.560,-0.786,-0.475,0.356
1718727072975,2024-06-18T19.11.12.975,1.570,-0.787,-0.473,0.354
1718727072985,2024-06-18T19.11.12.985,1.580,-0.786,-0.471,0.356
1718727072994,2024-06-18T19.11.12.994,1.589,-0.783,-0.474,0.358
1718727073004,2024-06-18T19.11.13.004,1.599,-0.784,-0.476,0.360
1718727073014,2024-06-18T19.11.13.014,1.609,-0.784,-0.482,0.359
1718727073025,2024-06-18T19.11.13.025,1.620,-0.783,-0.483,0.360
1718727073033,2024-06-18T19.11.13.033,1.628,-0.788,-0.488,0.361
1718727073044,2024-06-18T19.11.13.044,1.639,-0.786,-0.485,0.361
1718727073054,2024-06-18T19.11.13.054,1.649,-0.782,-0.481,0.358
1718727073064,2024-06-18T19.11.13.064,1.659,-0.789,-0.479,0.360
1718727073073,2024-06-18T19.11.13.073,1.668,-0.791,-0.479,0.367
1718727073083,2024-06-18T19.11.13.083,1.678,-0.787,-0.480,0.372
1718727073093,2024-06-18T19.11.13.093,1.688,-0.785,-0.477,0.373
1718727073102,2024-06-18T19.11.13.102,1.697,-0.791,-0.478,0.374
1718727073113,2024-06-18T19.11.13.113,1.708,-0.787,-0.477,0.372
1718727073123,2024-06-18T19.11.13.123,1.718,-0.789,-0.474,0.372
1718727073133,2024-06-18T19.11.13.133,1.728,-0.792,-0.475,0.370
1718727073142,2024-06-18T19.11.13.142,1.737,-0.790,-0.476,0.372
1718727073152,2024-06-18T19.11.13.152,1.747,-0.786,-0.478,0.375
1718727073162,2024-06-18T19.11.13.162,1.757,-0.781,-0.479,0.373
1718727073173,2024-06-18T19.11.13.173,1.768,-0.785,-0.481,0.365
1718727073181,2024-06-18T19.11.13.181,1.776,-0.788,-0.482,0.370
1718727073192,2024-06-18T19.11.13.192,1.787,-0.786,-0.484,0.371
1718727073202,2024-06-18T19.11.13.202,1.797,-0.783,-0.483,0.364
1718727073212,2024-06-18T19.11.13.212,1.807,-0.793,-0.480,0.367
1718727073221,2024-06-18T19.11.13.221,1.816,-0.789,-0.477,0.371
1718727073231,2024-06-18T19.11.13.231,1.826,-0.790,-0.478,0.367
1718727073241,2024-06-18T19.11.13.241,1.836,-0.790,-0.479,0.370
1718727073252,2024-06-18T19.11.13.252,1.847,-0.791,-0.479,0.369
1718727073260,2024-06-18T19.11.13.260,1.855,-0.792,-0.479,0.364
1718727073271,2024-06-18T19.11.13.271,1.866,-0.793,-0.482,0.365
1718727073281,2024-06-18T19.11.13.281,1.876,-0.788,-0.480,0.363
1718727073291,2024-06-18T19.11.13.291,1.886,-0.786,-0.480,0.355
1718727073300,2024-06-18T19.11.13.300,1.895,-0.786,-0.479,0.358
1718727073310,2024-06-18T19.11.13.310,1.905,-0.780,-0.477,0.361
1718727073321,2024-06-18T19.11.13.321,1.916,-0.777,-0.475,0.362
1718727073329,2024-06-18T19.11.13.329,1.924,-0.779,-0.475,0.363
1718727073340,2024-06-18T19.11.13.340,1.935,-0.793,-0.475,0.363
1718727073350,2024-06-18T19.11.13.350,1.945,-0.801,-0.475,0.361
1718727073360,2024-06-18T19.11.13.360,1.955,-0.806,-0.477,0.365
1718727073369,2024-06-18T19.11.13.369,1.964,-0.812,-0.476,0.362
1718727073379,2024-06-18T19.11.13.379,1.974,-0.815,-0.475,0.361
1718727073389,2024-06-18T19.11.13.389,1.984,-0.809,-0.473,0.363
1718727073400,2024-06-18T19.11.13.400,1.995,-0.805,-0.473,0.362
1718727073408,2024-06-18T19.11.13.408,2.003,-0.802,-0.476,0.361
1718727073419,2024-06-18T19.11.13.419,2.014,-0.799,-0.476,0.363
1718727073429,2024-06-18T19.11.13.429,2.024,-0.790,-0.477,0.369
1718727073439,2024-06-18T19.11.13.439,2.034,-0.790,-0.478,0.367
1718727073448,2024-06-18T19.11.13.448,2.043,-0.801,-0.477,0.364
1718727073458,2024-06-18T19.11.13.458,2.053,-0.804,-0.475,0.365
1718727073468,2024-06-18T19.11.13.468,2.063,-0.799,-0.476,0.365
1718727073479,2024-06-18T19.11.13.479,2.074,-0.794,-0.475,0.365
1718727073488,2024-06-18T19.11.13.488,2.083,-0.787,-0.477,0.368
1718727073498,2024-06-18T19.11.13.498,2.093,-0.784,-0.479,0.363
1718727073508,2024-06-18T19.11.13.508,2.103,-0.778,-0.479,0.364
1718727073518,2024-06-18T19.11.13.518,2.113,-0.780,-0.480,0.367
1718727073527,2024-06-18T19.11.13.527,2.122,-0.783,-0.479,0.363
1718727073537,2024-06-18T19.11.13.537,2.132,-0.787,-0.479,0.362
1718727073548,2024-06-18T19.11.13.548,2.143,-0.791,-0.479,0.359
1718727073558,2024-06-18T19.11.13.558,2.153,-0.783,-0.479,0.359
1718727073567,2024-06-18T19.11.13.567,2.162,-0.775,-0.480,0.364
1718727073577,2024-06-18T19.11.13.577,2.172,-0.774,-0.480,0.360
1718727073587,2024-06-18T19.11.13.587,2.182,-0.776,-0.481,0.358
1718727073596,2024-06-18T19.11.13.596,2.191,-0.780,-0.480,0.363
1718727073606,2024-06-18T19.11.13.606,2.201,-0.783,-0.477,0.365
1718727073616,2024-06-18T19.11.13.616,2.211,-0.788,-0.477,0.362
1718727073627,2024-06-18T19.11.13.627,2.222,-0.794,-0.475,0.363
1718727073635,2024-06-18T19.11.13.635,2.230,-0.792,-0.473,0.366
1718727073646,2024-06-18T19.11.13.646,2.241,-0.784,-0.480,0.366
1718727073656,2024-06-18T19.11.13.656,2.251,-0.781,-0.480,0.363
1718727073666,2024-06-18T19.11.13.666,2.261,-0.784,-0.479,0.366
1718727073675,2024-06-18T19.11.13.675,2.270,-0.787,-0.481,0.366
1718727073685,2024-06-18T19.11.13.685,2.280,-0.788,-0.480,0.364
1718727073696,2024-06-18T19.11.13.696,2.291,-0.787,-0.477,0.362
1718727073706,2024-06-18T19.11.13.706,2.301,-0.797,-0.477,0.363
1718727073715,2024-06-18T19.11.13.715,2.310,-0.800,-0.478,0.363
1718727073725,2024-06-18T19.11.13.725,2.320,-0.798,-0.478,0.365
1718727073735,2024-06-18T19.11.13.735,2.330,-0.798,-0.479,0.364
1718727073745,2024-06-18T19.11.13.745,2.340,-0.801,-0.477,0.362
1718727073754,2024-06-18T19.11.13.754,2.349,-0.800,-0.478,0.365
1718727073764,2024-06-18T19.11.13.764,2.359,-0.803,-0.478,0.367
1718727073775,2024-06-18T19.11.13.775,2.370,-0.800,-0.477,0.364
1718727073785,2024-06-18T19.11.13.785,2.380,-0.795,-0.475,0.365
1718727073794,2024-06-18T19.11.13.794,2.389,-0.802,-0.476,0.365
1718727073804,2024-06-18T19.11.13.804,2.399,-0.803,-0.474,0.364
1718727073814,2024-06-18T19.11.13.814,2.409,-0.794,-0.474,0.365
1718727073824,2024-06-18T19.11.13.824,2.419,-0.788,-0.473,0.362
1718727073833,2024-06-18T19.11.13.833,2.428,-0.787,-0.473,0.368
1718727073843,2024-06-18T19.11.13.843,2.438,-0.796,-0.473,0.368
1718727073854,2024-06-18T19.11.13.854,2.449,-0.801,-0.477,0.366
1718727073863,2024-06-18T19.11.13.863,2.458,-0.796,-0.478,0.361
1718727073873,2024-06-18T19.11.13.873,2.468,-0.795,-0.480,0.356
1718727073883,2024-06-18T19.11.13.883,2.478,-0.796,-0.482,0.357
1718727073893,2024-06-18T19.11.13.893,2.488,-0.795,-0.484,0.357
1718727073902,2024-06-18T19.11.13.902,2.497,-0.792,-0.484,0.359
1718727073912,2024-06-18T19.11.13.912,2.507,-0.785,-0.483,0.360
1718727073923,2024-06-18T19.11.13.923,2.518,-0.788,-0.488,0.363
1718727073933,2024-06-18T19.11.13.933,2.528,-0.786,-0.487,0.360
1718727073942,2024-06-18T19.11.13.942,2.537,-0.785,-0.483,0.362
1718727073952,2024-06-18T19.11.13.952,2.547,-0.783,-0.480,0.366
1718727073962,2024-06-18T19.11.13.962,2.557,-0.779,-0.477,0.362
1718727073972,2024-06-18T19.11.13.972,2.567,-0.778,-0.476,0.359
1718727073981,2024-06-18T19.11.13.981,2.576,-0.774,-0.477,0.363
1718727073991,2024-06-18T19.11.13.991,2.586,-0.771,-0.473,0.367
1718727074002,2024-06-18T19.11.14.002,2.597,-0.773,-0.474,0.369
1718727074012,2024-06-18T19.11.14.012,2.607,-0.771,-0.470,0.366
1718727074021,2024-06-18T19.11.14.021,2.616,-0.777,-0.470,0.359
1718727074031,2024-06-18T19.11.14.031,2.626,-0.788,-0.474,0.357
1718727074041,2024-06-18T19.11.14.041,2.636,-0.785,-0.471,0.353
1718727074052,2024-06-18T19.11.14.052,2.647,-0.792,-0.476,0.348
1718727074060,2024-06-18T19.11.14.060,2.655,-0.793,-0.479,0.346
1718727074071,2024-06-18T19.11.14.071,2.666,-0.795,-0.478,0.349
1718727074081,2024-06-18T19.11.14.081,2.676,-0.805,-0.476,0.346
1718727074091,2024-06-18T19.11.14.091,2.686,-0.808,-0.476,0.351
1718727074100,2024-06-18T19.11.14.100,2.695,-0.801,-0.478,0.352
1718727074110,2024-06-18T19.11.14.110,2.705,-0.803,-0.478,0.352
1718727074120,2024-06-18T19.11.14.120,2.715,-0.806,-0.477,0.352
1718727074129,2024-06-18T19.11.14.129,2.724,-0.802,-0.479,0.354
1718727074139,2024-06-18T19.11.14.139,2.734,-0.797,-0.478,0.354
1718727074150,2024-06-18T19.11.14.150,2.745,-0.791,-0.479,0.355
1718727074160,2024-06-18T19.11.14.160,2.755,-0.792,-0.480,0.358
1718727074169,2024-06-18T19.11.14.169,2.764,-0.795,-0.481,0.360
1718727074179,2024-06-18T19.11.14.179,2.774,-0.790,-0.484,0.366
1718727074189,2024-06-18T19.11.14.189,2.784,-0.787,-0.483,0.369
1718727074199,2024-06-18T19.11.14.199,2.794,-0.787,-0.484,0.372
1718727074208,2024-06-18T19.11.14.208,2.803,-0.787,-0.484,0.373
1718727074218,2024-06-18T19.11.14.218,2.813,-0.785,-0.484,0.371
1718727074229,2024-06-18T19.11.14.229,2.824,-0.789,-0.486,0.373
1718727074239,2024-06-18T19.11.14.239,2.834,-0.789,-0.484,0.372
1718727074248,2024-06-18T19.11.14.248,2.843,-0.788,-0.485,0.371
1718727074258,2024-06-18T19.11.14.258,2.853,-0.785,-0.486,0.374
1718727074268,2024-06-18T19.11.14.268,2.863,-0.786,-0.488,0.375
1718727074279,2024-06-18T19.11.14.279,2.874,-0.784,-0.488,0.377
1718727074287,2024-06-18T19.11.14.287,2.882,-0.782,-0.486,0.374
1718727074298,2024-06-18T19.11.14.298,2.893,-0.785,-0.486,0.371
1718727074308,2024-06-18T19.11.14.308,2.903,-0.780,-0.486,0.372
1718727074318,2024-06-18T19.11.14.318,2.913,-0.779,-0.487,0.369
1718727074327,2024-06-18T19.11.14.327,2.922,-0.783,-0.485,0.369
1718727074337,2024-06-18T19.11.14.337,2.932,-0.791,-0.487,0.371
1718727074347,2024-06-18T19.11.14.347,2.942,-0.796,-0.483,0.365
1718727074356,2024-06-18T19.11.14.356,2.951,-0.794,-0.481,0.368
1718727074366,2024-06-18T19.11.14.366,2.961,-0.794,-0.484,0.369
1718727074377,2024-06-18T19.11.14.377,2.972,-0.790,-0.482,0.365
1718727074387,2024-06-18T19.11.14.387,2.982,-0.783,-0.481,0.364
1718727074396,2024-06-18T19.11.14.396,2.991,-0.784,-0.486,0.363
1718727074406,2024-06-18T19.11.14.406,3.001,-0.783,-0.481,0.365
1718727074416,2024-06-18T19.11.14.416,3.011,-0.779,-0.485,0.366
1718727074427,2024-06-18T19.11.14.427,3.022,-0.786,-0.484,0.364
1718727074435,2024-06-18T19.11.14.435,3.030,-0.795,-0.482,0.364
1718727074446,2024-06-18T19.11.14.446,3.041,-0.797,-0.478,0.368
1718727074456,2024-06-18T19.11.14.456,3.051,-0.792,-0.480,0.365
1718727074466,2024-06-18T19.11.14.466,3.061,-0.788,-0.479,0.359
1718727074475,2024-06-18T19.11.14.475,3.070,-0.784,-0.481,0.363
1718727074485,2024-06-18T19.11.14.485,3.080,-0.780,-0.483,0.364
1718727074495,2024-06-18T19.11.14.495,3.090,-0.778,-0.483,0.364
1718727074506,2024-06-18T19.11.14.506,3.101,-0.784,-0.486,0.367
1718727074514,2024-06-18T19.11.14.514,3.109,-0.784,-0.482,0.367
1718727074525,2024-06-18T19.11.14.525,3.120,-0.784,-0.480,0.368
1718727074535,2024-06-18T19.11.14.535,3.130,-0.789,-0.481,0.364
1718727074545,2024-06-18T19.11.14.545,3.140,-0.785,-0.479,0.363
1718727074554,2024-06-18T19.11.14.554,3.149,-0.784,-0.482,0.364
1718727074564,2024-06-18T19.11.14.564,3.159,-0.782,-0.485,0.358
1718727074574,2024-06-18T19.11.14.574,3.169,-0.780,-0.487,0.361
1718727074585,2024-06-18T19.11.14.585,3.180,-0.782,-0.489,0.362
1718727074593,2024-06-18T19.11.14.593,3.188,-0.784,-0.491,0.355
1718727074604,2024-06-18T19.11.14.604,3.199,-0.782,-0.486,0.358
1718727074614,2024-06-18T19.11.14.614,3.209,-0.781,-0.485,0.360
1718727074624,2024-06-18T19.11.14.624,3.219,-0.775,-0.483,0.361
1718727074633,2024-06-18T19.11.14.633,3.228,-0.777,-0.486,0.356
1718727074643,2024-06-18T19.11.14.643,3.238,-0.775,-0.491,0.355
1718727074654,2024-06-18T19.11.14.654,3.249,-0.780,-0.492,0.353
1718727074662,2024-06-18T19.11.14.662,3.257,-0.785,-0.488,0.353
1718727074673,2024-06-18T19.11.14.673,3.268,-0.789,-0.488,0.355
1718727074683,2024-06-18T19.11.14.683,3.278,-0.792,-0.485,0.354
1718727074693,2024-06-18T19.11.14.693,3.288,-0.798,-0.481,0.353
1718727074702,2024-06-18T19.11.14.702,3.297,-0.794,-0.482,0.356
1718727074712,2024-06-18T19.11.14.712,3.307,-0.794,-0.483,0.355
1718727074722,2024-06-18T19.11.14.722,3.317,-0.790,-0.484,0.353
1718727074733,2024-06-18T19.11.14.733,3.328,-0.785,-0.485,0.358
1718727074741,2024-06-18T19.11.14.741,3.336,-0.792,-0.484,0.358
1718727074752,2024-06-18T19.11.14.752,3.347,-0.797,-0.479,0.357
1718727074762,2024-06-18T19.11.14.762,3.357,-0.792,-0.480,0.354
1718727074772,2024-06-18T19.11.14.772,3.367,-0.782,-0.480,0.358
1718727074781,2024-06-18T19.11.14.781,3.376,-0.785,-0.480,0.358
1718727074791,2024-06-18T19.11.14.791,3.386,-0.787,-0.482,0.362
1718727074802,2024-06-18T19.11.14.802,3.397,-0.787,-0.488,0.366
1718727074812,2024-06-18T19.11.14.812,3.407,-0.786,-0.490,0.364
1718727074821,2024-06-18T19.11.14.821,3.416,-0.792,-0.488,0.358
1718727074831,2024-06-18T19.11.14.831,3.426,-0.794,-0.490,0.361
1718727074841,2024-06-18T19.11.14.841,3.436,-0.795,-0.489,0.362
1718727074851,2024-06-18T19.11.14.851,3.446,-0.792,-0.488,0.362
1718727074860,2024-06-18T19.11.14.860,3.455,-0.790,-0.483,0.362
1718727074870,2024-06-18T19.11.14.870,3.465,-0.785,-0.483,0.368
1718727074881,2024-06-18T19.11.14.881,3.476,-0.784,-0.485,0.371
1718727074889,2024-06-18T19.11.14.889,3.484,-0.785,-0.486,0.368
1718727074900,2024-06-18T19.11.14.900,3.495,-0.782,-0.487,0.364
1718727074910,2024-06-18T19.11.14.910,3.505,-0.787,-0.487,0.365
