epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718909869761,2024-06-20T21.57.49.761,0.770,-0.881,-0.340,0.396
1718909869770,2024-06-20T21.57.49.770,0.779,-0.896,-0.348,0.400
1718909869781,2024-06-20T21.57.49.781,0.790,-0.890,-0.349,0.406
1718909869791,2024-06-20T21.57.49.791,0.800,-0.864,-0.345,0.408
1718909869801,2024-06-20T21.57.49.801,0.810,-0.857,-0.340,0.410
1718909869810,2024-06-20T21.57.49.810,0.819,-0.866,-0.333,0.402
1718909869820,2024-06-20T21.57.49.820,0.829,-0.872,-0.336,0.384
1718909869830,2024-06-20T21.57.49.830,0.839,-0.867,-0.346,0.371
1718909869839,2024-06-20T21.57.49.839,0.848,-0.869,-0.352,0.366
1718909869849,2024-06-20T21.57.49.849,0.858,-0.866,-0.353,0.363
1718909869860,2024-06-20T21.57.49.860,0.869,-0.857,-0.347,0.356
1718909869870,2024-06-20T21.57.49.870,0.879,-0.866,-0.344,0.349
1718909869879,2024-06-20T21.57.49.879,0.888,-0.874,-0.337,0.349
1718909869889,2024-06-20T21.57.49.889,0.898,-0.873,-0.331,0.354
1718909869899,2024-06-20T21.57.49.899,0.908,-0.869,-0.332,0.341
1718909869909,2024-06-20T21.57.49.909,0.918,-0.878,-0.335,0.329
1718909869918,2024-06-20T21.57.49.918,0.927,-0.876,-0.330,0.329
1718909869928,2024-06-20T21.57.49.928,0.937,-0.882,-0.334,0.331
1718909869939,2024-06-20T21.57.49.939,0.948,-0.890,-0.332,0.337
1718909869949,2024-06-20T21.57.49.949,0.958,-0.897,-0.318,0.351
1718909869958,2024-06-20T21.57.49.958,0.967,-0.905,-0.312,0.352
1718909869968,2024-06-20T21.57.49.968,0.977,-0.915,-0.318,0.347
1718909869978,2024-06-20T21.57.49.978,0.987,-0.904,-0.320,0.359
1718909869989,2024-06-20T21.57.49.989,0.998,-0.885,-0.321,0.368
1718909869997,2024-06-20T21.57.49.997,1.006,-0.880,-0.327,0.369
1718909870008,2024-06-20T21.57.50.008,1.017,-0.877,-0.324,0.370
1718909870018,2024-06-20T21.57.50.018,1.027,-0.871,-0.322,0.371
1718909870027,2024-06-20T21.57.50.027,1.036,-0.875,-0.324,0.371
1718909870037,2024-06-20T21.57.50.037,1.046,-0.886,-0.323,0.364
1718909870047,2024-06-20T21.57.50.047,1.056,-0.886,-0.322,0.357
1718909870057,2024-06-20T21.57.50.057,1.066,-0.883,-0.321,0.363
1718909870066,2024-06-20T21.57.50.066,1.075,-0.883,-0.318,0.363
1718909870076,2024-06-20T21.57.50.076,1.085,-0.883,-0.313,0.359
1718909870087,2024-06-20T21.57.50.087,1.096,-0.875,-0.319,0.356
1718909870097,2024-06-20T21.57.50.097,1.106,-0.880,-0.321,0.357
1718909870106,2024-06-20T21.57.50.106,1.115,-0.870,-0.320,0.350
1718909870116,2024-06-20T21.57.50.116,1.125,-0.850,-0.331,0.345
1718909870126,2024-06-20T21.57.50.126,1.135,-0.848,-0.335,0.346
1718909870136,2024-06-20T21.57.50.136,1.145,-0.854,-0.327,0.351
1718909870145,2024-06-20T21.57.50.145,1.154,-0.853,-0.319,0.358
1718909870156,2024-06-20T21.57.50.156,1.165,-0.861,-0.323,0.352
1718909870166,2024-06-20T21.57.50.166,1.175,-0.861,-0.324,0.347
1718909870176,2024-06-20T21.57.50.176,1.185,-0.857,-0.322,0.341
1718909870185,2024-06-20T21.57.50.185,1.194,-0.854,-0.333,0.340
1718909870195,2024-06-20T21.57.50.195,1.204,-0.857,-0.338,0.339
1718909870205,2024-06-20T21.57.50.205,1.214,-0.867,-0.338,0.347
1718909870216,2024-06-20T21.57.50.216,1.225,-0.859,-0.339,0.360
1718909870224,2024-06-20T21.57.50.224,1.233,-0.852,-0.336,0.363
1718909870235,2024-06-20T21.57.50.235,1.244,-0.850,-0.334,0.361
1718909870245,2024-06-20T21.57.50.245,1.254,-0.844,-0.340,0.358
1718909870254,2024-06-20T21.57.50.254,1.263,-0.843,-0.348,0.350
1718909870264,2024-06-20T21.57.50.264,1.273,-0.849,-0.349,0.348
1718909870274,2024-06-20T21.57.50.274,1.283,-0.858,-0.353,0.348
1718909870284,2024-06-20T21.57.50.284,1.293,-0.867,-0.362,0.354
1718909870293,2024-06-20T21.57.50.293,1.302,-0.888,-0.369,0.354
1718909870303,2024-06-20T21.57.50.303,1.312,-0.906,-0.377,0.352
1718909870314,2024-06-20T21.57.50.314,1.323,-0.915,-0.394,0.344
1718909870324,2024-06-20T21.57.50.324,1.333,-0.917,-0.420,0.338
1718909870333,2024-06-20T21.57.50.333,1.342,-0.912,-0.451,0.337
1718909870343,2024-06-20T21.57.50.343,1.352,-0.903,-0.491,0.333
1718909870353,2024-06-20T21.57.50.353,1.362,-0.865,-0.549,0.314
1718909870364,2024-06-20T21.57.50.364,1.373,-0.813,-0.612,0.295
1718909870372,2024-06-20T21.57.50.372,1.381,-0.776,-0.665,0.281
1718909870383,2024-06-20T21.57.50.383,1.392,-0.756,-0.700,0.260
1718909870393,2024-06-20T21.57.50.393,1.402,-0.750,-0.706,0.240
1718909870403,2024-06-20T21.57.50.403,1.412,-0.769,-0.680,0.257
1718909870412,2024-06-20T21.57.50.412,1.421,-0.802,-0.636,0.284
1718909870422,2024-06-20T21.57.50.422,1.431,-0.831,-0.631,0.305
1718909870432,2024-06-20T21.57.50.432,1.441,-0.844,-0.681,0.300
1718909870443,2024-06-20T21.57.50.443,1.452,-0.833,-0.729,0.284
1718909870451,2024-06-20T21.57.50.451,1.460,-0.813,-0.776,0.276
1718909870462,2024-06-20T21.57.50.462,1.471,-0.833,-0.833,0.276
1718909870472,2024-06-20T21.57.50.472,1.481,-0.880,-0.888,0.260
1718909870481,2024-06-20T21.57.50.481,1.490,-0.925,-0.932,0.235
1718909870491,2024-06-20T21.57.50.491,1.500,-0.937,-0.953,0.223
1718909870501,2024-06-20T21.57.50.501,1.510,-0.958,-0.924,0.252
1718909870511,2024-06-20T21.57.50.511,1.520,-1.010,-0.882,0.311
1718909870520,2024-06-20T21.57.50.520,1.529,-1.011,-0.838,0.285
1718909870531,2024-06-20T21.57.50.531,1.540,-1.003,-0.786,0.264
1718909870541,2024-06-20T21.57.50.541,1.550,-1.020,-0.737,0.240
1718909870551,2024-06-20T21.57.50.551,1.560,-0.986,-0.679,0.227
1718909870560,2024-06-20T21.57.50.560,1.569,-0.967,-0.611,0.238
1718909870570,2024-06-20T21.57.50.570,1.579,-1.006,-0.568,0.257
1718909870580,2024-06-20T21.57.50.580,1.589,-1.060,-0.513,0.278
1718909870591,2024-06-20T21.57.50.591,1.600,-1.042,-0.461,0.277
1718909870599,2024-06-20T21.57.50.599,1.608,-1.023,-0.385,0.300
1718909870610,2024-06-20T21.57.50.610,1.619,-1.005,-0.290,0.338
1718909870620,2024-06-20T21.57.50.620,1.629,-1.020,-0.212,0.371
1718909870630,2024-06-20T21.57.50.630,1.639,-0.993,-0.183,0.371
1718909870639,2024-06-20T21.57.50.639,1.648,-0.947,-0.131,0.299
1718909870649,2024-06-20T21.57.50.649,1.658,-0.945,-0.015,0.267
1718909870659,2024-06-20T21.57.50.659,1.668,-0.982,0.082,0.263
1718909870670,2024-06-20T21.57.50.670,1.679,-0.977,0.090,0.322
1718909870678,2024-06-20T21.57.50.678,1.687,-0.889,0.076,0.378
1718909870689,2024-06-20T21.57.50.689,1.698,-0.824,0.146,0.391
1718909870699,2024-06-20T21.57.50.699,1.708,-0.802,0.239,0.380
1718909870708,2024-06-20T21.57.50.708,1.717,-0.800,0.269,0.355
1718909870718,2024-06-20T21.57.50.718,1.727,-0.823,0.278,0.316
1718909870728,2024-06-20T21.57.50.728,1.737,-0.812,0.294,0.300
1718909870739,2024-06-20T21.57.50.739,1.748,-0.848,0.354,0.293
1718909870747,2024-06-20T21.57.50.747,1.756,-0.885,0.419,0.293
1718909870758,2024-06-20T21.57.50.758,1.767,-0.863,0.467,0.274
1718909870768,2024-06-20T21.57.50.768,1.777,-0.875,0.511,0.259
1718909870778,2024-06-20T21.57.50.778,1.787,-0.886,0.549,0.242
1718909870787,2024-06-20T21.57.50.787,1.796,-0.916,0.586,0.250
1718909870797,2024-06-20T21.57.50.797,1.806,-0.970,0.635,0.274
1718909870807,2024-06-20T21.57.50.807,1.816,-1.024,0.708,0.320
1718909870818,2024-06-20T21.57.50.818,1.827,-1.086,0.774,0.397
1718909870826,2024-06-20T21.57.50.826,1.835,-1.146,0.823,0.431
1718909870837,2024-06-20T21.57.50.837,1.846,-1.162,0.860,0.481
1718909870847,2024-06-20T21.57.50.847,1.856,-1.145,0.863,0.516
1718909870857,2024-06-20T21.57.50.857,1.866,-1.123,0.823,0.529
1718909870866,2024-06-20T21.57.50.866,1.875,-1.128,0.767,0.540
1718909870876,2024-06-20T21.57.50.876,1.885,-1.065,0.704,0.568
1718909870886,2024-06-20T21.57.50.886,1.895,-1.019,0.643,0.611
1718909870895,2024-06-20T21.57.50.895,1.904,-1.018,0.563,0.659
1718909870906,2024-06-20T21.57.50.906,1.915,-0.986,0.478,0.697
1718909870916,2024-06-20T21.57.50.916,1.925,-0.941,0.424,0.735
1718909870926,2024-06-20T21.57.50.926,1.935,-0.895,0.371,0.760
1718909870935,2024-06-20T21.57.50.935,1.944,-0.871,0.310,0.754
1718909870945,2024-06-20T21.57.50.945,1.954,-0.870,0.263,0.712
1718909870955,2024-06-20T21.57.50.955,1.964,-0.829,0.237,0.661
1718909870966,2024-06-20T21.57.50.966,1.975,-0.808,0.229,0.625
1718909870974,2024-06-20T21.57.50.974,1.983,-0.832,0.231,0.601
1718909870985,2024-06-20T21.57.50.985,1.994,-0.828,0.247,0.562
1718909870995,2024-06-20T21.57.50.995,2.004,-0.802,0.265,0.585
1718909871005,2024-06-20T21.57.51.005,2.014,-0.837,0.277,0.612
1718909871014,2024-06-20T21.57.51.014,2.023,-0.923,0.301,0.539
1718909871024,2024-06-20T21.57.51.024,2.033,-0.938,0.338,0.478
1718909871034,2024-06-20T21.57.51.034,2.043,-0.889,0.364,0.438
1718909871045,2024-06-20T21.57.51.045,2.054,-0.865,0.379,0.419
1718909871053,2024-06-20T21.57.51.053,2.062,-0.864,0.397,0.409
1718909871064,2024-06-20T21.57.51.064,2.073,-0.837,0.420,0.402
1718909871074,2024-06-20T21.57.51.074,2.083,-0.832,0.445,0.372
1718909871084,2024-06-20T21.57.51.084,2.093,-0.869,0.463,0.331
1718909871093,2024-06-20T21.57.51.093,2.102,-0.893,0.463,0.303
1718909871103,2024-06-20T21.57.51.103,2.112,-0.896,0.444,0.297
1718909871114,2024-06-20T21.57.51.114,2.123,-0.933,0.434,0.292
1718909871122,2024-06-20T21.57.51.122,2.131,-0.986,0.416,0.311
1718909871133,2024-06-20T21.57.51.133,2.142,-0.988,0.382,0.361
1718909871143,2024-06-20T21.57.51.143,2.152,-0.997,0.357,0.391
1718909871153,2024-06-20T21.57.51.153,2.162,-1.023,0.342,0.399
1718909871162,2024-06-20T21.57.51.162,2.171,-1.072,0.304,0.378
1718909871172,2024-06-20T21.57.51.172,2.181,-1.097,0.242,0.362
1718909871182,2024-06-20T21.57.51.182,2.191,-1.022,0.182,0.347
1718909871193,2024-06-20T21.57.51.193,2.202,-0.883,0.162,0.325
1718909871201,2024-06-20T21.57.51.201,2.210,-0.786,0.153,0.301
1718909871212,2024-06-20T21.57.51.212,2.221,-0.813,0.118,0.262
1718909871222,2024-06-20T21.57.51.222,2.231,-0.991,0.083,0.229
1718909871232,2024-06-20T21.57.51.232,2.241,-1.150,0.039,0.266
1718909871241,2024-06-20T21.57.51.241,2.250,-1.082,-0.014,0.348
1718909871251,2024-06-20T21.57.51.251,2.260,-0.980,-0.049,0.423
1718909871261,2024-06-20T21.57.51.261,2.270,-0.938,-0.091,0.438
1718909871272,2024-06-20T21.57.51.272,2.281,-0.928,-0.131,0.413
1718909871281,2024-06-20T21.57.51.281,2.290,-0.924,-0.162,0.410
1718909871291,2024-06-20T21.57.51.291,2.300,-0.926,-0.200,0.385
1718909871301,2024-06-20T21.57.51.301,2.310,-1.020,-0.229,0.290
1718909871311,2024-06-20T21.57.51.311,2.320,-1.199,-0.237,0.237
1718909871320,2024-06-20T21.57.51.320,2.329,-1.167,-0.258,0.268
1718909871330,2024-06-20T21.57.51.330,2.339,-1.062,-0.277,0.348
1718909871341,2024-06-20T21.57.51.341,2.350,-0.999,-0.291,0.420
1718909871349,2024-06-20T21.57.51.349,2.358,-0.946,-0.300,0.456
1718909871360,2024-06-20T21.57.51.360,2.369,-0.879,-0.334,0.479
1718909871370,2024-06-20T21.57.51.370,2.379,-0.823,-0.386,0.496
1718909871380,2024-06-20T21.57.51.380,2.389,-0.787,-0.416,0.518
1718909871389,2024-06-20T21.57.51.389,2.398,-0.739,-0.437,0.521
1718909871399,2024-06-20T21.57.51.399,2.408,-0.696,-0.470,0.484
1718909871409,2024-06-20T21.57.51.409,2.418,-0.702,-0.515,0.424
1718909871420,2024-06-20T21.57.51.420,2.429,-0.765,-0.546,0.391
1718909871428,2024-06-20T21.57.51.428,2.437,-0.809,-0.564,0.421
1718909871439,2024-06-20T21.57.51.439,2.448,-0.812,-0.572,0.446
1718909871449,2024-06-20T21.57.51.449,2.458,-0.858,-0.581,0.459
1718909871459,2024-06-20T21.57.51.459,2.468,-0.888,-0.604,0.434
1718909871468,2024-06-20T21.57.51.468,2.477,-0.873,-0.615,0.405
1718909871478,2024-06-20T21.57.51.478,2.487,-0.852,-0.597,0.420
1718909871489,2024-06-20T21.57.51.489,2.498,-0.828,-0.588,0.454
1718909871499,2024-06-20T21.57.51.499,2.508,-0.825,-0.609,0.473
1718909871508,2024-06-20T21.57.51.508,2.517,-0.838,-0.611,0.477
1718909871518,2024-06-20T21.57.51.518,2.527,-0.832,-0.584,0.489
1718909871528,2024-06-20T21.57.51.528,2.537,-0.836,-0.560,0.469
1718909871538,2024-06-20T21.57.51.538,2.547,-0.859,-0.547,0.485
1718909871547,2024-06-20T21.57.51.547,2.556,-0.876,-0.536,0.534
1718909871557,2024-06-20T21.57.51.557,2.566,-0.859,-0.520,0.544
1718909871568,2024-06-20T21.57.51.568,2.577,-0.811,-0.491,0.543
1718909871576,2024-06-20T21.57.51.576,2.585,-0.805,-0.450,0.508
1718909871587,2024-06-20T21.57.51.587,2.596,-0.837,-0.404,0.475
1718909871597,2024-06-20T21.57.51.597,2.606,-0.850,-0.362,0.487
1718909871607,2024-06-20T21.57.51.607,2.616,-0.887,-0.338,0.532
1718909871616,2024-06-20T21.57.51.616,2.625,-0.916,-0.341,0.559
1718909871626,2024-06-20T21.57.51.626,2.635,-0.883,-0.350,0.537
1718909871636,2024-06-20T21.57.51.636,2.645,-0.829,-0.330,0.509
1718909871647,2024-06-20T21.57.51.647,2.656,-0.797,-0.317,0.487
1718909871656,2024-06-20T21.57.51.656,2.665,-0.784,-0.324,0.474
1718909871666,2024-06-20T21.57.51.666,2.675,-0.780,-0.331,0.486
1718909871676,2024-06-20T21.57.51.676,2.685,-0.782,-0.332,0.477
1718909871686,2024-06-20T21.57.51.686,2.695,-0.775,-0.320,0.458
1718909871695,2024-06-20T21.57.51.695,2.704,-0.778,-0.308,0.444
1718909871705,2024-06-20T21.57.51.705,2.714,-0.796,-0.308,0.438
1718909871716,2024-06-20T21.57.51.716,2.725,-0.825,-0.287,0.443
1718909871726,2024-06-20T21.57.51.726,2.735,-0.833,-0.267,0.444
1718909871735,2024-06-20T21.57.51.735,2.744,-0.837,-0.261,0.455
1718909871745,2024-06-20T21.57.51.745,2.754,-0.839,-0.264,0.461
1718909871755,2024-06-20T21.57.51.755,2.764,-0.820,-0.278,0.479
1718909871764,2024-06-20T21.57.51.764,2.773,-0.784,-0.300,0.494
1718909871774,2024-06-20T21.57.51.774,2.783,-0.763,-0.295,0.516
1718909871784,2024-06-20T21.57.51.784,2.793,-0.756,-0.282,0.537
1718909871795,2024-06-20T21.57.51.795,2.804,-0.758,-0.274,0.539
1718909871803,2024-06-20T21.57.51.803,2.812,-0.746,-0.268,0.553
1718909871814,2024-06-20T21.57.51.814,2.823,-0.756,-0.272,0.562
1718909871824,2024-06-20T21.57.51.824,2.833,-0.760,-0.282,0.556
1718909871834,2024-06-20T21.57.51.834,2.843,-0.745,-0.277,0.548
1718909871843,2024-06-20T21.57.51.843,2.852,-0.754,-0.277,0.537
1718909871853,2024-06-20T21.57.51.853,2.862,-0.766,-0.282,0.516
1718909871864,2024-06-20T21.57.51.864,2.873,-0.774,-0.281,0.508
1718909871874,2024-06-20T21.57.51.874,2.883,-0.807,-0.279,0.499
1718909871883,2024-06-20T21.57.51.883,2.892,-0.820,-0.276,0.495
1718909871893,2024-06-20T21.57.51.893,2.902,-0.816,-0.268,0.498
1718909871903,2024-06-20T21.57.51.903,2.912,-0.833,-0.266,0.481
1718909871913,2024-06-20T21.57.51.913,2.922,-0.839,-0.264,0.461
1718909871922,2024-06-20T21.57.51.922,2.931,-0.830,-0.265,0.461
1718909871932,2024-06-20T21.57.51.932,2.941,-0.838,-0.260,0.460
1718909871943,2024-06-20T21.57.51.943,2.952,-0.836,-0.258,0.462
1718909871953,2024-06-20T21.57.51.953,2.962,-0.826,-0.258,0.465
1718909871962,2024-06-20T21.57.51.962,2.971,-0.826,-0.251,0.468
1718909871972,2024-06-20T21.57.51.972,2.981,-0.832,-0.244,0.471
1718909871982,2024-06-20T21.57.51.982,2.991,-0.843,-0.241,0.465
1718909871991,2024-06-20T21.57.51.991,3.000,-0.847,-0.243,0.460
1718909872001,2024-06-20T21.57.52.001,3.010,-0.850,-0.239,0.469
1718909872011,2024-06-20T21.57.52.011,3.020,-0.873,-0.235,0.475
1718909872022,2024-06-20T21.57.52.022,3.031,-0.880,-0.238,0.477
1718909872031,2024-06-20T21.57.52.031,3.040,-0.874,-0.235,0.481
1718909872041,2024-06-20T21.57.52.041,3.050,-0.872,-0.233,0.487
1718909872051,2024-06-20T21.57.52.051,3.060,-0.871,-0.232,0.484
1718909872061,2024-06-20T21.57.52.061,3.070,-0.865,-0.227,0.493
1718909872070,2024-06-20T21.57.52.070,3.079,-0.856,-0.225,0.502
1718909872080,2024-06-20T21.57.52.080,3.089,-0.877,-0.228,0.501
1718909872091,2024-06-20T21.57.52.091,3.100,-0.892,-0.234,0.498
1718909872101,2024-06-20T21.57.52.101,3.110,-0.881,-0.234,0.497
1718909872110,2024-06-20T21.57.52.110,3.119,-0.867,-0.231,0.492
1718909872120,2024-06-20T21.57.52.120,3.129,-0.865,-0.236,0.480
1718909872130,2024-06-20T21.57.52.130,3.139,-0.861,-0.238,0.474
1718909872140,2024-06-20T21.57.52.140,3.149,-0.863,-0.236,0.468
1718909872149,2024-06-20T21.57.52.149,3.158,-0.874,-0.234,0.476
1718909872159,2024-06-20T21.57.52.159,3.168,-0.882,-0.239,0.477
1718909872170,2024-06-20T21.57.52.170,3.179,-0.873,-0.237,0.476
1718909872180,2024-06-20T21.57.52.180,3.189,-0.858,-0.244,0.463
1718909872189,2024-06-20T21.57.52.189,3.198,-0.861,-0.251,0.441
1718909872199,2024-06-20T21.57.52.199,3.208,-0.876,-0.250,0.439
1718909872209,2024-06-20T21.57.52.209,3.218,-0.878,-0.250,0.456
1718909872218,2024-06-20T21.57.52.218,3.227,-0.874,-0.249,0.465
1718909872228,2024-06-20T21.57.52.228,3.237,-0.869,-0.248,0.479
1718909872239,2024-06-20T21.57.52.239,3.248,-0.859,-0.240,0.488
1718909872249,2024-06-20T21.57.52.249,3.258,-0.844,-0.238,0.492
1718909872258,2024-06-20T21.57.52.258,3.267,-0.833,-0.250,0.486
1718909872268,2024-06-20T21.57.52.268,3.277,-0.825,-0.255,0.480
1718909872278,2024-06-20T21.57.52.278,3.287,-0.814,-0.254,0.482
1718909872288,2024-06-20T21.57.52.288,3.297,-0.814,-0.263,0.490
1718909872297,2024-06-20T21.57.52.297,3.306,-0.817,-0.266,0.491
1718909872307,2024-06-20T21.57.52.307,3.316,-0.817,-0.256,0.498
1718909872318,2024-06-20T21.57.52.318,3.327,-0.825,-0.257,0.501
1718909872328,2024-06-20T21.57.52.328,3.337,-0.833,-0.260,0.500
1718909872337,2024-06-20T21.57.52.337,3.346,-0.829,-0.258,0.493
1718909872347,2024-06-20T21.57.52.347,3.356,-0.830,-0.263,0.489
1718909872357,2024-06-20T21.57.52.357,3.366,-0.819,-0.265,0.479
1718909872367,2024-06-20T21.57.52.367,3.376,-0.812,-0.264,0.469
1718909872376,2024-06-20T21.57.52.376,3.385,-0.813,-0.271,0.462
1718909872386,2024-06-20T21.57.52.386,3.395,-0.809,-0.274,0.462
1718909872397,2024-06-20T21.57.52.397,3.406,-0.802,-0.280,0.455
1718909872406,2024-06-20T21.57.52.406,3.415,-0.804,-0.284,0.445
1718909872416,2024-06-20T21.57.52.416,3.425,-0.805,-0.275,0.439
1718909872426,2024-06-20T21.57.52.426,3.435,-0.798,-0.277,0.440
1718909872436,2024-06-20T21.57.52.436,3.445,-0.802,-0.301,0.433
1718909872445,2024-06-20T21.57.52.445,3.454,-0.798,-0.319,0.426
1718909872455,2024-06-20T21.57.52.455,3.464,-0.799,-0.331,0.425
1718909872466,2024-06-20T21.57.52.466,3.475,-0.808,-0.335,0.418
1718909872476,2024-06-20T21.57.52.476,3.485,-0.813,-0.347,0.408
1718909872485,2024-06-20T21.57.52.485,3.494,-0.822,-0.374,0.400
1718909872495,2024-06-20T21.57.52.495,3.504,-0.832,-0.402,0.386
1718909872505,2024-06-20T21.57.52.505,3.514,-0.845,-0.446,0.365
1718909872515,2024-06-20T21.57.52.515,3.524,-0.839,-0.504,0.353
