epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718726279974,2024-06-18T18.57.59.974,0.612,-0.927,0.499,0.346
1718726279984,2024-06-18T18.57.59.984,0.622,-0.906,0.534,0.318
1718726279993,2024-06-18T18.57.59.993,0.631,-0.968,0.569,0.295
1718726280003,2024-06-18T18.58.00.003,0.641,-1.015,0.542,0.318
1718726280013,2024-06-18T18.58.00.013,0.651,-1.015,0.515,0.356
1718726280024,2024-06-18T18.58.00.024,0.662,-1.025,0.555,0.375
1718726280032,2024-06-18T18.58.00.032,0.670,-0.994,0.560,0.411
1718726280043,2024-06-18T18.58.00.043,0.681,-1.014,0.534,0.416
1718726280053,2024-06-18T18.58.00.053,0.691,-1.172,0.528,0.429
1718726280063,2024-06-18T18.58.00.063,0.701,-1.278,0.537,0.472
1718726280072,2024-06-18T18.58.00.072,0.710,-1.300,0.573,0.499
1718726280082,2024-06-18T18.58.00.082,0.720,-1.271,0.626,0.517
1718726280092,2024-06-18T18.58.00.092,0.730,-1.208,0.663,0.527
1718726280103,2024-06-18T18.58.00.103,0.741,-1.164,0.685,0.540
1718726280112,2024-06-18T18.58.00.112,0.750,-1.073,0.678,0.546
1718726280122,2024-06-18T18.58.00.122,0.760,-0.971,0.652,0.527
1718726280132,2024-06-18T18.58.00.132,0.770,-0.926,0.597,0.492
1718726280142,2024-06-18T18.58.00.142,0.780,-0.900,0.532,0.491
1718726280151,2024-06-18T18.58.00.151,0.789,-0.906,0.459,0.503
1718726280161,2024-06-18T18.58.00.161,0.799,-0.906,0.393,0.487
1718726280172,2024-06-18T18.58.00.172,0.810,-0.921,0.346,0.439
1718726280182,2024-06-18T18.58.00.182,0.820,-0.931,0.306,0.399
1718726280191,2024-06-18T18.58.00.191,0.829,-0.889,0.241,0.391
1718726280201,2024-06-18T18.58.00.201,0.839,-0.836,0.181,0.343
1718726280211,2024-06-18T18.58.00.211,0.849,-0.831,0.120,0.303
1718726280220,2024-06-18T18.58.00.220,0.858,-0.851,0.042,0.299
1718726280230,2024-06-18T18.58.00.230,0.868,-0.834,0.001,0.291
1718726280240,2024-06-18T18.58.00.240,0.878,-0.821,-0.010,0.280
1718726280251,2024-06-18T18.58.00.251,0.889,-0.852,-0.031,0.307
1718726280259,2024-06-18T18.58.00.259,0.897,-0.878,-0.066,0.303
1718726280270,2024-06-18T18.58.00.270,0.908,-0.917,-0.065,0.297
1718726280280,2024-06-18T18.58.00.280,0.918,-0.935,-0.071,0.277
1718726280290,2024-06-18T18.58.00.290,0.928,-0.948,-0.044,0.249
1718726280299,2024-06-18T18.58.00.299,0.937,-0.964,-0.050,0.265
1718726280309,2024-06-18T18.58.00.309,0.947,-0.962,-0.094,0.256
1718726280320,2024-06-18T18.58.00.320,0.958,-0.951,-0.091,0.230
1718726280330,2024-06-18T18.58.00.330,0.968,-0.947,-0.074,0.232
1718726280339,2024-06-18T18.58.00.339,0.977,-0.951,-0.073,0.270
1718726280349,2024-06-18T18.58.00.349,0.987,-0.929,-0.075,0.309
1718726280359,2024-06-18T18.58.00.359,0.997,-0.925,-0.054,0.316
1718726280369,2024-06-18T18.58.00.369,1.007,-0.960,-0.021,0.299
1718726280378,2024-06-18T18.58.00.378,1.016,-0.971,0.006,0.285
1718726280388,2024-06-18T18.58.00.388,1.026,-0.994,0.024,0.278
1718726280399,2024-06-18T18.58.00.399,1.037,-1.055,0.001,0.292
1718726280409,2024-06-18T18.58.00.409,1.047,-1.059,-0.014,0.296
1718726280418,2024-06-18T18.58.00.418,1.056,-1.062,0.000,0.296
1718726280428,2024-06-18T18.58.00.428,1.066,-1.063,-0.005,0.299
1718726280438,2024-06-18T18.58.00.438,1.076,-1.043,-0.008,0.307
1718726280448,2024-06-18T18.58.00.448,1.086,-1.001,-0.009,0.304
1718726280457,2024-06-18T18.58.00.457,1.095,-0.957,-0.031,0.288
1718726280467,2024-06-18T18.58.00.467,1.105,-0.957,-0.028,0.270
1718726280478,2024-06-18T18.58.00.478,1.116,-0.959,-0.028,0.271
1718726280487,2024-06-18T18.58.00.487,1.125,-0.945,-0.038,0.277
1718726280497,2024-06-18T18.58.00.497,1.135,-0.956,-0.033,0.274
1718726280507,2024-06-18T18.58.00.507,1.145,-0.950,-0.029,0.263
1718726280517,2024-06-18T18.58.00.517,1.155,-0.950,-0.031,0.251
1718726280526,2024-06-18T18.58.00.526,1.164,-0.948,-0.038,0.251
1718726280536,2024-06-18T18.58.00.536,1.174,-0.939,-0.051,0.259
1718726280547,2024-06-18T18.58.00.547,1.185,-0.946,-0.054,0.252
1718726280557,2024-06-18T18.58.00.557,1.195,-0.953,-0.037,0.246
1718726280566,2024-06-18T18.58.00.566,1.204,-0.955,-0.018,0.260
1718726280576,2024-06-18T18.58.00.576,1.214,-0.964,-0.010,0.266
1718726280586,2024-06-18T18.58.00.586,1.224,-0.970,0.000,0.264
1718726280596,2024-06-18T18.58.00.596,1.234,-0.949,0.007,0.252
1718726280605,2024-06-18T18.58.00.605,1.243,-0.938,0.006,0.240
1718726280615,2024-06-18T18.58.00.615,1.253,-0.932,-0.007,0.238
1718726280626,2024-06-18T18.58.00.626,1.264,-0.940,-0.007,0.242
1718726280636,2024-06-18T18.58.00.636,1.274,-0.958,0.002,0.243
1718726280645,2024-06-18T18.58.00.645,1.283,-0.968,0.010,0.253
1718726280655,2024-06-18T18.58.00.655,1.293,-0.975,0.000,0.269
1718726280665,2024-06-18T18.58.00.665,1.303,-0.982,-0.011,0.278
1718726280675,2024-06-18T18.58.00.675,1.313,-0.964,-0.009,0.293
1718726280684,2024-06-18T18.58.00.684,1.322,-0.958,-0.021,0.307
1718726280695,2024-06-18T18.58.00.695,1.333,-0.955,-0.032,0.323
1718726280705,2024-06-18T18.58.00.705,1.343,-0.938,-0.031,0.327
1718726280715,2024-06-18T18.58.00.715,1.353,-0.934,-0.025,0.309
1718726280724,2024-06-18T18.58.00.724,1.362,-0.937,-0.029,0.281
1718726280734,2024-06-18T18.58.00.734,1.372,-0.955,-0.031,0.281
1718726280744,2024-06-18T18.58.00.744,1.382,-0.982,-0.028,0.281
1718726280753,2024-06-18T18.58.00.753,1.391,-0.987,-0.024,0.265
1718726280763,2024-06-18T18.58.00.763,1.401,-0.993,-0.020,0.241
1718726280774,2024-06-18T18.58.00.774,1.412,-0.977,-0.016,0.231
1718726280784,2024-06-18T18.58.00.784,1.422,-0.972,-0.016,0.218
1718726280793,2024-06-18T18.58.00.793,1.431,-0.953,-0.025,0.204
1718726280803,2024-06-18T18.58.00.803,1.441,-0.936,-0.008,0.216
1718726280813,2024-06-18T18.58.00.813,1.451,-0.939,-0.000,0.240
1718726280823,2024-06-18T18.58.00.823,1.461,-0.945,-0.020,0.257
1718726280832,2024-06-18T18.58.00.832,1.470,-0.951,-0.024,0.282
1718726280842,2024-06-18T18.58.00.842,1.480,-0.944,-0.009,0.292
1718726280853,2024-06-18T18.58.00.853,1.491,-0.937,0.000,0.284
1718726280863,2024-06-18T18.58.00.863,1.501,-0.926,-0.002,0.274
1718726280872,2024-06-18T18.58.00.872,1.510,-0.941,-0.011,0.268
1718726280882,2024-06-18T18.58.00.882,1.520,-0.958,-0.009,0.267
1718726280892,2024-06-18T18.58.00.892,1.530,-0.978,-0.003,0.272
1718726280903,2024-06-18T18.58.00.903,1.541,-0.989,-0.001,0.266
1718726280911,2024-06-18T18.58.00.911,1.549,-0.976,-0.000,0.264
1718726280922,2024-06-18T18.58.00.922,1.560,-0.977,0.005,0.262
1718726280932,2024-06-18T18.58.00.932,1.570,-0.986,0.005,0.272
1718726280942,2024-06-18T18.58.00.942,1.580,-0.974,0.015,0.287
1718726280951,2024-06-18T18.58.00.951,1.589,-0.963,0.025,0.292
1718726280961,2024-06-18T18.58.00.961,1.599,-0.961,0.027,0.295
1718726280971,2024-06-18T18.58.00.971,1.609,-0.972,0.032,0.305
1718726280980,2024-06-18T18.58.00.980,1.618,-0.979,0.033,0.317
1718726280990,2024-06-18T18.58.00.990,1.628,-0.989,0.046,0.321
1718726281001,2024-06-18T18.58.01.001,1.639,-1.008,0.079,0.325
1718726281011,2024-06-18T18.58.01.011,1.649,-1.022,0.117,0.335
1718726281020,2024-06-18T18.58.01.020,1.658,-1.038,0.154,0.360
1718726281030,2024-06-18T18.58.01.030,1.668,-1.077,0.183,0.384
1718726281040,2024-06-18T18.58.01.040,1.678,-1.106,0.197,0.407
1718726281050,2024-06-18T18.58.01.050,1.688,-1.112,0.215,0.434
1718726281059,2024-06-18T18.58.01.059,1.697,-1.098,0.232,0.473
1718726281070,2024-06-18T18.58.01.070,1.708,-1.048,0.254,0.488
1718726281080,2024-06-18T18.58.01.080,1.718,-0.982,0.293,0.488
1718726281090,2024-06-18T18.58.01.090,1.728,-0.943,0.307,0.513
1718726281099,2024-06-18T18.58.01.099,1.737,-0.912,0.304,0.503
1718726281109,2024-06-18T18.58.01.109,1.747,-0.878,0.320,0.476
1718726281119,2024-06-18T18.58.01.119,1.757,-0.859,0.347,0.463
1718726281130,2024-06-18T18.58.01.130,1.768,-0.842,0.358,0.454
1718726281138,2024-06-18T18.58.01.138,1.776,-0.844,0.377,0.444
1718726281149,2024-06-18T18.58.01.149,1.787,-0.868,0.398,0.433
1718726281159,2024-06-18T18.58.01.159,1.797,-0.877,0.414,0.425
1718726281169,2024-06-18T18.58.01.169,1.807,-0.872,0.409,0.425
1718726281178,2024-06-18T18.58.01.178,1.816,-0.822,0.398,0.408
1718726281188,2024-06-18T18.58.01.188,1.826,-0.797,0.415,0.375
1718726281198,2024-06-18T18.58.01.198,1.836,-0.819,0.427,0.365
1718726281209,2024-06-18T18.58.01.209,1.847,-0.818,0.418,0.388
1718726281217,2024-06-18T18.58.01.217,1.855,-0.809,0.415,0.411
1718726281228,2024-06-18T18.58.01.228,1.866,-0.823,0.408,0.426
1718726281238,2024-06-18T18.58.01.238,1.876,-0.830,0.390,0.430
1718726281247,2024-06-18T18.58.01.247,1.885,-0.798,0.374,0.430
1718726281257,2024-06-18T18.58.01.257,1.895,-0.769,0.361,0.393
1718726281267,2024-06-18T18.58.01.267,1.905,-0.650,0.360,0.296
1718726281278,2024-06-18T18.58.01.278,1.916,-0.643,0.369,0.258
1718726281286,2024-06-18T18.58.01.286,1.924,-0.819,0.371,0.268
1718726281297,2024-06-18T18.58.01.297,1.935,-0.899,0.358,0.298
1718726281307,2024-06-18T18.58.01.307,1.945,-0.880,0.336,0.350
1718726281317,2024-06-18T18.58.01.317,1.955,-0.850,0.306,0.366
1718726281326,2024-06-18T18.58.01.326,1.964,-0.850,0.288,0.358
1718726281336,2024-06-18T18.58.01.336,1.974,-0.881,0.308,0.357
1718726281346,2024-06-18T18.58.01.346,1.984,-0.880,0.293,0.363
1718726281357,2024-06-18T18.58.01.357,1.995,-0.793,0.237,0.334
1718726281365,2024-06-18T18.58.01.365,2.003,-0.785,0.227,0.266
1718726281376,2024-06-18T18.58.01.376,2.014,-0.941,0.242,0.250
1718726281386,2024-06-18T18.58.01.386,2.024,-1.058,0.211,0.296
1718726281396,2024-06-18T18.58.01.396,2.034,-1.092,0.190,0.357
1718726281405,2024-06-18T18.58.01.405,2.043,-1.097,0.179,0.412
1718726281415,2024-06-18T18.58.01.415,2.053,-1.093,0.175,0.443
1718726281425,2024-06-18T18.58.01.425,2.063,-1.091,0.170,0.466
1718726281436,2024-06-18T18.58.01.436,2.074,-1.030,0.136,0.479
1718726281445,2024-06-18T18.58.01.445,2.083,-0.962,0.117,0.449
1718726281455,2024-06-18T18.58.01.455,2.093,-0.943,0.095,0.401
1718726281465,2024-06-18T18.58.01.465,2.103,-0.987,0.071,0.326
1718726281475,2024-06-18T18.58.01.475,2.113,-1.117,0.065,0.319
1718726281484,2024-06-18T18.58.01.484,2.122,-1.173,0.047,0.403
1718726281494,2024-06-18T18.58.01.494,2.132,-1.130,0.021,0.494
1718726281505,2024-06-18T18.58.01.505,2.143,-1.098,0.002,0.552
1718726281513,2024-06-18T18.58.01.513,2.151,-1.045,-0.007,0.562
1718726281524,2024-06-18T18.58.01.524,2.162,-1.007,-0.009,0.557
1718726281534,2024-06-18T18.58.01.534,2.172,-1.026,-0.017,0.537
1718726281544,2024-06-18T18.58.01.544,2.182,-1.032,-0.039,0.510
1718726281553,2024-06-18T18.58.01.553,2.191,-1.005,-0.058,0.462
1718726281563,2024-06-18T18.58.01.563,2.201,-1.014,-0.061,0.407
1718726281573,2024-06-18T18.58.01.573,2.211,-1.031,-0.053,0.390
1718726281584,2024-06-18T18.58.01.584,2.222,-1.058,-0.051,0.435
1718726281592,2024-06-18T18.58.01.592,2.230,-1.001,-0.065,0.472
1718726281603,2024-06-18T18.58.01.603,2.241,-0.919,-0.081,0.480
1718726281613,2024-06-18T18.58.01.613,2.251,-0.879,-0.095,0.459
1718726281623,2024-06-18T18.58.01.623,2.261,-0.871,-0.099,0.436
1718726281632,2024-06-18T18.58.01.632,2.270,-0.850,-0.107,0.427
1718726281642,2024-06-18T18.58.01.642,2.280,-0.808,-0.106,0.422
1718726281653,2024-06-18T18.58.01.653,2.291,-0.771,-0.107,0.389
1718726281663,2024-06-18T18.58.01.663,2.301,-0.771,-0.105,0.339
1718726281672,2024-06-18T18.58.01.672,2.310,-0.853,-0.105,0.354
1718726281682,2024-06-18T18.58.01.682,2.320,-0.900,-0.114,0.410
1718726281692,2024-06-18T18.58.01.692,2.330,-0.849,-0.118,0.446
1718726281702,2024-06-18T18.58.01.702,2.340,-0.767,-0.119,0.445
1718726281711,2024-06-18T18.58.01.711,2.349,-0.736,-0.131,0.432
1718726281721,2024-06-18T18.58.01.721,2.359,-0.743,-0.158,0.419
1718726281732,2024-06-18T18.58.01.732,2.370,-0.749,-0.192,0.412
1718726281742,2024-06-18T18.58.01.742,2.380,-0.732,-0.206,0.411
1718726281751,2024-06-18T18.58.01.751,2.389,-0.748,-0.173,0.418
1718726281761,2024-06-18T18.58.01.761,2.399,-0.819,-0.152,0.428
1718726281771,2024-06-18T18.58.01.771,2.409,-0.869,-0.162,0.428
1718726281780,2024-06-18T18.58.01.780,2.418,-0.862,-0.156,0.440
1718726281792,2024-06-18T18.58.01.792,2.430,-0.814,-0.147,0.445
1718726281800,2024-06-18T18.58.01.800,2.438,-0.790,-0.160,0.449
1718726281811,2024-06-18T18.58.01.811,2.449,-0.812,-0.152,0.440
1718726281820,2024-06-18T18.58.01.820,2.458,-0.823,-0.139,0.431
1718726281830,2024-06-18T18.58.01.830,2.468,-0.836,-0.126,0.407
1718726281840,2024-06-18T18.58.01.840,2.478,-0.883,-0.118,0.399
1718726281850,2024-06-18T18.58.01.850,2.488,-0.876,-0.115,0.426
1718726281859,2024-06-18T18.58.01.859,2.497,-0.829,-0.112,0.463
1718726281869,2024-06-18T18.58.01.869,2.507,-0.806,-0.100,0.460
1718726281880,2024-06-18T18.58.01.880,2.518,-0.812,-0.069,0.453
1718726281890,2024-06-18T18.58.01.890,2.528,-0.809,-0.058,0.462
1718726281899,2024-06-18T18.58.01.899,2.537,-0.804,-0.060,0.467
1718726281909,2024-06-18T18.58.01.909,2.547,-0.797,-0.054,0.482
1718726281919,2024-06-18T18.58.01.919,2.557,-0.790,-0.041,0.485
1718726281929,2024-06-18T18.58.01.929,2.567,-0.793,-0.025,0.513
1718726281938,2024-06-18T18.58.01.938,2.576,-0.799,-0.016,0.534
1718726281948,2024-06-18T18.58.01.948,2.586,-0.809,-0.022,0.556
1718726281959,2024-06-18T18.58.01.959,2.597,-0.804,-0.038,0.577
1718726281969,2024-06-18T18.58.01.969,2.607,-0.814,-0.043,0.565
1718726281978,2024-06-18T18.58.01.978,2.616,-0.838,-0.038,0.555
1718726281988,2024-06-18T18.58.01.988,2.626,-0.796,-0.044,0.547
1718726281998,2024-06-18T18.58.01.998,2.636,-0.776,-0.052,0.544
1718726282009,2024-06-18T18.58.02.009,2.647,-0.808,-0.057,0.544
1718726282017,2024-06-18T18.58.02.017,2.655,-0.833,-0.062,0.543
1718726282028,2024-06-18T18.58.02.028,2.666,-0.840,-0.063,0.547
1718726282038,2024-06-18T18.58.02.038,2.676,-0.867,-0.051,0.540
1718726282047,2024-06-18T18.58.02.047,2.685,-0.872,-0.043,0.530
1718726282057,2024-06-18T18.58.02.057,2.695,-0.847,-0.038,0.530
1718726282067,2024-06-18T18.58.02.067,2.705,-0.829,-0.030,0.536
1718726282077,2024-06-18T18.58.02.077,2.715,-0.830,-0.029,0.528
1718726282086,2024-06-18T18.58.02.086,2.724,-0.832,-0.026,0.525
1718726282096,2024-06-18T18.58.02.096,2.734,-0.830,-0.024,0.523
1718726282107,2024-06-18T18.58.02.107,2.745,-0.840,-0.032,0.526
1718726282117,2024-06-18T18.58.02.117,2.755,-0.857,-0.030,0.524
1718726282126,2024-06-18T18.58.02.126,2.764,-0.868,-0.021,0.520
1718726282136,2024-06-18T18.58.02.136,2.774,-0.876,-0.020,0.521
1718726282146,2024-06-18T18.58.02.146,2.784,-0.859,-0.018,0.528
1718726282156,2024-06-18T18.58.02.156,2.794,-0.828,-0.023,0.533
1718726282165,2024-06-18T18.58.02.165,2.803,-0.824,-0.021,0.533
1718726282175,2024-06-18T18.58.02.175,2.813,-0.832,-0.015,0.524
1718726282186,2024-06-18T18.58.02.186,2.824,-0.845,-0.024,0.530
1718726282196,2024-06-18T18.58.02.196,2.834,-0.851,-0.029,0.533
1718726282205,2024-06-18T18.58.02.205,2.843,-0.861,-0.023,0.535
1718726282215,2024-06-18T18.58.02.215,2.853,-0.837,-0.023,0.542
1718726282225,2024-06-18T18.58.02.225,2.863,-0.815,-0.021,0.549
1718726282236,2024-06-18T18.58.02.236,2.874,-0.814,-0.014,0.556
1718726282244,2024-06-18T18.58.02.244,2.882,-0.804,-0.009,0.562
1718726282255,2024-06-18T18.58.02.255,2.893,-0.790,-0.021,0.568
1718726282265,2024-06-18T18.58.02.265,2.903,-0.804,-0.025,0.566
1718726282275,2024-06-18T18.58.02.275,2.913,-0.825,-0.023,0.561
1718726282284,2024-06-18T18.58.02.284,2.922,-0.834,-0.025,0.558
1718726282294,2024-06-18T18.58.02.294,2.932,-0.847,-0.022,0.559
1718726282304,2024-06-18T18.58.02.304,2.942,-0.854,-0.010,0.570
1718726282313,2024-06-18T18.58.02.313,2.951,-0.845,-0.004,0.577
1718726282323,2024-06-18T18.58.02.323,2.961,-0.850,-0.012,0.565
1718726282334,2024-06-18T18.58.02.334,2.972,-0.849,-0.026,0.552
1718726282344,2024-06-18T18.58.02.344,2.982,-0.845,-0.031,0.542
1718726282353,2024-06-18T18.58.02.353,2.991,-0.848,-0.028,0.538
1718726282363,2024-06-18T18.58.02.363,3.001,-0.861,-0.029,0.533
1718726282373,2024-06-18T18.58.02.373,3.011,-0.866,-0.022,0.534
1718726282384,2024-06-18T18.58.02.384,3.022,-0.870,-0.013,0.540
1718726282392,2024-06-18T18.58.02.392,3.030,-0.853,-0.019,0.543
1718726282403,2024-06-18T18.58.02.403,3.041,-0.833,-0.019,0.542
1718726282413,2024-06-18T18.58.02.413,3.051,-0.839,-0.013,0.541
1718726282423,2024-06-18T18.58.02.423,3.061,-0.838,-0.014,0.547
1718726282432,2024-06-18T18.58.02.432,3.070,-0.835,-0.020,0.548
1718726282442,2024-06-18T18.58.02.442,3.080,-0.834,-0.022,0.545
1718726282452,2024-06-18T18.58.02.452,3.090,-0.820,-0.029,0.544
1718726282463,2024-06-18T18.58.02.463,3.101,-0.815,-0.031,0.541
1718726282471,2024-06-18T18.58.02.471,3.109,-0.807,-0.030,0.538
1718726282482,2024-06-18T18.58.02.482,3.120,-0.812,-0.030,0.534
1718726282492,2024-06-18T18.58.02.492,3.130,-0.819,-0.025,0.532
1718726282502,2024-06-18T18.58.02.502,3.140,-0.839,-0.019,0.528
1718726282511,2024-06-18T18.58.02.511,3.149,-0.866,-0.027,0.527
1718726282521,2024-06-18T18.58.02.521,3.159,-0.846,-0.032,0.530
1718726282531,2024-06-18T18.58.02.531,3.169,-0.827,-0.029,0.530
1718726282542,2024-06-18T18.58.02.542,3.180,-0.813,-0.029,0.526
1718726282550,2024-06-18T18.58.02.550,3.188,-0.794,-0.025,0.523
1718726282561,2024-06-18T18.58.02.561,3.199,-0.793,-0.019,0.525
1718726282571,2024-06-18T18.58.02.571,3.209,-0.809,-0.015,0.533
1718726282580,2024-06-18T18.58.02.580,3.218,-0.830,-0.015,0.533
1718726282590,2024-06-18T18.58.02.590,3.228,-0.839,-0.017,0.527
1718726282600,2024-06-18T18.58.02.600,3.238,-0.834,-0.009,0.527
1718726282611,2024-06-18T18.58.02.611,3.249,-0.829,-0.006,0.535
1718726282619,2024-06-18T18.58.02.619,3.257,-0.816,-0.015,0.534
1718726282630,2024-06-18T18.58.02.630,3.268,-0.802,-0.024,0.528
1718726282640,2024-06-18T18.58.02.640,3.278,-0.802,-0.026,0.529
1718726282650,2024-06-18T18.58.02.650,3.288,-0.821,-0.033,0.529
1718726282659,2024-06-18T18.58.02.659,3.297,-0.839,-0.035,0.521
1718726282669,2024-06-18T18.58.02.669,3.307,-0.849,-0.036,0.524
1718726282679,2024-06-18T18.58.02.679,3.317,-0.850,-0.034,0.532
1718726282690,2024-06-18T18.58.02.690,3.328,-0.852,-0.027,0.537
1718726282698,2024-06-18T18.58.02.698,3.336,-0.850,-0.023,0.544
1718726282709,2024-06-18T18.58.02.709,3.347,-0.827,-0.023,0.551
1718726282719,2024-06-18T18.58.02.719,3.357,-0.824,-0.018,0.543
1718726282729,2024-06-18T18.58.02.729,3.367,-0.830,-0.016,0.542
1718726282738,2024-06-18T18.58.02.738,3.376,-0.825,-0.020,0.543
1718726282748,2024-06-18T18.58.02.748,3.386,-0.838,-0.022,0.540
1718726282759,2024-06-18T18.58.02.759,3.397,-0.848,-0.019,0.541
1718726282769,2024-06-18T18.58.02.769,3.407,-0.852,-0.019,0.540
1718726282778,2024-06-18T18.58.02.778,3.416,-0.846,-0.013,0.546
1718726282788,2024-06-18T18.58.02.788,3.426,-0.843,-0.010,0.552
1718726282798,2024-06-18T18.58.02.798,3.436,-0.846,-0.013,0.554
1718726282807,2024-06-18T18.58.02.807,3.445,-0.854,-0.014,0.555
1718726282817,2024-06-18T18.58.02.817,3.455,-0.858,-0.014,0.554
1718726282827,2024-06-18T18.58.02.827,3.465,-0.855,-0.016,0.546
1718726282838,2024-06-18T18.58.02.838,3.476,-0.850,-0.025,0.544
1718726282846,2024-06-18T18.58.02.846,3.484,-0.845,-0.025,0.549
1718726282857,2024-06-18T18.58.02.857,3.495,-0.844,-0.025,0.546
1718726282867,2024-06-18T18.58.02.867,3.505,-0.842,-0.037,0.541
1718726282877,2024-06-18T18.58.02.877,3.515,-0.843,-0.046,0.533
1718726282886,2024-06-18T18.58.02.886,3.524,-0.837,-0.052,0.522
1718726282896,2024-06-18T18.58.02.896,3.534,-0.844,-0.062,0.521
