epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718719285211,2024-06-18T17.01.25.211,0.859,-21.159,36.280,9.573
1718719285220,2024-06-18T17.01.25.220,0.868,-17.683,39.268,8.049
1718719285230,2024-06-18T17.01.25.230,0.878,-14.878,39.390,6.402
1718719285241,2024-06-18T17.01.25.241,0.889,-12.622,36.159,4.878
1718719285251,2024-06-18T17.01.25.251,0.899,-10.732,30.488,3.598
1718719285260,2024-06-18T17.01.25.260,0.908,-9.268,24.878,2.744
1718719285270,2024-06-18T17.01.25.270,0.918,-8.780,21.402,3.049
1718719285280,2024-06-18T17.01.25.280,0.928,-7.866,19.085,4.207
1718719285290,2024-06-18T17.01.25.290,0.938,-6.646,17.195,5.183
1718719285299,2024-06-18T17.01.25.299,0.947,-5.976,15.061,5.793
1718719285310,2024-06-18T17.01.25.310,0.958,-5.549,13.293,5.915
1718719285320,2024-06-18T17.01.25.320,0.968,-5.671,11.951,5.427
1718719285330,2024-06-18T17.01.25.330,0.978,-6.768,10.427,4.390
1718719285339,2024-06-18T17.01.25.339,0.987,-8.415,8.232,3.598
1718719285349,2024-06-18T17.01.25.349,0.997,-9.329,5.488,3.720
1718719285359,2024-06-18T17.01.25.359,1.007,-9.756,2.927,4.756
1718719285370,2024-06-18T17.01.25.370,1.018,-10.000,0.549,5.915
1718719285378,2024-06-18T17.01.25.378,1.026,-9.878,-1.707,6.524
1718719285389,2024-06-18T17.01.25.389,1.037,-9.207,-4.268,6.159
1718719285399,2024-06-18T17.01.25.399,1.047,-7.927,-6.707,5.244
1718719285408,2024-06-18T17.01.25.408,1.056,-6.402,-6.890,3.902
1718719285418,2024-06-18T17.01.25.418,1.066,-4.451,-2.805,2.195
1718719285428,2024-06-18T17.01.25.428,1.076,-3.354,3.841,0.427
1718719285438,2024-06-18T17.01.25.438,1.086,-2.927,7.805,-0.732
1718719285447,2024-06-18T17.01.25.447,1.095,-2.439,7.317,-0.915
1718719285457,2024-06-18T17.01.25.457,1.105,-1.890,3.902,-0.305
1718719285468,2024-06-18T17.01.25.468,1.116,-2.256,-0.793,0.000
1718719285478,2024-06-18T17.01.25.478,1.126,-2.927,-5.183,0.244
1718719285487,2024-06-18T17.01.25.487,1.135,-3.354,-6.463,1.280
1718719285497,2024-06-18T17.01.25.497,1.145,-4.207,-3.841,1.890
1718719285507,2024-06-18T17.01.25.507,1.155,-5.000,-1.463,1.402
1718719285518,2024-06-18T17.01.25.518,1.166,-4.451,-1.463,1.220
1718719285526,2024-06-18T17.01.25.526,1.174,-4.939,-1.646,0.793
1718719285537,2024-06-18T17.01.25.537,1.185,-5.366,-2.134,-0.427
1718719285547,2024-06-18T17.01.25.547,1.195,-5.122,-2.805,-0.793
1718719285557,2024-06-18T17.01.25.557,1.205,-4.939,-3.293,-0.366
1718719285566,2024-06-18T17.01.25.566,1.214,-4.817,-3.354,0.061
1718719285576,2024-06-18T17.01.25.576,1.224,-4.756,-3.963,0.305
1718719285586,2024-06-18T17.01.25.586,1.234,-4.634,-4.817,0.610
1718719285597,2024-06-18T17.01.25.597,1.245,-4.634,-5.122,0.366
1718719285605,2024-06-18T17.01.25.605,1.253,-5.000,-4.451,0.305
1718719285616,2024-06-18T17.01.25.616,1.264,-4.817,-3.293,0.061
1718719285626,2024-06-18T17.01.25.626,1.274,-4.329,-2.317,-0.610
1718719285635,2024-06-18T17.01.25.635,1.283,-3.415,-1.951,-0.732
1718719285645,2024-06-18T17.01.25.645,1.293,-2.012,-1.341,-0.610
1718719285655,2024-06-18T17.01.25.655,1.303,-1.159,0.061,-0.976
1718719285665,2024-06-18T17.01.25.665,1.313,-0.549,1.402,-1.402
1718719285674,2024-06-18T17.01.25.674,1.322,0.366,2.073,-1.280
1718719285685,2024-06-18T17.01.25.685,1.333,0.549,2.317,-0.976
1718719285695,2024-06-18T17.01.25.695,1.343,0.366,1.951,-0.732
1718719285705,2024-06-18T17.01.25.705,1.353,0.122,1.037,-0.427
1718719285714,2024-06-18T17.01.25.714,1.362,0.000,-0.183,0.000
1718719285724,2024-06-18T17.01.25.724,1.372,-0.061,-0.976,-0.061
1718719285734,2024-06-18T17.01.25.734,1.382,-0.366,-1.098,-0.305
1718719285745,2024-06-18T17.01.25.745,1.393,-0.305,-0.915,-0.732
1718719285753,2024-06-18T17.01.25.753,1.401,-0.244,-0.671,-0.854
1718719285764,2024-06-18T17.01.25.764,1.412,-0.305,-1.159,-1.037
1718719285774,2024-06-18T17.01.25.774,1.422,-0.244,-2.134,-0.854
1718719285784,2024-06-18T17.01.25.784,1.432,-0.183,-2.805,-0.549
1718719285793,2024-06-18T17.01.25.793,1.441,0.000,-3.537,-0.305
1718719285803,2024-06-18T17.01.25.803,1.451,0.244,-3.110,-0.244
1718719285813,2024-06-18T17.01.25.813,1.461,0.061,-1.890,-0.793
1718719285824,2024-06-18T17.01.25.824,1.472,0.183,-1.524,-1.768
1718719285832,2024-06-18T17.01.25.832,1.480,0.671,-1.341,-1.402
1718719285843,2024-06-18T17.01.25.843,1.491,1.463,0.122,-1.220
1718719285853,2024-06-18T17.01.25.853,1.501,1.829,1.341,-1.402
1718719285862,2024-06-18T17.01.25.862,1.510,2.317,0.793,-1.098
1718719285872,2024-06-18T17.01.25.872,1.520,3.049,0.000,-0.366
1718719285882,2024-06-18T17.01.25.882,1.530,3.476,0.244,0.122
1718719285893,2024-06-18T17.01.25.893,1.541,3.232,0.427,0.244
1718719285901,2024-06-18T17.01.25.901,1.549,3.415,-0.549,0.671
1718719285912,2024-06-18T17.01.25.912,1.560,3.171,-1.220,1.280
1718719285922,2024-06-18T17.01.25.922,1.570,2.134,-1.159,0.976
1718719285932,2024-06-18T17.01.25.932,1.580,1.098,-1.341,0.488
1718719285941,2024-06-18T17.01.25.941,1.589,0.183,-1.585,0.183
1718719285951,2024-06-18T17.01.25.951,1.599,-0.549,-1.951,-0.061
1718719285961,2024-06-18T17.01.25.961,1.609,-0.915,-2.622,0.122
1718719285972,2024-06-18T17.01.25.972,1.620,-0.976,-3.659,0.671
1718719285980,2024-06-18T17.01.25.980,1.628,-0.915,-4.268,1.098
1718719285991,2024-06-18T17.01.25.991,1.639,-1.341,-4.146,1.220
1718719286001,2024-06-18T17.01.26.001,1.649,-2.134,-4.024,1.402
1718719286011,2024-06-18T17.01.26.011,1.659,-2.744,-4.634,1.524
1718719286020,2024-06-18T17.01.26.020,1.668,-3.293,-5.671,1.402
1718719286030,2024-06-18T17.01.26.030,1.678,-3.537,-6.524,1.098
1718719286040,2024-06-18T17.01.26.040,1.688,-3.720,-6.524,0.549
1718719286051,2024-06-18T17.01.26.051,1.699,-3.415,-6.463,-0.183
1718719286060,2024-06-18T17.01.26.060,1.708,-2.683,-6.341,-0.915
1718719286070,2024-06-18T17.01.26.070,1.718,-1.585,-6.585,-1.707
1718719286080,2024-06-18T17.01.26.080,1.728,-0.244,-6.463,-2.195
1718719286090,2024-06-18T17.01.26.090,1.738,0.671,-5.976,-2.683
1718719286099,2024-06-18T17.01.26.099,1.747,0.732,-6.037,-3.780
1718719286109,2024-06-18T17.01.26.109,1.757,0.854,-7.927,-4.939
1718719286120,2024-06-18T17.01.26.120,1.768,1.524,-11.098,-5.366
1718719286128,2024-06-18T17.01.26.128,1.776,2.134,-14.329,-5.610
1718719286139,2024-06-18T17.01.26.139,1.787,2.317,-17.439,-6.098
1718719286149,2024-06-18T17.01.26.149,1.797,2.378,-21.585,-6.524
1718719286159,2024-06-18T17.01.26.159,1.807,2.988,-27.256,-7.073
1718719286168,2024-06-18T17.01.26.168,1.816,3.659,-34.268,-7.378
1718719286178,2024-06-18T17.01.26.178,1.826,3.841,-41.341,-8.293
1718719286188,2024-06-18T17.01.26.188,1.836,3.963,-48.049,-9.756
1718719286199,2024-06-18T17.01.26.199,1.847,4.573,-54.085,-11.768
1718719286207,2024-06-18T17.01.26.207,1.855,4.878,-59.146,-14.024
1718719286218,2024-06-18T17.01.26.218,1.866,5.854,-64.207,-16.037
1718719286228,2024-06-18T17.01.26.228,1.876,8.841,-68.720,-17.744
1718719286238,2024-06-18T17.01.26.238,1.886,11.402,-72.744,-19.207
1718719286247,2024-06-18T17.01.26.247,1.895,14.085,-79.146,-21.220
1718719286257,2024-06-18T17.01.26.257,1.905,17.927,-86.585,-23.171
1718719286268,2024-06-18T17.01.26.268,1.916,20.793,-92.805,-24.329
1718719286278,2024-06-18T17.01.26.278,1.926,23.659,-97.805,-25.000
1718719286287,2024-06-18T17.01.26.287,1.935,26.646,-102.622,-26.220
1718719286297,2024-06-18T17.01.26.297,1.945,29.634,-107.561,-27.378
1718719286307,2024-06-18T17.01.26.307,1.955,32.805,-111.951,-28.171
1718719286317,2024-06-18T17.01.26.317,1.965,35.183,-116.159,-29.512
1718719286326,2024-06-18T17.01.26.326,1.974,38.171,-120.671,-30.183
1718719286336,2024-06-18T17.01.26.336,1.984,39.939,-126.159,-29.817
1718719286347,2024-06-18T17.01.26.347,1.995,41.220,-132.744,-29.756
1718719286355,2024-06-18T17.01.26.355,2.003,42.805,-138.415,-29.024
1718719286366,2024-06-18T17.01.26.366,2.014,43.293,-141.280,-27.622
1718719286376,2024-06-18T17.01.26.376,2.024,42.317,-143.963,-26.037
1718719286386,2024-06-18T17.01.26.386,2.034,43.171,-149.573,-24.573
1718719286395,2024-06-18T17.01.26.395,2.043,44.634,-157.439,-20.793
1718719286405,2024-06-18T17.01.26.405,2.053,47.012,-164.939,-17.256
1718719286415,2024-06-18T17.01.26.415,2.063,49.268,-169.451,-14.817
1718719286426,2024-06-18T17.01.26.426,2.074,49.268,-172.683,-13.110
1718719286435,2024-06-18T17.01.26.435,2.083,48.841,-176.585,-11.524
1718719286445,2024-06-18T17.01.26.445,2.093,48.171,-181.037,-9.512
1718719286455,2024-06-18T17.01.26.455,2.103,47.012,-185.671,-7.683
1718719286465,2024-06-18T17.01.26.465,2.113,45.061,-189.024,-5.976
1718719286474,2024-06-18T17.01.26.474,2.122,40.671,-193.598,-6.159
1718719286484,2024-06-18T17.01.26.484,2.132,39.329,-200.610,-5.915
1718719286495,2024-06-18T17.01.26.495,2.143,41.098,-205.000,-5.610
1718719286505,2024-06-18T17.01.26.505,2.153,42.561,-202.927,-5.732
1718719286514,2024-06-18T17.01.26.514,2.162,43.659,-195.244,-5.488
1718719286524,2024-06-18T17.01.26.524,2.172,42.988,-185.427,-5.305
1718719286534,2024-06-18T17.01.26.534,2.182,39.878,-180.915,-6.037
1718719286544,2024-06-18T17.01.26.544,2.192,38.963,-185.732,-7.195
1718719286553,2024-06-18T17.01.26.553,2.201,40.427,-195.122,-7.744
1718719286563,2024-06-18T17.01.26.563,2.211,41.524,-200.061,-9.512
1718719286574,2024-06-18T17.01.26.574,2.222,40.488,-196.402,-12.805
1718719286584,2024-06-18T17.01.26.584,2.232,38.598,-187.866,-17.561
1718719286593,2024-06-18T17.01.26.593,2.241,38.963,-176.341,-22.378
1718719286603,2024-06-18T17.01.26.603,2.251,38.963,-164.085,-26.768
1718719286613,2024-06-18T17.01.26.613,2.261,39.146,-155.061,-31.280
1718719286622,2024-06-18T17.01.26.622,2.270,39.817,-151.098,-35.000
1718719286632,2024-06-18T17.01.26.632,2.280,40.549,-149.207,-37.073
1718719286643,2024-06-18T17.01.26.643,2.291,39.878,-146.707,-37.988
1718719286653,2024-06-18T17.01.26.653,2.301,39.390,-142.866,-39.207
1718719286662,2024-06-18T17.01.26.662,2.310,38.049,-136.890,-40.244
1718719286672,2024-06-18T17.01.26.672,2.320,35.610,-130.549,-39.939
1718719286682,2024-06-18T17.01.26.682,2.330,32.622,-125.732,-40.793
1718719286692,2024-06-18T17.01.26.692,2.340,28.841,-123.110,-42.500
1718719286701,2024-06-18T17.01.26.701,2.349,26.341,-122.805,-43.293
1718719286711,2024-06-18T17.01.26.711,2.359,25.488,-122.988,-43.537
1718719286722,2024-06-18T17.01.26.722,2.370,25.122,-121.585,-42.134
1718719286732,2024-06-18T17.01.26.732,2.380,24.390,-116.341,-41.707
1718719286741,2024-06-18T17.01.26.741,2.389,24.573,-108.110,-41.951
1718719286751,2024-06-18T17.01.26.751,2.399,27.378,-101.037,-41.890
1718719286761,2024-06-18T17.01.26.761,2.409,30.061,-95.976,-42.012
1718719286771,2024-06-18T17.01.26.771,2.419,33.415,-90.366,-43.232
1718719286782,2024-06-18T17.01.26.782,2.430,37.866,-83.049,-43.780
1718719286790,2024-06-18T17.01.26.790,2.438,40.488,-74.085,-43.841
1718719286801,2024-06-18T17.01.26.801,2.449,41.585,-65.976,-43.110
1718719286811,2024-06-18T17.01.26.811,2.459,43.963,-61.707,-39.817
1718719286820,2024-06-18T17.01.26.820,2.468,44.695,-59.878,-36.768
1718719286830,2024-06-18T17.01.26.830,2.478,44.268,-58.232,-35.366
1718719286840,2024-06-18T17.01.26.840,2.488,44.817,-56.524,-33.841
1718719286849,2024-06-18T17.01.26.849,2.497,45.488,-52.622,-31.341
1718719286859,2024-06-18T17.01.26.859,2.507,42.683,-48.841,-29.451
1718719286870,2024-06-18T17.01.26.870,2.518,41.098,-47.134,-29.207
1718719286880,2024-06-18T17.01.26.880,2.528,43.110,-45.427,-30.305
1718719286889,2024-06-18T17.01.26.889,2.537,45.549,-38.354,-29.329
1718719286899,2024-06-18T17.01.26.899,2.547,45.488,-24.085,-29.390
1718719286909,2024-06-18T17.01.26.909,2.557,44.085,-10.915,-26.829
1718719286919,2024-06-18T17.01.26.919,2.567,40.549,-6.707,-23.232
1718719286928,2024-06-18T17.01.26.928,2.576,35.610,-10.793,-21.707
1718719286938,2024-06-18T17.01.26.938,2.586,32.622,-17.988,-22.012
1718719286949,2024-06-18T17.01.26.949,2.597,32.378,-19.207,-19.268
1718719286959,2024-06-18T17.01.26.959,2.607,29.573,-10.488,-17.622
1718719286968,2024-06-18T17.01.26.968,2.616,26.098,3.171,-17.073
1718719286978,2024-06-18T17.01.26.978,2.626,26.341,13.232,-11.829
1718719286988,2024-06-18T17.01.26.988,2.636,23.598,15.854,-6.646
1718719286999,2024-06-18T17.01.26.999,2.647,17.256,12.256,-5.549
1718719287007,2024-06-18T17.01.27.007,2.655,12.439,5.305,-4.939
1718719287018,2024-06-18T17.01.27.018,2.666,9.207,0.671,-1.951
1718719287028,2024-06-18T17.01.27.028,2.676,6.159,2.439,0.610
1718719287038,2024-06-18T17.01.27.038,2.686,2.622,8.659,3.476
1718719287047,2024-06-18T17.01.27.047,2.695,-0.915,15.000,5.793
1718719287057,2024-06-18T17.01.27.057,2.705,-2.500,18.902,7.134
1718719287067,2024-06-18T17.01.27.067,2.715,-3.659,19.451,8.049
1718719287078,2024-06-18T17.01.27.078,2.726,-7.561,19.146,7.988
1718719287086,2024-06-18T17.01.27.086,2.734,-10.549,18.537,6.280
1718719287097,2024-06-18T17.01.27.097,2.745,-9.695,17.866,5.671
1718719287107,2024-06-18T17.01.27.107,2.755,-7.317,19.878,5.488
1718719287116,2024-06-18T17.01.27.116,2.764,-3.659,24.573,6.402
1718719287126,2024-06-18T17.01.27.126,2.774,-1.951,31.037,6.463
1718719287136,2024-06-18T17.01.27.136,2.784,-3.537,37.439,5.976
1718719287146,2024-06-18T17.01.27.146,2.794,-6.037,39.329,7.012
1718719287155,2024-06-18T17.01.27.155,2.803,-8.720,36.707,8.902
1718719287165,2024-06-18T17.01.27.165,2.813,-11.646,31.768,9.268
1718719287176,2024-06-18T17.01.27.176,2.824,-13.354,26.890,9.695
1718719287186,2024-06-18T17.01.27.186,2.834,-13.537,23.720,10.732
1718719287195,2024-06-18T17.01.27.195,2.843,-13.110,23.720,10.549
1718719287205,2024-06-18T17.01.27.205,2.853,-13.049,27.317,10.122
1718719287215,2024-06-18T17.01.27.215,2.863,-12.012,32.683,9.878
1718719287226,2024-06-18T17.01.27.226,2.874,-10.000,38.110,9.512
1718719287234,2024-06-18T17.01.27.234,2.882,-8.476,43.293,9.817
1718719287245,2024-06-18T17.01.27.245,2.893,-6.768,48.598,9.756
1718719287255,2024-06-18T17.01.27.255,2.903,-5.427,53.537,9.085
1718719287265,2024-06-18T17.01.27.265,2.913,-4.451,57.805,8.232
1718719287274,2024-06-18T17.01.27.274,2.922,-3.659,62.134,8.110
1718719287284,2024-06-18T17.01.27.284,2.932,-3.659,66.280,8.476
1718719287294,2024-06-18T17.01.27.294,2.942,-3.293,69.573,8.476
1718719287305,2024-06-18T17.01.27.305,2.953,-1.768,72.744,7.866
1718719287313,2024-06-18T17.01.27.313,2.961,0.610,76.707,6.707
1718719287324,2024-06-18T17.01.27.324,2.972,4.268,82.622,4.939
1718719287334,2024-06-18T17.01.27.334,2.982,7.622,89.878,3.354
1718719287344,2024-06-18T17.01.27.344,2.992,9.085,95.854,2.317
1718719287353,2024-06-18T17.01.27.353,3.001,7.927,98.049,0.915
1718719287363,2024-06-18T17.01.27.363,3.011,7.622,97.683,-0.976
1718719287374,2024-06-18T17.01.27.374,3.022,8.720,98.354,-2.073
1718719287382,2024-06-18T17.01.27.382,3.030,9.146,103.049,-2.012
1718719287393,2024-06-18T17.01.27.393,3.041,7.378,110.366,-2.988
1718719287403,2024-06-18T17.01.27.403,3.051,6.341,115.976,-4.512
1718719287413,2024-06-18T17.01.27.413,3.061,6.890,118.537,-5.854
1718719287422,2024-06-18T17.01.27.422,3.070,5.549,119.268,-8.720
1718719287432,2024-06-18T17.01.27.432,3.080,4.451,118.780,-12.561
1718719287442,2024-06-18T17.01.27.442,3.090,6.768,119.817,-15.305
1718719287453,2024-06-18T17.01.27.453,3.101,10.427,126.220,-16.463
1718719287461,2024-06-18T17.01.27.461,3.109,10.488,136.280,-15.793
1718719287472,2024-06-18T17.01.27.472,3.120,6.768,146.890,-16.646
1718719287482,2024-06-18T17.01.27.482,3.130,1.098,154.207,-16.220
1718719287492,2024-06-18T17.01.27.492,3.140,-6.646,155.427,-13.841
1718719287501,2024-06-18T17.01.27.501,3.149,-19.024,149.939,-12.256
1718719287511,2024-06-18T17.01.27.511,3.159,-31.524,135.976,-10.244
1718719287521,2024-06-18T17.01.27.521,3.169,-42.378,116.707,-8.841
1718719287532,2024-06-18T17.01.27.532,3.180,-51.341,99.878,-8.963
1718719287540,2024-06-18T17.01.27.540,3.188,-54.451,91.768,-8.415
1718719287551,2024-06-18T17.01.27.551,3.199,-53.293,96.829,-7.988
1718719287561,2024-06-18T17.01.27.561,3.209,-50.305,112.439,-8.232
1718719287571,2024-06-18T17.01.27.571,3.219,-46.707,129.756,-5.976
1718719287580,2024-06-18T17.01.27.580,3.228,-43.476,141.463,-1.768
1718719287590,2024-06-18T17.01.27.590,3.238,-43.171,142.256,1.098
1718719287601,2024-06-18T17.01.27.601,3.249,-46.220,129.817,3.963
1718719287609,2024-06-18T17.01.27.609,3.257,-47.134,110.488,6.402
1718719287620,2024-06-18T17.01.27.620,3.268,-45.366,95.610,8.476
1718719287630,2024-06-18T17.01.27.630,3.278,-44.878,93.902,8.963
1718719287640,2024-06-18T17.01.27.640,3.288,-46.280,104.085,8.110
1718719287649,2024-06-18T17.01.27.649,3.297,-45.000,119.085,8.780
1718719287659,2024-06-18T17.01.27.659,3.307,-43.963,132.683,9.512
1718719287669,2024-06-18T17.01.27.669,3.317,-46.951,138.476,10.549
1718719287680,2024-06-18T17.01.27.680,3.328,-49.878,132.866,11.402
1718719287688,2024-06-18T17.01.27.688,3.336,-51.951,119.634,11.463
1718719287699,2024-06-18T17.01.27.699,3.347,-54.207,105.854,10.488
1718719287709,2024-06-18T17.01.27.709,3.357,-55.244,97.805,8.232
1718719287719,2024-06-18T17.01.27.719,3.367,-54.390,99.146,4.512
1718719287728,2024-06-18T17.01.27.728,3.376,-53.171,107.805,2.012
1718719287738,2024-06-18T17.01.27.738,3.386,-49.268,120.793,2.012
1718719287749,2024-06-18T17.01.27.749,3.397,-43.415,135.915,2.134
1718719287759,2024-06-18T17.01.27.759,3.407,-42.439,148.110,1.768
1718719287768,2024-06-18T17.01.27.768,3.416,-45.732,148.598,1.585
1718719287778,2024-06-18T17.01.27.778,3.426,-46.037,136.524,1.280
1718719287788,2024-06-18T17.01.27.788,3.436,-46.463,119.085,1.463
1718719287798,2024-06-18T17.01.27.798,3.446,-51.220,103.293,0.976
1718719287807,2024-06-18T17.01.27.807,3.455,-58.232,92.927,-1.646
1718719287817,2024-06-18T17.01.27.817,3.465,-62.927,88.963,-3.293
1718719287828,2024-06-18T17.01.27.828,3.476,-63.171,91.707,-2.927
1718719287838,2024-06-18T17.01.27.838,3.486,-62.378,101.585,-2.683
1718719287847,2024-06-18T17.01.27.847,3.495,-60.122,116.341,-2.500
1718719287857,2024-06-18T17.01.27.857,3.505,-56.402,129.695,-1.037
1718719287867,2024-06-18T17.01.27.867,3.515,-54.695,135.244,-0.671
1718719287876,2024-06-18T17.01.27.876,3.524,-55.976,128.171,-2.744
1718719287886,2024-06-18T17.01.27.886,3.534,-57.927,107.561,-6.037
1718719287896,2024-06-18T17.01.27.896,3.544,-58.963,81.646,-7.927
