epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718727071829,2024-06-18T19.11.11.829,0.414,0.488,1.829,-0.244
1718727071840,2024-06-18T19.11.11.840,0.425,0.366,1.951,-0.305
1718727071850,2024-06-18T19.11.11.850,0.435,0.244,2.012,-0.549
1718727071859,2024-06-18T19.11.11.859,0.444,0.244,1.280,-1.098
1718727071869,2024-06-18T19.11.11.869,0.454,0.244,0.549,-1.463
1718727071879,2024-06-18T19.11.11.879,0.464,0.366,0.488,-1.463
1718727071888,2024-06-18T19.11.11.888,0.473,0.061,0.793,-1.402
1718727071898,2024-06-18T19.11.11.898,0.483,0.061,0.854,-1.098
1718727071908,2024-06-18T19.11.11.908,0.493,0.061,0.305,-0.732
1718727071919,2024-06-18T19.11.11.919,0.504,-0.122,-0.244,-0.305
1718727071927,2024-06-18T19.11.11.927,0.512,-0.244,-0.366,0.122
1718727071938,2024-06-18T19.11.11.938,0.523,-0.305,-0.427,0.183
1718727071948,2024-06-18T19.11.11.948,0.533,-0.488,-0.549,0.061
1718727071958,2024-06-18T19.11.11.958,0.543,-0.305,-0.366,0.244
1718727071967,2024-06-18T19.11.11.967,0.552,0.000,0.183,0.244
1718727071977,2024-06-18T19.11.11.977,0.562,0.000,0.549,0.061
1718727071988,2024-06-18T19.11.11.988,0.573,0.000,0.427,-0.122
1718727071998,2024-06-18T19.11.11.998,0.583,-0.183,0.488,0.000
1718727072007,2024-06-18T19.11.12.007,0.592,-0.427,0.000,0.000
1718727072017,2024-06-18T19.11.12.017,0.602,-0.671,-1.037,-0.061
1718727072027,2024-06-18T19.11.12.027,0.612,-0.793,-1.524,-0.061
1718727072037,2024-06-18T19.11.12.037,0.622,-0.793,-1.159,-0.061
1718727072046,2024-06-18T19.11.12.046,0.631,-0.488,-0.549,-0.061
1718727072056,2024-06-18T19.11.12.056,0.641,-0.244,0.122,-0.122
1718727072067,2024-06-18T19.11.12.067,0.652,0.061,0.793,0.000
1718727072075,2024-06-18T19.11.12.075,0.660,0.244,1.463,0.305
1718727072086,2024-06-18T19.11.12.086,0.671,0.366,1.707,0.610
1718727072096,2024-06-18T19.11.12.096,0.681,0.427,1.707,1.037
1718727072106,2024-06-18T19.11.12.106,0.691,0.183,1.463,1.159
1718727072115,2024-06-18T19.11.12.115,0.700,-0.061,0.854,1.037
1718727072125,2024-06-18T19.11.12.125,0.710,-0.366,-0.122,0.671
1718727072135,2024-06-18T19.11.12.135,0.720,-0.488,-0.915,0.244
1718727072146,2024-06-18T19.11.12.146,0.731,-0.366,-0.793,-0.061
1718727072155,2024-06-18T19.11.12.155,0.740,-0.305,0.000,0.122
1718727072165,2024-06-18T19.11.12.165,0.750,-0.122,0.732,0.183
1718727072175,2024-06-18T19.11.12.175,0.760,0.000,0.854,0.000
1718727072185,2024-06-18T19.11.12.185,0.770,0.000,0.366,-0.183
1718727072194,2024-06-18T19.11.12.194,0.779,-0.061,0.000,-0.122
1718727072204,2024-06-18T19.11.12.204,0.789,-0.244,0.061,0.000
1718727072215,2024-06-18T19.11.12.215,0.800,-0.122,0.427,0.122
1718727072225,2024-06-18T19.11.12.225,0.810,-0.061,0.488,0.244
1718727072234,2024-06-18T19.11.12.234,0.819,-0.061,0.305,0.122
1718727072244,2024-06-18T19.11.12.244,0.829,0.061,0.122,0.183
1718727072254,2024-06-18T19.11.12.254,0.839,0.122,0.122,0.305
1718727072264,2024-06-18T19.11.12.264,0.849,0.305,0.305,0.671
1718727072273,2024-06-18T19.11.12.273,0.858,0.610,0.671,1.037
1718727072283,2024-06-18T19.11.12.283,0.868,0.793,0.732,1.524
1718727072294,2024-06-18T19.11.12.294,0.879,0.732,0.732,1.890
1718727072304,2024-06-18T19.11.12.304,0.889,0.488,0.793,2.073
1718727072313,2024-06-18T19.11.12.313,0.898,0.183,0.366,2.073
1718727072323,2024-06-18T19.11.12.323,0.908,0.305,-0.427,1.707
1718727072333,2024-06-18T19.11.12.333,0.918,0.427,-1.159,1.585
1718727072342,2024-06-18T19.11.12.342,0.927,0.244,-0.976,1.463
1718727072352,2024-06-18T19.11.12.352,0.937,0.549,-0.366,1.341
1718727072363,2024-06-18T19.11.12.363,0.948,0.854,0.122,1.280
1718727072373,2024-06-18T19.11.12.373,0.958,0.915,0.244,1.585
1718727072382,2024-06-18T19.11.12.382,0.967,0.854,0.244,2.073
1718727072392,2024-06-18T19.11.12.392,0.977,0.610,0.366,2.256
1718727072402,2024-06-18T19.11.12.402,0.987,0.427,-0.305,2.439
1718727072412,2024-06-18T19.11.12.412,0.997,0.183,-0.793,2.378
1718727072421,2024-06-18T19.11.12.421,1.006,0.183,-0.671,2.439
1718727072431,2024-06-18T19.11.12.431,1.016,0.305,-0.244,2.378
1718727072442,2024-06-18T19.11.12.442,1.027,0.366,0.915,2.256
1718727072452,2024-06-18T19.11.12.452,1.037,0.854,2.134,2.256
1718727072461,2024-06-18T19.11.12.461,1.046,1.220,2.927,2.439
1718727072471,2024-06-18T19.11.12.471,1.056,1.341,3.354,2.317
1718727072481,2024-06-18T19.11.12.481,1.066,1.402,3.293,2.378
1718727072491,2024-06-18T19.11.12.491,1.076,1.280,2.561,2.195
1718727072500,2024-06-18T19.11.12.500,1.085,1.037,1.280,1.951
1718727072510,2024-06-18T19.11.12.510,1.095,0.976,0.366,1.585
1718727072521,2024-06-18T19.11.12.521,1.106,0.793,-0.061,1.341
1718727072531,2024-06-18T19.11.12.531,1.116,0.854,-0.427,1.402
1718727072540,2024-06-18T19.11.12.540,1.125,0.793,-0.732,1.402
1718727072550,2024-06-18T19.11.12.550,1.135,0.732,-0.610,1.402
1718727072560,2024-06-18T19.11.12.560,1.145,0.732,0.000,1.646
1718727072571,2024-06-18T19.11.12.571,1.156,0.854,0.610,1.707
1718727072579,2024-06-18T19.11.12.579,1.164,0.915,0.549,1.585
1718727072590,2024-06-18T19.11.12.590,1.175,0.854,0.122,1.280
1718727072600,2024-06-18T19.11.12.600,1.185,0.854,-0.061,0.976
1718727072609,2024-06-18T19.11.12.609,1.194,0.976,0.122,0.915
1718727072619,2024-06-18T19.11.12.619,1.204,1.220,0.671,1.220
1718727072629,2024-06-18T19.11.12.629,1.214,1.402,0.976,1.341
1718727072639,2024-06-18T19.11.12.639,1.224,1.341,0.793,1.341
1718727072648,2024-06-18T19.11.12.648,1.233,1.402,0.854,1.341
1718727072658,2024-06-18T19.11.12.658,1.243,1.220,0.488,1.280
1718727072669,2024-06-18T19.11.12.669,1.254,0.854,-0.305,1.037
1718727072679,2024-06-18T19.11.12.679,1.264,0.488,-0.732,0.610
1718727072688,2024-06-18T19.11.12.688,1.273,0.244,-1.098,0.244
1718727072698,2024-06-18T19.11.12.698,1.283,0.122,-1.280,-0.122
1718727072708,2024-06-18T19.11.12.708,1.293,0.122,-0.976,-0.549
1718727072718,2024-06-18T19.11.12.718,1.303,0.427,-0.366,-0.915
1718727072727,2024-06-18T19.11.12.727,1.312,0.671,0.000,-0.854
1718727072738,2024-06-18T19.11.12.738,1.323,0.610,-0.183,-0.671
1718727072748,2024-06-18T19.11.12.748,1.333,0.671,-0.244,-0.671
1718727072758,2024-06-18T19.11.12.758,1.343,0.549,-0.793,-0.732
1718727072767,2024-06-18T19.11.12.767,1.352,0.427,-1.341,-0.793
1718727072777,2024-06-18T19.11.12.777,1.362,0.427,-1.585,-0.976
1718727072787,2024-06-18T19.11.12.787,1.372,0.549,-1.402,-1.159
1718727072798,2024-06-18T19.11.12.798,1.383,0.915,-0.549,-0.976
1718727072806,2024-06-18T19.11.12.806,1.391,1.220,0.183,-0.793
1718727072817,2024-06-18T19.11.12.817,1.402,1.220,0.244,-0.488
1718727072827,2024-06-18T19.11.12.827,1.412,0.915,0.122,-0.244
1718727072836,2024-06-18T19.11.12.836,1.421,0.793,-0.427,-0.061
1718727072846,2024-06-18T19.11.12.846,1.431,0.610,-0.976,0.000
1718727072856,2024-06-18T19.11.12.856,1.441,0.671,-0.732,0.000
1718727072866,2024-06-18T19.11.12.866,1.451,0.732,-0.122,0.122
1718727072875,2024-06-18T19.11.12.875,1.460,0.793,0.366,0.366
1718727072885,2024-06-18T19.11.12.885,1.470,0.732,0.610,0.549
1718727072896,2024-06-18T19.11.12.896,1.481,0.549,0.488,0.549
1718727072906,2024-06-18T19.11.12.906,1.491,0.305,0.122,0.671
1718727072915,2024-06-18T19.11.12.915,1.500,0.061,-0.061,0.610
1718727072925,2024-06-18T19.11.12.925,1.510,0.061,-0.183,0.427
1718727072935,2024-06-18T19.11.12.935,1.520,0.244,-0.305,0.366
1718727072946,2024-06-18T19.11.12.946,1.531,0.427,-0.122,0.610
1718727072954,2024-06-18T19.11.12.954,1.539,0.427,0.549,0.610
1718727072965,2024-06-18T19.11.12.965,1.550,0.427,1.037,0.671
1718727072975,2024-06-18T19.11.12.975,1.560,0.366,0.732,0.610
1718727072985,2024-06-18T19.11.12.985,1.570,0.000,0.183,0.732
1718727072994,2024-06-18T19.11.12.994,1.579,-0.305,-0.305,0.671
1718727073004,2024-06-18T19.11.13.004,1.589,-0.549,-0.549,0.732
1718727073014,2024-06-18T19.11.13.014,1.599,-0.671,-0.366,0.671
1718727073025,2024-06-18T19.11.13.025,1.610,-0.732,-0.061,0.488
1718727073033,2024-06-18T19.11.13.033,1.618,-0.915,-0.183,0.305
1718727073044,2024-06-18T19.11.13.044,1.629,-0.976,-0.244,0.122
1718727073054,2024-06-18T19.11.13.054,1.639,-1.159,0.000,0.061
1718727073064,2024-06-18T19.11.13.064,1.649,-1.159,0.061,0.000
1718727073073,2024-06-18T19.11.13.073,1.658,-1.341,-0.183,0.000
1718727073083,2024-06-18T19.11.13.083,1.668,-1.280,-0.305,-0.061
1718727073093,2024-06-18T19.11.13.093,1.678,-1.159,0.061,0.061
1718727073102,2024-06-18T19.11.13.102,1.687,-0.915,0.305,0.122
1718727073113,2024-06-18T19.11.13.113,1.698,-0.671,0.427,0.244
1718727073123,2024-06-18T19.11.13.123,1.708,-0.610,0.549,0.427
1718727073133,2024-06-18T19.11.13.133,1.718,-0.366,0.427,0.671
1718727073142,2024-06-18T19.11.13.142,1.727,-0.366,0.244,0.793
1718727073152,2024-06-18T19.11.13.152,1.737,-0.366,0.122,0.732
1718727073162,2024-06-18T19.11.13.162,1.747,-0.427,0.061,0.549
1718727073173,2024-06-18T19.11.13.173,1.758,-0.488,-0.183,0.244
1718727073181,2024-06-18T19.11.13.181,1.766,-0.488,-0.671,-0.122
1718727073192,2024-06-18T19.11.13.192,1.777,-0.427,-0.488,-0.244
1718727073202,2024-06-18T19.11.13.202,1.787,-0.305,0.122,-0.305
1718727073212,2024-06-18T19.11.13.212,1.797,-0.183,0.366,-0.366
1718727073221,2024-06-18T19.11.13.221,1.806,-0.122,0.244,-0.366
1718727073231,2024-06-18T19.11.13.231,1.816,-0.183,0.244,-0.366
1718727073241,2024-06-18T19.11.13.241,1.826,0.000,0.305,-0.244
1718727073252,2024-06-18T19.11.13.252,1.837,-0.061,0.549,-0.244
1718727073260,2024-06-18T19.11.13.260,1.845,-0.061,0.549,-0.305
1718727073271,2024-06-18T19.11.13.271,1.856,-0.183,0.244,-0.061
1718727073281,2024-06-18T19.11.13.281,1.866,-0.183,0.183,0.000
1718727073291,2024-06-18T19.11.13.291,1.876,-0.061,0.305,0.000
1718727073300,2024-06-18T19.11.13.300,1.885,-0.122,0.061,-0.122
1718727073310,2024-06-18T19.11.13.310,1.895,-0.244,-0.122,-0.549
1718727073321,2024-06-18T19.11.13.321,1.906,-0.244,-0.183,-1.341
1718727073331,2024-06-18T19.11.13.331,1.916,-0.244,0.000,-2.195
1718727073340,2024-06-18T19.11.13.340,1.925,-0.305,0.183,-2.622
1718727073350,2024-06-18T19.11.13.350,1.935,-0.061,0.244,-2.622
1718727073360,2024-06-18T19.11.13.360,1.945,0.122,0.488,-2.134
1718727073369,2024-06-18T19.11.13.369,1.954,0.183,0.793,-1.341
1718727073379,2024-06-18T19.11.13.379,1.964,0.366,1.037,-0.488
1718727073389,2024-06-18T19.11.13.389,1.974,0.122,0.854,0.244
1718727073400,2024-06-18T19.11.13.400,1.985,-0.427,0.366,0.549
1718727073408,2024-06-18T19.11.13.408,1.993,-0.732,-0.488,0.427
1718727073419,2024-06-18T19.11.13.419,2.004,-0.793,-1.220,0.183
1718727073429,2024-06-18T19.11.13.429,2.014,-0.549,-1.159,0.122
1718727073439,2024-06-18T19.11.13.439,2.024,-0.305,-0.183,0.061
1718727073448,2024-06-18T19.11.13.448,2.033,0.061,0.793,0.427
1718727073458,2024-06-18T19.11.13.458,2.043,0.183,1.098,0.976
1718727073468,2024-06-18T19.11.13.468,2.053,-0.061,0.549,1.280
1718727073479,2024-06-18T19.11.13.479,2.064,-0.427,-0.427,1.402
1718727073488,2024-06-18T19.11.13.488,2.073,-0.671,-1.098,1.098
1718727073498,2024-06-18T19.11.13.498,2.083,-0.854,-1.341,0.732
1718727073508,2024-06-18T19.11.13.508,2.093,-0.732,-1.341,0.366
1718727073518,2024-06-18T19.11.13.518,2.103,-0.427,-0.854,0.183
1718727073527,2024-06-18T19.11.13.527,2.112,-0.183,0.122,0.366
1718727073537,2024-06-18T19.11.13.537,2.122,-0.061,0.915,0.549
1718727073548,2024-06-18T19.11.13.548,2.133,-0.061,0.793,0.671
1718727073558,2024-06-18T19.11.13.558,2.143,-0.244,0.061,0.610
1718727073567,2024-06-18T19.11.13.567,2.152,-0.488,-0.427,0.183
1718727073577,2024-06-18T19.11.13.577,2.162,-0.549,-0.549,-0.305
1718727073587,2024-06-18T19.11.13.587,2.172,-0.610,-0.488,-0.793
1718727073597,2024-06-18T19.11.13.597,2.182,-0.305,-0.061,-1.098
1718727073606,2024-06-18T19.11.13.606,2.191,-0.061,0.549,-0.976
1718727073616,2024-06-18T19.11.13.616,2.201,-0.244,0.915,-0.854
1718727073627,2024-06-18T19.11.13.627,2.212,-0.366,0.305,-0.793
1718727073635,2024-06-18T19.11.13.635,2.220,-0.610,-0.854,-0.610
1718727073646,2024-06-18T19.11.13.646,2.231,-0.976,-1.524,-0.793
1718727073656,2024-06-18T19.11.13.656,2.241,-0.976,-1.402,-1.037
1718727073666,2024-06-18T19.11.13.666,2.251,-0.793,-0.732,-1.220
1718727073675,2024-06-18T19.11.13.675,2.260,-0.366,0.061,-1.341
1718727073685,2024-06-18T19.11.13.685,2.270,0.000,0.671,-1.341
1718727073696,2024-06-18T19.11.13.696,2.281,0.061,1.037,-1.280
1718727073706,2024-06-18T19.11.13.706,2.291,-0.122,0.976,-1.341
1718727073715,2024-06-18T19.11.13.715,2.300,-0.244,0.488,-1.280
1718727073725,2024-06-18T19.11.13.725,2.310,-0.488,-0.244,-1.402
1718727073735,2024-06-18T19.11.13.735,2.320,-0.671,-0.671,-1.341
1718727073745,2024-06-18T19.11.13.745,2.330,-0.549,-0.610,-1.098
1718727073754,2024-06-18T19.11.13.754,2.339,-0.244,-0.244,-0.732
1718727073764,2024-06-18T19.11.13.764,2.349,0.061,0.183,-0.427
1718727073775,2024-06-18T19.11.13.775,2.360,0.183,0.671,-0.122
1718727073785,2024-06-18T19.11.13.785,2.370,0.305,1.098,0.244
1718727073794,2024-06-18T19.11.13.794,2.379,0.183,1.037,0.244
1718727073804,2024-06-18T19.11.13.804,2.389,-0.183,0.122,0.305
1718727073814,2024-06-18T19.11.13.814,2.399,-0.244,-0.793,0.061
1718727073824,2024-06-18T19.11.13.824,2.409,-0.183,-0.488,0.061
1718727073833,2024-06-18T19.11.13.833,2.418,-0.122,0.427,0.244
1718727073843,2024-06-18T19.11.13.843,2.428,0.061,0.854,0.183
1718727073854,2024-06-18T19.11.13.854,2.439,0.061,0.427,0.183
1718727073863,2024-06-18T19.11.13.863,2.448,0.244,-0.061,0.183
1718727073873,2024-06-18T19.11.13.873,2.458,0.122,-0.122,0.244
1718727073883,2024-06-18T19.11.13.883,2.468,-0.183,-0.183,0.244
1718727073893,2024-06-18T19.11.13.893,2.478,-0.366,-0.366,0.244
1718727073902,2024-06-18T19.11.13.902,2.487,-0.427,-0.854,0.305
1718727073912,2024-06-18T19.11.13.912,2.497,-0.549,-0.915,0.244
1718727073923,2024-06-18T19.11.13.923,2.508,-0.549,-0.488,0.000
1718727073933,2024-06-18T19.11.13.933,2.518,-0.366,0.000,-0.061
1718727073942,2024-06-18T19.11.13.942,2.527,-0.061,0.366,-0.183
1718727073952,2024-06-18T19.11.13.952,2.537,0.122,0.671,-0.183
1718727073962,2024-06-18T19.11.13.962,2.547,0.366,0.732,-0.366
1718727073972,2024-06-18T19.11.13.972,2.557,0.366,0.427,-0.671
1718727073981,2024-06-18T19.11.13.981,2.566,0.427,-0.305,-1.098
1718727073991,2024-06-18T19.11.13.991,2.576,0.549,-0.915,-1.524
1718727074002,2024-06-18T19.11.14.002,2.587,0.610,-1.280,-1.951
1718727074012,2024-06-18T19.11.14.012,2.597,0.793,-1.037,-2.256
1718727074021,2024-06-18T19.11.14.021,2.606,0.549,-0.488,-2.561
1718727074031,2024-06-18T19.11.14.031,2.616,0.366,-0.915,-2.988
1718727074041,2024-06-18T19.11.14.041,2.626,0.061,-1.768,-3.415
1718727074052,2024-06-18T19.11.14.052,2.637,-0.244,-2.195,-3.537
1718727074060,2024-06-18T19.11.14.060,2.645,-0.488,-2.012,-3.415
1718727074071,2024-06-18T19.11.14.071,2.656,-0.610,-1.280,-3.171
1718727074081,2024-06-18T19.11.14.081,2.666,-0.671,-0.732,-2.866
1718727074091,2024-06-18T19.11.14.091,2.676,-0.732,-0.671,-2.561
1718727074100,2024-06-18T19.11.14.100,2.685,-0.854,-0.366,-2.073
1718727074110,2024-06-18T19.11.14.110,2.695,-0.976,0.183,-1.646
1718727074120,2024-06-18T19.11.14.120,2.705,-1.159,0.366,-1.341
1718727074129,2024-06-18T19.11.14.129,2.714,-1.280,0.000,-0.915
1718727074139,2024-06-18T19.11.14.139,2.724,-1.463,-0.183,-0.671
1718727074150,2024-06-18T19.11.14.150,2.735,-1.524,0.000,-0.366
1718727074160,2024-06-18T19.11.14.160,2.745,-1.646,0.244,-0.244
1718727074169,2024-06-18T19.11.14.169,2.754,-1.829,0.305,-0.244
1718727074179,2024-06-18T19.11.14.179,2.764,-1.768,0.061,-0.305
1718727074189,2024-06-18T19.11.14.189,2.774,-1.585,-0.122,-0.183
1718727074199,2024-06-18T19.11.14.199,2.784,-1.463,0.122,0.000
1718727074208,2024-06-18T19.11.14.208,2.793,-1.341,0.427,-0.244
1718727074218,2024-06-18T19.11.14.218,2.803,-1.220,0.427,-0.305
1718727074229,2024-06-18T19.11.14.229,2.814,-1.159,0.183,-0.305
1718727074239,2024-06-18T19.11.14.239,2.824,-1.159,-0.305,-0.305
1718727074248,2024-06-18T19.11.14.248,2.833,-1.159,-0.671,-0.244
1718727074258,2024-06-18T19.11.14.258,2.843,-1.037,-0.732,0.000
1718727074268,2024-06-18T19.11.14.268,2.853,-0.732,-0.366,0.061
1718727074279,2024-06-18T19.11.14.279,2.864,-0.549,-0.183,0.061
1718727074287,2024-06-18T19.11.14.287,2.872,-0.427,-0.183,0.061
1718727074298,2024-06-18T19.11.14.298,2.883,-0.366,-0.061,-0.244
1718727074308,2024-06-18T19.11.14.308,2.893,-0.244,-0.427,-0.610
1718727074318,2024-06-18T19.11.14.318,2.903,-0.183,-0.549,-0.915
1718727074327,2024-06-18T19.11.14.327,2.912,0.000,-0.366,-1.098
1718727074337,2024-06-18T19.11.14.337,2.922,0.061,-0.122,-1.098
1718727074347,2024-06-18T19.11.14.347,2.932,0.122,-0.061,-0.915
1718727074358,2024-06-18T19.11.14.358,2.943,0.122,-0.305,-0.549
1718727074366,2024-06-18T19.11.14.366,2.951,0.183,-0.427,-0.366
1718727074377,2024-06-18T19.11.14.377,2.962,0.244,-0.793,-0.427
1718727074387,2024-06-18T19.11.14.387,2.972,0.427,-1.098,-0.488
1718727074396,2024-06-18T19.11.14.396,2.981,0.549,-1.159,-0.671
1718727074406,2024-06-18T19.11.14.406,2.991,1.037,-1.098,-0.854
1718727074416,2024-06-18T19.11.14.416,3.001,1.280,-0.549,-1.524
1718727074427,2024-06-18T19.11.14.427,3.012,1.585,-0.305,-1.829
1718727074435,2024-06-18T19.11.14.435,3.020,1.463,-0.671,-2.073
1718727074446,2024-06-18T19.11.14.446,3.031,1.037,-1.524,-2.073
1718727074456,2024-06-18T19.11.14.456,3.041,0.732,-2.195,-1.890
1718727074466,2024-06-18T19.11.14.466,3.051,0.366,-2.500,-1.829
1718727074475,2024-06-18T19.11.14.475,3.060,0.000,-2.805,-1.829
1718727074485,2024-06-18T19.11.14.485,3.070,-0.122,-2.927,-2.012
1718727074495,2024-06-18T19.11.14.495,3.080,0.366,-2.256,-2.256
1718727074506,2024-06-18T19.11.14.506,3.091,0.793,-1.159,-2.378
1718727074514,2024-06-18T19.11.14.514,3.099,1.159,0.000,-2.195
1718727074525,2024-06-18T19.11.14.525,3.110,1.280,0.793,-1.951
1718727074535,2024-06-18T19.11.14.535,3.120,1.220,0.854,-1.768
1718727074545,2024-06-18T19.11.14.545,3.130,0.976,-0.122,-1.768
1718727074554,2024-06-18T19.11.14.554,3.139,0.488,-0.915,-1.829
1718727074564,2024-06-18T19.11.14.564,3.149,0.305,-1.220,-2.073
1718727074574,2024-06-18T19.11.14.574,3.159,0.488,-1.037,-1.890
1718727074585,2024-06-18T19.11.14.585,3.170,0.793,0.061,-1.463
1718727074593,2024-06-18T19.11.14.593,3.178,0.915,1.341,-0.854
1718727074604,2024-06-18T19.11.14.604,3.189,0.854,1.463,-0.610
1718727074614,2024-06-18T19.11.14.614,3.199,0.610,0.793,-0.732
1718727074624,2024-06-18T19.11.14.624,3.209,0.183,-0.183,-1.220
1718727074633,2024-06-18T19.11.14.633,3.218,-0.122,-0.793,-1.768
1718727074643,2024-06-18T19.11.14.643,3.228,-0.244,-0.915,-1.951
1718727074654,2024-06-18T19.11.14.654,3.239,0.122,-0.122,-1.951
1718727074662,2024-06-18T19.11.14.662,3.247,0.610,1.098,-1.768
1718727074673,2024-06-18T19.11.14.673,3.258,0.732,2.012,-1.463
1718727074683,2024-06-18T19.11.14.683,3.268,0.671,2.500,-1.037
1718727074693,2024-06-18T19.11.14.693,3.278,0.305,2.073,-0.915
1718727074702,2024-06-18T19.11.14.702,3.287,0.000,0.915,-1.098
1718727074712,2024-06-18T19.11.14.712,3.297,-0.427,0.000,-1.037
1718727074722,2024-06-18T19.11.14.722,3.307,-0.549,-0.183,-0.854
1718727074733,2024-06-18T19.11.14.733,3.318,-0.488,0.366,-0.671
1718727074741,2024-06-18T19.11.14.741,3.326,-0.427,1.159,-0.122
1718727074752,2024-06-18T19.11.14.752,3.337,-0.488,0.976,0.244
1718727074762,2024-06-18T19.11.14.762,3.347,-0.732,0.061,0.244
1718727074772,2024-06-18T19.11.14.772,3.357,-0.854,-0.427,0.000
1718727074781,2024-06-18T19.11.14.781,3.366,-0.976,-0.427,-0.305
1718727074791,2024-06-18T19.11.14.791,3.376,-0.915,-0.244,-0.549
1718727074802,2024-06-18T19.11.14.802,3.387,-0.732,-0.061,-0.732
1718727074812,2024-06-18T19.11.14.812,3.397,-0.549,0.488,-0.610
1718727074821,2024-06-18T19.11.14.821,3.406,-0.427,1.037,-0.183
1718727074831,2024-06-18T19.11.14.831,3.416,-0.427,1.159,0.000
1718727074841,2024-06-18T19.11.14.841,3.426,-0.732,0.732,0.122
1718727074851,2024-06-18T19.11.14.851,3.436,-1.098,-0.122,0.061
1718727074860,2024-06-18T19.11.14.860,3.445,-1.280,-1.037,0.000
1718727074870,2024-06-18T19.11.14.870,3.455,-1.524,-1.585,-0.305
1718727074881,2024-06-18T19.11.14.881,3.466,-1.402,-1.524,-0.366
1718727074891,2024-06-18T19.11.14.891,3.476,-1.098,-0.793,-0.183
1718727074900,2024-06-18T19.11.14.900,3.485,-0.671,0.183,-0.183
1718727074910,2024-06-18T19.11.14.910,3.495,-0.488,0.976,0.061
1718727074920,2024-06-18T19.11.14.920,3.505,-0.488,1.159,0.305
1718727074929,2024-06-18T19.11.14.929,3.514,-0.488,0.610,0.366
1718727074939,2024-06-18T19.11.14.939,3.524,-0.671,0.000,0.488
1718727074949,2024-06-18T19.11.14.949,3.534,-0.915,-0.305,0.732
1718727074960,2024-06-18T19.11.14.960,3.545,-0.854,-0.671,0.793
