epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718719285378,2024-06-18T17.01.25.378,1.037,-0.764,-0.529,0.444
1718719285389,2024-06-18T17.01.25.389,1.048,-0.745,-0.522,0.447
1718719285399,2024-06-18T17.01.25.399,1.058,-0.723,-0.514,0.438
1718719285408,2024-06-18T17.01.25.408,1.067,-0.694,-0.507,0.434
1718719285418,2024-06-18T17.01.25.418,1.077,-0.687,-0.504,0.435
1718719285428,2024-06-18T17.01.25.428,1.087,-0.712,-0.499,0.430
1718719285438,2024-06-18T17.01.25.438,1.097,-0.750,-0.501,0.424
1718719285447,2024-06-18T17.01.25.447,1.106,-0.771,-0.507,0.418
1718719285457,2024-06-18T17.01.25.457,1.116,-0.779,-0.502,0.409
1718719285468,2024-06-18T17.01.25.468,1.127,-0.792,-0.498,0.401
1718719285478,2024-06-18T17.01.25.478,1.137,-0.793,-0.505,0.392
1718719285487,2024-06-18T17.01.25.487,1.146,-0.756,-0.508,0.393
1718719285497,2024-06-18T17.01.25.497,1.156,-0.756,-0.500,0.397
1718719285507,2024-06-18T17.01.25.507,1.166,-0.770,-0.515,0.389
1718719285518,2024-06-18T17.01.25.518,1.177,-0.760,-0.517,0.380
1718719285526,2024-06-18T17.01.25.526,1.185,-0.762,-0.510,0.375
1718719285537,2024-06-18T17.01.25.537,1.196,-0.767,-0.514,0.373
1718719285547,2024-06-18T17.01.25.547,1.206,-0.765,-0.515,0.375
1718719285557,2024-06-18T17.01.25.557,1.216,-0.765,-0.508,0.375
1718719285566,2024-06-18T17.01.25.566,1.225,-0.767,-0.508,0.367
1718719285576,2024-06-18T17.01.25.576,1.235,-0.773,-0.505,0.368
1718719285586,2024-06-18T17.01.25.586,1.245,-0.770,-0.504,0.372
1718719285595,2024-06-18T17.01.25.595,1.254,-0.758,-0.504,0.370
1718719285605,2024-06-18T17.01.25.605,1.264,-0.750,-0.508,0.373
1718719285616,2024-06-18T17.01.25.616,1.275,-0.755,-0.509,0.378
1718719285626,2024-06-18T17.01.25.626,1.285,-0.752,-0.514,0.372
1718719285635,2024-06-18T17.01.25.635,1.294,-0.740,-0.512,0.362
1718719285645,2024-06-18T17.01.25.645,1.304,-0.741,-0.509,0.365
1718719285655,2024-06-18T17.01.25.655,1.314,-0.750,-0.511,0.369
1718719285665,2024-06-18T17.01.25.665,1.324,-0.758,-0.522,0.374
1718719285674,2024-06-18T17.01.25.674,1.333,-0.769,-0.521,0.372
1718719285685,2024-06-18T17.01.25.685,1.344,-0.777,-0.519,0.373
1718719285695,2024-06-18T17.01.25.695,1.354,-0.777,-0.520,0.377
1718719285705,2024-06-18T17.01.25.705,1.364,-0.773,-0.521,0.375
1718719285714,2024-06-18T17.01.25.714,1.373,-0.770,-0.514,0.376
1718719285724,2024-06-18T17.01.25.724,1.383,-0.766,-0.509,0.373
1718719285734,2024-06-18T17.01.25.734,1.393,-0.758,-0.512,0.372
1718719285745,2024-06-18T17.01.25.745,1.404,-0.762,-0.515,0.375
1718719285753,2024-06-18T17.01.25.753,1.412,-0.777,-0.517,0.381
1718719285764,2024-06-18T17.01.25.764,1.423,-0.778,-0.521,0.381
1718719285774,2024-06-18T17.01.25.774,1.433,-0.774,-0.523,0.379
1718719285784,2024-06-18T17.01.25.784,1.443,-0.774,-0.513,0.381
1718719285793,2024-06-18T17.01.25.793,1.452,-0.769,-0.513,0.377
1718719285803,2024-06-18T17.01.25.803,1.462,-0.744,-0.508,0.375
1718719285813,2024-06-18T17.01.25.813,1.472,-0.754,-0.501,0.374
1718719285824,2024-06-18T17.01.25.824,1.483,-0.763,-0.510,0.371
1718719285832,2024-06-18T17.01.25.832,1.491,-0.759,-0.520,0.373
1718719285843,2024-06-18T17.01.25.843,1.502,-0.765,-0.519,0.378
1718719285853,2024-06-18T17.01.25.853,1.512,-0.770,-0.519,0.379
1718719285862,2024-06-18T17.01.25.862,1.521,-0.785,-0.523,0.380
1718719285872,2024-06-18T17.01.25.872,1.531,-0.773,-0.521,0.377
1718719285882,2024-06-18T17.01.25.882,1.541,-0.773,-0.511,0.380
1718719285893,2024-06-18T17.01.25.893,1.552,-0.785,-0.511,0.375
1718719285901,2024-06-18T17.01.25.901,1.560,-0.775,-0.508,0.373
1718719285912,2024-06-18T17.01.25.912,1.571,-0.762,-0.497,0.366
1718719285922,2024-06-18T17.01.25.922,1.581,-0.760,-0.493,0.363
1718719285932,2024-06-18T17.01.25.932,1.591,-0.764,-0.497,0.364
1718719285941,2024-06-18T17.01.25.941,1.600,-0.767,-0.502,0.366
1718719285951,2024-06-18T17.01.25.951,1.610,-0.771,-0.506,0.371
1718719285961,2024-06-18T17.01.25.961,1.620,-0.774,-0.513,0.371
1718719285972,2024-06-18T17.01.25.972,1.631,-0.777,-0.512,0.372
1718719285980,2024-06-18T17.01.25.980,1.639,-0.775,-0.506,0.375
1718719285991,2024-06-18T17.01.25.991,1.650,-0.770,-0.503,0.372
1718719286001,2024-06-18T17.01.26.001,1.660,-0.761,-0.505,0.372
1718719286011,2024-06-18T17.01.26.011,1.670,-0.766,-0.507,0.374
1718719286020,2024-06-18T17.01.26.020,1.679,-0.761,-0.516,0.377
1718719286030,2024-06-18T17.01.26.030,1.689,-0.747,-0.516,0.382
1718719286040,2024-06-18T17.01.26.040,1.699,-0.740,-0.517,0.392
1718719286051,2024-06-18T17.01.26.051,1.710,-0.739,-0.523,0.404
1718719286060,2024-06-18T17.01.26.060,1.719,-0.745,-0.528,0.406
1718719286070,2024-06-18T17.01.26.070,1.729,-0.750,-0.526,0.413
1718719286080,2024-06-18T17.01.26.080,1.739,-0.743,-0.524,0.428
1718719286089,2024-06-18T17.01.26.089,1.748,-0.740,-0.528,0.453
1718719286099,2024-06-18T17.01.26.099,1.758,-0.754,-0.541,0.474
1718719286109,2024-06-18T17.01.26.109,1.768,-0.763,-0.561,0.500
1718719286120,2024-06-18T17.01.26.120,1.779,-0.751,-0.570,0.527
1718719286128,2024-06-18T17.01.26.128,1.787,-0.744,-0.565,0.553
1718719286139,2024-06-18T17.01.26.139,1.798,-0.738,-0.563,0.577
1718719286149,2024-06-18T17.01.26.149,1.808,-0.732,-0.567,0.609
1718719286159,2024-06-18T17.01.26.159,1.818,-0.726,-0.568,0.648
1718719286168,2024-06-18T17.01.26.168,1.827,-0.720,-0.567,0.691
1718719286178,2024-06-18T17.01.26.178,1.837,-0.711,-0.574,0.726
1718719286188,2024-06-18T17.01.26.188,1.847,-0.702,-0.583,0.765
1718719286199,2024-06-18T17.01.26.199,1.858,-0.690,-0.597,0.812
1718719286207,2024-06-18T17.01.26.207,1.866,-0.691,-0.627,0.851
1718719286218,2024-06-18T17.01.26.218,1.877,-0.688,-0.665,0.889
1718719286228,2024-06-18T17.01.26.228,1.887,-0.676,-0.684,0.914
1718719286238,2024-06-18T17.01.26.238,1.897,-0.677,-0.681,0.934
1718719286247,2024-06-18T17.01.26.247,1.906,-0.709,-0.683,0.971
1718719286257,2024-06-18T17.01.26.257,1.916,-0.712,-0.689,0.982
1718719286268,2024-06-18T17.01.26.268,1.927,-0.692,-0.693,0.984
1718719286278,2024-06-18T17.01.26.278,1.937,-0.696,-0.696,0.989
1718719286287,2024-06-18T17.01.26.287,1.946,-0.715,-0.702,0.986
1718719286297,2024-06-18T17.01.26.297,1.956,-0.707,-0.710,0.986
1718719286307,2024-06-18T17.01.26.307,1.966,-0.706,-0.705,0.983
1718719286317,2024-06-18T17.01.26.317,1.976,-0.729,-0.703,0.980
1718719286326,2024-06-18T17.01.26.326,1.985,-0.747,-0.713,0.974
1718719286336,2024-06-18T17.01.26.336,1.995,-0.771,-0.702,0.964
1718719286347,2024-06-18T17.01.26.347,2.006,-0.796,-0.692,0.964
1718719286355,2024-06-18T17.01.26.355,2.014,-0.795,-0.692,0.965
1718719286366,2024-06-18T17.01.26.366,2.025,-0.796,-0.687,0.975
1718719286376,2024-06-18T17.01.26.376,2.035,-0.825,-0.694,0.978
1718719286386,2024-06-18T17.01.26.386,2.045,-0.839,-0.708,0.979
1718719286395,2024-06-18T17.01.26.395,2.054,-0.833,-0.706,0.974
1718719286405,2024-06-18T17.01.26.405,2.064,-0.830,-0.707,0.970
1718719286415,2024-06-18T17.01.26.415,2.074,-0.800,-0.699,0.965
1718719286426,2024-06-18T17.01.26.426,2.085,-0.785,-0.675,0.945
1718719286435,2024-06-18T17.01.26.435,2.094,-0.761,-0.666,0.928
1718719286445,2024-06-18T17.01.26.445,2.104,-0.710,-0.649,0.910
1718719286455,2024-06-18T17.01.26.455,2.114,-0.665,-0.644,0.917
1718719286465,2024-06-18T17.01.26.465,2.124,-0.625,-0.639,0.930
1718719286474,2024-06-18T17.01.26.474,2.133,-0.603,-0.649,0.937
1718719286484,2024-06-18T17.01.26.484,2.143,-0.557,-0.661,0.938
1718719286495,2024-06-18T17.01.26.495,2.154,-0.500,-0.655,0.912
1718719286505,2024-06-18T17.01.26.505,2.164,-0.458,-0.640,0.885
1718719286514,2024-06-18T17.01.26.514,2.173,-0.404,-0.627,0.885
1718719286524,2024-06-18T17.01.26.524,2.183,-0.375,-0.602,0.884
1718719286534,2024-06-18T17.01.26.534,2.193,-0.396,-0.588,0.875
1718719286544,2024-06-18T17.01.26.544,2.203,-0.391,-0.590,0.859
1718719286553,2024-06-18T17.01.26.553,2.212,-0.312,-0.559,0.851
1718719286563,2024-06-18T17.01.26.563,2.222,-0.202,-0.517,0.853
1718719286574,2024-06-18T17.01.26.574,2.233,-0.118,-0.470,0.833
1718719286582,2024-06-18T17.01.26.582,2.241,-0.056,-0.459,0.817
1718719286593,2024-06-18T17.01.26.593,2.252,-0.007,-0.458,0.800
1718719286603,2024-06-18T17.01.26.603,2.262,0.000,-0.447,0.804
1718719286613,2024-06-18T17.01.26.613,2.272,-0.022,-0.441,0.802
1718719286622,2024-06-18T17.01.26.622,2.281,-0.037,-0.435,0.785
1718719286632,2024-06-18T17.01.26.632,2.291,-0.028,-0.414,0.775
1718719286643,2024-06-18T17.01.26.643,2.302,-0.004,-0.388,0.769
1718719286653,2024-06-18T17.01.26.653,2.312,0.027,-0.372,0.726
1718719286662,2024-06-18T17.01.26.662,2.321,0.070,-0.354,0.682
1718719286672,2024-06-18T17.01.26.672,2.331,0.083,-0.325,0.677
1718719286682,2024-06-18T17.01.26.682,2.341,0.078,-0.308,0.673
1718719286692,2024-06-18T17.01.26.692,2.351,0.088,-0.304,0.677
1718719286701,2024-06-18T17.01.26.701,2.360,0.083,-0.303,0.678
1718719286711,2024-06-18T17.01.26.711,2.370,0.086,-0.290,0.664
1718719286722,2024-06-18T17.01.26.722,2.381,0.129,-0.265,0.669
1718719286732,2024-06-18T17.01.26.732,2.391,0.160,-0.265,0.672
1718719286741,2024-06-18T17.01.26.741,2.400,0.188,-0.279,0.654
1718719286751,2024-06-18T17.01.26.751,2.410,0.207,-0.262,0.646
1718719286761,2024-06-18T17.01.26.761,2.420,0.217,-0.250,0.644
1718719286771,2024-06-18T17.01.26.771,2.430,0.250,-0.261,0.631
1718719286782,2024-06-18T17.01.26.782,2.441,0.280,-0.242,0.622
1718719286790,2024-06-18T17.01.26.790,2.449,0.286,-0.220,0.615
1718719286801,2024-06-18T17.01.26.801,2.460,0.280,-0.211,0.591
1718719286811,2024-06-18T17.01.26.811,2.470,0.292,-0.180,0.581
1718719286820,2024-06-18T17.01.26.820,2.479,0.307,-0.152,0.594
1718719286830,2024-06-18T17.01.26.830,2.489,0.308,-0.153,0.567
1718719286840,2024-06-18T17.01.26.840,2.499,0.350,-0.140,0.530
1718719286849,2024-06-18T17.01.26.849,2.508,0.406,-0.098,0.511
1718719286859,2024-06-18T17.01.26.859,2.518,0.433,-0.072,0.549
1718719286870,2024-06-18T17.01.26.870,2.529,0.425,-0.089,0.548
1718719286880,2024-06-18T17.01.26.880,2.539,0.436,-0.083,0.491
1718719286889,2024-06-18T17.01.26.889,2.548,0.471,-0.047,0.447
1718719286899,2024-06-18T17.01.26.899,2.558,0.483,-0.042,0.416
1718719286909,2024-06-18T17.01.26.909,2.568,0.478,-0.002,0.433
1718719286919,2024-06-18T17.01.26.919,2.578,0.427,0.037,0.479
1718719286928,2024-06-18T17.01.26.928,2.587,0.380,0.036,0.483
1718719286938,2024-06-18T17.01.26.938,2.597,0.408,0.012,0.466
1718719286949,2024-06-18T17.01.26.949,2.608,0.459,0.025,0.422
1718719286959,2024-06-18T17.01.26.959,2.618,0.467,0.027,0.393
1718719286968,2024-06-18T17.01.26.968,2.627,0.473,-0.021,0.380
1718719286978,2024-06-18T17.01.26.978,2.637,0.481,0.012,0.417
1718719286988,2024-06-18T17.01.26.988,2.647,0.442,0.070,0.472
1718719286999,2024-06-18T17.01.26.999,2.658,0.412,0.057,0.502
1718719287007,2024-06-18T17.01.27.007,2.666,0.415,0.035,0.497
1718719287018,2024-06-18T17.01.27.018,2.677,0.448,0.043,0.479
1718719287028,2024-06-18T17.01.27.028,2.687,0.500,0.039,0.471
1718719287038,2024-06-18T17.01.27.038,2.697,0.543,0.025,0.515
1718719287047,2024-06-18T17.01.27.047,2.706,0.552,0.010,0.561
1718719287057,2024-06-18T17.01.27.057,2.716,0.551,0.010,0.582
1718719287067,2024-06-18T17.01.27.067,2.726,0.557,0.026,0.629
1718719287078,2024-06-18T17.01.27.078,2.737,0.543,0.006,0.678
1718719287086,2024-06-18T17.01.27.086,2.745,0.543,-0.047,0.700
1718719287097,2024-06-18T17.01.27.097,2.756,0.573,-0.082,0.715
1718719287107,2024-06-18T17.01.27.107,2.766,0.603,-0.092,0.713
1718719287116,2024-06-18T17.01.27.116,2.775,0.617,-0.062,0.714
1718719287126,2024-06-18T17.01.27.126,2.785,0.594,-0.032,0.716
1718719287136,2024-06-18T17.01.27.136,2.795,0.561,-0.025,0.717
1718719287146,2024-06-18T17.01.27.146,2.805,0.517,-0.026,0.736
1718719287155,2024-06-18T17.01.27.155,2.814,0.482,-0.041,0.773
1718719287165,2024-06-18T17.01.27.165,2.824,0.475,-0.075,0.785
1718719287176,2024-06-18T17.01.27.176,2.835,0.489,-0.098,0.779
1718719287186,2024-06-18T17.01.27.186,2.845,0.507,-0.094,0.775
1718719287195,2024-06-18T17.01.27.195,2.854,0.523,-0.088,0.783
1718719287205,2024-06-18T17.01.27.205,2.864,0.528,-0.100,0.783
1718719287215,2024-06-18T17.01.27.215,2.874,0.516,-0.101,0.764
1718719287226,2024-06-18T17.01.27.226,2.885,0.497,-0.095,0.738
1718719287234,2024-06-18T17.01.27.234,2.893,0.482,-0.095,0.724
1718719287245,2024-06-18T17.01.27.245,2.904,0.463,-0.099,0.715
1718719287255,2024-06-18T17.01.27.255,2.914,0.430,-0.094,0.701
1718719287265,2024-06-18T17.01.27.265,2.924,0.402,-0.095,0.680
1718719287274,2024-06-18T17.01.27.274,2.933,0.391,-0.093,0.672
1718719287284,2024-06-18T17.01.27.284,2.943,0.382,-0.094,0.674
1718719287294,2024-06-18T17.01.27.294,2.953,0.370,-0.100,0.680
1718719287305,2024-06-18T17.01.27.305,2.964,0.365,-0.118,0.676
1718719287313,2024-06-18T17.01.27.313,2.972,0.362,-0.127,0.646
1718719287324,2024-06-18T17.01.27.324,2.983,0.364,-0.126,0.622
1718719287334,2024-06-18T17.01.27.334,2.993,0.356,-0.104,0.607
1718719287343,2024-06-18T17.01.27.343,3.002,0.338,-0.073,0.623
1718719287353,2024-06-18T17.01.27.353,3.012,0.308,-0.066,0.657
1718719287363,2024-06-18T17.01.27.363,3.022,0.281,-0.076,0.666
1718719287374,2024-06-18T17.01.27.374,3.033,0.275,-0.085,0.676
1718719287382,2024-06-18T17.01.27.382,3.041,0.268,-0.081,0.691
1718719287393,2024-06-18T17.01.27.393,3.052,0.233,-0.073,0.695
1718719287403,2024-06-18T17.01.27.403,3.062,0.225,-0.084,0.700
1718719287413,2024-06-18T17.01.27.413,3.072,0.218,-0.089,0.729
1718719287422,2024-06-18T17.01.27.422,3.081,0.183,-0.111,0.773
1718719287432,2024-06-18T17.01.27.432,3.091,0.157,-0.160,0.815
1718719287442,2024-06-18T17.01.27.442,3.101,0.141,-0.181,0.812
1718719287453,2024-06-18T17.01.27.453,3.112,0.126,-0.135,0.786
1718719287461,2024-06-18T17.01.27.461,3.120,0.097,-0.071,0.786
1718719287472,2024-06-18T17.01.27.472,3.131,0.025,-0.062,0.758
1718719287482,2024-06-18T17.01.27.482,3.141,-0.047,-0.070,0.744
1718719287492,2024-06-18T17.01.27.492,3.151,-0.105,-0.079,0.771
1718719287501,2024-06-18T17.01.27.501,3.160,-0.164,-0.109,0.813
1718719287511,2024-06-18T17.01.27.511,3.170,-0.217,-0.126,0.871
1718719287521,2024-06-18T17.01.27.521,3.180,-0.251,-0.141,0.929
1718719287532,2024-06-18T17.01.27.532,3.191,-0.240,-0.180,0.974
1718719287540,2024-06-18T17.01.27.540,3.199,-0.201,-0.207,0.989
1718719287551,2024-06-18T17.01.27.551,3.210,-0.195,-0.221,0.965
1718719287561,2024-06-18T17.01.27.561,3.220,-0.201,-0.265,0.955
1718719287571,2024-06-18T17.01.27.571,3.230,-0.234,-0.304,1.014
1718719287580,2024-06-18T17.01.27.580,3.239,-0.316,-0.297,1.083
1718719287590,2024-06-18T17.01.27.590,3.249,-0.415,-0.270,1.099
1718719287601,2024-06-18T17.01.27.601,3.260,-0.490,-0.269,1.079
1718719287609,2024-06-18T17.01.27.609,3.268,-0.490,-0.289,1.044
1718719287620,2024-06-18T17.01.27.620,3.279,-0.417,-0.302,0.997
1718719287630,2024-06-18T17.01.27.630,3.289,-0.341,-0.325,0.953
1718719287640,2024-06-18T17.01.27.640,3.299,-0.300,-0.375,0.948
1718719287649,2024-06-18T17.01.27.649,3.308,-0.301,-0.392,0.953
1718719287659,2024-06-18T17.01.27.659,3.318,-0.354,-0.363,0.955
1718719287669,2024-06-18T17.01.27.669,3.328,-0.434,-0.342,0.947
1718719287680,2024-06-18T17.01.27.680,3.339,-0.483,-0.344,0.939
1718719287688,2024-06-18T17.01.27.688,3.347,-0.492,-0.338,0.928
1718719287699,2024-06-18T17.01.27.699,3.358,-0.460,-0.339,0.913
1718719287709,2024-06-18T17.01.27.709,3.368,-0.421,-0.366,0.899
1718719287719,2024-06-18T17.01.27.719,3.378,-0.399,-0.406,0.892
1718719287728,2024-06-18T17.01.27.728,3.387,-0.390,-0.448,0.927
1718719287738,2024-06-18T17.01.27.738,3.397,-0.407,-0.460,0.938
1718719287749,2024-06-18T17.01.27.749,3.408,-0.448,-0.432,0.923
1718719287759,2024-06-18T17.01.27.759,3.418,-0.523,-0.386,0.917
1718719287768,2024-06-18T17.01.27.768,3.427,-0.616,-0.392,0.919
1718719287778,2024-06-18T17.01.27.778,3.437,-0.648,-0.410,0.901
1718719287788,2024-06-18T17.01.27.788,3.447,-0.633,-0.381,0.871
1718719287798,2024-06-18T17.01.27.798,3.457,-0.614,-0.355,0.866
1718719287807,2024-06-18T17.01.27.807,3.466,-0.606,-0.393,0.882
1718719287817,2024-06-18T17.01.27.817,3.476,-0.604,-0.447,0.889
1718719287828,2024-06-18T17.01.27.828,3.487,-0.607,-0.460,0.892
1718719287836,2024-06-18T17.01.27.836,3.495,-0.615,-0.477,0.869
1718719287847,2024-06-18T17.01.27.847,3.506,-0.622,-0.497,0.844
1718719287857,2024-06-18T17.01.27.857,3.516,-0.637,-0.479,0.860
1718719287867,2024-06-18T17.01.27.867,3.526,-0.691,-0.448,0.883
1718719287876,2024-06-18T17.01.27.876,3.535,-0.780,-0.438,0.883
1718719287886,2024-06-18T17.01.27.886,3.545,-0.855,-0.437,0.863
