x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
0.3930756705551857,0.3629106496626468,0.18227257907950659,0.43134237443625206,0.4228492664836454,0.6303060227494685
0.39448571430236623,0.35178656831711774,0.20099408547353054,0.4258876508018455,0.42384557846512927,0.6323602919250547
0.39581585861688123,0.3405851109903278,0.21971919907261517,0.4210336982921646,0.4257474193898435,0.634654032204417
0.3969659542166799,0.32914196538541696,0.23844488499232613,0.417478764214641,0.4295342396774733,0.6375031530326812
0.3978460127289826,0.3173175965164826,0.2571463457955334,0.4158364683755431,0.4360463947536933,0.6411870394327832
0.3983817539312571,0.30501052581051935,0.27576578428803256,0.4165955296962391,0.44592085509398754,0.6459306813712876
0.39851913071832573,0.2921673383782474,0.29420466874919743,0.42008912485805006,0.45954349721237536,0.6518908020987578
0.3982276012608587,0.2787888435273533,0.3123203532890674,0.42647574559896057,0.4770212781816792,0.6591467436159336
0.39750203188977,0.2649321922511345,0.3299274356664328,0.43573235992286846,0.4981756948417026,0.6676964706174491
0.3963632313005529,0.2507091177930447,0.3468037607146139,0.44765963248644924,0.5225570270036803,0.6774576555526857
0.3948572261517692,0.23628077510195067,0.36270055102905846,0.4618980243254883,0.5494771554313012,0.6882734408084004
0.3930534807327281,0.22184988597493782,0.37735580562965254,0.4779528498546666,0.5780573802188962,0.6999221670850336
0.39104233164529617,0.20765103460588877,0.39050987416906324,0.4952258674079921,0.6072867395006211,0.7121301293947668
0.388931947180326,0.1939400004176454,0.401921996098553,0.5130507355477425,0.6360858821044696,0.7245862846795542
0.38684512756242634,0.1809829690452082,0.41138658541369083,0.5307296704932821,0.6633715686201231,0.7369577903334338
0.38491623638449335,0.16904634387420112,0.41874812706574027,0.5475688577335708,0.6881173078522372,0.748905295885843
0.3832884978335154,0.15838771081673955,0.4239137098678274,0.5629105552204146,0.7094063925149713,0.7600970295382059
0.3821118136254327,0.14924831188370208,0.4268624294171836,0.57616032020981,0.7264745730880009,0.7702209013216446
0.38154115496286206,0.1418471824020074,0.4276511304560781,0.586808338904059,0.7387406894593359,0.778994066623027
0.3817354770762527,0.1363769238154155,0.4264162012248231,0.5944443836925428,0.745824658730066,0.786169637708938
0.38285699697508896,0.13300093597087068,0.42337136679587883,0.5987664215717051,0.7475532008802986,0.7915404769098415
0.3850705794530775,0.13185183110902143,0.41880164270412745,0.5995833151076294,0.7439544991683954,0.7949402351129595
0.3885429025334308,0.13303070172051348,0.4130537972468472,0.596812372569407,0.7352435910603511,0.796241997571104
