x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
0.007,-0.88,0.52,-14.817,-23.049,-35.244
0.033,-0.863,0.47,-15.061,-23.537,-35.671
0.034,-0.859,0.439,-15.915,-26.159,-33.72
0.034,-0.886,0.447,-16.829,-32.134,-31.463
0.044,-0.892,0.439,-18.537,-40.0,-30.427
0.068,-0.878,0.483,-19.146,-43.72,-29.512
0.104,-0.885,0.516,-18.049,-40.854,-27.683
0.127,-0.869,0.508,-15.976,-32.134,-24.085
0.15,-0.866,0.495,-11.89,-20.122,-20.488
0.154,-0.863,0.462,-8.354,-8.293,-15.915
0.133,-0.854,0.429,-5.976,1.402,-10.122
0.128,-0.862,0.403,-3.841,6.037,-7.744
0.117,-0.875,0.422,-2.195,5.488,-6.89
0.108,-0.896,0.463,-1.646,0.122,-5.671
0.12,-0.876,0.455,-2.805,-7.5,-5.488
0.156,-0.874,0.46,-2.744,-12.073,-5.488
0.184,-0.885,0.472,-2.744,-11.341,-4.39
0.215,-0.874,0.456,-2.073,-7.5,-2.927
0.211,-0.867,0.442,-1.402,-3.72,-1.341
0.191,-0.868,0.432,-1.28,-1.341,0.122
0.178,-0.866,0.429,-0.976,-0.427,1.159
0.184,-0.869,0.409,-0.549,-1.463,1.768
0.178,-0.879,0.408,0.183,-4.756,2.439
0.175,-0.876,0.412,0.0,-8.598,3.11
0.2,-0.87,0.427,0.183,-9.085,4.634
0.229,-0.872,0.433,1.159,-7.195,5.671
0.24,-0.866,0.41,1.28,-4.756,5.915
0.249,-0.866,0.398,1.098,-2.439,4.878
0.264,-0.871,0.403,0.671,-0.366,3.415
0.282,-0.876,0.415,1.098,1.22,3.049
0.257,-0.879,0.428,0.854,2.195,3.11
0.243,-0.876,0.417,0.732,2.866,2.378
0.249,-0.88,0.407,1.037,3.598,2.5
0.245,-0.882,0.386,0.671,2.134,3.232
0.229,-0.869,0.385,-0.366,-0.793,2.988
0.241,-0.877,0.412,-0.366,-2.317,2.927
0.254,-0.881,0.42,-0.671,-2.988,3.476
0.256,-0.878,0.426,0.183,-1.829,4.512
0.262,-0.88,0.42,1.524,1.098,5.549
0.257,-0.872,0.405,2.622,4.756,7.256
0.227,-0.879,0.397,3.659,9.512,9.207
0.225,-0.885,0.389,4.939,12.866,9.268
0.209,-0.881,0.393,4.695,14.451,9.268
0.2,-0.883,0.426,3.354,18.72,9.878
0.223,-0.866,0.452,-1.098,31.646,11.037
0.312,-0.836,0.467,-5.244,64.939,13.78
0.428,-0.833,0.463,-8.598,136.22,17.866
0.589,-0.799,0.504,-12.256,262.439,24.817
0.698,-0.804,0.658,-5.366,423.293,31.098
0.624,-0.939,0.662,5.915,582.744,33.659
0.473,-1.028,0.456,15.488,724.085,40.061
0.262,-1.06,0.176,38.659,830.488,53.537
-0.153,-1.078,-0.129,56.098,885.183,75.427
-0.652,-0.968,-0.392,43.963,900.61,101.646
-1.045,-0.843,-0.551,22.683,891.341,128.171
-1.186,-0.767,-0.662,7.012,860.183,142.927
-1.314,-0.646,-0.727,-22.012,807.073,155.976
-1.565,-0.586,-0.774,-57.195,736.89,170.366
-1.72,-0.633,-0.775,-86.829,657.805,173.841
-1.735,-0.691,-0.738,-116.341,580.549,170.366
-1.605,-0.774,-0.704,-145.915,523.72,162.317
-1.415,-0.901,-0.719,-168.354,492.988,152.561
-1.314,-0.972,-0.765,-187.988,478.537,142.622
-1.277,-0.981,-0.818,-208.476,460.549,130.671
-1.347,-0.969,-0.89,-229.878,432.012,118.415
-1.437,-1.007,-0.951,-249.024,388.354,107.5
-1.468,-1.048,-0.948,-263.415,341.524,100.732
-1.485,-1.03,-0.945,-275.61,294.39,93.72
-1.428,-1.043,-0.999,-288.537,236.829,87.073
-1.368,-1.086,-1.04,-297.866,185.488,87.134
-1.29,-1.113,-1.083,-305.61,147.561,89.756
-1.184,-1.125,-1.075,-312.866,124.39,90.305
-1.061,-1.108,-1.009,-317.805,116.585,89.39
-0.961,-1.082,-0.989,-319.634,120.122,87.622
-0.868,-1.036,-0.995,-320.671,127.5,84.573
-0.813,-0.98,-0.999,-320.854,130.61,79.817
-0.859,-0.93,-0.945,-319.085,126.402,73.232
-0.883,-0.896,-0.884,-314.512,118.78,68.659
-0.831,-0.861,-0.855,-309.024,113.476,65.854
-0.75,-0.817,-0.857,-303.963,111.037,62.378
-0.682,-0.776,-0.825,-298.476,113.537,59.329
-0.623,-0.737,-0.87,-292.988,116.28,56.951
-0.617,-0.693,-0.941,-289.878,113.354,51.463
-0.641,-0.67,-0.899,-286.22,106.28,47.073
-0.674,-0.667,-0.866,-280.061,93.659,46.524
-0.704,-0.608,-0.764,-272.439,75.671,42.5
-0.655,-0.525,-0.656,-265.427,59.268,40.61
-0.576,-0.442,-0.649,-260.366,49.085,40.061
-0.501,-0.392,-0.678,-254.756,44.329,39.451
-0.416,-0.372,-0.673,-246.707,48.171,39.146
-0.304,-0.306,-0.701,-238.415,52.561,32.622
-0.268,-0.186,-0.681,-232.683,51.89,28.293
-0.332,-0.127,-0.684,-224.634,43.72,29.451
-0.367,-0.077,-0.682,-215.915,31.159,28.232
-0.306,-0.0,-0.671,-209.573,27.073,27.012
-0.194,0.041,-0.633,-201.341,36.22,25.793
-0.094,0.08,-0.612,-192.256,51.707,24.878
-0.065,0.147,-0.592,-184.207,66.951,22.256
-0.085,0.219,-0.545,-176.707,77.805,19.085
-0.121,0.269,-0.527,-169.817,81.037,16.037
-0.165,0.306,-0.526,-164.512,73.537,11.646
-0.196,0.338,-0.483,-160.0,58.902,9.329
-0.207,0.365,-0.472,-155.976,43.476,10.488
-0.21,0.404,-0.438,-152.378,27.134,8.72
-0.201,0.428,-0.345,-146.768,13.537,7.195
-0.172,0.461,-0.284,-139.634,7.317,7.378
-0.128,0.511,-0.225,-131.524,7.866,6.037
-0.104,0.554,-0.194,-122.622,11.707,6.037
-0.125,0.577,-0.156,-112.073,14.085,5.671
-0.175,0.591,-0.107,-100.61,13.232,5.244
-0.21,0.605,-0.079,-88.232,8.354,5.61
-0.224,0.625,-0.048,-75.366,1.646,5.671
-0.223,0.64,-0.013,-61.951,-1.646,5.305
-0.182,0.667,-0.021,-49.085,0.366,4.817
-0.14,0.696,-0.043,-37.378,5.549,3.659
-0.133,0.715,-0.058,-26.402,10.061,1.646
-0.148,0.724,-0.109,-16.463,8.841,-0.061
-0.204,0.724,-0.178,-8.171,2.134,-0.915
-0.215,0.729,-0.193,-1.341,-5.0,-1.89
-0.183,0.726,-0.171,6.037,-8.78,-3.354
-0.172,0.729,-0.208,12.378,-8.598,-3.476
-0.164,0.75,-0.27,17.744,-6.524,-4.268
-0.161,0.775,-0.282,23.171,-5.427,-6.22
-0.173,0.786,-0.314,28.537,-5.671,-5.915
-0.172,0.789,-0.441,32.012,-7.683,-4.085
-0.189,0.806,-0.559,33.537,-10.61,-2.805
-0.227,0.815,-0.613,33.415,-11.159,-1.524
-0.199,0.808,-0.625,32.134,-6.22,0.671
-0.14,0.797,-0.615,30.915,2.683,2.256
-0.15,0.807,-0.589,29.329,11.037,2.805
-0.195,0.806,-0.582,26.524,7.744,2.683
