x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
-0.839,0.135,0.446,11.646,10.427,-4.939
-0.817,0.121,0.443,12.5,14.085,-4.634
-0.818,0.126,0.449,12.683,15.854,-4.39
-0.84,0.129,0.446,12.134,15.732,-4.024
-0.839,0.125,0.445,11.341,13.171,-4.512
-0.831,0.135,0.447,10.366,9.817,-5.488
-0.848,0.143,0.441,8.963,6.22,-6.829
-0.852,0.142,0.44,7.866,3.171,-8.171
-0.843,0.14,0.444,6.463,1.341,-9.085
-0.842,0.127,0.448,5.488,0.244,-9.207
-0.852,0.111,0.446,5.244,0.366,-8.232
-0.861,0.105,0.443,5.427,1.707,-6.768
-0.86,0.104,0.434,5.244,3.415,-5.366
-0.868,0.104,0.435,4.939,3.963,-3.963
-0.871,0.104,0.436,4.573,2.683,-2.988
-0.872,0.108,0.444,3.78,-0.183,-2.134
-0.876,0.109,0.452,3.232,-3.354,-1.951
-0.868,0.106,0.451,2.622,-5.366,-2.195
-0.863,0.103,0.448,2.378,-5.0,-2.561
-0.86,0.097,0.444,2.622,-2.683,-2.317
-0.867,0.102,0.444,2.805,0.183,-1.402
-0.882,0.105,0.442,2.683,1.89,0.183
-0.891,0.104,0.438,2.439,2.561,2.378
-0.894,0.106,0.429,1.89,1.707,4.146
-0.88,0.112,0.435,1.098,-0.183,5.122
-0.869,0.12,0.436,0.122,-2.805,4.756
-0.881,0.126,0.428,-0.671,-5.976,3.293
-0.886,0.122,0.438,-1.037,-9.146,1.463
-0.87,0.118,0.454,-0.915,-10.0,0.305
-0.862,0.119,0.45,-0.122,-8.11,0.122
-0.865,0.121,0.441,1.037,-3.963,0.671
-0.854,0.118,0.435,2.073,1.098,1.768
-0.846,0.129,0.437,2.5,4.878,2.805
-0.861,0.141,0.438,2.439,5.976,3.171
-0.873,0.147,0.444,1.89,4.024,2.622
-0.87,0.15,0.445,0.976,0.427,1.524
-0.868,0.15,0.443,0.305,-3.232,0.061
-0.864,0.145,0.44,0.061,-5.122,-1.28
-0.854,0.138,0.436,0.122,-4.451,-2.256
-0.852,0.142,0.434,0.366,-2.317,-2.317
-0.869,0.147,0.438,0.488,-0.305,-1.89
-0.885,0.143,0.439,0.61,1.037,-0.915
-0.881,0.143,0.435,0.671,2.073,0.427
-0.883,0.152,0.434,0.244,1.768,0.854
-0.885,0.156,0.445,-0.183,0.366,0.671
-0.877,0.153,0.45,-0.305,-1.585,0.305
-0.876,0.16,0.449,-0.366,-3.293,-0.854
-0.877,0.16,0.454,-0.183,-3.537,-1.768
-0.868,0.149,0.459,0.61,-1.585,-2.378
-0.871,0.146,0.457,1.829,1.585,-2.134
-0.877,0.151,0.456,2.805,4.451,-1.707
-0.881,0.156,0.458,3.11,6.402,-1.098
-0.887,0.159,0.457,3.11,7.439,-0.366
-0.905,0.158,0.451,2.988,6.463,-0.427
-0.915,0.155,0.445,2.439,4.268,-0.305
-0.914,0.148,0.443,1.829,2.256,0.061
-0.916,0.142,0.441,1.646,0.854,0.427
-0.91,0.14,0.44,1.829,0.61,0.854
-0.901,0.145,0.441,2.012,1.159,1.159
-0.9,0.149,0.439,2.073,1.585,1.28
-0.895,0.153,0.441,2.073,2.256,1.524
-0.894,0.156,0.44,2.073,2.256,1.524
-0.903,0.159,0.43,1.89,1.159,1.28
-0.906,0.153,0.43,1.768,0.122,1.28
-0.901,0.149,0.432,1.768,-0.366,1.22
-0.892,0.15,0.428,1.829,-0.854,0.915
-0.889,0.154,0.43,1.829,-0.915,0.427
-0.886,0.16,0.429,1.829,-0.427,0.0
-0.883,0.16,0.426,1.829,0.061,-0.427
-0.883,0.162,0.431,1.768,0.61,-0.427
-0.885,0.158,0.436,2.073,1.402,-0.122
-0.879,0.148,0.425,2.378,2.561,0.488
-0.878,0.148,0.416,2.622,3.537,1.22
-0.874,0.15,0.408,2.683,4.39,1.89
-0.875,0.15,0.409,2.439,4.878,2.134
-0.877,0.151,0.408,2.012,4.207,2.134
