x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
0.6748971469523702,0.43994143326722507,0.3341913511506222,0.2002414427780509,0.30376672953189615,0.7861533278852219
0.6822432988422696,0.4645032137538229,0.33895875536358344,0.20785392864726548,0.3130751788452002,0.7718651980272466
0.6892935275378137,0.4889724850196394,0.3440057047121404,0.21537708427073976,0.3221290702461641,0.7576984333822941
0.6959535268577564,0.5133725879751834,0.35000625466407964,0.22285036421739324,0.33057148249195356,0.7437866767035015
0.7021634360634729,0.5377140810962461,0.3575952227331042,0.23031669833476515,0.3380689446052745,0.730265150515725
0.7079113330924213,0.5619891249797542,0.36733952570524087,0.23782749462781377,0.3443254177765584,0.7172649761511096
0.7132427133780472,0.5861680833149919,0.3797124508028457,0.24544745139362123,0.34909465810814727,0.7049061685440408
0.718264631059188,0.6101984389133811,0.39507147432223383,0.2532583741435015,0.35219051178577043,0.6932897010720804
0.723143703948779,0.6340059171035957,0.41364019217524106,0.26136130288960707,0.3534947479399646,0.6824892212456242
0.7280977863989714,0.6574975323310824,0.43549490468660984,0.2698764346286086,0.35296209680298035,0.6725431372002152
0.7333817324767867,0.6805661408651679,0.46055637793319787,0.2789405532432978,0.35062223822917343,0.663447865834871
0.7392682460181403,0.703096000769923,0.4885872607172287,0.28870193093967006,0.346578583152889,0.6551530236963465
0.7460252925714363,0.7249688113293359,0.5191955487559367,0.29931291780961117,0.34100381016566406,0.6475592485648177
0.7538918910499005,0.7460697241072051,0.551844341738114,0.3109206668831123,0.3341322594649311,0.6405191698091822
0.7630542840969224,0.766292878662211,0.5858679295112126,0.32365663209884865,0.3262494413724322,0.6338418138433972
0.7736244946841343,0.7855461066640538,0.6204939756351608,0.33762561142533853,0.31767907724481564,0.627300458618145
0.7856231160322149,0.8037545564483032,0.6548712541198018,0.3528951775668073,0.3087682449543078,0.6206436630992312
0.7989678698550148,0.8208631036549232,0.6881020605560434,0.36948634048056356,0.29987133577150815,0.6136089204668855
0.813469032937897,0.8368375215445332,0.7192780898705663,0.387366220949066,0.29133363102409954,0.6059381423934049
0.828832311633973,0.8516644780853901,0.747518280056693,0.4064433893044373,0.28347536351292746,0.5973939977421628
0.84466918092861,0.8653504998972236,0.7720068943578633,0.42656634892438905,0.27657713155679675,0.5877760185262325
0.8605141442176253,0.8779200925048121,0.7920299796222092,0.44752543434303615,0.2708674781299484,0.5769353585026556
0.8758478553440391,0.8894132317822643,0.8070083154020012,0.46905816482819596,0.26651333422972934,0.5647871476872993
