epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718551307633,2024-06-16T18.21.47.633,0.000,-0.858,-0.951,0.192
1718551307643,2024-06-16T18.21.47.643,0.010,-0.973,-0.978,0.175
1718551307653,2024-06-16T18.21.47.653,0.020,-1.078,-0.977,0.171
1718551307662,2024-06-16T18.21.47.662,0.029,-1.140,-0.972,0.162
1718551307672,2024-06-16T18.21.47.672,0.039,-1.160,-0.975,0.155
1718551307682,2024-06-16T18.21.47.682,0.049,-1.180,-0.997,0.162
1718551307693,2024-06-16T18.21.47.693,0.060,-1.269,-1.035,0.171
1718551307701,2024-06-16T18.21.47.701,0.068,-1.319,-1.058,0.187
1718551307712,2024-06-16T18.21.47.712,0.079,-1.300,-1.079,0.218
1718551307722,2024-06-16T18.21.47.722,0.089,-1.323,-1.087,0.245
1718551307731,2024-06-16T18.21.47.731,0.098,-1.425,-1.100,0.253
1718551307741,2024-06-16T18.21.47.741,0.108,-1.529,-1.135,0.241
1718551307751,2024-06-16T18.21.47.751,0.118,-1.571,-1.164,0.212
1718551307761,2024-06-16T18.21.47.761,0.128,-1.580,-1.178,0.183
1718551307770,2024-06-16T18.21.47.770,0.137,-1.591,-1.158,0.159
1718551307780,2024-06-16T18.21.47.780,0.147,-1.558,-1.131,0.133
1718551307791,2024-06-16T18.21.47.791,0.158,-1.465,-1.103,0.115
1718551307801,2024-06-16T18.21.47.801,0.168,-1.336,-1.058,0.102
1718551307810,2024-06-16T18.21.47.810,0.177,-1.242,-0.997,0.083
1718551307820,2024-06-16T18.21.47.820,0.187,-1.206,-0.932,0.065
1718551307830,2024-06-16T18.21.47.830,0.197,-1.189,-0.881,0.051
1718551307841,2024-06-16T18.21.47.841,0.208,-1.138,-0.845,0.043
1718551307849,2024-06-16T18.21.47.849,0.216,-1.082,-0.797,0.025
1718551307860,2024-06-16T18.21.47.860,0.227,-1.060,-0.728,0.009
1718551307870,2024-06-16T18.21.47.870,0.237,-1.009,-0.650,-0.003
1718551307880,2024-06-16T18.21.47.880,0.247,-0.977,-0.579,-0.018
1718551307889,2024-06-16T18.21.47.889,0.256,-0.981,-0.541,-0.015
1718551307899,2024-06-16T18.21.47.899,0.266,-0.961,-0.527,-0.027
1718551307909,2024-06-16T18.21.47.909,0.276,-0.885,-0.517,-0.019
1718551307920,2024-06-16T18.21.47.920,0.287,-0.799,-0.497,0.005
1718551307928,2024-06-16T18.21.47.928,0.295,-0.723,-0.450,0.022
1718551307939,2024-06-16T18.21.47.939,0.306,-0.722,-0.372,0.025
1718551307949,2024-06-16T18.21.47.949,0.316,-0.771,-0.293,0.008
1718551307959,2024-06-16T18.21.47.959,0.326,-0.743,-0.260,0.000
1718551307968,2024-06-16T18.21.47.968,0.335,-0.747,-0.234,-0.007
1718551307978,2024-06-16T18.21.47.978,0.345,-0.729,-0.186,-0.014
1718551307988,2024-06-16T18.21.47.988,0.355,-0.685,-0.140,-0.022
1718551307997,2024-06-16T18.21.47.997,0.364,-0.662,-0.094,0.001
1718551308008,2024-06-16T18.21.48.008,0.375,-0.630,-0.057,0.019
1718551308018,2024-06-16T18.21.48.018,0.385,-0.604,-0.014,0.035
1718551308028,2024-06-16T18.21.48.028,0.395,-0.526,0.026,0.070
1718551308037,2024-06-16T18.21.48.037,0.404,-0.481,0.079,0.090
1718551308047,2024-06-16T18.21.48.047,0.414,-0.409,0.147,0.119
1718551308057,2024-06-16T18.21.48.057,0.424,-0.380,0.212,0.111
1718551308068,2024-06-16T18.21.48.068,0.435,-0.355,0.258,0.111
1718551308076,2024-06-16T18.21.48.076,0.443,-0.354,0.294,0.106
1718551308087,2024-06-16T18.21.48.087,0.454,-0.482,0.333,0.081
1718551308097,2024-06-16T18.21.48.097,0.464,-0.517,0.360,0.065
1718551308107,2024-06-16T18.21.48.107,0.474,-0.399,0.401,0.072
1718551308116,2024-06-16T18.21.48.116,0.483,-0.292,0.458,0.100
1718551308126,2024-06-16T18.21.48.126,0.493,-0.291,0.500,0.118
1718551308136,2024-06-16T18.21.48.136,0.503,-0.299,0.529,0.111
1718551308147,2024-06-16T18.21.48.147,0.514,-0.285,0.593,0.109
1718551308155,2024-06-16T18.21.48.155,0.522,-0.197,0.656,0.139
1718551308166,2024-06-16T18.21.48.166,0.533,-0.161,0.694,0.177
1718551308176,2024-06-16T18.21.48.176,0.543,-0.083,0.702,0.234
1718551308186,2024-06-16T18.21.48.186,0.553,0.070,0.727,0.299
1718551308195,2024-06-16T18.21.48.195,0.562,0.182,0.754,0.370
1718551308205,2024-06-16T18.21.48.205,0.572,0.254,0.747,0.401
1718551308216,2024-06-16T18.21.48.216,0.583,0.301,0.754,0.422
1718551308226,2024-06-16T18.21.48.226,0.593,0.312,0.800,0.430
1718551308235,2024-06-16T18.21.48.235,0.602,0.328,0.816,0.432
1718551308245,2024-06-16T18.21.48.245,0.612,0.369,0.796,0.435
1718551308255,2024-06-16T18.21.48.255,0.622,0.339,0.782,0.413
1718551308264,2024-06-16T18.21.48.264,0.631,0.232,0.780,0.366
1718551308274,2024-06-16T18.21.48.274,0.641,0.138,0.781,0.313
1718551308284,2024-06-16T18.21.48.284,0.651,0.045,0.781,0.269
1718551308295,2024-06-16T18.21.48.295,0.662,-0.048,0.760,0.233
1718551308303,2024-06-16T18.21.48.303,0.670,-0.152,0.743,0.195
1718551308314,2024-06-16T18.21.48.314,0.681,-0.207,0.733,0.159
1718551308324,2024-06-16T18.21.48.324,0.691,-0.200,0.733,0.149
1718551308334,2024-06-16T18.21.48.334,0.701,-0.172,0.733,0.152
1718551308343,2024-06-16T18.21.48.343,0.710,-0.157,0.722,0.156
1718551308353,2024-06-16T18.21.48.353,0.720,-0.169,0.713,0.159
1718551308363,2024-06-16T18.21.48.363,0.730,-0.222,0.717,0.132
1718551308374,2024-06-16T18.21.48.374,0.741,-0.223,0.712,0.132
1718551308383,2024-06-16T18.21.48.383,0.750,-0.219,0.678,0.151
1718551308393,2024-06-16T18.21.48.393,0.760,-0.223,0.636,0.173
1718551308403,2024-06-16T18.21.48.403,0.770,-0.235,0.609,0.183
1718551308413,2024-06-16T18.21.48.413,0.780,-0.244,0.585,0.193
1718551308422,2024-06-16T18.21.48.422,0.789,-0.184,0.556,0.184
1718551308432,2024-06-16T18.21.48.432,0.799,-0.135,0.539,0.158
1718551308443,2024-06-16T18.21.48.443,0.810,-0.181,0.538,0.132
1718551308453,2024-06-16T18.21.48.453,0.820,-0.259,0.507,0.121
1718551308462,2024-06-16T18.21.48.462,0.829,-0.275,0.455,0.128
1718551308472,2024-06-16T18.21.48.472,0.839,-0.346,0.423,0.138
1718551308482,2024-06-16T18.21.48.482,0.849,-0.475,0.380,0.132
1718551308491,2024-06-16T18.21.48.491,0.858,-0.519,0.318,0.120
1718551308501,2024-06-16T18.21.48.501,0.868,-0.544,0.292,0.106
1718551308511,2024-06-16T18.21.48.511,0.878,-0.589,0.291,0.100
1718551308522,2024-06-16T18.21.48.522,0.889,-0.596,0.273,0.111
1718551308530,2024-06-16T18.21.48.530,0.897,-0.616,0.260,0.128
1718551308541,2024-06-16T18.21.48.541,0.908,-0.655,0.254,0.152
1718551308551,2024-06-16T18.21.48.551,0.918,-0.617,0.229,0.192
1718551308561,2024-06-16T18.21.48.561,0.928,-0.639,0.210,0.199
1718551308570,2024-06-16T18.21.48.570,0.937,-0.811,0.155,0.177
1718551308580,2024-06-16T18.21.48.580,0.947,-1.015,0.062,0.112
1718551308591,2024-06-16T18.21.48.591,0.958,-1.095,-0.011,0.083
1718551308601,2024-06-16T18.21.48.601,0.968,-1.034,-0.008,0.063
1718551308610,2024-06-16T18.21.48.610,0.977,-0.937,0.016,0.063
1718551308620,2024-06-16T18.21.48.620,0.987,-0.813,0.011,0.051
1718551308630,2024-06-16T18.21.48.630,0.997,-0.829,-0.030,0.022
1718551308640,2024-06-16T18.21.48.640,1.007,-1.004,-0.111,0.030
1718551308649,2024-06-16T18.21.48.649,1.016,-1.207,-0.207,0.062
1718551308659,2024-06-16T18.21.48.659,1.026,-1.270,-0.281,0.107
1718551308670,2024-06-16T18.21.48.670,1.037,-1.204,-0.333,0.163
1718551308680,2024-06-16T18.21.48.680,1.047,-1.257,-0.337,0.212
1718551308689,2024-06-16T18.21.48.689,1.056,-1.251,-0.340,0.268
1718551308699,2024-06-16T18.21.48.699,1.066,-1.152,-0.356,0.286
1718551308709,2024-06-16T18.21.48.709,1.076,-1.020,-0.351,0.242
1718551308719,2024-06-16T18.21.48.719,1.086,-0.921,-0.362,0.168
1718551308728,2024-06-16T18.21.48.728,1.095,-1.008,-0.413,0.116
1718551308738,2024-06-16T18.21.48.738,1.105,-1.221,-0.497,0.116
1718551308749,2024-06-16T18.21.48.749,1.116,-1.386,-0.585,0.119
1718551308758,2024-06-16T18.21.48.758,1.125,-1.363,-0.658,0.157
1718551308768,2024-06-16T18.21.48.768,1.135,-1.250,-0.667,0.218
1718551308778,2024-06-16T18.21.48.778,1.145,-1.140,-0.620,0.274
1718551308788,2024-06-16T18.21.48.788,1.155,-1.068,-0.582,0.311
1718551308797,2024-06-16T18.21.48.797,1.164,-1.048,-0.575,0.316
1718551308807,2024-06-16T18.21.48.807,1.174,-1.009,-0.581,0.300
1718551308818,2024-06-16T18.21.48.818,1.185,-0.993,-0.610,0.271
1718551308828,2024-06-16T18.21.48.828,1.195,-0.948,-0.660,0.245
1718551308837,2024-06-16T18.21.48.837,1.204,-0.941,-0.696,0.211
1718551308847,2024-06-16T18.21.48.847,1.214,-1.061,-0.712,0.192
1718551308857,2024-06-16T18.21.48.857,1.224,-1.110,-0.741,0.170
1718551308867,2024-06-16T18.21.48.867,1.234,-1.021,-0.768,0.157
1718551308876,2024-06-16T18.21.48.876,1.243,-0.935,-0.772,0.174
1718551308886,2024-06-16T18.21.48.886,1.253,-0.905,-0.756,0.197
1718551308897,2024-06-16T18.21.48.897,1.264,-0.912,-0.735,0.209
1718551308907,2024-06-16T18.21.48.907,1.274,-0.907,-0.732,0.215
1718551308916,2024-06-16T18.21.48.916,1.283,-0.864,-0.747,0.212
1718551308926,2024-06-16T18.21.48.926,1.293,-0.829,-0.769,0.208
1718551308936,2024-06-16T18.21.48.936,1.303,-0.809,-0.788,0.201
1718551308946,2024-06-16T18.21.48.946,1.313,-0.790,-0.806,0.195
1718551308955,2024-06-16T18.21.48.955,1.322,-0.769,-0.821,0.204
1718551308966,2024-06-16T18.21.48.966,1.333,-0.767,-0.833,0.209
1718551308976,2024-06-16T18.21.48.976,1.343,-0.772,-0.847,0.210
1718551308986,2024-06-16T18.21.48.986,1.353,-0.759,-0.852,0.201
1718551308995,2024-06-16T18.21.48.995,1.362,-0.740,-0.847,0.187
1718551309005,2024-06-16T18.21.49.005,1.372,-0.738,-0.852,0.182
1718551309015,2024-06-16T18.21.49.015,1.382,-0.772,-0.858,0.186
1718551309024,2024-06-16T18.21.49.024,1.391,-0.788,-0.875,0.195
1718551309034,2024-06-16T18.21.49.034,1.401,-0.773,-0.883,0.205
1718551309045,2024-06-16T18.21.49.045,1.412,-0.739,-0.885,0.214
1718551309055,2024-06-16T18.21.49.055,1.422,-0.712,-0.885,0.226
1718551309064,2024-06-16T18.21.49.064,1.431,-0.698,-0.884,0.232
1718551309074,2024-06-16T18.21.49.074,1.441,-0.684,-0.887,0.230
1718551309084,2024-06-16T18.21.49.084,1.451,-0.671,-0.883,0.239
1718551309094,2024-06-16T18.21.49.094,1.461,-0.652,-0.880,0.246
1718551309103,2024-06-16T18.21.49.103,1.470,-0.646,-0.882,0.239
1718551309113,2024-06-16T18.21.49.113,1.480,-0.656,-0.883,0.233
1718551309124,2024-06-16T18.21.49.124,1.491,-0.677,-0.882,0.228
1718551309134,2024-06-16T18.21.49.134,1.501,-0.693,-0.879,0.224
1718551309143,2024-06-16T18.21.49.143,1.510,-0.685,-0.869,0.232
1718551309153,2024-06-16T18.21.49.153,1.520,-0.674,-0.854,0.236
1718551309163,2024-06-16T18.21.49.163,1.530,-0.682,-0.850,0.242
1718551309174,2024-06-16T18.21.49.174,1.541,-0.670,-0.853,0.254
1718551309182,2024-06-16T18.21.49.182,1.549,-0.637,-0.850,0.263
1718551309193,2024-06-16T18.21.49.193,1.560,-0.607,-0.849,0.274
1718551309203,2024-06-16T18.21.49.203,1.570,-0.587,-0.854,0.279
1718551309213,2024-06-16T18.21.49.213,1.580,-0.572,-0.861,0.286
1718551309222,2024-06-16T18.21.49.222,1.589,-0.554,-0.867,0.283
1718551309232,2024-06-16T18.21.49.232,1.599,-0.524,-0.874,0.278
1718551309242,2024-06-16T18.21.49.242,1.609,-0.499,-0.872,0.268
1718551309253,2024-06-16T18.21.49.253,1.620,-0.498,-0.876,0.253
1718551309261,2024-06-16T18.21.49.261,1.628,-0.492,-0.887,0.236
1718551309272,2024-06-16T18.21.49.272,1.639,-0.495,-0.876,0.229
1718551309282,2024-06-16T18.21.49.282,1.649,-0.506,-0.859,0.227
1718551309291,2024-06-16T18.21.49.291,1.658,-0.499,-0.863,0.229
1718551309301,2024-06-16T18.21.49.301,1.668,-0.479,-0.868,0.236
1718551309311,2024-06-16T18.21.49.311,1.678,-0.460,-0.872,0.253
1718551309321,2024-06-16T18.21.49.321,1.688,-0.423,-0.873,0.266
1718551309330,2024-06-16T18.21.49.330,1.697,-0.363,-0.875,0.278
1718551309341,2024-06-16T18.21.49.341,1.708,-0.344,-0.869,0.260
1718551309351,2024-06-16T18.21.49.351,1.718,-0.350,-0.872,0.242
1718551309361,2024-06-16T18.21.49.361,1.728,-0.376,-0.875,0.221
1718551309370,2024-06-16T18.21.49.370,1.737,-0.407,-0.872,0.204
1718551309380,2024-06-16T18.21.49.380,1.747,-0.431,-0.870,0.198
1718551309390,2024-06-16T18.21.49.390,1.757,-0.445,-0.872,0.198
1718551309401,2024-06-16T18.21.49.401,1.768,-0.449,-0.874,0.205
1718551309409,2024-06-16T18.21.49.409,1.776,-0.444,-0.869,0.218
1718551309420,2024-06-16T18.21.49.420,1.787,-0.424,-0.864,0.235
1718551309430,2024-06-16T18.21.49.430,1.797,-0.411,-0.863,0.239
1718551309440,2024-06-16T18.21.49.440,1.807,-0.412,-0.868,0.241
1718551309449,2024-06-16T18.21.49.449,1.816,-0.400,-0.883,0.239
1718551309459,2024-06-16T18.21.49.459,1.826,-0.373,-0.897,0.238
1718551309469,2024-06-16T18.21.49.469,1.836,-0.357,-0.906,0.226
1718551309480,2024-06-16T18.21.49.480,1.847,-0.358,-0.910,0.219
1718551309488,2024-06-16T18.21.49.488,1.855,-0.366,-0.904,0.216
1718551309499,2024-06-16T18.21.49.499,1.866,-0.388,-0.892,0.214
1718551309509,2024-06-16T18.21.49.509,1.876,-0.408,-0.888,0.221
1718551309518,2024-06-16T18.21.49.518,1.885,-0.408,-0.891,0.231
1718551309528,2024-06-16T18.21.49.528,1.895,-0.404,-0.887,0.238
1718551309538,2024-06-16T18.21.49.538,1.905,-0.401,-0.883,0.243
1718551309549,2024-06-16T18.21.49.549,1.916,-0.397,-0.882,0.247
1718551309557,2024-06-16T18.21.49.557,1.924,-0.393,-0.886,0.245
1718551309568,2024-06-16T18.21.49.568,1.935,-0.392,-0.886,0.245
1718551309578,2024-06-16T18.21.49.578,1.945,-0.376,-0.884,0.246
1718551309588,2024-06-16T18.21.49.588,1.955,-0.362,-0.889,0.246
1718551309597,2024-06-16T18.21.49.597,1.964,-0.377,-0.890,0.245
1718551309607,2024-06-16T18.21.49.607,1.974,-0.394,-0.897,0.242
1718551309617,2024-06-16T18.21.49.617,1.984,-0.391,-0.897,0.240
1718551309628,2024-06-16T18.21.49.628,1.995,-0.390,-0.893,0.238
1718551309636,2024-06-16T18.21.49.636,2.003,-0.410,-0.891,0.239
1718551309647,2024-06-16T18.21.49.647,2.014,-0.412,-0.901,0.242
1718551309657,2024-06-16T18.21.49.657,2.024,-0.410,-0.902,0.243
1718551309667,2024-06-16T18.21.49.667,2.034,-0.420,-0.895,0.247
1718551309676,2024-06-16T18.21.49.676,2.043,-0.428,-0.894,0.249
1718551309686,2024-06-16T18.21.49.686,2.053,-0.437,-0.894,0.247
1718551309696,2024-06-16T18.21.49.696,2.063,-0.460,-0.892,0.242
1718551309707,2024-06-16T18.21.49.707,2.074,-0.500,-0.894,0.250
1718551309716,2024-06-16T18.21.49.716,2.083,-0.538,-0.898,0.258
1718551309726,2024-06-16T18.21.49.726,2.093,-0.557,-0.910,0.269
1718551309736,2024-06-16T18.21.49.736,2.103,-0.588,-0.925,0.264
1718551309746,2024-06-16T18.21.49.746,2.113,-0.643,-0.927,0.245
1718551309755,2024-06-16T18.21.49.755,2.122,-0.703,-0.912,0.218
1718551309765,2024-06-16T18.21.49.765,2.132,-0.813,-0.898,0.188
1718551309776,2024-06-16T18.21.49.776,2.143,-1.000,-0.896,0.169
1718551309784,2024-06-16T18.21.49.784,2.151,-1.150,-0.929,0.180
1718551309795,2024-06-16T18.21.49.795,2.162,-1.194,-0.989,0.237
1718551309805,2024-06-16T18.21.49.805,2.172,-1.200,-1.072,0.311
1718551309815,2024-06-16T18.21.49.815,2.182,-1.255,-1.134,0.365
1718551309824,2024-06-16T18.21.49.824,2.191,-1.365,-1.095,0.378
1718551309834,2024-06-16T18.21.49.834,2.201,-1.455,-1.036,0.342
1718551309844,2024-06-16T18.21.49.844,2.211,-1.465,-1.021,0.309
1718551309855,2024-06-16T18.21.49.855,2.222,-1.496,-1.009,0.289
1718551309863,2024-06-16T18.21.49.863,2.230,-1.547,-1.009,0.271
1718551309874,2024-06-16T18.21.49.874,2.241,-1.567,-1.025,0.238
1718551309884,2024-06-16T18.21.49.884,2.251,-1.518,-1.056,0.197
1718551309894,2024-06-16T18.21.49.894,2.261,-1.436,-1.106,0.192
1718551309903,2024-06-16T18.21.49.903,2.270,-1.421,-1.133,0.196
1718551309913,2024-06-16T18.21.49.913,2.280,-1.437,-1.118,0.194
1718551309924,2024-06-16T18.21.49.924,2.291,-1.471,-1.106,0.158
1718551309934,2024-06-16T18.21.49.934,2.301,-1.474,-1.097,0.106
1718551309943,2024-06-16T18.21.49.943,2.310,-1.412,-1.069,0.071
1718551309953,2024-06-16T18.21.49.953,2.320,-1.332,-0.986,0.042
1718551309963,2024-06-16T18.21.49.963,2.330,-1.270,-0.894,0.012
1718551309973,2024-06-16T18.21.49.973,2.340,-1.259,-0.823,0.003
1718551309982,2024-06-16T18.21.49.982,2.349,-1.236,-0.769,0.017
1718551309992,2024-06-16T18.21.49.992,2.359,-1.163,-0.743,0.039
1718551310003,2024-06-16T18.21.50.003,2.370,-1.033,-0.734,0.037
1718551310013,2024-06-16T18.21.50.013,2.380,-0.957,-0.677,0.010
1718551310022,2024-06-16T18.21.50.022,2.389,-0.907,-0.602,-0.013
1718551310032,2024-06-16T18.21.50.032,2.399,-0.858,-0.549,-0.030
1718551310042,2024-06-16T18.21.50.042,2.409,-0.873,-0.500,-0.057
1718551310051,2024-06-16T18.21.50.051,2.418,-0.837,-0.472,-0.078
1718551310061,2024-06-16T18.21.50.061,2.428,-0.771,-0.455,-0.093
1718551310071,2024-06-16T18.21.50.071,2.438,-0.702,-0.406,-0.114
1718551310082,2024-06-16T18.21.50.082,2.449,-0.630,-0.341,-0.110
1718551310091,2024-06-16T18.21.50.091,2.458,-0.526,-0.271,-0.069
1718551310101,2024-06-16T18.21.50.101,2.468,-0.484,-0.199,-0.029
1718551310111,2024-06-16T18.21.50.111,2.478,-0.522,-0.108,-0.024
1718551310121,2024-06-16T18.21.50.121,2.488,-0.490,-0.052,-0.032
1718551310130,2024-06-16T18.21.50.130,2.497,-0.453,-0.028,-0.054
1718551310140,2024-06-16T18.21.50.140,2.507,-0.459,0.000,-0.089
1718551310151,2024-06-16T18.21.50.151,2.518,-0.455,0.054,-0.092
1718551310161,2024-06-16T18.21.50.161,2.528,-0.484,0.145,-0.075
1718551310170,2024-06-16T18.21.50.170,2.537,-0.406,0.190,-0.035
1718551310180,2024-06-16T18.21.50.180,2.547,-0.376,0.222,-0.006
1718551310190,2024-06-16T18.21.50.190,2.557,-0.368,0.278,0.018
1718551310200,2024-06-16T18.21.50.200,2.567,-0.263,0.317,0.055
1718551310209,2024-06-16T18.21.50.209,2.576,-0.178,0.384,0.072
1718551310219,2024-06-16T18.21.50.219,2.586,-0.253,0.471,0.074
1718551310230,2024-06-16T18.21.50.230,2.597,-0.283,0.500,0.078
1718551310240,2024-06-16T18.21.50.240,2.607,-0.255,0.523,0.087
1718551310249,2024-06-16T18.21.50.249,2.616,-0.157,0.563,0.129
1718551310259,2024-06-16T18.21.50.259,2.626,-0.043,0.613,0.171
1718551310269,2024-06-16T18.21.50.269,2.636,0.029,0.676,0.206
1718551310280,2024-06-16T18.21.50.280,2.647,0.089,0.722,0.244
1718551310288,2024-06-16T18.21.50.288,2.655,0.247,0.754,0.279
1718551310299,2024-06-16T18.21.50.299,2.666,0.298,0.795,0.289
1718551310309,2024-06-16T18.21.50.309,2.676,0.241,0.783,0.264
1718551310318,2024-06-16T18.21.50.318,2.685,0.222,0.750,0.266
1718551310328,2024-06-16T18.21.50.328,2.695,0.272,0.751,0.302
1718551310338,2024-06-16T18.21.50.338,2.705,0.381,0.770,0.344
1718551310348,2024-06-16T18.21.50.348,2.715,0.351,0.779,0.354
1718551310357,2024-06-16T18.21.50.357,2.724,0.247,0.754,0.334
1718551310367,2024-06-16T18.21.50.367,2.734,0.137,0.731,0.270
1718551310378,2024-06-16T18.21.50.378,2.745,-0.028,0.743,0.182
1718551310388,2024-06-16T18.21.50.388,2.755,-0.207,0.731,0.101
1718551310398,2024-06-16T18.21.50.398,2.765,-0.301,0.720,0.051
1718551310407,2024-06-16T18.21.50.407,2.774,-0.345,0.735,0.029
1718551310417,2024-06-16T18.21.50.417,2.784,-0.406,0.764,0.030
1718551310427,2024-06-16T18.21.50.427,2.794,-0.436,0.777,0.052
1718551310436,2024-06-16T18.21.50.436,2.803,-0.397,0.789,0.085
1718551310446,2024-06-16T18.21.50.446,2.813,-0.338,0.796,0.107
1718551310457,2024-06-16T18.21.50.457,2.824,-0.358,0.793,0.112
1718551310467,2024-06-16T18.21.50.467,2.834,-0.321,0.763,0.127
1718551310476,2024-06-16T18.21.50.476,2.843,-0.219,0.729,0.139
1718551310486,2024-06-16T18.21.50.486,2.853,-0.189,0.714,0.139
1718551310496,2024-06-16T18.21.50.496,2.863,-0.217,0.685,0.131
1718551310507,2024-06-16T18.21.50.507,2.874,-0.277,0.648,0.126
1718551310515,2024-06-16T18.21.50.515,2.882,-0.276,0.621,0.116
1718551310526,2024-06-16T18.21.50.526,2.893,-0.271,0.599,0.120
1718551310536,2024-06-16T18.21.50.536,2.903,-0.320,0.593,0.110
1718551310546,2024-06-16T18.21.50.546,2.913,-0.366,0.581,0.092
1718551310555,2024-06-16T18.21.50.555,2.922,-0.399,0.554,0.095
1718551310565,2024-06-16T18.21.50.565,2.932,-0.465,0.512,0.086
1718551310575,2024-06-16T18.21.50.575,2.942,-0.496,0.466,0.080
1718551310584,2024-06-16T18.21.50.584,2.951,-0.520,0.420,0.076
1718551310594,2024-06-16T18.21.50.594,2.961,-0.613,0.385,0.058
1718551310605,2024-06-16T18.21.50.605,2.972,-0.721,0.381,0.040
1718551310615,2024-06-16T18.21.50.615,2.982,-0.733,0.392,0.045
1718551310624,2024-06-16T18.21.50.624,2.991,-0.666,0.392,0.066
1718551310634,2024-06-16T18.21.50.634,3.001,-0.630,0.367,0.069
1718551310644,2024-06-16T18.21.50.644,3.011,-0.635,0.323,0.074
1718551310655,2024-06-16T18.21.50.655,3.022,-0.660,0.245,0.064
1718551310663,2024-06-16T18.21.50.663,3.030,-0.713,0.167,0.032
1718551310674,2024-06-16T18.21.50.674,3.041,-0.790,0.105,0.018
1718551310684,2024-06-16T18.21.50.684,3.051,-0.839,0.082,0.021
1718551310694,2024-06-16T18.21.50.694,3.061,-0.855,0.133,-0.004
1718551310703,2024-06-16T18.21.50.703,3.070,-0.892,0.155,-0.074
1718551310713,2024-06-16T18.21.50.713,3.080,-0.993,0.116,-0.093
1718551310723,2024-06-16T18.21.50.723,3.090,-1.020,0.024,-0.039
1718551310734,2024-06-16T18.21.50.734,3.101,-0.935,-0.066,0.037
1718551310742,2024-06-16T18.21.50.742,3.109,-0.862,-0.150,0.066
1718551310753,2024-06-16T18.21.50.753,3.120,-1.002,-0.226,0.030
1718551310763,2024-06-16T18.21.50.763,3.130,-1.230,-0.266,0.014
1718551310773,2024-06-16T18.21.50.773,3.140,-1.307,-0.244,0.060
1718551310782,2024-06-16T18.21.50.782,3.149,-1.234,-0.189,0.100
1718551310792,2024-06-16T18.21.50.792,3.159,-1.145,-0.138,0.068
1718551310802,2024-06-16T18.21.50.802,3.169,-1.077,-0.128,0.029
1718551310813,2024-06-16T18.21.50.813,3.180,-1.001,-0.182,0.042
1718551310821,2024-06-16T18.21.50.821,3.188,-0.927,-0.258,0.074
1718551310832,2024-06-16T18.21.50.832,3.199,-0.895,-0.330,0.086
1718551310842,2024-06-16T18.21.50.842,3.209,-0.938,-0.423,0.079
1718551310851,2024-06-16T18.21.50.851,3.218,-1.061,-0.491,0.084
1718551310861,2024-06-16T18.21.50.861,3.228,-1.123,-0.479,0.119
1718551310871,2024-06-16T18.21.50.871,3.238,-1.065,-0.428,0.145
1718551310882,2024-06-16T18.21.50.882,3.249,-1.044,-0.415,0.141
1718551310890,2024-06-16T18.21.50.890,3.257,-1.041,-0.439,0.118
1718551310901,2024-06-16T18.21.50.901,3.268,-0.917,-0.478,0.132
1718551310911,2024-06-16T18.21.50.911,3.278,-0.815,-0.570,0.162
1718551310921,2024-06-16T18.21.50.921,3.288,-0.867,-0.652,0.136
1718551310930,2024-06-16T18.21.50.930,3.297,-0.975,-0.718,0.116
1718551310940,2024-06-16T18.21.50.940,3.307,-1.079,-0.742,0.124
1718551310950,2024-06-16T18.21.50.950,3.317,-1.161,-0.748,0.159
1718551310961,2024-06-16T18.21.50.961,3.328,-1.188,-0.742,0.231
1718551310969,2024-06-16T18.21.50.969,3.336,-1.125,-0.731,0.302
1718551310980,2024-06-16T18.21.50.980,3.347,-1.012,-0.742,0.336
1718551310990,2024-06-16T18.21.50.990,3.357,-0.923,-0.758,0.344
1718551311000,2024-06-16T18.21.51.000,3.367,-0.867,-0.789,0.324
1718551311009,2024-06-16T18.21.51.009,3.376,-0.786,-0.846,0.291
1718551311019,2024-06-16T18.21.51.019,3.386,-0.710,-0.898,0.250
1718551311030,2024-06-16T18.21.51.030,3.397,-0.720,-0.930,0.209
1718551311040,2024-06-16T18.21.51.040,3.407,-0.862,-0.929,0.172
1718551311049,2024-06-16T18.21.51.049,3.416,-1.014,-0.921,0.197
1718551311059,2024-06-16T18.21.51.059,3.426,-1.071,-0.892,0.248
1718551311069,2024-06-16T18.21.51.069,3.436,-1.065,-0.852,0.286
1718551311078,2024-06-16T18.21.51.078,3.445,-1.026,-0.826,0.309
1718551311088,2024-06-16T18.21.51.088,3.455,-0.963,-0.824,0.307
1718551311098,2024-06-16T18.21.51.098,3.465,-0.860,-0.841,0.304
1718551311109,2024-06-16T18.21.51.109,3.476,-0.769,-0.845,0.299
1718551311117,2024-06-16T18.21.51.117,3.484,-0.737,-0.838,0.281
1718551311128,2024-06-16T18.21.51.128,3.495,-0.709,-0.857,0.261
1718551311138,2024-06-16T18.21.51.138,3.505,-0.689,-0.903,0.255
1718551311148,2024-06-16T18.21.51.148,3.515,-0.683,-0.938,0.251
1718551311157,2024-06-16T18.21.51.157,3.524,-0.655,-0.927,0.257
1718551311167,2024-06-16T18.21.51.167,3.534,-0.629,-0.900,0.270
1718551311177,2024-06-16T18.21.51.177,3.544,-0.623,-0.887,0.294
