epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718551571184,2024-06-16T18.26.11.184,1.185,-0.172,0.729,-0.208
1718551571193,2024-06-16T18.26.11.193,1.194,-0.164,0.750,-0.270
1718551571203,2024-06-16T18.26.11.203,1.204,-0.161,0.775,-0.282
1718551571213,2024-06-16T18.26.11.213,1.214,-0.173,0.786,-0.314
1718551571223,2024-06-16T18.26.11.223,1.224,-0.172,0.789,-0.441
1718551571232,2024-06-16T18.26.11.232,1.233,-0.189,0.806,-0.559
1718551571242,2024-06-16T18.26.11.242,1.243,-0.227,0.815,-0.613
1718551571253,2024-06-16T18.26.11.253,1.254,-0.199,0.808,-0.625
1718551571261,2024-06-16T18.26.11.261,1.262,-0.140,0.797,-0.615
1718551571272,2024-06-16T18.26.11.272,1.273,-0.150,0.807,-0.589
1718551571282,2024-06-16T18.26.11.282,1.283,-0.195,0.806,-0.582
1718551571292,2024-06-16T18.26.11.292,1.293,-0.261,0.806,-0.585
1718551571301,2024-06-16T18.26.11.301,1.302,-0.263,0.817,-0.584
1718551571311,2024-06-16T18.26.11.311,1.312,-0.216,0.829,-0.578
1718551571322,2024-06-16T18.26.11.322,1.323,-0.183,0.827,-0.609
1718551571332,2024-06-16T18.26.11.332,1.333,-0.155,0.826,-0.616
1718551571341,2024-06-16T18.26.11.341,1.342,-0.131,0.821,-0.603
1718551571351,2024-06-16T18.26.11.351,1.352,-0.134,0.813,-0.559
1718551571361,2024-06-16T18.26.11.361,1.362,-0.160,0.805,-0.521
1718551571371,2024-06-16T18.26.11.371,1.372,-0.171,0.801,-0.497
1718551571380,2024-06-16T18.26.11.380,1.381,-0.206,0.799,-0.465
1718551571390,2024-06-16T18.26.11.390,1.391,-0.222,0.782,-0.437
1718551571401,2024-06-16T18.26.11.401,1.402,-0.198,0.756,-0.429
1718551571411,2024-06-16T18.26.11.411,1.412,-0.168,0.745,-0.454
1718551571420,2024-06-16T18.26.11.420,1.421,-0.153,0.729,-0.446
1718551571430,2024-06-16T18.26.11.430,1.431,-0.152,0.697,-0.424
1718551571440,2024-06-16T18.26.11.440,1.441,-0.143,0.671,-0.403
1718551571450,2024-06-16T18.26.11.450,1.451,-0.130,0.642,-0.375
1718551571459,2024-06-16T18.26.11.459,1.460,-0.131,0.592,-0.325
1718551571470,2024-06-16T18.26.11.470,1.471,-0.168,0.533,-0.264
1718551571480,2024-06-16T18.26.11.480,1.481,-0.200,0.464,-0.202
1718551571489,2024-06-16T18.26.11.489,1.490,-0.221,0.389,-0.139
1718551571499,2024-06-16T18.26.11.499,1.500,-0.240,0.322,-0.073
1718551571509,2024-06-16T18.26.11.509,1.510,-0.263,0.266,-0.012
1718551571519,2024-06-16T18.26.11.519,1.520,-0.286,0.211,-0.004
1718551571528,2024-06-16T18.26.11.528,1.529,-0.311,0.168,-0.019
1718551571538,2024-06-16T18.26.11.538,1.539,-0.339,0.134,-0.020
1718551571549,2024-06-16T18.26.11.549,1.550,-0.313,0.092,-0.019
1718551571559,2024-06-16T18.26.11.559,1.560,-0.295,0.050,-0.025
1718551571568,2024-06-16T18.26.11.568,1.569,-0.356,0.021,-0.049
1718551571578,2024-06-16T18.26.11.578,1.579,-0.460,-0.004,-0.086
1718551571588,2024-06-16T18.26.11.588,1.589,-0.569,-0.041,-0.106
1718551571598,2024-06-16T18.26.11.598,1.599,-0.668,-0.086,-0.195
1718551571607,2024-06-16T18.26.11.607,1.608,-0.691,-0.116,-0.379
1718551571617,2024-06-16T18.26.11.617,1.618,-0.608,-0.150,-0.485
1718551571628,2024-06-16T18.26.11.628,1.629,-0.484,-0.188,-0.521
1718551571638,2024-06-16T18.26.11.638,1.639,-0.412,-0.186,-0.528
1718551571647,2024-06-16T18.26.11.647,1.648,-0.384,-0.219,-0.561
1718551571657,2024-06-16T18.26.11.657,1.658,-0.552,-0.275,-0.552
1718551571667,2024-06-16T18.26.11.667,1.668,-0.814,-0.353,-0.624
1718551571678,2024-06-16T18.26.11.678,1.679,-1.079,-0.402,-0.774
1718551571686,2024-06-16T18.26.11.686,1.687,-1.281,-0.434,-0.735
1718551571697,2024-06-16T18.26.11.697,1.698,-1.273,-0.493,-0.646
1718551571707,2024-06-16T18.26.11.707,1.708,-1.222,-0.544,-0.643
1718551571717,2024-06-16T18.26.11.717,1.718,-1.178,-0.631,-0.639
1718551571726,2024-06-16T18.26.11.726,1.727,-1.129,-0.746,-0.642
1718551571736,2024-06-16T18.26.11.736,1.737,-1.051,-0.840,-0.685
1718551571746,2024-06-16T18.26.11.746,1.747,-1.178,-0.880,-0.679
1718551571755,2024-06-16T18.26.11.755,1.756,-1.480,-0.836,-0.591
1718551571765,2024-06-16T18.26.11.765,1.766,-1.815,-0.771,-0.458
1718551571776,2024-06-16T18.26.11.776,1.777,-1.945,-0.705,-0.414
1718551571786,2024-06-16T18.26.11.786,1.787,-1.699,-0.700,-0.329
1718551571795,2024-06-16T18.26.11.795,1.796,-1.255,-0.788,-0.179
1718551571805,2024-06-16T18.26.11.805,1.806,-0.987,-0.839,-0.082
1718551571815,2024-06-16T18.26.11.815,1.816,-1.036,-0.836,-0.043
1718551571825,2024-06-16T18.26.11.825,1.826,-1.199,-0.866,-0.008
1718551571834,2024-06-16T18.26.11.834,1.835,-1.323,-0.918,0.050
1718551571845,2024-06-16T18.26.11.845,1.846,-1.376,-0.904,0.119
1718551571855,2024-06-16T18.26.11.855,1.856,-1.367,-0.830,0.160
1718551571865,2024-06-16T18.26.11.865,1.866,-1.206,-0.777,0.211
1718551571874,2024-06-16T18.26.11.874,1.875,-0.954,-0.743,0.278
1718551571884,2024-06-16T18.26.11.884,1.885,-0.716,-0.772,0.347
1718551571894,2024-06-16T18.26.11.894,1.895,-0.661,-0.798,0.364
1718551571905,2024-06-16T18.26.11.905,1.906,-0.696,-0.836,0.362
1718551571913,2024-06-16T18.26.11.913,1.914,-0.758,-0.891,0.389
1718551571924,2024-06-16T18.26.11.924,1.925,-0.881,-0.936,0.421
1718551571934,2024-06-16T18.26.11.934,1.935,-0.954,-0.945,0.492
1718551571944,2024-06-16T18.26.11.944,1.945,-0.971,-0.934,0.490
1718551571953,2024-06-16T18.26.11.953,1.954,-0.908,-0.914,0.482
1718551571963,2024-06-16T18.26.11.963,1.964,-0.768,-0.867,0.478
1718551571973,2024-06-16T18.26.11.973,1.974,-0.599,-0.818,0.489
1718551571984,2024-06-16T18.26.11.984,1.985,-0.430,-0.801,0.509
1718551571992,2024-06-16T18.26.11.992,1.993,-0.339,-0.801,0.574
1718551572003,2024-06-16T18.26.12.003,2.004,-0.386,-0.833,0.562
1718551572013,2024-06-16T18.26.12.013,2.014,-0.460,-0.869,0.545
1718551572022,2024-06-16T18.26.12.022,2.023,-0.481,-0.862,0.544
1718551572032,2024-06-16T18.26.12.032,2.033,-0.447,-0.828,0.560
1718551572042,2024-06-16T18.26.12.042,2.043,-0.343,-0.816,0.575
1718551572053,2024-06-16T18.26.12.053,2.054,-0.220,-0.800,0.570
1718551572061,2024-06-16T18.26.12.061,2.062,-0.092,-0.818,0.598
1718551572072,2024-06-16T18.26.12.072,2.073,-0.059,-0.854,0.612
1718551572082,2024-06-16T18.26.12.082,2.083,-0.085,-0.880,0.581
1718551572092,2024-06-16T18.26.12.092,2.093,-0.054,-0.848,0.530
1718551572101,2024-06-16T18.26.12.101,2.102,-0.029,-0.838,0.559
1718551572111,2024-06-16T18.26.12.111,2.112,-0.106,-0.861,0.545
1718551572121,2024-06-16T18.26.12.121,2.122,-0.131,-0.868,0.508
1718551572132,2024-06-16T18.26.12.132,2.133,-0.101,-0.873,0.505
1718551572140,2024-06-16T18.26.12.140,2.141,-0.055,-0.865,0.476
1718551572151,2024-06-16T18.26.12.151,2.152,0.005,-0.867,0.503
1718551572161,2024-06-16T18.26.12.161,2.162,0.053,-0.883,0.544
1718551572171,2024-06-16T18.26.12.171,2.172,0.086,-0.906,0.570
1718551572180,2024-06-16T18.26.12.180,2.181,0.109,-0.919,0.551
1718551572190,2024-06-16T18.26.12.190,2.191,0.105,-0.899,0.492
1718551572200,2024-06-16T18.26.12.200,2.201,0.070,-0.892,0.467
1718551572211,2024-06-16T18.26.12.211,2.212,0.017,-0.882,0.434
1718551572220,2024-06-16T18.26.12.220,2.221,-0.004,-0.871,0.469
1718551572230,2024-06-16T18.26.12.230,2.231,-0.003,-0.866,0.509
1718551572240,2024-06-16T18.26.12.240,2.241,0.026,-0.875,0.526
1718551572249,2024-06-16T18.26.12.249,2.250,0.051,-0.892,0.545
1718551572259,2024-06-16T18.26.12.259,2.260,0.038,-0.895,0.528
1718551572269,2024-06-16T18.26.12.269,2.270,0.049,-0.875,0.515
1718551572280,2024-06-16T18.26.12.280,2.281,0.097,-0.871,0.501
1718551572288,2024-06-16T18.26.12.288,2.289,0.114,-0.863,0.468
1718551572299,2024-06-16T18.26.12.299,2.300,0.122,-0.865,0.460
1718551572309,2024-06-16T18.26.12.309,2.310,0.137,-0.882,0.473
1718551572319,2024-06-16T18.26.12.319,2.320,0.114,-0.883,0.480
1718551572328,2024-06-16T18.26.12.328,2.329,0.085,-0.872,0.500
1718551572338,2024-06-16T18.26.12.338,2.339,0.093,-0.864,0.520
1718551572348,2024-06-16T18.26.12.348,2.349,0.103,-0.868,0.512
1718551572359,2024-06-16T18.26.12.359,2.360,0.092,-0.853,0.461
1718551572367,2024-06-16T18.26.12.367,2.368,0.126,-0.849,0.458
1718551572378,2024-06-16T18.26.12.378,2.379,0.143,-0.857,0.484
1718551572388,2024-06-16T18.26.12.388,2.389,0.167,-0.861,0.492
1718551572398,2024-06-16T18.26.12.398,2.399,0.192,-0.858,0.485
1718551572407,2024-06-16T18.26.12.407,2.408,0.190,-0.862,0.482
1718551572417,2024-06-16T18.26.12.417,2.418,0.168,-0.868,0.465
1718551572428,2024-06-16T18.26.12.428,2.429,0.156,-0.870,0.456
1718551572438,2024-06-16T18.26.12.438,2.439,0.144,-0.870,0.455
1718551572447,2024-06-16T18.26.12.447,2.448,0.155,-0.871,0.468
1718551572457,2024-06-16T18.26.12.457,2.458,0.187,-0.874,0.490
1718551572467,2024-06-16T18.26.12.467,2.468,0.202,-0.869,0.500
1718551572476,2024-06-16T18.26.12.476,2.477,0.187,-0.871,0.498
1718551572486,2024-06-16T18.26.12.486,2.487,0.170,-0.872,0.460
1718551572496,2024-06-16T18.26.12.496,2.497,0.164,-0.864,0.448
1718551572507,2024-06-16T18.26.12.507,2.508,0.154,-0.864,0.453
1718551572515,2024-06-16T18.26.12.515,2.516,0.156,-0.864,0.467
1718551572526,2024-06-16T18.26.12.526,2.527,0.154,-0.865,0.486
1718551572536,2024-06-16T18.26.12.536,2.537,0.146,-0.866,0.490
1718551572546,2024-06-16T18.26.12.546,2.547,0.162,-0.873,0.474
1718551572555,2024-06-16T18.26.12.555,2.556,0.180,-0.876,0.423
1718551572565,2024-06-16T18.26.12.565,2.566,0.194,-0.873,0.404
1718551572575,2024-06-16T18.26.12.575,2.576,0.221,-0.884,0.437
1718551572586,2024-06-16T18.26.12.586,2.587,0.256,-0.883,0.470
1718551572595,2024-06-16T18.26.12.595,2.596,0.286,-0.876,0.460
1718551572605,2024-06-16T18.26.12.605,2.606,0.298,-0.871,0.433
1718551572615,2024-06-16T18.26.12.615,2.616,0.257,-0.886,0.413
1718551572625,2024-06-16T18.26.12.625,2.626,0.232,-0.879,0.398
1718551572634,2024-06-16T18.26.12.634,2.635,0.251,-0.875,0.384
1718551572644,2024-06-16T18.26.12.644,2.645,0.277,-0.877,0.391
1718551572655,2024-06-16T18.26.12.655,2.656,0.294,-0.886,0.417
1718551572665,2024-06-16T18.26.12.665,2.666,0.302,-0.887,0.434
1718551572674,2024-06-16T18.26.12.674,2.675,0.302,-0.883,0.439
1718551572684,2024-06-16T18.26.12.684,2.685,0.297,-0.877,0.445
1718551572694,2024-06-16T18.26.12.694,2.695,0.278,-0.880,0.425
1718551572704,2024-06-16T18.26.12.704,2.705,0.229,-0.874,0.390
1718551572713,2024-06-16T18.26.12.713,2.714,0.198,-0.871,0.376
1718551572723,2024-06-16T18.26.12.723,2.724,0.195,-0.873,0.415
1718551572734,2024-06-16T18.26.12.734,2.735,0.212,-0.878,0.452
1718551572742,2024-06-16T18.26.12.742,2.743,0.240,-0.877,0.459
1718551572753,2024-06-16T18.26.12.753,2.754,0.261,-0.875,0.460
1718551572763,2024-06-16T18.26.12.763,2.764,0.258,-0.872,0.459
1718551572773,2024-06-16T18.26.12.773,2.774,0.257,-0.856,0.469
1718551572782,2024-06-16T18.26.12.782,2.783,0.313,-0.844,0.508
1718551572792,2024-06-16T18.26.12.792,2.793,0.411,-0.822,0.604
1718551572803,2024-06-16T18.26.12.803,2.804,0.461,-0.839,0.673
1718551572813,2024-06-16T18.26.12.813,2.814,0.413,-0.904,0.608
1718551572822,2024-06-16T18.26.12.822,2.823,0.282,-0.938,0.490
1718551572832,2024-06-16T18.26.12.832,2.833,0.095,-0.955,0.383
1718551572842,2024-06-16T18.26.12.842,2.843,-0.179,-0.971,0.279
1718551572852,2024-06-16T18.26.12.852,2.853,-0.461,-0.978,0.190
1718551572861,2024-06-16T18.26.12.861,2.862,-0.683,-0.947,0.106
1718551572871,2024-06-16T18.26.12.871,2.872,-0.869,-0.932,0.078
1718551572882,2024-06-16T18.26.12.882,2.883,-1.011,-0.918,0.091
1718551572892,2024-06-16T18.26.12.892,2.893,-1.076,-0.881,0.115
1718551572901,2024-06-16T18.26.12.901,2.902,-1.123,-0.871,0.147
1718551572911,2024-06-16T18.26.12.911,2.912,-1.187,-0.900,0.159
1718551572921,2024-06-16T18.26.12.921,2.922,-1.262,-0.916,0.135
1718551572931,2024-06-16T18.26.12.931,2.932,-1.281,-0.919,0.111
1718551572940,2024-06-16T18.26.12.940,2.941,-1.266,-0.915,0.080
1718551572950,2024-06-16T18.26.12.950,2.951,-1.207,-0.907,0.024
1718551572961,2024-06-16T18.26.12.961,2.962,-1.126,-0.928,-0.064
1718551572971,2024-06-16T18.26.12.971,2.972,-1.187,-0.945,-0.141
1718551572980,2024-06-16T18.26.12.980,2.981,-1.309,-0.965,-0.168
1718551572990,2024-06-16T18.26.12.990,2.991,-1.365,-0.980,-0.159
1718551573000,2024-06-16T18.26.13.000,3.001,-1.365,-0.999,-0.155
1718551573009,2024-06-16T18.26.13.009,3.010,-1.348,-1.009,-0.190
1718551573019,2024-06-16T18.26.13.019,3.020,-1.312,-0.991,-0.288
1718551573030,2024-06-16T18.26.13.030,3.031,-1.234,-0.938,-0.412
1718551573040,2024-06-16T18.26.13.040,3.041,-1.172,-0.884,-0.531
1718551573049,2024-06-16T18.26.13.049,3.050,-1.134,-0.837,-0.620
1718551573059,2024-06-16T18.26.13.059,3.060,-1.032,-0.810,-0.679
1718551573069,2024-06-16T18.26.13.069,3.070,-0.948,-0.785,-0.738
1718551573079,2024-06-16T18.26.13.079,3.080,-0.924,-0.741,-0.796
1718551573088,2024-06-16T18.26.13.088,3.089,-0.949,-0.691,-0.833
1718551573098,2024-06-16T18.26.13.098,3.099,-0.984,-0.645,-0.875
1718551573109,2024-06-16T18.26.13.109,3.110,-0.981,-0.579,-0.977
1718551573119,2024-06-16T18.26.13.119,3.120,-0.937,-0.557,-1.098
1718551573128,2024-06-16T18.26.13.128,3.129,-0.814,-0.577,-1.139
1718551573138,2024-06-16T18.26.13.138,3.139,-0.742,-0.614,-1.107
1718551573148,2024-06-16T18.26.13.148,3.149,-0.792,-0.602,-1.043
1718551573158,2024-06-16T18.26.13.158,3.159,-0.786,-0.560,-0.993
1718551573167,2024-06-16T18.26.13.167,3.168,-0.706,-0.523,-0.955
1718551573178,2024-06-16T18.26.13.178,3.179,-0.655,-0.495,-0.965
1718551573188,2024-06-16T18.26.13.188,3.189,-0.620,-0.430,-1.016
1718551573198,2024-06-16T18.26.13.198,3.199,-0.515,-0.459,-1.052
1718551573207,2024-06-16T18.26.13.207,3.208,-0.375,-0.452,-1.035
1718551573217,2024-06-16T18.26.13.217,3.218,-0.288,-0.402,-0.963
1718551573227,2024-06-16T18.26.13.227,3.228,-0.290,-0.343,-0.969
1718551573236,2024-06-16T18.26.13.236,3.237,-0.270,-0.293,-0.990
1718551573246,2024-06-16T18.26.13.246,3.247,-0.235,-0.272,-0.900
1718551573257,2024-06-16T18.26.13.257,3.258,-0.189,-0.227,-0.838
1718551573267,2024-06-16T18.26.13.267,3.268,-0.226,-0.134,-0.719
1718551573276,2024-06-16T18.26.13.276,3.277,-0.288,-0.072,-0.591
1718551573286,2024-06-16T18.26.13.286,3.287,-0.292,-0.004,-0.447
1718551573296,2024-06-16T18.26.13.296,3.297,-0.273,0.043,-0.325
1718551573306,2024-06-16T18.26.13.306,3.307,-0.198,0.102,-0.303
1718551573315,2024-06-16T18.26.13.315,3.316,-0.162,0.158,-0.210
1718551573325,2024-06-16T18.26.13.325,3.326,-0.166,0.199,-0.142
1718551573336,2024-06-16T18.26.13.336,3.337,-0.149,0.252,-0.143
1718551573346,2024-06-16T18.26.13.346,3.347,-0.154,0.319,-0.111
1718551573355,2024-06-16T18.26.13.355,3.356,-0.164,0.394,-0.012
1718551573365,2024-06-16T18.26.13.365,3.366,-0.146,0.464,0.050
1718551573375,2024-06-16T18.26.13.375,3.376,-0.166,0.509,0.100
1718551573386,2024-06-16T18.26.13.386,3.387,-0.210,0.529,0.138
1718551573394,2024-06-16T18.26.13.394,3.395,-0.225,0.557,0.124
1718551573405,2024-06-16T18.26.13.405,3.406,-0.220,0.604,0.062
1718551573415,2024-06-16T18.26.13.415,3.416,-0.214,0.645,0.015
1718551573425,2024-06-16T18.26.13.425,3.426,-0.188,0.652,-0.019
1718551573434,2024-06-16T18.26.13.434,3.435,-0.151,0.653,-0.086
1718551573444,2024-06-16T18.26.13.444,3.445,-0.137,0.675,-0.141
1718551573454,2024-06-16T18.26.13.454,3.455,-0.132,0.710,-0.197
1718551573465,2024-06-16T18.26.13.465,3.466,-0.148,0.752,-0.239
1718551573473,2024-06-16T18.26.13.473,3.474,-0.179,0.775,-0.280
1718551573484,2024-06-16T18.26.13.484,3.485,-0.184,0.792,-0.350
1718551573494,2024-06-16T18.26.13.494,3.495,-0.152,0.805,-0.413
1718551573503,2024-06-16T18.26.13.503,3.504,-0.155,0.811,-0.442
1718551573513,2024-06-16T18.26.13.513,3.514,-0.176,0.799,-0.479
