epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718551075139,2024-06-16T18.17.55.139,0.502,-0.550,-0.840,-0.493
1718551075149,2024-06-16T18.17.55.149,0.512,-0.525,-0.837,-0.552
1718551075160,2024-06-16T18.17.55.160,0.523,-0.550,-0.853,-0.600
1718551075170,2024-06-16T18.17.55.170,0.533,-0.618,-0.867,-0.639
1718551075179,2024-06-16T18.17.55.179,0.542,-0.665,-0.868,-0.665
1718551075189,2024-06-16T18.17.55.189,0.552,-0.692,-0.866,-0.687
1718551075199,2024-06-16T18.17.55.199,0.562,-0.721,-0.875,-0.719
1718551075209,2024-06-16T18.17.55.209,0.572,-0.746,-0.894,-0.762
1718551075218,2024-06-16T18.17.55.218,0.581,-0.788,-0.886,-0.812
1718551075228,2024-06-16T18.17.55.228,0.591,-0.829,-0.886,-0.873
1718551075239,2024-06-16T18.17.55.239,0.602,-0.857,-0.894,-0.921
1718551075249,2024-06-16T18.17.55.249,0.612,-0.851,-0.895,-0.970
1718551075258,2024-06-16T18.17.55.258,0.621,-0.856,-0.919,-1.005
1718551075268,2024-06-16T18.17.55.268,0.631,-0.865,-0.948,-1.021
1718551075278,2024-06-16T18.17.55.278,0.641,-0.850,-0.974,-1.057
1718551075288,2024-06-16T18.17.55.288,0.651,-0.917,-0.970,-1.103
1718551075297,2024-06-16T18.17.55.297,0.660,-0.980,-0.953,-1.156
1718551075307,2024-06-16T18.17.55.307,0.670,-0.969,-0.936,-1.180
1718551075318,2024-06-16T18.17.55.318,0.681,-0.959,-0.929,-1.184
1718551075328,2024-06-16T18.17.55.328,0.691,-1.004,-0.917,-1.197
1718551075337,2024-06-16T18.17.55.337,0.700,-1.007,-0.905,-1.231
1718551075347,2024-06-16T18.17.55.347,0.710,-0.916,-0.891,-1.273
1718551075357,2024-06-16T18.17.55.357,0.720,-0.801,-0.889,-1.307
1718551075368,2024-06-16T18.17.55.368,0.731,-0.724,-0.875,-1.311
1718551075376,2024-06-16T18.17.55.376,0.739,-0.731,-0.853,-1.309
1718551075387,2024-06-16T18.17.55.387,0.750,-0.740,-0.820,-1.261
1718551075397,2024-06-16T18.17.55.397,0.760,-0.713,-0.791,-1.197
1718551075406,2024-06-16T18.17.55.406,0.769,-0.638,-0.755,-1.180
1718551075416,2024-06-16T18.17.55.416,0.779,-0.553,-0.717,-1.166
1718551075426,2024-06-16T18.17.55.426,0.789,-0.523,-0.682,-1.108
1718551075436,2024-06-16T18.17.55.436,0.799,-0.550,-0.641,-1.077
1718551075445,2024-06-16T18.17.55.445,0.808,-0.532,-0.589,-1.014
1718551075455,2024-06-16T18.17.55.455,0.818,-0.530,-0.558,-0.994
1718551075466,2024-06-16T18.17.55.466,0.829,-0.527,-0.524,-0.985
1718551075476,2024-06-16T18.17.55.476,0.839,-0.505,-0.494,-0.954
1718551075485,2024-06-16T18.17.55.485,0.848,-0.446,-0.457,-0.953
1718551075495,2024-06-16T18.17.55.495,0.858,-0.396,-0.417,-0.966
1718551075505,2024-06-16T18.17.55.505,0.868,-0.378,-0.375,-0.884
1718551075515,2024-06-16T18.17.55.515,0.878,-0.365,-0.323,-0.836
1718551075524,2024-06-16T18.17.55.524,0.887,-0.346,-0.265,-0.806
1718551075535,2024-06-16T18.17.55.535,0.898,-0.323,-0.229,-0.752
1718551075545,2024-06-16T18.17.55.545,0.908,-0.320,-0.188,-0.736
1718551075555,2024-06-16T18.17.55.555,0.918,-0.290,-0.127,-0.687
1718551075564,2024-06-16T18.17.55.564,0.927,-0.244,-0.075,-0.686
1718551075574,2024-06-16T18.17.55.574,0.937,-0.216,-0.024,-0.709
1718551075584,2024-06-16T18.17.55.584,0.947,-0.209,0.033,-0.632
1718551075595,2024-06-16T18.17.55.595,0.958,-0.203,0.078,-0.593
1718551075603,2024-06-16T18.17.55.603,0.966,-0.217,0.120,-0.574
1718551075614,2024-06-16T18.17.55.614,0.977,-0.254,0.164,-0.533
1718551075624,2024-06-16T18.17.55.624,0.987,-0.284,0.213,-0.439
1718551075633,2024-06-16T18.17.55.633,0.996,-0.237,0.261,-0.341
1718551075643,2024-06-16T18.17.55.643,1.006,-0.174,0.303,-0.339
1718551075653,2024-06-16T18.17.55.653,1.016,-0.168,0.349,-0.347
1718551075663,2024-06-16T18.17.55.663,1.026,-0.146,0.375,-0.290
1718551075672,2024-06-16T18.17.55.672,1.035,-0.123,0.400,-0.308
1718551075682,2024-06-16T18.17.55.682,1.045,-0.160,0.442,-0.288
1718551075693,2024-06-16T18.17.55.693,1.056,-0.127,0.486,-0.186
1718551075703,2024-06-16T18.17.55.703,1.066,-0.132,0.533,-0.174
1718551075712,2024-06-16T18.17.55.712,1.075,-0.170,0.581,-0.097
1718551075722,2024-06-16T18.17.55.722,1.085,-0.139,0.607,0.036
1718551075732,2024-06-16T18.17.55.732,1.095,-0.114,0.633,0.136
1718551075743,2024-06-16T18.17.55.743,1.106,-0.080,0.670,0.259
1718551075751,2024-06-16T18.17.55.751,1.114,-0.022,0.677,0.313
1718551075762,2024-06-16T18.17.55.762,1.125,-0.004,0.698,0.316
1718551075772,2024-06-16T18.17.55.772,1.135,-0.011,0.723,0.309
1718551075782,2024-06-16T18.17.55.782,1.145,0.022,0.734,0.290
1718551075791,2024-06-16T18.17.55.791,1.154,0.080,0.722,0.271
1718551075801,2024-06-16T18.17.55.801,1.164,0.141,0.747,0.250
1718551075811,2024-06-16T18.17.55.811,1.174,0.138,0.776,0.248
1718551075822,2024-06-16T18.17.55.822,1.185,0.112,0.795,0.309
1718551075830,2024-06-16T18.17.55.830,1.193,0.111,0.796,0.341
1718551075841,2024-06-16T18.17.55.841,1.204,0.089,0.790,0.261
1718551075851,2024-06-16T18.17.55.851,1.214,0.076,0.802,0.125
1718551075861,2024-06-16T18.17.55.861,1.224,0.110,0.828,-0.003
1718551075870,2024-06-16T18.17.55.870,1.233,0.125,0.850,-0.149
1718551075880,2024-06-16T18.17.55.880,1.243,0.088,0.871,-0.283
1718551075890,2024-06-16T18.17.55.890,1.253,0.060,0.882,-0.320
1718551075901,2024-06-16T18.17.55.901,1.264,0.036,0.872,-0.276
1718551075910,2024-06-16T18.17.55.910,1.273,-0.042,0.856,-0.223
1718551075920,2024-06-16T18.17.55.920,1.283,-0.114,0.853,-0.187
1718551075930,2024-06-16T18.17.55.930,1.293,-0.127,0.850,-0.174
1718551075939,2024-06-16T18.17.55.939,1.302,-0.128,0.849,-0.245
1718551075949,2024-06-16T18.17.55.949,1.312,-0.124,0.872,-0.287
1718551075959,2024-06-16T18.17.55.959,1.322,-0.070,0.867,-0.291
1718551075970,2024-06-16T18.17.55.970,1.333,-0.043,0.867,-0.329
1718551075978,2024-06-16T18.17.55.978,1.341,-0.056,0.869,-0.357
1718551075989,2024-06-16T18.17.55.989,1.352,-0.076,0.868,-0.338
1718551075999,2024-06-16T18.17.55.999,1.362,-0.103,0.871,-0.350
1718551076009,2024-06-16T18.17.56.009,1.372,-0.145,0.878,-0.329
1718551076018,2024-06-16T18.17.56.018,1.381,-0.185,0.865,-0.360
1718551076028,2024-06-16T18.17.56.028,1.391,-0.222,0.873,-0.396
1718551076038,2024-06-16T18.17.56.038,1.401,-0.201,0.864,-0.381
1718551076049,2024-06-16T18.17.56.049,1.412,-0.168,0.857,-0.368
1718551076057,2024-06-16T18.17.56.057,1.420,-0.145,0.847,-0.357
1718551076068,2024-06-16T18.17.56.068,1.431,-0.104,0.833,-0.419
1718551076078,2024-06-16T18.17.56.078,1.441,-0.099,0.849,-0.480
1718551076088,2024-06-16T18.17.56.088,1.451,-0.096,0.852,-0.458
1718551076097,2024-06-16T18.17.56.097,1.460,-0.097,0.831,-0.445
1718551076107,2024-06-16T18.17.56.107,1.470,-0.146,0.818,-0.422
1718551076118,2024-06-16T18.17.56.118,1.481,-0.182,0.803,-0.409
1718551076128,2024-06-16T18.17.56.128,1.491,-0.175,0.799,-0.384
1718551076137,2024-06-16T18.17.56.137,1.500,-0.172,0.780,-0.352
1718551076147,2024-06-16T18.17.56.147,1.510,-0.178,0.751,-0.410
1718551076157,2024-06-16T18.17.56.157,1.520,-0.180,0.740,-0.475
1718551076166,2024-06-16T18.17.56.166,1.529,-0.128,0.716,-0.463
1718551076176,2024-06-16T18.17.56.176,1.539,-0.097,0.688,-0.441
1718551076186,2024-06-16T18.17.56.186,1.549,-0.101,0.666,-0.475
1718551076197,2024-06-16T18.17.56.197,1.560,-0.139,0.646,-0.553
1718551076205,2024-06-16T18.17.56.205,1.568,-0.203,0.644,-0.571
1718551076216,2024-06-16T18.17.56.216,1.579,-0.236,0.628,-0.590
1718551076226,2024-06-16T18.17.56.226,1.589,-0.261,0.602,-0.594
1718551076236,2024-06-16T18.17.56.236,1.599,-0.283,0.571,-0.567
1718551076245,2024-06-16T18.17.56.245,1.608,-0.291,0.551,-0.570
1718551076255,2024-06-16T18.17.56.255,1.618,-0.292,0.542,-0.606
1718551076265,2024-06-16T18.17.56.265,1.628,-0.241,0.531,-0.581
1718551076276,2024-06-16T18.17.56.276,1.639,-0.157,0.518,-0.514
1718551076285,2024-06-16T18.17.56.285,1.648,-0.106,0.500,-0.449
1718551076295,2024-06-16T18.17.56.295,1.658,-0.110,0.470,-0.427
1718551076305,2024-06-16T18.17.56.305,1.668,-0.147,0.445,-0.446
1718551076315,2024-06-16T18.17.56.315,1.678,-0.149,0.421,-0.420
1718551076324,2024-06-16T18.17.56.324,1.687,-0.145,0.382,-0.422
1718551076334,2024-06-16T18.17.56.334,1.697,-0.222,0.333,-0.576
1718551076345,2024-06-16T18.17.56.345,1.708,-0.290,0.294,-0.597
1718551076355,2024-06-16T18.17.56.355,1.718,-0.259,0.249,-0.504
1718551076364,2024-06-16T18.17.56.364,1.727,-0.269,0.219,-0.438
1718551076374,2024-06-16T18.17.56.374,1.737,-0.337,0.183,-0.415
1718551076384,2024-06-16T18.17.56.384,1.747,-0.352,0.133,-0.455
1718551076394,2024-06-16T18.17.56.394,1.757,-0.349,0.091,-0.565
1718551076403,2024-06-16T18.17.56.403,1.766,-0.375,0.051,-0.712
1718551076413,2024-06-16T18.17.56.413,1.776,-0.369,-0.006,-0.833
1718551076424,2024-06-16T18.17.56.424,1.787,-0.382,-0.075,-0.961
1718551076432,2024-06-16T18.17.56.432,1.795,-0.413,-0.137,-0.951
1718551076443,2024-06-16T18.17.56.443,1.806,-0.415,-0.188,-0.882
1718551076453,2024-06-16T18.17.56.453,1.816,-0.476,-0.219,-0.869
1718551076463,2024-06-16T18.17.56.463,1.826,-0.589,-0.232,-0.805
1718551076472,2024-06-16T18.17.56.472,1.835,-0.634,-0.254,-0.726
1718551076482,2024-06-16T18.17.56.482,1.845,-0.675,-0.306,-0.790
1718551076493,2024-06-16T18.17.56.493,1.856,-0.760,-0.363,-0.986
1718551076503,2024-06-16T18.17.56.503,1.866,-0.825,-0.426,-1.136
1718551076512,2024-06-16T18.17.56.512,1.875,-0.784,-0.519,-1.137
1718551076522,2024-06-16T18.17.56.522,1.885,-0.683,-0.615,-1.061
1718551076532,2024-06-16T18.17.56.532,1.895,-0.614,-0.645,-0.941
1718551076542,2024-06-16T18.17.56.542,1.905,-0.634,-0.625,-0.836
1718551076551,2024-06-16T18.17.56.551,1.914,-0.750,-0.597,-0.792
1718551076561,2024-06-16T18.17.56.561,1.924,-0.867,-0.572,-0.865
1718551076572,2024-06-16T18.17.56.572,1.935,-0.894,-0.588,-0.958
1718551076582,2024-06-16T18.17.56.582,1.945,-0.809,-0.647,-0.991
1718551076591,2024-06-16T18.17.56.591,1.954,-0.762,-0.703,-1.036
1718551076601,2024-06-16T18.17.56.601,1.964,-0.742,-0.711,-1.066
1718551076611,2024-06-16T18.17.56.611,1.974,-0.684,-0.720,-1.034
1718551076621,2024-06-16T18.17.56.621,1.984,-0.639,-0.727,-0.954
1718551076630,2024-06-16T18.17.56.630,1.993,-0.689,-0.725,-0.863
1718551076640,2024-06-16T18.17.56.640,2.003,-0.792,-0.708,-0.778
1718551076651,2024-06-16T18.17.56.651,2.014,-0.850,-0.692,-0.735
1718551076661,2024-06-16T18.17.56.661,2.024,-0.839,-0.690,-0.707
1718551076670,2024-06-16T18.17.56.670,2.033,-0.819,-0.718,-0.687
1718551076680,2024-06-16T18.17.56.680,2.043,-0.795,-0.739,-0.674
1718551076690,2024-06-16T18.17.56.690,2.053,-0.759,-0.745,-0.663
1718551076699,2024-06-16T18.17.56.699,2.062,-0.743,-0.750,-0.650
1718551076709,2024-06-16T18.17.56.709,2.072,-0.766,-0.759,-0.634
1718551076720,2024-06-16T18.17.56.720,2.083,-0.782,-0.773,-0.612
1718551076730,2024-06-16T18.17.56.730,2.093,-0.775,-0.788,-0.582
1718551076739,2024-06-16T18.17.56.739,2.102,-0.784,-0.814,-0.544
1718551076749,2024-06-16T18.17.56.749,2.112,-0.807,-0.849,-0.519
1718551076759,2024-06-16T18.17.56.759,2.122,-0.813,-0.868,-0.508
1718551076769,2024-06-16T18.17.56.769,2.132,-0.764,-0.875,-0.500
1718551076778,2024-06-16T18.17.56.778,2.141,-0.694,-0.891,-0.482
1718551076788,2024-06-16T18.17.56.788,2.151,-0.664,-0.901,-0.481
1718551076799,2024-06-16T18.17.56.799,2.162,-0.661,-0.921,-0.477
1718551076809,2024-06-16T18.17.56.809,2.172,-0.674,-0.921,-0.463
1718551076818,2024-06-16T18.17.56.818,2.181,-0.671,-0.908,-0.440
1718551076828,2024-06-16T18.17.56.828,2.191,-0.665,-0.908,-0.409
1718551076838,2024-06-16T18.17.56.838,2.201,-0.668,-0.906,-0.386
1718551076848,2024-06-16T18.17.56.848,2.211,-0.644,-0.902,-0.379
1718551076857,2024-06-16T18.17.56.857,2.220,-0.597,-0.892,-0.375
1718551076868,2024-06-16T18.17.56.868,2.231,-0.577,-0.884,-0.374
1718551076878,2024-06-16T18.17.56.878,2.241,-0.576,-0.890,-0.357
1718551076888,2024-06-16T18.17.56.888,2.251,-0.576,-0.890,-0.326
1718551076897,2024-06-16T18.17.56.897,2.260,-0.582,-0.886,-0.295
1718551076907,2024-06-16T18.17.56.907,2.270,-0.602,-0.885,-0.286
1718551076917,2024-06-16T18.17.56.917,2.280,-0.600,-0.897,-0.289
1718551076928,2024-06-16T18.17.56.928,2.291,-0.569,-0.903,-0.288
1718551076936,2024-06-16T18.17.56.936,2.299,-0.542,-0.890,-0.287
1718551076947,2024-06-16T18.17.56.947,2.310,-0.528,-0.877,-0.283
1718551076957,2024-06-16T18.17.56.957,2.320,-0.521,-0.871,-0.276
1718551076966,2024-06-16T18.17.56.966,2.329,-0.529,-0.875,-0.278
1718551076976,2024-06-16T18.17.56.976,2.339,-0.541,-0.873,-0.267
1718551076986,2024-06-16T18.17.56.986,2.349,-0.526,-0.860,-0.260
1718551076996,2024-06-16T18.17.56.996,2.359,-0.514,-0.858,-0.234
1718551077005,2024-06-16T18.17.57.005,2.368,-0.529,-0.862,-0.197
1718551077015,2024-06-16T18.17.57.015,2.378,-0.579,-0.866,-0.188
1718551077026,2024-06-16T18.17.57.026,2.389,-0.593,-0.863,-0.190
1718551077036,2024-06-16T18.17.57.036,2.399,-0.563,-0.868,-0.188
1718551077045,2024-06-16T18.17.57.045,2.408,-0.531,-0.872,-0.188
1718551077055,2024-06-16T18.17.57.055,2.418,-0.502,-0.878,-0.190
1718551077065,2024-06-16T18.17.57.065,2.428,-0.465,-0.870,-0.166
1718551077076,2024-06-16T18.17.57.076,2.439,-0.471,-0.879,-0.144
1718551077084,2024-06-16T18.17.57.084,2.447,-0.538,-0.898,-0.132
1718551077095,2024-06-16T18.17.57.095,2.458,-0.585,-0.903,-0.103
1718551077105,2024-06-16T18.17.57.105,2.468,-0.582,-0.913,-0.075
1718551077115,2024-06-16T18.17.57.115,2.478,-0.519,-0.919,-0.064
1718551077124,2024-06-16T18.17.57.124,2.487,-0.443,-0.920,-0.060
1718551077134,2024-06-16T18.17.57.134,2.497,-0.416,-0.909,-0.068
1718551077144,2024-06-16T18.17.57.144,2.507,-0.411,-0.893,-0.075
1718551077155,2024-06-16T18.17.57.155,2.518,-0.409,-0.880,-0.063
1718551077165,2024-06-16T18.17.57.165,2.528,-0.429,-0.885,-0.055
1718551077174,2024-06-16T18.17.57.174,2.537,-0.491,-0.895,-0.072
1718551077184,2024-06-16T18.17.57.184,2.547,-0.489,-0.893,-0.067
1718551077194,2024-06-16T18.17.57.194,2.557,-0.442,-0.902,-0.059
1718551077203,2024-06-16T18.17.57.203,2.566,-0.417,-0.921,-0.045
1718551077213,2024-06-16T18.17.57.213,2.576,-0.395,-0.923,-0.023
1718551077223,2024-06-16T18.17.57.223,2.586,-0.387,-0.923,-0.027
1718551077232,2024-06-16T18.17.57.232,2.595,-0.393,-0.924,-0.060
1718551077243,2024-06-16T18.17.57.243,2.606,-0.380,-0.912,-0.087
1718551077253,2024-06-16T18.17.57.253,2.616,-0.371,-0.904,-0.113
1718551077263,2024-06-16T18.17.57.263,2.626,-0.371,-0.901,-0.119
1718551077272,2024-06-16T18.17.57.272,2.635,-0.370,-0.892,-0.108
1718551077282,2024-06-16T18.17.57.282,2.645,-0.382,-0.882,-0.094
1718551077292,2024-06-16T18.17.57.292,2.655,-0.394,-0.884,-0.083
1718551077303,2024-06-16T18.17.57.303,2.666,-0.396,-0.886,-0.063
1718551077311,2024-06-16T18.17.57.311,2.674,-0.380,-0.885,-0.056
1718551077322,2024-06-16T18.17.57.322,2.685,-0.403,-0.892,-0.064
1718551077332,2024-06-16T18.17.57.332,2.695,-0.432,-0.892,-0.088
1718551077342,2024-06-16T18.17.57.342,2.705,-0.430,-0.896,-0.135
1718551077351,2024-06-16T18.17.57.351,2.714,-0.438,-0.903,-0.189
1718551077361,2024-06-16T18.17.57.361,2.724,-0.437,-0.904,-0.235
1718551077371,2024-06-16T18.17.57.371,2.734,-0.423,-0.900,-0.270
1718551077382,2024-06-16T18.17.57.382,2.745,-0.452,-0.902,-0.309
1718551077390,2024-06-16T18.17.57.390,2.753,-0.519,-0.908,-0.356
1718551077401,2024-06-16T18.17.57.401,2.764,-0.559,-0.896,-0.388
1718551077411,2024-06-16T18.17.57.411,2.774,-0.573,-0.883,-0.405
1718551077421,2024-06-16T18.17.57.421,2.784,-0.612,-0.884,-0.427
1718551077430,2024-06-16T18.17.57.430,2.793,-0.665,-0.883,-0.470
1718551077440,2024-06-16T18.17.57.440,2.803,-0.699,-0.870,-0.507
1718551077451,2024-06-16T18.17.57.451,2.814,-0.721,-0.863,-0.546
1718551077461,2024-06-16T18.17.57.461,2.824,-0.795,-0.864,-0.612
1718551077470,2024-06-16T18.17.57.470,2.833,-0.877,-0.868,-0.685
1718551077480,2024-06-16T18.17.57.480,2.843,-0.887,-0.871,-0.777
1718551077490,2024-06-16T18.17.57.490,2.853,-0.886,-0.874,-0.872
1718551077499,2024-06-16T18.17.57.499,2.862,-0.931,-0.895,-0.934
1718551077509,2024-06-16T18.17.57.509,2.872,-0.983,-0.930,-0.958
1718551077519,2024-06-16T18.17.57.519,2.882,-1.025,-0.954,-0.968
1718551077530,2024-06-16T18.17.57.530,2.893,-1.044,-0.971,-0.948
1718551077538,2024-06-16T18.17.57.538,2.901,-1.050,-0.989,-0.910
1718551077549,2024-06-16T18.17.57.549,2.912,-1.048,-1.000,-0.892
1718551077559,2024-06-16T18.17.57.559,2.922,-1.012,-0.983,-0.883
1718551077569,2024-06-16T18.17.57.569,2.932,-1.000,-0.962,-0.916
1718551077578,2024-06-16T18.17.57.578,2.941,-1.026,-0.940,-0.941
1718551077588,2024-06-16T18.17.57.588,2.951,-1.039,-0.935,-0.965
1718551077598,2024-06-16T18.17.57.598,2.961,-1.049,-0.934,-0.946
1718551077609,2024-06-16T18.17.57.609,2.972,-0.989,-0.931,-0.886
1718551077618,2024-06-16T18.17.57.618,2.981,-0.906,-0.919,-0.834
1718551077628,2024-06-16T18.17.57.628,2.991,-0.864,-0.867,-0.811
1718551077638,2024-06-16T18.17.57.638,3.001,-0.854,-0.813,-0.818
1718551077648,2024-06-16T18.17.57.648,3.011,-0.837,-0.798,-0.856
1718551077657,2024-06-16T18.17.57.657,3.020,-0.804,-0.796,-0.905
1718551077667,2024-06-16T18.17.57.667,3.030,-0.787,-0.787,-0.915
1718551077678,2024-06-16T18.17.57.678,3.041,-0.771,-0.773,-0.899
1718551077688,2024-06-16T18.17.57.688,3.051,-0.751,-0.762,-0.896
1718551077697,2024-06-16T18.17.57.697,3.060,-0.750,-0.727,-0.896
1718551077707,2024-06-16T18.17.57.707,3.070,-0.764,-0.672,-0.896
1718551077717,2024-06-16T18.17.57.717,3.080,-0.781,-0.619,-0.913
1718551077727,2024-06-16T18.17.57.727,3.090,-0.818,-0.588,-0.935
1718551077736,2024-06-16T18.17.57.736,3.099,-0.851,-0.570,-0.936
1718551077746,2024-06-16T18.17.57.746,3.109,-0.842,-0.550,-0.870
1718551077757,2024-06-16T18.17.57.757,3.120,-0.825,-0.519,-0.808
1718551077765,2024-06-16T18.17.57.765,3.128,-0.797,-0.438,-0.812
1718551077776,2024-06-16T18.17.57.776,3.139,-0.704,-0.372,-0.845
1718551077786,2024-06-16T18.17.57.786,3.149,-0.602,-0.339,-0.867
1718551077796,2024-06-16T18.17.57.796,3.159,-0.562,-0.315,-0.880
1718551077805,2024-06-16T18.17.57.805,3.168,-0.577,-0.281,-0.841
1718551077815,2024-06-16T18.17.57.815,3.178,-0.599,-0.234,-0.804
1718551077826,2024-06-16T18.17.57.826,3.189,-0.622,-0.153,-0.759
1718551077836,2024-06-16T18.17.57.836,3.199,-0.609,-0.097,-0.693
1718551077845,2024-06-16T18.17.57.845,3.208,-0.541,-0.063,-0.671
1718551077855,2024-06-16T18.17.57.855,3.218,-0.517,0.003,-0.652
1718551077865,2024-06-16T18.17.57.865,3.228,-0.480,0.030,-0.621
1718551077875,2024-06-16T18.17.57.875,3.238,-0.420,0.051,-0.592
1718551077884,2024-06-16T18.17.57.884,3.247,-0.368,0.095,-0.567
1718551077894,2024-06-16T18.17.57.894,3.257,-0.343,0.144,-0.514
1718551077905,2024-06-16T18.17.57.905,3.268,-0.321,0.180,-0.448
1718551077915,2024-06-16T18.17.57.915,3.278,-0.286,0.213,-0.443
1718551077924,2024-06-16T18.17.57.924,3.287,-0.261,0.268,-0.424
1718551077934,2024-06-16T18.17.57.934,3.297,-0.216,0.310,-0.383
1718551077944,2024-06-16T18.17.57.944,3.307,-0.164,0.339,-0.321
1718551077954,2024-06-16T18.17.57.954,3.317,-0.191,0.377,-0.246
1718551077963,2024-06-16T18.17.57.963,3.326,-0.223,0.401,-0.142
1718551077973,2024-06-16T18.17.57.973,3.336,-0.210,0.437,-0.094
1718551077984,2024-06-16T18.17.57.984,3.347,-0.160,0.488,-0.085
1718551077994,2024-06-16T18.17.57.994,3.357,-0.128,0.533,-0.111
1718551078003,2024-06-16T18.17.58.003,3.366,-0.091,0.562,-0.064
1718551078013,2024-06-16T18.17.58.013,3.376,-0.044,0.601,0.022
1718551078023,2024-06-16T18.17.58.023,3.386,-0.022,0.625,0.114
1718551078032,2024-06-16T18.17.58.032,3.395,-0.015,0.657,0.185
1718551078042,2024-06-16T18.17.58.042,3.405,0.047,0.682,0.239
1718551078053,2024-06-16T18.17.58.053,3.416,0.134,0.687,0.293
1718551078063,2024-06-16T18.17.58.063,3.426,0.151,0.699,0.341
1718551078072,2024-06-16T18.17.58.072,3.435,0.104,0.726,0.348
1718551078082,2024-06-16T18.17.58.082,3.445,0.086,0.753,0.327
1718551078092,2024-06-16T18.17.58.092,3.455,0.107,0.763,0.288
