epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718551841776,2024-06-16T18.30.41.776,0.394,-0.037,0.105,0.383
1718551841786,2024-06-16T18.30.41.786,0.404,-0.188,0.028,0.248
1718551841797,2024-06-16T18.30.41.797,0.415,-0.282,-0.011,0.133
1718551841807,2024-06-16T18.30.41.807,0.425,-0.297,-0.037,-0.036
1718551841816,2024-06-16T18.30.41.816,0.434,-0.228,-0.039,-0.288
1718551841826,2024-06-16T18.30.41.826,0.444,-0.175,-0.037,-0.447
1718551841836,2024-06-16T18.30.41.836,0.454,-0.158,-0.093,-0.464
1718551841846,2024-06-16T18.30.41.846,0.464,-0.238,-0.170,-0.564
1718551841855,2024-06-16T18.30.41.855,0.473,-0.492,-0.235,-0.615
1718551841865,2024-06-16T18.30.41.865,0.483,-0.725,-0.320,-0.666
1718551841876,2024-06-16T18.30.41.876,0.494,-0.736,-0.328,-0.852
1718551841886,2024-06-16T18.30.41.886,0.504,-0.585,-0.259,-1.205
1718551841895,2024-06-16T18.30.41.895,0.513,-0.759,-0.196,-1.236
1718551841905,2024-06-16T18.30.41.905,0.523,-0.876,-0.218,-1.101
1718551841915,2024-06-16T18.30.41.915,0.533,-0.706,-0.298,-1.072
1718551841925,2024-06-16T18.30.41.925,0.543,-0.575,-0.397,-1.210
1718551841934,2024-06-16T18.30.41.934,0.552,-0.619,-0.519,-1.073
1718551841945,2024-06-16T18.30.41.945,0.563,-0.842,-0.627,-0.887
1718551841955,2024-06-16T18.30.41.955,0.573,-1.238,-0.615,-0.898
1718551841964,2024-06-16T18.30.41.964,0.582,-1.309,-0.536,-1.050
1718551841974,2024-06-16T18.30.41.974,0.592,-1.132,-0.485,-1.109
1718551841984,2024-06-16T18.30.41.984,0.602,-1.008,-0.518,-1.173
1718551841994,2024-06-16T18.30.41.994,0.612,-0.911,-0.615,-1.269
1718551842003,2024-06-16T18.30.42.003,0.621,-0.756,-0.766,-1.179
1718551842013,2024-06-16T18.30.42.013,0.631,-0.748,-0.927,-1.128
1718551842024,2024-06-16T18.30.42.024,0.642,-1.000,-0.915,-1.128
1718551842034,2024-06-16T18.30.42.034,0.652,-1.131,-0.817,-1.001
1718551842043,2024-06-16T18.30.42.043,0.661,-1.129,-0.728,-0.905
1718551842053,2024-06-16T18.30.42.053,0.671,-1.146,-0.671,-0.965
1718551842063,2024-06-16T18.30.42.063,0.681,-1.147,-0.727,-0.933
1718551842073,2024-06-16T18.30.42.073,0.691,-1.019,-0.822,-0.842
1718551842082,2024-06-16T18.30.42.082,0.700,-0.894,-0.840,-0.831
1718551842092,2024-06-16T18.30.42.092,0.710,-0.833,-0.831,-0.838
1718551842103,2024-06-16T18.30.42.103,0.721,-0.813,-0.847,-0.809
1718551842113,2024-06-16T18.30.42.113,0.731,-0.824,-0.868,-0.763
1718551842122,2024-06-16T18.30.42.122,0.740,-0.897,-0.884,-0.724
1718551842132,2024-06-16T18.30.42.132,0.750,-0.948,-0.903,-0.669
1718551842142,2024-06-16T18.30.42.142,0.760,-0.923,-0.917,-0.614
1718551842153,2024-06-16T18.30.42.153,0.771,-0.911,-0.906,-0.560
1718551842161,2024-06-16T18.30.42.161,0.779,-0.934,-0.905,-0.512
1718551842172,2024-06-16T18.30.42.172,0.790,-0.926,-0.918,-0.479
1718551842182,2024-06-16T18.30.42.182,0.800,-0.898,-0.916,-0.462
1718551842191,2024-06-16T18.30.42.191,0.809,-0.883,-0.913,-0.455
1718551842201,2024-06-16T18.30.42.201,0.819,-0.868,-0.929,-0.449
1718551842211,2024-06-16T18.30.42.211,0.829,-0.804,-0.949,-0.431
1718551842221,2024-06-16T18.30.42.221,0.839,-0.777,-0.936,-0.415
1718551842230,2024-06-16T18.30.42.230,0.848,-0.792,-0.921,-0.386
1718551842240,2024-06-16T18.30.42.240,0.858,-0.772,-0.935,-0.348
1718551842251,2024-06-16T18.30.42.251,0.869,-0.753,-0.945,-0.321
1718551842261,2024-06-16T18.30.42.261,0.879,-0.767,-0.936,-0.312
1718551842270,2024-06-16T18.30.42.270,0.888,-0.783,-0.925,-0.323
1718551842280,2024-06-16T18.30.42.280,0.898,-0.762,-0.919,-0.313
1718551842290,2024-06-16T18.30.42.290,0.908,-0.750,-0.914,-0.287
1718551842300,2024-06-16T18.30.42.300,0.918,-0.751,-0.911,-0.249
1718551842309,2024-06-16T18.30.42.309,0.927,-0.697,-0.912,-0.188
1718551842320,2024-06-16T18.30.42.320,0.938,-0.646,-0.905,-0.146
1718551842330,2024-06-16T18.30.42.330,0.948,-0.632,-0.894,-0.122
1718551842340,2024-06-16T18.30.42.340,0.958,-0.643,-0.898,-0.119
1718551842349,2024-06-16T18.30.42.349,0.967,-0.678,-0.894,-0.139
1718551842359,2024-06-16T18.30.42.359,0.977,-0.665,-0.878,-0.142
1718551842369,2024-06-16T18.30.42.369,0.987,-0.594,-0.870,-0.122
1718551842380,2024-06-16T18.30.42.380,0.998,-0.559,-0.875,-0.099
1718551842388,2024-06-16T18.30.42.388,1.006,-0.561,-0.870,-0.050
1718551842399,2024-06-16T18.30.42.399,1.017,-0.578,-0.858,-0.010
1718551842409,2024-06-16T18.30.42.409,1.027,-0.595,-0.855,0.000
1718551842418,2024-06-16T18.30.42.418,1.036,-0.591,-0.858,-0.021
1718551842428,2024-06-16T18.30.42.428,1.046,-0.563,-0.860,-0.064
1718551842438,2024-06-16T18.30.42.438,1.056,-0.548,-0.857,-0.102
1718551842448,2024-06-16T18.30.42.448,1.066,-0.529,-0.849,-0.114
1718551842457,2024-06-16T18.30.42.457,1.075,-0.499,-0.849,-0.111
1718551842467,2024-06-16T18.30.42.467,1.085,-0.484,-0.858,-0.062
1718551842478,2024-06-16T18.30.42.478,1.096,-0.486,-0.880,0.018
1718551842488,2024-06-16T18.30.42.488,1.106,-0.515,-0.898,0.042
1718551842497,2024-06-16T18.30.42.497,1.115,-0.495,-0.905,0.029
1718551842507,2024-06-16T18.30.42.507,1.125,-0.441,-0.925,0.022
1718551842517,2024-06-16T18.30.42.517,1.135,-0.400,-0.950,0.007
1718551842528,2024-06-16T18.30.42.528,1.146,-0.375,-0.962,0.010
1718551842536,2024-06-16T18.30.42.536,1.154,-0.380,-0.958,0.007
1718551842547,2024-06-16T18.30.42.547,1.165,-0.396,-0.958,-0.000
1718551842557,2024-06-16T18.30.42.557,1.175,-0.419,-0.947,0.003
1718551842567,2024-06-16T18.30.42.567,1.185,-0.408,-0.919,0.027
1718551842576,2024-06-16T18.30.42.576,1.194,-0.382,-0.906,0.050
1718551842586,2024-06-16T18.30.42.586,1.204,-0.393,-0.903,0.031
1718551842596,2024-06-16T18.30.42.596,1.214,-0.400,-0.891,-0.003
1718551842607,2024-06-16T18.30.42.607,1.225,-0.394,-0.885,-0.018
1718551842615,2024-06-16T18.30.42.615,1.233,-0.402,-0.887,0.006
1718551842626,2024-06-16T18.30.42.626,1.244,-0.417,-0.902,0.040
1718551842636,2024-06-16T18.30.42.636,1.254,-0.432,-0.898,0.047
1718551842646,2024-06-16T18.30.42.646,1.264,-0.431,-0.881,0.054
1718551842655,2024-06-16T18.30.42.655,1.273,-0.410,-0.894,0.060
1718551842665,2024-06-16T18.30.42.665,1.283,-0.417,-0.912,0.046
1718551842675,2024-06-16T18.30.42.675,1.293,-0.413,-0.910,0.024
1718551842684,2024-06-16T18.30.42.684,1.302,-0.455,-0.890,-0.014
1718551842695,2024-06-16T18.30.42.695,1.313,-0.518,-0.868,-0.076
1718551842705,2024-06-16T18.30.42.705,1.323,-0.545,-0.840,-0.118
1718551842715,2024-06-16T18.30.42.715,1.333,-0.546,-0.826,-0.092
1718551842724,2024-06-16T18.30.42.724,1.342,-0.612,-0.833,-0.017
1718551842734,2024-06-16T18.30.42.734,1.352,-0.716,-0.845,0.025
1718551842744,2024-06-16T18.30.42.744,1.362,-0.655,-0.862,0.030
1718551842755,2024-06-16T18.30.42.755,1.373,-0.589,-0.901,-0.029
1718551842763,2024-06-16T18.30.42.763,1.381,-0.645,-0.944,-0.153
1718551842774,2024-06-16T18.30.42.774,1.392,-0.698,-0.943,-0.290
1718551842784,2024-06-16T18.30.42.784,1.402,-0.750,-0.919,-0.470
1718551842794,2024-06-16T18.30.42.794,1.412,-0.806,-0.896,-0.659
1718551842803,2024-06-16T18.30.42.803,1.421,-0.857,-0.895,-0.769
1718551842813,2024-06-16T18.30.42.813,1.431,-0.940,-0.930,-0.813
1718551842823,2024-06-16T18.30.42.823,1.441,-1.065,-0.988,-0.855
1718551842834,2024-06-16T18.30.42.834,1.452,-1.179,-1.043,-0.909
1718551842842,2024-06-16T18.30.42.842,1.460,-1.267,-1.083,-0.978
1718551842853,2024-06-16T18.30.42.853,1.471,-1.293,-1.137,-1.070
1718551842863,2024-06-16T18.30.42.863,1.481,-1.302,-1.236,-1.165
1718551842873,2024-06-16T18.30.42.873,1.491,-1.298,-1.377,-1.259
1718551842882,2024-06-16T18.30.42.882,1.500,-1.266,-1.542,-1.342
1718551842892,2024-06-16T18.30.42.892,1.510,-1.264,-1.697,-1.393
1718551842903,2024-06-16T18.30.42.903,1.521,-1.316,-1.772,-1.541
1718551842911,2024-06-16T18.30.42.911,1.529,-1.417,-1.761,-1.716
1718551842922,2024-06-16T18.30.42.922,1.540,-1.576,-1.712,-1.749
1718551842932,2024-06-16T18.30.42.932,1.550,-1.734,-1.673,-1.699
1718551842942,2024-06-16T18.30.42.942,1.560,-1.735,-1.607,-1.608
1718551842951,2024-06-16T18.30.42.951,1.569,-1.538,-1.544,-1.521
1718551842961,2024-06-16T18.30.42.961,1.579,-1.294,-1.483,-1.488
1718551842971,2024-06-16T18.30.42.971,1.589,-1.121,-1.389,-1.465
1718551842982,2024-06-16T18.30.42.982,1.600,-1.040,-1.313,-1.470
1718551842990,2024-06-16T18.30.42.990,1.608,-0.958,-1.263,-1.475
1718551843001,2024-06-16T18.30.43.001,1.619,-0.915,-1.206,-1.433
1718551843011,2024-06-16T18.30.43.011,1.629,-0.882,-1.130,-1.368
1718551843021,2024-06-16T18.30.43.021,1.639,-0.839,-1.064,-1.204
1718551843030,2024-06-16T18.30.43.030,1.648,-0.824,-1.033,-1.017
1718551843040,2024-06-16T18.30.43.040,1.658,-0.754,-1.011,-0.820
1718551843050,2024-06-16T18.30.43.050,1.668,-0.639,-1.038,-0.637
1718551843061,2024-06-16T18.30.43.061,1.679,-0.446,-1.063,-0.525
1718551843070,2024-06-16T18.30.43.070,1.688,-0.207,-1.067,-0.456
1718551843080,2024-06-16T18.30.43.080,1.698,-0.015,-1.067,-0.351
1718551843090,2024-06-16T18.30.43.090,1.708,0.022,-1.025,-0.293
1718551843100,2024-06-16T18.30.43.100,1.718,-0.116,-0.899,-0.192
1718551843109,2024-06-16T18.30.43.109,1.727,-0.191,-0.765,-0.045
1718551843119,2024-06-16T18.30.43.119,1.737,-0.270,-0.633,0.198
1718551843130,2024-06-16T18.30.43.130,1.748,-0.352,-0.448,0.508
1718551843140,2024-06-16T18.30.43.140,1.758,-0.335,-0.239,0.688
1718551843149,2024-06-16T18.30.43.149,1.767,-0.239,-0.072,0.689
1718551843159,2024-06-16T18.30.43.159,1.777,-0.058,-0.049,0.825
1718551843169,2024-06-16T18.30.43.169,1.787,0.265,-0.075,1.009
1718551843178,2024-06-16T18.30.43.178,1.796,0.617,0.030,1.105
1718551843188,2024-06-16T18.30.43.188,1.806,0.768,0.204,1.051
1718551843198,2024-06-16T18.30.43.198,1.816,0.610,0.317,0.892
1718551843209,2024-06-16T18.30.43.209,1.827,0.364,0.374,0.760
1718551843217,2024-06-16T18.30.43.217,1.835,0.198,0.455,0.683
1718551843228,2024-06-16T18.30.43.228,1.846,0.082,0.552,0.585
1718551843238,2024-06-16T18.30.43.238,1.856,0.003,0.600,0.497
1718551843248,2024-06-16T18.30.43.248,1.866,-0.064,0.604,0.377
1718551843257,2024-06-16T18.30.43.257,1.875,-0.117,0.645,0.241
1718551843267,2024-06-16T18.30.43.267,1.885,-0.183,0.729,0.087
1718551843278,2024-06-16T18.30.43.278,1.896,-0.208,0.785,0.009
1718551843288,2024-06-16T18.30.43.288,1.906,-0.146,0.781,0.066
1718551843297,2024-06-16T18.30.43.297,1.915,-0.037,0.769,0.122
1718551843307,2024-06-16T18.30.43.307,1.925,-0.013,0.785,0.240
1718551843317,2024-06-16T18.30.43.317,1.935,-0.000,0.756,0.387
1718551843327,2024-06-16T18.30.43.327,1.945,0.048,0.698,0.490
1718551843336,2024-06-16T18.30.43.336,1.954,0.086,0.634,0.572
1718551843346,2024-06-16T18.30.43.346,1.964,0.101,0.558,0.645
1718551843357,2024-06-16T18.30.43.357,1.975,0.093,0.473,0.655
1718551843367,2024-06-16T18.30.43.367,1.985,0.061,0.396,0.543
1718551843376,2024-06-16T18.30.43.376,1.994,0.039,0.343,0.448
1718551843386,2024-06-16T18.30.43.386,2.004,0.009,0.270,0.399
1718551843396,2024-06-16T18.30.43.396,2.014,-0.055,0.155,0.349
1718551843405,2024-06-16T18.30.43.405,2.023,-0.180,0.029,0.226
1718551843415,2024-06-16T18.30.43.415,2.033,-0.296,-0.033,0.071
1718551843425,2024-06-16T18.30.43.425,2.043,-0.340,-0.051,-0.020
1718551843436,2024-06-16T18.30.43.436,2.054,-0.306,-0.090,-0.041
1718551843445,2024-06-16T18.30.43.445,2.063,-0.314,-0.150,-0.082
1718551843455,2024-06-16T18.30.43.455,2.073,-0.357,-0.214,-0.244
1718551843465,2024-06-16T18.30.43.465,2.083,-0.347,-0.236,-0.632
1718551843475,2024-06-16T18.30.43.475,2.093,-0.390,-0.255,-0.747
1718551843484,2024-06-16T18.30.43.484,2.102,-0.479,-0.377,-0.635
1718551843494,2024-06-16T18.30.43.494,2.112,-0.587,-0.475,-0.658
1718551843505,2024-06-16T18.30.43.505,2.123,-0.701,-0.541,-0.789
1718551843515,2024-06-16T18.30.43.515,2.133,-0.868,-0.640,-0.858
1718551843524,2024-06-16T18.30.43.524,2.142,-0.996,-0.744,-0.897
1718551843534,2024-06-16T18.30.43.534,2.152,-1.060,-0.810,-1.016
1718551843544,2024-06-16T18.30.43.544,2.162,-1.063,-0.885,-1.021
1718551843554,2024-06-16T18.30.43.554,2.172,-1.071,-0.993,-0.983
1718551843563,2024-06-16T18.30.43.563,2.181,-1.155,-1.028,-1.047
1718551843573,2024-06-16T18.30.43.573,2.191,-1.233,-0.998,-1.131
1718551843584,2024-06-16T18.30.43.584,2.202,-1.139,-0.981,-1.110
1718551843594,2024-06-16T18.30.43.594,2.212,-1.009,-0.965,-1.128
1718551843603,2024-06-16T18.30.43.603,2.221,-1.066,-0.890,-1.042
1718551843613,2024-06-16T18.30.43.613,2.231,-1.060,-0.831,-0.827
1718551843623,2024-06-16T18.30.43.623,2.241,-0.931,-0.826,-0.702
1718551843634,2024-06-16T18.30.43.634,2.252,-0.874,-0.868,-0.752
1718551843642,2024-06-16T18.30.43.642,2.260,-0.897,-1.015,-0.865
1718551843653,2024-06-16T18.30.43.653,2.271,-0.925,-1.215,-0.967
1718551843663,2024-06-16T18.30.43.663,2.281,-0.902,-1.353,-0.909
1718551843672,2024-06-16T18.30.43.672,2.290,-0.986,-1.347,-0.806
1718551843682,2024-06-16T18.30.43.682,2.300,-1.218,-1.141,-0.672
1718551843692,2024-06-16T18.30.43.692,2.310,-1.372,-0.954,-0.558
1718551843702,2024-06-16T18.30.43.702,2.320,-1.393,-0.911,-0.538
1718551843711,2024-06-16T18.30.43.711,2.329,-1.311,-0.992,-0.545
1718551843721,2024-06-16T18.30.43.721,2.339,-1.105,-1.099,-0.524
1718551843732,2024-06-16T18.30.43.732,2.350,-0.882,-1.171,-0.527
1718551843742,2024-06-16T18.30.43.742,2.360,-0.776,-1.184,-0.595
1718551843751,2024-06-16T18.30.43.751,2.369,-0.767,-1.111,-0.659
1718551843761,2024-06-16T18.30.43.761,2.379,-0.781,-1.021,-0.609
1718551843771,2024-06-16T18.30.43.771,2.389,-0.906,-0.968,-0.540
1718551843781,2024-06-16T18.30.43.781,2.399,-1.022,-0.942,-0.480
1718551843792,2024-06-16T18.30.43.792,2.410,-1.005,-0.921,-0.381
1718551843800,2024-06-16T18.30.43.800,2.418,-0.967,-0.898,-0.308
1718551843811,2024-06-16T18.30.43.811,2.429,-0.970,-0.885,-0.296
1718551843821,2024-06-16T18.30.43.821,2.439,-0.909,-0.901,-0.312
1718551843830,2024-06-16T18.30.43.830,2.448,-0.818,-0.910,-0.326
1718551843840,2024-06-16T18.30.43.840,2.458,-0.788,-0.897,-0.338
1718551843850,2024-06-16T18.30.43.850,2.468,-0.760,-0.888,-0.328
1718551843861,2024-06-16T18.30.43.861,2.479,-0.720,-0.889,-0.276
1718551843869,2024-06-16T18.30.43.869,2.487,-0.672,-0.887,-0.232
1718551843880,2024-06-16T18.30.43.880,2.498,-0.696,-0.872,-0.218
1718551843890,2024-06-16T18.30.43.890,2.508,-0.713,-0.852,-0.188
1718551843899,2024-06-16T18.30.43.899,2.517,-0.730,-0.831,-0.157
1718551843909,2024-06-16T18.30.43.909,2.527,-0.746,-0.819,-0.142
1718551843919,2024-06-16T18.30.43.919,2.537,-0.697,-0.818,-0.137
1718551843929,2024-06-16T18.30.43.929,2.547,-0.640,-0.823,-0.141
1718551843938,2024-06-16T18.30.43.938,2.556,-0.607,-0.834,-0.147
1718551843948,2024-06-16T18.30.43.948,2.566,-0.563,-0.855,-0.143
1718551843959,2024-06-16T18.30.43.959,2.577,-0.561,-0.881,-0.126
1718551843969,2024-06-16T18.30.43.969,2.587,-0.562,-0.908,-0.080
1718551843978,2024-06-16T18.30.43.978,2.596,-0.539,-0.918,-0.034
1718551843988,2024-06-16T18.30.43.988,2.606,-0.532,-0.902,-0.011
1718551843998,2024-06-16T18.30.43.998,2.616,-0.532,-0.882,-0.018
1718551844009,2024-06-16T18.30.44.009,2.627,-0.533,-0.864,-0.029
1718551844017,2024-06-16T18.30.44.017,2.635,-0.514,-0.861,-0.025
1718551844028,2024-06-16T18.30.44.028,2.646,-0.511,-0.866,-0.012
1718551844038,2024-06-16T18.30.44.038,2.656,-0.524,-0.869,0.019
1718551844048,2024-06-16T18.30.44.048,2.666,-0.550,-0.858,0.039
1718551844057,2024-06-16T18.30.44.057,2.675,-0.470,-0.849,0.083
1718551844067,2024-06-16T18.30.44.067,2.685,-0.399,-0.881,0.128
1718551844077,2024-06-16T18.30.44.077,2.695,-0.394,-0.926,0.117
1718551844088,2024-06-16T18.30.44.088,2.706,-0.357,-0.959,0.091
1718551844096,2024-06-16T18.30.44.096,2.714,-0.336,-0.965,0.104
1718551844107,2024-06-16T18.30.44.107,2.725,-0.334,-0.970,0.115
1718551844117,2024-06-16T18.30.44.117,2.735,-0.320,-0.972,0.118
1718551844127,2024-06-16T18.30.44.127,2.745,-0.348,-0.949,0.105
1718551844136,2024-06-16T18.30.44.136,2.754,-0.384,-0.922,0.090
1718551844146,2024-06-16T18.30.44.146,2.764,-0.434,-0.894,0.074
1718551844156,2024-06-16T18.30.44.156,2.774,-0.467,-0.868,0.078
1718551844165,2024-06-16T18.30.44.165,2.783,-0.438,-0.857,0.095
1718551844175,2024-06-16T18.30.44.175,2.793,-0.404,-0.865,0.103
1718551844186,2024-06-16T18.30.44.186,2.804,-0.398,-0.881,0.095
1718551844196,2024-06-16T18.30.44.196,2.814,-0.438,-0.895,0.086
1718551844205,2024-06-16T18.30.44.205,2.823,-0.472,-0.911,0.083
1718551844215,2024-06-16T18.30.44.215,2.833,-0.480,-0.922,0.059
1718551844225,2024-06-16T18.30.44.225,2.843,-0.461,-0.927,0.053
1718551844236,2024-06-16T18.30.44.236,2.854,-0.450,-0.917,0.063
1718551844244,2024-06-16T18.30.44.244,2.862,-0.435,-0.905,0.072
1718551844255,2024-06-16T18.30.44.255,2.873,-0.452,-0.904,0.077
1718551844265,2024-06-16T18.30.44.265,2.883,-0.471,-0.898,0.086
1718551844275,2024-06-16T18.30.44.275,2.893,-0.488,-0.894,0.083
1718551844284,2024-06-16T18.30.44.284,2.902,-0.498,-0.895,0.067
1718551844294,2024-06-16T18.30.44.294,2.912,-0.518,-0.894,0.047
1718551844304,2024-06-16T18.30.44.304,2.922,-0.505,-0.881,0.056
1718551844315,2024-06-16T18.30.44.315,2.933,-0.456,-0.888,0.077
1718551844323,2024-06-16T18.30.44.323,2.941,-0.432,-0.900,0.079
1718551844334,2024-06-16T18.30.44.334,2.952,-0.420,-0.911,0.081
1718551844344,2024-06-16T18.30.44.344,2.962,-0.419,-0.926,0.090
1718551844354,2024-06-16T18.30.44.354,2.972,-0.443,-0.928,0.085
1718551844363,2024-06-16T18.30.44.363,2.981,-0.471,-0.906,0.068
1718551844373,2024-06-16T18.30.44.373,2.991,-0.494,-0.889,0.026
1718551844384,2024-06-16T18.30.44.384,3.002,-0.515,-0.880,-0.021
1718551844392,2024-06-16T18.30.44.392,3.010,-0.538,-0.875,-0.078
1718551844403,2024-06-16T18.30.44.403,3.021,-0.579,-0.867,-0.159
1718551844413,2024-06-16T18.30.44.413,3.031,-0.609,-0.867,-0.269
1718551844423,2024-06-16T18.30.44.423,3.041,-0.625,-0.858,-0.388
1718551844432,2024-06-16T18.30.44.432,3.050,-0.660,-0.841,-0.503
1718551844442,2024-06-16T18.30.44.442,3.060,-0.731,-0.832,-0.612
1718551844452,2024-06-16T18.30.44.452,3.070,-0.799,-0.849,-0.688
1718551844463,2024-06-16T18.30.44.463,3.081,-0.852,-0.884,-0.736
1718551844471,2024-06-16T18.30.44.471,3.089,-0.922,-0.932,-0.769
1718551844482,2024-06-16T18.30.44.482,3.100,-0.995,-0.981,-0.832
1718551844492,2024-06-16T18.30.44.492,3.110,-1.044,-1.020,-0.920
1718551844502,2024-06-16T18.30.44.502,3.120,-1.081,-1.059,-0.985
1718551844511,2024-06-16T18.30.44.511,3.129,-1.122,-1.130,-1.009
1718551844521,2024-06-16T18.30.44.521,3.139,-1.153,-1.214,-0.979
1718551844531,2024-06-16T18.30.44.531,3.149,-1.159,-1.274,-0.973
1718551844542,2024-06-16T18.30.44.542,3.160,-1.161,-1.303,-1.040
1718551844550,2024-06-16T18.30.44.550,3.168,-1.153,-1.301,-1.118
1718551844561,2024-06-16T18.30.44.561,3.179,-1.185,-1.292,-1.178
1718551844571,2024-06-16T18.30.44.571,3.189,-1.274,-1.289,-1.249
1718551844581,2024-06-16T18.30.44.581,3.199,-1.327,-1.269,-1.344
1718551844590,2024-06-16T18.30.44.590,3.208,-1.294,-1.297,-1.423
1718551844600,2024-06-16T18.30.44.600,3.218,-1.269,-1.346,-1.540
1718551844611,2024-06-16T18.30.44.611,3.229,-1.288,-1.362,-1.699
1718551844621,2024-06-16T18.30.44.621,3.239,-1.292,-1.404,-1.844
1718551844630,2024-06-16T18.30.44.630,3.248,-1.254,-1.485,-1.961
1718551844640,2024-06-16T18.30.44.640,3.258,-1.192,-1.547,-2.012
1718551844650,2024-06-16T18.30.44.650,3.268,-1.163,-1.594,-1.984
1718551844659,2024-06-16T18.30.44.659,3.277,-1.180,-1.580,-1.919
1718551844669,2024-06-16T18.30.44.669,3.287,-1.156,-1.495,-1.694
1718551844679,2024-06-16T18.30.44.679,3.297,-1.046,-1.410,-1.350
1718551844690,2024-06-16T18.30.44.690,3.308,-0.881,-1.281,-1.095
1718551844698,2024-06-16T18.30.44.698,3.316,-0.692,-1.163,-1.010
1718551844709,2024-06-16T18.30.44.709,3.327,-0.603,-1.092,-1.029
1718551844719,2024-06-16T18.30.44.719,3.337,-0.583,-1.071,-0.916
1718551844729,2024-06-16T18.30.44.729,3.347,-0.467,-1.120,-0.805
1718551844738,2024-06-16T18.30.44.738,3.356,-0.347,-1.142,-0.574
1718551844748,2024-06-16T18.30.44.748,3.366,-0.242,-1.082,-0.282
1718551844759,2024-06-16T18.30.44.759,3.377,-0.224,-0.929,-0.237
1718551844769,2024-06-16T18.30.44.769,3.387,-0.324,-0.785,-0.328
1718551844778,2024-06-16T18.30.44.778,3.396,-0.431,-0.707,-0.298
1718551844788,2024-06-16T18.30.44.788,3.406,-0.483,-0.645,-0.221
1718551844798,2024-06-16T18.30.44.798,3.416,-0.418,-0.575,-0.013
1718551844808,2024-06-16T18.30.44.808,3.426,-0.320,-0.498,0.309
1718551844817,2024-06-16T18.30.44.817,3.435,-0.322,-0.349,0.671
1718551844827,2024-06-16T18.30.44.827,3.445,-0.293,-0.129,0.966
1718551844838,2024-06-16T18.30.44.838,3.456,-0.183,0.047,1.159
1718551844848,2024-06-16T18.30.44.848,3.466,-0.039,0.120,1.284
