epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718548914917,2024-06-16T17.41.54.917,0.296,-1.215,-1.039,-1.063
1718548914927,2024-06-16T17.41.54.927,0.306,-1.159,-1.033,-1.088
1718548914936,2024-06-16T17.41.54.936,0.315,-1.104,-1.012,-1.108
1718548914946,2024-06-16T17.41.54.946,0.325,-1.044,-0.978,-1.074
1718548914957,2024-06-16T17.41.54.957,0.336,-0.978,-0.940,-1.066
1718548914967,2024-06-16T17.41.54.967,0.346,-0.938,-0.875,-1.033
1718548914976,2024-06-16T17.41.54.976,0.355,-0.867,-0.833,-0.976
1718548914986,2024-06-16T17.41.54.986,0.365,-0.769,-0.784,-0.937
1718548914996,2024-06-16T17.41.54.996,0.375,-0.712,-0.722,-0.910
1718548915006,2024-06-16T17.41.55.006,0.385,-0.707,-0.668,-0.842
1718548915015,2024-06-16T17.41.55.015,0.394,-0.682,-0.615,-0.753
1718548915025,2024-06-16T17.41.55.025,0.404,-0.626,-0.552,-0.716
1718548915036,2024-06-16T17.41.55.036,0.415,-0.569,-0.502,-0.673
1718548915046,2024-06-16T17.41.55.046,0.425,-0.521,-0.456,-0.646
1718548915055,2024-06-16T17.41.55.055,0.434,-0.484,-0.378,-0.687
1718548915065,2024-06-16T17.41.55.065,0.444,-0.491,-0.309,-0.694
1718548915075,2024-06-16T17.41.55.075,0.454,-0.471,-0.278,-0.629
1718548915084,2024-06-16T17.41.55.084,0.463,-0.361,-0.265,-0.561
1718548915094,2024-06-16T17.41.55.094,0.473,-0.296,-0.221,-0.500
1718548915105,2024-06-16T17.41.55.105,0.484,-0.283,-0.140,-0.470
1718548915115,2024-06-16T17.41.55.115,0.494,-0.316,-0.061,-0.541
1718548915124,2024-06-16T17.41.55.124,0.503,-0.356,-0.004,-0.566
1718548915134,2024-06-16T17.41.55.134,0.513,-0.339,0.016,-0.450
1718548915144,2024-06-16T17.41.55.144,0.523,-0.245,0.025,-0.390
1718548915154,2024-06-16T17.41.55.154,0.533,-0.223,0.087,-0.432
1718548915163,2024-06-16T17.41.55.163,0.542,-0.288,0.148,-0.519
1718548915173,2024-06-16T17.41.55.173,0.552,-0.292,0.183,-0.555
1718548915184,2024-06-16T17.41.55.184,0.563,-0.249,0.206,-0.496
1718548915194,2024-06-16T17.41.55.194,0.573,-0.264,0.239,-0.439
1718548915203,2024-06-16T17.41.55.203,0.582,-0.298,0.293,-0.382
1718548915213,2024-06-16T17.41.55.213,0.592,-0.282,0.323,-0.292
1718548915223,2024-06-16T17.41.55.223,0.602,-0.217,0.342,-0.173
1718548915233,2024-06-16T17.41.55.233,0.612,-0.169,0.382,-0.059
1718548915242,2024-06-16T17.41.55.242,0.621,-0.177,0.441,0.044
1718548915253,2024-06-16T17.41.55.253,0.632,-0.189,0.500,0.154
1718548915263,2024-06-16T17.41.55.263,0.642,-0.155,0.546,0.291
1718548915273,2024-06-16T17.41.55.273,0.652,-0.131,0.568,0.354
1718548915282,2024-06-16T17.41.55.282,0.661,-0.129,0.596,0.418
1718548915292,2024-06-16T17.41.55.292,0.671,-0.105,0.598,0.465
1718548915302,2024-06-16T17.41.55.302,0.681,-0.089,0.608,0.456
1718548915313,2024-06-16T17.41.55.313,0.692,-0.055,0.650,0.389
1718548915321,2024-06-16T17.41.55.321,0.700,-0.048,0.678,0.351
1718548915332,2024-06-16T17.41.55.332,0.711,-0.032,0.683,0.357
1718548915342,2024-06-16T17.41.55.342,0.721,-0.034,0.683,0.286
1718548915352,2024-06-16T17.41.55.352,0.731,-0.104,0.699,0.200
1718548915361,2024-06-16T17.41.55.361,0.740,-0.146,0.708,0.140
1718548915371,2024-06-16T17.41.55.371,0.750,-0.144,0.688,0.016
1718548915381,2024-06-16T17.41.55.381,0.760,-0.156,0.681,-0.146
1718548915390,2024-06-16T17.41.55.390,0.769,-0.145,0.707,-0.189
1718548915400,2024-06-16T17.41.55.400,0.779,-0.107,0.703,-0.150
1718548915411,2024-06-16T17.41.55.411,0.790,-0.124,0.680,-0.146
1718548915421,2024-06-16T17.41.55.421,0.800,-0.186,0.688,-0.147
1718548915430,2024-06-16T17.41.55.430,0.809,-0.230,0.698,-0.157
1718548915440,2024-06-16T17.41.55.440,0.819,-0.245,0.712,-0.160
1718548915450,2024-06-16T17.41.55.450,0.829,-0.219,0.708,-0.114
1718548915461,2024-06-16T17.41.55.461,0.840,-0.183,0.674,-0.054
1718548915469,2024-06-16T17.41.55.469,0.848,-0.162,0.639,-0.059
1718548915480,2024-06-16T17.41.55.480,0.859,-0.176,0.620,-0.146
1718548915490,2024-06-16T17.41.55.490,0.869,-0.211,0.610,-0.274
1718548915500,2024-06-16T17.41.55.500,0.879,-0.242,0.597,-0.421
1718548915509,2024-06-16T17.41.55.509,0.888,-0.268,0.591,-0.440
1718548915519,2024-06-16T17.41.55.519,0.898,-0.259,0.552,-0.338
1718548915529,2024-06-16T17.41.55.529,0.908,-0.290,0.499,-0.268
1718548915540,2024-06-16T17.41.55.540,0.919,-0.367,0.464,-0.211
1718548915548,2024-06-16T17.41.55.548,0.927,-0.424,0.431,-0.174
1718548915559,2024-06-16T17.41.55.559,0.938,-0.450,0.411,-0.208
1718548915569,2024-06-16T17.41.55.569,0.948,-0.450,0.400,-0.232
1718548915579,2024-06-16T17.41.55.579,0.958,-0.414,0.367,-0.203
1718548915588,2024-06-16T17.41.55.588,0.967,-0.354,0.312,-0.230
1718548915598,2024-06-16T17.41.55.598,0.977,-0.333,0.261,-0.331
1718548915608,2024-06-16T17.41.55.608,0.987,-0.354,0.210,-0.402
1718548915617,2024-06-16T17.41.55.617,0.996,-0.379,0.164,-0.413
1718548915628,2024-06-16T17.41.55.628,1.007,-0.439,0.114,-0.463
1718548915638,2024-06-16T17.41.55.638,1.017,-0.524,0.062,-0.539
1718548915648,2024-06-16T17.41.55.648,1.027,-0.519,0.001,-0.527
1718548915657,2024-06-16T17.41.55.657,1.036,-0.471,-0.080,-0.504
1718548915667,2024-06-16T17.41.55.667,1.046,-0.479,-0.136,-0.517
1718548915677,2024-06-16T17.41.55.677,1.056,-0.515,-0.177,-0.569
1718548915688,2024-06-16T17.41.55.688,1.067,-0.516,-0.227,-0.562
1718548915696,2024-06-16T17.41.55.696,1.075,-0.531,-0.289,-0.552
1718548915707,2024-06-16T17.41.55.707,1.086,-0.558,-0.333,-0.516
1718548915717,2024-06-16T17.41.55.717,1.096,-0.547,-0.363,-0.466
1718548915727,2024-06-16T17.41.55.727,1.106,-0.591,-0.402,-0.585
1718548915736,2024-06-16T17.41.55.736,1.115,-0.705,-0.480,-0.804
1718548915746,2024-06-16T17.41.55.746,1.125,-0.785,-0.624,-0.920
1718548915756,2024-06-16T17.41.55.756,1.135,-0.807,-0.763,-0.914
1718548915767,2024-06-16T17.41.55.767,1.146,-0.805,-0.814,-0.921
1718548915775,2024-06-16T17.41.55.775,1.154,-0.834,-0.806,-0.866
1718548915786,2024-06-16T17.41.55.786,1.165,-0.930,-0.835,-0.787
1718548915796,2024-06-16T17.41.55.796,1.175,-1.051,-0.874,-0.812
1718548915806,2024-06-16T17.41.55.806,1.185,-1.111,-0.868,-0.815
1718548915815,2024-06-16T17.41.55.815,1.194,-1.110,-0.903,-0.865
1718548915825,2024-06-16T17.41.55.825,1.204,-1.056,-0.990,-0.925
1718548915836,2024-06-16T17.41.55.836,1.215,-1.033,-1.057,-0.946
1718548915846,2024-06-16T17.41.55.846,1.225,-1.023,-1.106,-0.881
1718548915855,2024-06-16T17.41.55.855,1.234,-1.037,-1.129,-0.738
1718548915865,2024-06-16T17.41.55.865,1.244,-1.044,-1.098,-0.615
1718548915875,2024-06-16T17.41.55.875,1.254,-1.068,-1.052,-0.500
1718548915884,2024-06-16T17.41.55.884,1.263,-1.099,-1.032,-0.409
1718548915894,2024-06-16T17.41.55.894,1.273,-1.133,-1.009,-0.353
1718548915904,2024-06-16T17.41.55.904,1.283,-1.131,-0.993,-0.314
1718548915915,2024-06-16T17.41.55.915,1.294,-1.085,-0.990,-0.298
1718548915923,2024-06-16T17.41.55.923,1.302,-1.055,-1.010,-0.280
1718548915934,2024-06-16T17.41.55.934,1.313,-1.037,-1.030,-0.261
1718548915944,2024-06-16T17.41.55.944,1.323,-0.981,-1.046,-0.237
1718548915954,2024-06-16T17.41.55.954,1.333,-0.917,-1.054,-0.221
1718548915963,2024-06-16T17.41.55.963,1.342,-0.907,-1.040,-0.218
1718548915973,2024-06-16T17.41.55.973,1.352,-0.912,-1.015,-0.220
1718548915983,2024-06-16T17.41.55.983,1.362,-0.905,-0.993,-0.216
1718548915994,2024-06-16T17.41.55.994,1.373,-0.855,-0.970,-0.177
1718548916003,2024-06-16T17.41.56.003,1.382,-0.799,-0.953,-0.150
1718548916013,2024-06-16T17.41.56.013,1.392,-0.805,-0.925,-0.115
1718548916023,2024-06-16T17.41.56.023,1.402,-0.713,-0.909,-0.087
1718548916033,2024-06-16T17.41.56.033,1.412,-0.654,-0.917,-0.061
1718548916042,2024-06-16T17.41.56.042,1.421,-0.705,-0.913,-0.024
1718548916052,2024-06-16T17.41.56.052,1.431,-0.742,-0.910,0.024
1718548916063,2024-06-16T17.41.56.063,1.442,-0.712,-0.914,0.084
1718548916073,2024-06-16T17.41.56.073,1.452,-0.683,-0.909,0.127
1718548916082,2024-06-16T17.41.56.082,1.461,-0.689,-0.894,0.164
1718548916092,2024-06-16T17.41.56.092,1.471,-0.681,-0.888,0.203
1718548916102,2024-06-16T17.41.56.102,1.481,-0.654,-0.889,0.199
1718548916112,2024-06-16T17.41.56.112,1.491,-0.649,-0.877,0.169
1718548916121,2024-06-16T17.41.56.121,1.500,-0.635,-0.868,0.143
1718548916131,2024-06-16T17.41.56.131,1.510,-0.587,-0.875,0.120
1718548916142,2024-06-16T17.41.56.142,1.521,-0.523,-0.880,0.106
1718548916150,2024-06-16T17.41.56.150,1.529,-0.485,-0.885,0.107
1718548916161,2024-06-16T17.41.56.161,1.540,-0.463,-0.897,0.133
1718548916171,2024-06-16T17.41.56.171,1.550,-0.470,-0.899,0.164
1718548916181,2024-06-16T17.41.56.181,1.560,-0.500,-0.896,0.186
1718548916190,2024-06-16T17.41.56.190,1.569,-0.516,-0.888,0.204
1718548916200,2024-06-16T17.41.56.200,1.579,-0.543,-0.886,0.191
1718548916211,2024-06-16T17.41.56.211,1.590,-0.559,-0.873,0.173
1718548916221,2024-06-16T17.41.56.221,1.600,-0.515,-0.872,0.167
1718548916230,2024-06-16T17.41.56.230,1.609,-0.455,-0.885,0.179
1718548916240,2024-06-16T17.41.56.240,1.619,-0.422,-0.894,0.200
1718548916250,2024-06-16T17.41.56.250,1.629,-0.429,-0.889,0.224
1718548916260,2024-06-16T17.41.56.260,1.639,-0.451,-0.878,0.232
1718548916269,2024-06-16T17.41.56.269,1.648,-0.457,-0.869,0.221
1718548916279,2024-06-16T17.41.56.279,1.658,-0.438,-0.866,0.219
1718548916290,2024-06-16T17.41.56.290,1.669,-0.409,-0.867,0.218
1718548916300,2024-06-16T17.41.56.300,1.679,-0.405,-0.882,0.210
1718548916309,2024-06-16T17.41.56.309,1.688,-0.401,-0.900,0.218
1718548916319,2024-06-16T17.41.56.319,1.698,-0.367,-0.923,0.246
1718548916329,2024-06-16T17.41.56.329,1.708,-0.331,-0.943,0.259
1718548916339,2024-06-16T17.41.56.339,1.718,-0.320,-0.947,0.260
1718548916348,2024-06-16T17.41.56.348,1.727,-0.335,-0.934,0.256
1718548916358,2024-06-16T17.41.56.358,1.737,-0.363,-0.921,0.237
1718548916369,2024-06-16T17.41.56.369,1.748,-0.387,-0.911,0.208
1718548916379,2024-06-16T17.41.56.379,1.758,-0.384,-0.898,0.192
1718548916388,2024-06-16T17.41.56.388,1.767,-0.365,-0.891,0.192
1718548916398,2024-06-16T17.41.56.398,1.777,-0.357,-0.893,0.206
1718548916408,2024-06-16T17.41.56.408,1.787,-0.352,-0.894,0.233
1718548916417,2024-06-16T17.41.56.417,1.796,-0.366,-0.886,0.234
1718548916427,2024-06-16T17.41.56.427,1.806,-0.379,-0.869,0.233
1718548916438,2024-06-16T17.41.56.438,1.817,-0.352,-0.872,0.226
1718548916448,2024-06-16T17.41.56.448,1.827,-0.350,-0.877,0.209
1718548916457,2024-06-16T17.41.56.457,1.836,-0.342,-0.881,0.219
1718548916467,2024-06-16T17.41.56.467,1.846,-0.326,-0.891,0.240
1718548916477,2024-06-16T17.41.56.477,1.856,-0.340,-0.903,0.259
1718548916487,2024-06-16T17.41.56.487,1.866,-0.361,-0.901,0.262
1718548916496,2024-06-16T17.41.56.496,1.875,-0.373,-0.902,0.239
1718548916506,2024-06-16T17.41.56.506,1.885,-0.352,-0.894,0.229
1718548916517,2024-06-16T17.41.56.517,1.896,-0.301,-0.893,0.226
1718548916527,2024-06-16T17.41.56.527,1.906,-0.280,-0.903,0.217
1718548916536,2024-06-16T17.41.56.536,1.915,-0.277,-0.911,0.225
1718548916546,2024-06-16T17.41.56.546,1.925,-0.279,-0.913,0.229
1718548916556,2024-06-16T17.41.56.556,1.935,-0.297,-0.901,0.229
1718548916566,2024-06-16T17.41.56.566,1.945,-0.300,-0.893,0.247
1718548916575,2024-06-16T17.41.56.575,1.954,-0.337,-0.898,0.241
1718548916586,2024-06-16T17.41.56.586,1.965,-0.393,-0.896,0.213
1718548916596,2024-06-16T17.41.56.596,1.975,-0.421,-0.894,0.191
1718548916606,2024-06-16T17.41.56.606,1.985,-0.406,-0.897,0.184
1718548916615,2024-06-16T17.41.56.615,1.994,-0.380,-0.902,0.183
1718548916625,2024-06-16T17.41.56.625,2.004,-0.334,-0.908,0.241
1718548916635,2024-06-16T17.41.56.635,2.014,-0.325,-0.908,0.292
1718548916644,2024-06-16T17.41.56.644,2.023,-0.374,-0.899,0.292
1718548916654,2024-06-16T17.41.56.654,2.033,-0.417,-0.894,0.262
1718548916665,2024-06-16T17.41.56.665,2.044,-0.416,-0.893,0.238
1718548916675,2024-06-16T17.41.56.675,2.054,-0.385,-0.891,0.229
1718548916684,2024-06-16T17.41.56.684,2.063,-0.371,-0.900,0.215
1718548916694,2024-06-16T17.41.56.694,2.073,-0.421,-0.905,0.192
1718548916704,2024-06-16T17.41.56.704,2.083,-0.494,-0.896,0.168
1718548916714,2024-06-16T17.41.56.714,2.093,-0.540,-0.890,0.150
1718548916723,2024-06-16T17.41.56.723,2.102,-0.565,-0.891,0.133
1718548916733,2024-06-16T17.41.56.733,2.112,-0.603,-0.886,0.109
1718548916744,2024-06-16T17.41.56.744,2.123,-0.671,-0.872,0.069
1718548916754,2024-06-16T17.41.56.754,2.133,-0.763,-0.861,0.002
1718548916763,2024-06-16T17.41.56.763,2.142,-0.871,-0.875,-0.077
1718548916773,2024-06-16T17.41.56.773,2.152,-0.960,-0.900,-0.155
1718548916783,2024-06-16T17.41.56.783,2.162,-1.001,-0.918,-0.221
1718548916794,2024-06-16T17.41.56.794,2.173,-1.040,-0.950,-0.243
1718548916802,2024-06-16T17.41.56.802,2.181,-1.145,-0.975,-0.246
1718548916813,2024-06-16T17.41.56.813,2.192,-1.290,-0.993,-0.256
1718548916823,2024-06-16T17.41.56.823,2.202,-1.379,-1.029,-0.291
1718548916833,2024-06-16T17.41.56.833,2.212,-1.397,-1.079,-0.359
1718548916842,2024-06-16T17.41.56.842,2.221,-1.376,-1.127,-0.459
1718548916852,2024-06-16T17.41.56.852,2.231,-1.408,-1.186,-0.576
1718548916862,2024-06-16T17.41.56.862,2.241,-1.489,-1.254,-0.682
1718548916873,2024-06-16T17.41.56.873,2.252,-1.539,-1.334,-0.748
1718548916881,2024-06-16T17.41.56.881,2.260,-1.571,-1.411,-0.789
1718548916892,2024-06-16T17.41.56.892,2.271,-1.574,-1.458,-0.817
1718548916902,2024-06-16T17.41.56.902,2.281,-1.511,-1.461,-0.889
1718548916911,2024-06-16T17.41.56.911,2.290,-1.432,-1.445,-1.024
1718548916921,2024-06-16T17.41.56.921,2.300,-1.436,-1.430,-1.146
1718548916931,2024-06-16T17.41.56.931,2.310,-1.526,-1.427,-1.215
1718548916941,2024-06-16T17.41.56.941,2.320,-1.564,-1.431,-1.219
1718548916950,2024-06-16T17.41.56.950,2.329,-1.516,-1.425,-1.180
1718548916961,2024-06-16T17.41.56.961,2.340,-1.412,-1.415,-1.129
1718548916971,2024-06-16T17.41.56.971,2.350,-1.229,-1.402,-1.012
1718548916981,2024-06-16T17.41.56.981,2.360,-1.013,-1.369,-0.893
1718548916990,2024-06-16T17.41.56.990,2.369,-0.883,-1.289,-0.847
1718548917000,2024-06-16T17.41.57.000,2.379,-0.783,-1.201,-0.776
1718548917010,2024-06-16T17.41.57.010,2.389,-0.732,-1.127,-0.693
1718548917021,2024-06-16T17.41.57.021,2.400,-0.695,-1.021,-0.665
1718548917029,2024-06-16T17.41.57.029,2.408,-0.665,-0.912,-0.665
1718548917040,2024-06-16T17.41.57.040,2.419,-0.643,-0.843,-0.612
1718548917050,2024-06-16T17.41.57.050,2.429,-0.598,-0.798,-0.550
1718548917060,2024-06-16T17.41.57.060,2.439,-0.559,-0.744,-0.568
1718548917069,2024-06-16T17.41.57.069,2.448,-0.501,-0.693,-0.523
1718548917079,2024-06-16T17.41.57.079,2.458,-0.422,-0.676,-0.424
1718548917089,2024-06-16T17.41.57.089,2.468,-0.326,-0.631,-0.309
1718548917100,2024-06-16T17.41.57.100,2.479,-0.271,-0.536,-0.241
1718548917108,2024-06-16T17.41.57.108,2.487,-0.259,-0.429,-0.282
1718548917119,2024-06-16T17.41.57.119,2.498,-0.201,-0.332,-0.305
1718548917129,2024-06-16T17.41.57.129,2.508,-0.133,-0.269,-0.299
1718548917139,2024-06-16T17.41.57.139,2.518,-0.138,-0.223,-0.347
1718548917148,2024-06-16T17.41.57.148,2.527,-0.224,-0.143,-0.358
1718548917158,2024-06-16T17.41.57.158,2.537,-0.241,-0.066,-0.318
1718548917169,2024-06-16T17.41.57.169,2.548,-0.196,0.002,-0.231
1718548917177,2024-06-16T17.41.57.177,2.556,-0.174,0.064,-0.146
1718548917188,2024-06-16T17.41.57.188,2.567,-0.152,0.140,-0.025
1718548917198,2024-06-16T17.41.57.198,2.577,-0.129,0.229,0.140
1718548917208,2024-06-16T17.41.57.208,2.587,-0.164,0.337,0.328
1718548917217,2024-06-16T17.41.57.217,2.596,-0.220,0.427,0.580
1718548917227,2024-06-16T17.41.57.227,2.606,-0.217,0.469,0.775
1718548917237,2024-06-16T17.41.57.237,2.616,-0.162,0.517,0.814
1718548917248,2024-06-16T17.41.57.248,2.627,-0.115,0.528,0.770
1718548917256,2024-06-16T17.41.57.256,2.635,-0.006,0.523,0.611
1718548917267,2024-06-16T17.41.57.267,2.646,0.101,0.596,0.448
1718548917277,2024-06-16T17.41.57.277,2.656,0.090,0.644,0.422
1718548917287,2024-06-16T17.41.57.287,2.666,0.065,0.621,0.509
1718548917296,2024-06-16T17.41.57.296,2.675,0.094,0.636,0.562
1718548917306,2024-06-16T17.41.57.306,2.685,0.038,0.611,0.486
1718548917316,2024-06-16T17.41.57.316,2.695,-0.059,0.612,0.319
1718548917327,2024-06-16T17.41.57.327,2.706,-0.097,0.631,0.113
1718548917336,2024-06-16T17.41.57.336,2.715,-0.106,0.640,-0.065
1718548917346,2024-06-16T17.41.57.346,2.725,-0.086,0.624,-0.117
1718548917356,2024-06-16T17.41.57.356,2.735,-0.068,0.599,-0.079
1718548917366,2024-06-16T17.41.57.366,2.745,-0.091,0.587,-0.035
1718548917375,2024-06-16T17.41.57.375,2.754,-0.123,0.582,-0.008
1718548917385,2024-06-16T17.41.57.385,2.764,-0.137,0.569,0.008
1718548917396,2024-06-16T17.41.57.396,2.775,-0.127,0.549,0.020
1718548917406,2024-06-16T17.41.57.406,2.785,-0.120,0.522,-0.047
1718548917415,2024-06-16T17.41.57.415,2.794,-0.125,0.509,-0.166
1718548917425,2024-06-16T17.41.57.425,2.804,-0.129,0.494,-0.224
1718548917435,2024-06-16T17.41.57.435,2.814,-0.155,0.474,-0.297
1718548917444,2024-06-16T17.41.57.444,2.823,-0.182,0.468,-0.301
1718548917454,2024-06-16T17.41.57.454,2.833,-0.192,0.446,-0.223
1718548917464,2024-06-16T17.41.57.464,2.843,-0.238,0.419,-0.135
1718548917475,2024-06-16T17.41.57.475,2.854,-0.310,0.389,-0.078
1718548917483,2024-06-16T17.41.57.483,2.862,-0.366,0.356,-0.140
1718548917494,2024-06-16T17.41.57.494,2.873,-0.398,0.337,-0.204
1718548917504,2024-06-16T17.41.57.504,2.883,-0.424,0.303,-0.283
1718548917514,2024-06-16T17.41.57.514,2.893,-0.449,0.291,-0.364
1718548917523,2024-06-16T17.41.57.523,2.902,-0.424,0.265,-0.415
1718548917533,2024-06-16T17.41.57.533,2.912,-0.401,0.223,-0.469
1718548917544,2024-06-16T17.41.57.544,2.923,-0.410,0.198,-0.499
1718548917554,2024-06-16T17.41.57.554,2.933,-0.495,0.163,-0.555
1718548917563,2024-06-16T17.41.57.563,2.942,-0.610,0.119,-0.620
1718548917573,2024-06-16T17.41.57.573,2.952,-0.639,0.061,-0.658
1718548917583,2024-06-16T17.41.57.583,2.962,-0.602,0.005,-0.742
1718548917593,2024-06-16T17.41.57.593,2.972,-0.598,-0.041,-0.742
1718548917602,2024-06-16T17.41.57.602,2.981,-0.654,-0.111,-0.748
1718548917612,2024-06-16T17.41.57.612,2.991,-0.726,-0.145,-0.795
1718548917623,2024-06-16T17.41.57.623,3.002,-0.757,-0.177,-0.755
1718548917633,2024-06-16T17.41.57.633,3.012,-0.814,-0.227,-0.747
1718548917642,2024-06-16T17.41.57.642,3.021,-0.862,-0.243,-0.746
1718548917652,2024-06-16T17.41.57.652,3.031,-0.893,-0.269,-0.766
1718548917662,2024-06-16T17.41.57.662,3.041,-0.944,-0.318,-0.846
1718548917671,2024-06-16T17.41.57.671,3.050,-1.024,-0.371,-1.026
1718548917681,2024-06-16T17.41.57.681,3.060,-0.997,-0.438,-1.083
1718548917691,2024-06-16T17.41.57.691,3.070,-0.882,-0.548,-1.027
1718548917702,2024-06-16T17.41.57.702,3.081,-0.849,-0.602,-0.931
1718548917711,2024-06-16T17.41.57.711,3.090,-0.899,-0.568,-0.815
1718548917721,2024-06-16T17.41.57.721,3.100,-0.956,-0.523,-0.706
1718548917731,2024-06-16T17.41.57.731,3.110,-0.950,-0.508,-0.601
1718548917741,2024-06-16T17.41.57.741,3.120,-0.906,-0.524,-0.571
1718548917750,2024-06-16T17.41.57.750,3.129,-0.958,-0.568,-0.677
1718548917760,2024-06-16T17.41.57.760,3.139,-1.001,-0.628,-0.783
1718548917771,2024-06-16T17.41.57.771,3.150,-1.021,-0.724,-0.854
1718548917781,2024-06-16T17.41.57.781,3.160,-1.043,-0.806,-0.952
1718548917790,2024-06-16T17.41.57.790,3.169,-1.014,-0.836,-0.963
1718548917800,2024-06-16T17.41.57.800,3.179,-0.961,-0.849,-0.882
1718548917810,2024-06-16T17.41.57.810,3.189,-0.916,-0.831,-0.781
1718548917820,2024-06-16T17.41.57.820,3.199,-0.900,-0.752,-0.672
1718548917829,2024-06-16T17.41.57.829,3.208,-0.928,-0.700,-0.562
1718548917839,2024-06-16T17.41.57.839,3.218,-0.963,-0.704,-0.470
1718548917850,2024-06-16T17.41.57.850,3.229,-0.942,-0.717,-0.413
1718548917860,2024-06-16T17.41.57.860,3.239,-0.901,-0.731,-0.378
1718548917869,2024-06-16T17.41.57.869,3.248,-0.880,-0.747,-0.344
1718548917879,2024-06-16T17.41.57.879,3.258,-0.837,-0.763,-0.324
1718548917889,2024-06-16T17.41.57.889,3.268,-0.806,-0.778,-0.313
1718548917900,2024-06-16T17.41.57.900,3.279,-0.804,-0.784,-0.307
1718548917908,2024-06-16T17.41.57.908,3.287,-0.798,-0.785,-0.287
1718548917919,2024-06-16T17.41.57.919,3.298,-0.791,-0.802,-0.250
1718548917929,2024-06-16T17.41.57.929,3.308,-0.825,-0.829,-0.227
1718548917938,2024-06-16T17.41.57.938,3.317,-0.854,-0.869,-0.202
1718548917948,2024-06-16T17.41.57.948,3.327,-0.833,-0.918,-0.171
1718548917958,2024-06-16T17.41.57.958,3.337,-0.784,-0.967,-0.148
1718548917968,2024-06-16T17.41.57.968,3.347,-0.750,-1.007,-0.138
1718548917977,2024-06-16T17.41.57.977,3.356,-0.752,-1.020,-0.126
1718548917987,2024-06-16T17.41.57.987,3.366,-0.743,-1.025,-0.112
1718548917998,2024-06-16T17.41.57.998,3.377,-0.716,-1.027,-0.100
1718548918008,2024-06-16T17.41.58.008,3.387,-0.683,-1.013,-0.071
1718548918017,2024-06-16T17.41.58.017,3.396,-0.656,-0.976,-0.042
1718548918027,2024-06-16T17.41.58.027,3.406,-0.665,-0.947,-0.008
1718548918037,2024-06-16T17.41.58.037,3.416,-0.705,-0.934,-0.000
1718548918047,2024-06-16T17.41.58.047,3.426,-0.729,-0.929,0.012
1718548918056,2024-06-16T17.41.58.056,3.435,-0.733,-0.927,0.015
1718548918066,2024-06-16T17.41.58.066,3.445,-0.722,-0.926,0.038
1718548918077,2024-06-16T17.41.58.077,3.456,-0.661,-0.925,0.061
1718548918087,2024-06-16T17.41.58.087,3.466,-0.631,-0.918,0.087
1718548918096,2024-06-16T17.41.58.096,3.475,-0.648,-0.917,0.102
