epoc (ms),timestamp (+0300),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1718726095896,2024-06-18T18.54.55.896,1.372,-0.654,-0.342,0.297
1718726095907,2024-06-18T18.54.55.907,1.383,-0.723,-0.354,0.299
1718726095915,2024-06-18T18.54.55.915,1.391,-0.735,-0.382,0.293
1718726095926,2024-06-18T18.54.55.926,1.402,-0.777,-0.346,0.253
1718726095936,2024-06-18T18.54.55.936,1.412,-0.788,-0.318,0.233
1718726095945,2024-06-18T18.54.55.945,1.421,-0.780,-0.279,0.205
1718726095955,2024-06-18T18.54.55.955,1.431,-0.829,-0.227,0.148
1718726095965,2024-06-18T18.54.55.965,1.441,-0.859,-0.204,0.124
1718726095976,2024-06-18T18.54.55.976,1.452,-0.861,-0.173,0.111
1718726095984,2024-06-18T18.54.55.984,1.460,-0.910,-0.125,0.077
1718726095995,2024-06-18T18.54.55.995,1.471,-0.979,-0.083,0.073
1718726096005,2024-06-18T18.54.56.005,1.481,-0.993,-0.044,0.120
1718726096015,2024-06-18T18.54.56.015,1.491,-0.963,-0.009,0.165
1718726096024,2024-06-18T18.54.56.024,1.500,-0.945,0.011,0.190
1718726096034,2024-06-18T18.54.56.034,1.510,-0.988,-0.009,0.173
1718726096044,2024-06-18T18.54.56.044,1.520,-0.947,-0.069,0.164
1718726096055,2024-06-18T18.54.56.055,1.531,-0.848,-0.076,0.151
1718726096063,2024-06-18T18.54.56.063,1.539,-0.802,-0.055,0.109
1718726096074,2024-06-18T18.54.56.074,1.550,-0.811,-0.050,0.095
1718726096084,2024-06-18T18.54.56.084,1.560,-0.802,-0.035,0.102
1718726096094,2024-06-18T18.54.56.094,1.570,-0.795,-0.030,0.095
1718726096103,2024-06-18T18.54.56.103,1.579,-0.834,-0.028,0.073
1718726096113,2024-06-18T18.54.56.113,1.589,-0.957,-0.032,0.017
1718726096123,2024-06-18T18.54.56.123,1.599,-0.975,-0.081,-0.014
1718726096134,2024-06-18T18.54.56.134,1.610,-0.883,-0.121,-0.015
1718726096143,2024-06-18T18.54.56.143,1.619,-0.812,-0.162,-0.025
1718726096153,2024-06-18T18.54.56.153,1.629,-0.809,-0.209,-0.008
1718726096163,2024-06-18T18.54.56.163,1.639,-0.818,-0.260,0.024
1718726096172,2024-06-18T18.54.56.172,1.648,-0.832,-0.304,0.034
1718726096182,2024-06-18T18.54.56.182,1.658,-0.830,-0.324,0.036
1718726096192,2024-06-18T18.54.56.192,1.668,-0.918,-0.330,-0.004
1718726096203,2024-06-18T18.54.56.203,1.679,-1.032,-0.339,-0.036
1718726096211,2024-06-18T18.54.56.211,1.687,-1.109,-0.357,0.055
1718726096222,2024-06-18T18.54.56.222,1.698,-1.052,-0.398,0.149
1718726096232,2024-06-18T18.54.56.232,1.708,-0.948,-0.436,0.188
1718726096242,2024-06-18T18.54.56.242,1.718,-0.913,-0.428,0.202
1718726096251,2024-06-18T18.54.56.251,1.727,-0.895,-0.447,0.192
1718726096261,2024-06-18T18.54.56.261,1.737,-0.864,-0.505,0.173
1718726096271,2024-06-18T18.54.56.271,1.747,-0.837,-0.527,0.109
1718726096282,2024-06-18T18.54.56.282,1.758,-0.999,-0.564,0.003
1718726096290,2024-06-18T18.54.56.290,1.766,-1.257,-0.613,0.034
1718726096301,2024-06-18T18.54.56.301,1.777,-1.313,-0.632,0.175
1718726096311,2024-06-18T18.54.56.311,1.787,-1.167,-0.673,0.241
1718726096321,2024-06-18T18.54.56.321,1.797,-1.038,-0.698,0.219
1718726096330,2024-06-18T18.54.56.330,1.806,-0.977,-0.688,0.199
1718726096340,2024-06-18T18.54.56.340,1.816,-0.891,-0.685,0.199
1718726096351,2024-06-18T18.54.56.351,1.827,-0.739,-0.705,0.150
1718726096361,2024-06-18T18.54.56.361,1.837,-0.643,-0.709,0.076
1718726096370,2024-06-18T18.54.56.370,1.846,-0.678,-0.717,0.059
1718726096380,2024-06-18T18.54.56.380,1.856,-0.789,-0.752,0.101
1718726096390,2024-06-18T18.54.56.390,1.866,-0.862,-0.821,0.162
1718726096400,2024-06-18T18.54.56.400,1.876,-0.829,-0.873,0.219
1718726096409,2024-06-18T18.54.56.409,1.885,-0.790,-0.890,0.230
1718726096419,2024-06-18T18.54.56.419,1.895,-0.769,-0.907,0.212
1718726096430,2024-06-18T18.54.56.430,1.906,-0.737,-0.911,0.209
1718726096438,2024-06-18T18.54.56.438,1.914,-0.655,-0.910,0.207
1718726096449,2024-06-18T18.54.56.449,1.925,-0.609,-0.914,0.160
1718726096459,2024-06-18T18.54.56.459,1.935,-0.658,-0.943,0.142
1718726096469,2024-06-18T18.54.56.469,1.945,-0.682,-0.967,0.211
1718726096478,2024-06-18T18.54.56.478,1.954,-0.698,-0.972,0.239
1718726096488,2024-06-18T18.54.56.488,1.964,-0.703,-1.008,0.238
1718726096498,2024-06-18T18.54.56.498,1.974,-0.649,-1.020,0.244
1718726096509,2024-06-18T18.54.56.509,1.985,-0.639,-0.997,0.244
1718726096518,2024-06-18T18.54.56.518,1.994,-0.646,-0.986,0.216
1718726096528,2024-06-18T18.54.56.528,2.004,-0.670,-0.975,0.196
1718726096538,2024-06-18T18.54.56.538,2.014,-0.707,-0.963,0.212
1718726096548,2024-06-18T18.54.56.548,2.024,-0.720,-0.946,0.246
1718726096557,2024-06-18T18.54.56.557,2.033,-0.723,-0.914,0.263
1718726096567,2024-06-18T18.54.56.567,2.043,-0.694,-0.889,0.269
1718726096578,2024-06-18T18.54.56.578,2.054,-0.660,-0.875,0.258
1718726096588,2024-06-18T18.54.56.588,2.064,-0.637,-0.866,0.250
1718726096597,2024-06-18T18.54.56.597,2.073,-0.614,-0.860,0.271
1718726096607,2024-06-18T18.54.56.607,2.083,-0.602,-0.866,0.287
1718726096617,2024-06-18T18.54.56.617,2.093,-0.622,-0.871,0.309
1718726096627,2024-06-18T18.54.56.627,2.103,-0.630,-0.854,0.314
1718726096636,2024-06-18T18.54.56.636,2.112,-0.612,-0.818,0.309
1718726096646,2024-06-18T18.54.56.646,2.122,-0.569,-0.789,0.321
1718726096657,2024-06-18T18.54.56.657,2.133,-0.575,-0.764,0.325
1718726096667,2024-06-18T18.54.56.667,2.143,-0.587,-0.764,0.331
1718726096676,2024-06-18T18.54.56.676,2.152,-0.594,-0.772,0.331
1718726096686,2024-06-18T18.54.56.686,2.162,-0.593,-0.779,0.324
1718726096696,2024-06-18T18.54.56.696,2.172,-0.605,-0.773,0.309
1718726096705,2024-06-18T18.54.56.705,2.181,-0.618,-0.760,0.308
1718726096715,2024-06-18T18.54.56.715,2.191,-0.625,-0.742,0.311
1718726096726,2024-06-18T18.54.56.726,2.202,-0.645,-0.725,0.309
1718726096736,2024-06-18T18.54.56.736,2.212,-0.631,-0.721,0.320
1718726096745,2024-06-18T18.54.56.745,2.221,-0.608,-0.714,0.332
1718726096755,2024-06-18T18.54.56.755,2.231,-0.583,-0.724,0.331
1718726096765,2024-06-18T18.54.56.765,2.241,-0.570,-0.733,0.319
1718726096775,2024-06-18T18.54.56.775,2.251,-0.566,-0.741,0.312
1718726096784,2024-06-18T18.54.56.784,2.260,-0.571,-0.736,0.315
1718726096794,2024-06-18T18.54.56.794,2.270,-0.596,-0.721,0.322
1718726096805,2024-06-18T18.54.56.805,2.281,-0.612,-0.707,0.328
1718726096815,2024-06-18T18.54.56.815,2.291,-0.634,-0.695,0.333
1718726096824,2024-06-18T18.54.56.824,2.300,-0.643,-0.696,0.332
1718726096834,2024-06-18T18.54.56.834,2.310,-0.642,-0.713,0.327
1718726096844,2024-06-18T18.54.56.844,2.320,-0.634,-0.720,0.311
1718726096854,2024-06-18T18.54.56.854,2.330,-0.625,-0.723,0.302
1718726096863,2024-06-18T18.54.56.863,2.339,-0.591,-0.731,0.310
1718726096873,2024-06-18T18.54.56.873,2.349,-0.573,-0.726,0.306
1718726096884,2024-06-18T18.54.56.884,2.360,-0.578,-0.720,0.310
1718726096894,2024-06-18T18.54.56.894,2.370,-0.572,-0.722,0.310
1718726096903,2024-06-18T18.54.56.903,2.379,-0.590,-0.726,0.310
1718726096913,2024-06-18T18.54.56.913,2.389,-0.605,-0.731,0.297
1718726096923,2024-06-18T18.54.56.923,2.399,-0.599,-0.736,0.284
1718726096934,2024-06-18T18.54.56.934,2.410,-0.577,-0.736,0.279
1718726096942,2024-06-18T18.54.56.942,2.418,-0.558,-0.725,0.281
1718726096953,2024-06-18T18.54.56.953,2.429,-0.578,-0.713,0.285
1718726096963,2024-06-18T18.54.56.963,2.439,-0.582,-0.706,0.301
1718726096972,2024-06-18T18.54.56.972,2.448,-0.582,-0.698,0.306
1718726096982,2024-06-18T18.54.56.982,2.458,-0.593,-0.699,0.292
1718726096992,2024-06-18T18.54.56.992,2.468,-0.592,-0.693,0.281
1718726097002,2024-06-18T18.54.57.002,2.478,-0.588,-0.689,0.274
1718726097011,2024-06-18T18.54.57.011,2.487,-0.599,-0.693,0.276
1718726097023,2024-06-18T18.54.57.023,2.499,-0.614,-0.696,0.280
1718726097032,2024-06-18T18.54.57.032,2.508,-0.619,-0.705,0.283
1718726097042,2024-06-18T18.54.57.042,2.518,-0.626,-0.710,0.296
1718726097051,2024-06-18T18.54.57.051,2.527,-0.641,-0.707,0.305
1718726097061,2024-06-18T18.54.57.061,2.537,-0.646,-0.705,0.317
1718726097071,2024-06-18T18.54.57.071,2.547,-0.659,-0.694,0.328
1718726097081,2024-06-18T18.54.57.081,2.557,-0.669,-0.688,0.330
1718726097090,2024-06-18T18.54.57.090,2.566,-0.667,-0.683,0.334
1718726097101,2024-06-18T18.54.57.101,2.577,-0.655,-0.686,0.332
1718726097111,2024-06-18T18.54.57.111,2.587,-0.658,-0.688,0.326
1718726097121,2024-06-18T18.54.57.121,2.597,-0.654,-0.691,0.327
1718726097130,2024-06-18T18.54.57.130,2.606,-0.645,-0.702,0.329
1718726097140,2024-06-18T18.54.57.140,2.616,-0.642,-0.700,0.328
1718726097150,2024-06-18T18.54.57.150,2.626,-0.643,-0.698,0.330
1718726097161,2024-06-18T18.54.57.161,2.637,-0.645,-0.702,0.334
1718726097169,2024-06-18T18.54.57.169,2.645,-0.631,-0.703,0.338
1718726097180,2024-06-18T18.54.57.180,2.656,-0.633,-0.702,0.331
1718726097190,2024-06-18T18.54.57.190,2.666,-0.640,-0.704,0.322
1718726097200,2024-06-18T18.54.57.200,2.676,-0.630,-0.702,0.328
1718726097209,2024-06-18T18.54.57.209,2.685,-0.631,-0.693,0.325
1718726097219,2024-06-18T18.54.57.219,2.695,-0.646,-0.690,0.314
1718726097229,2024-06-18T18.54.57.229,2.705,-0.622,-0.696,0.320
1718726097238,2024-06-18T18.54.57.238,2.714,-0.619,-0.703,0.323
1718726097248,2024-06-18T18.54.57.248,2.724,-0.634,-0.708,0.315
1718726097259,2024-06-18T18.54.57.259,2.735,-0.617,-0.709,0.318
1718726097269,2024-06-18T18.54.57.269,2.745,-0.619,-0.709,0.315
1718726097278,2024-06-18T18.54.57.278,2.754,-0.634,-0.708,0.318
1718726097288,2024-06-18T18.54.57.288,2.764,-0.636,-0.710,0.320
1718726097298,2024-06-18T18.54.57.298,2.774,-0.650,-0.718,0.320
1718726097309,2024-06-18T18.54.57.309,2.785,-0.643,-0.720,0.319
1718726097317,2024-06-18T18.54.57.317,2.793,-0.639,-0.716,0.314
1718726097328,2024-06-18T18.54.57.328,2.804,-0.656,-0.716,0.314
1718726097338,2024-06-18T18.54.57.338,2.814,-0.643,-0.711,0.328
1718726097348,2024-06-18T18.54.57.348,2.824,-0.628,-0.714,0.333
1718726097357,2024-06-18T18.54.57.357,2.833,-0.633,-0.717,0.326
1718726097367,2024-06-18T18.54.57.367,2.843,-0.628,-0.715,0.323
1718726097377,2024-06-18T18.54.57.377,2.853,-0.636,-0.713,0.319
1718726097388,2024-06-18T18.54.57.388,2.864,-0.651,-0.714,0.318
1718726097396,2024-06-18T18.54.57.396,2.872,-0.645,-0.712,0.312
1718726097407,2024-06-18T18.54.57.407,2.883,-0.648,-0.706,0.316
1718726097417,2024-06-18T18.54.57.417,2.893,-0.638,-0.702,0.322
1718726097427,2024-06-18T18.54.57.427,2.903,-0.620,-0.706,0.318
1718726097436,2024-06-18T18.54.57.436,2.912,-0.614,-0.706,0.318
1718726097446,2024-06-18T18.54.57.446,2.922,-0.621,-0.713,0.315
1718726097456,2024-06-18T18.54.57.456,2.932,-0.626,-0.710,0.312
1718726097467,2024-06-18T18.54.57.467,2.943,-0.638,-0.703,0.313
1718726097476,2024-06-18T18.54.57.476,2.952,-0.634,-0.703,0.317
1718726097486,2024-06-18T18.54.57.486,2.962,-0.627,-0.704,0.318
1718726097496,2024-06-18T18.54.57.496,2.972,-0.626,-0.709,0.317
1718726097505,2024-06-18T18.54.57.505,2.981,-0.621,-0.710,0.309
1718726097515,2024-06-18T18.54.57.515,2.991,-0.619,-0.712,0.309
1718726097525,2024-06-18T18.54.57.525,3.001,-0.626,-0.713,0.311
1718726097536,2024-06-18T18.54.57.536,3.012,-0.638,-0.707,0.304
1718726097544,2024-06-18T18.54.57.544,3.020,-0.644,-0.700,0.312
1718726097555,2024-06-18T18.54.57.555,3.031,-0.634,-0.707,0.312
1718726097565,2024-06-18T18.54.57.565,3.041,-0.628,-0.707,0.308
1718726097575,2024-06-18T18.54.57.575,3.051,-0.627,-0.708,0.309
1718726097584,2024-06-18T18.54.57.584,3.060,-0.626,-0.708,0.309
1718726097594,2024-06-18T18.54.57.594,3.070,-0.625,-0.706,0.312
1718726097604,2024-06-18T18.54.57.604,3.080,-0.632,-0.709,0.311
1718726097615,2024-06-18T18.54.57.615,3.091,-0.644,-0.715,0.307
1718726097623,2024-06-18T18.54.57.623,3.099,-0.653,-0.724,0.308
1718726097634,2024-06-18T18.54.57.634,3.110,-0.655,-0.736,0.303
1718726097644,2024-06-18T18.54.57.644,3.120,-0.659,-0.750,0.297
1718726097654,2024-06-18T18.54.57.654,3.130,-0.687,-0.755,0.290
1718726097663,2024-06-18T18.54.57.663,3.139,-0.696,-0.766,0.286
1718726097673,2024-06-18T18.54.57.673,3.149,-0.698,-0.778,0.292
1718726097684,2024-06-18T18.54.57.684,3.160,-0.707,-0.795,0.308
1718726097694,2024-06-18T18.54.57.694,3.170,-0.715,-0.845,0.318
1718726097703,2024-06-18T18.54.57.703,3.179,-0.711,-0.916,0.312
1718726097713,2024-06-18T18.54.57.713,3.189,-0.684,-0.961,0.281
1718726097723,2024-06-18T18.54.57.723,3.199,-0.652,-0.983,0.241
1718726097733,2024-06-18T18.54.57.733,3.209,-0.636,-1.013,0.230
1718726097742,2024-06-18T18.54.57.742,3.218,-0.620,-1.049,0.191
1718726097752,2024-06-18T18.54.57.752,3.228,-0.612,-1.060,0.154
1718726097763,2024-06-18T18.54.57.763,3.239,-0.615,-1.018,0.155
1718726097771,2024-06-18T18.54.57.771,3.247,-0.617,-0.974,0.176
1718726097782,2024-06-18T18.54.57.782,3.258,-0.622,-1.001,0.178
1718726097792,2024-06-18T18.54.57.792,3.268,-0.628,-1.052,0.180
1718726097802,2024-06-18T18.54.57.802,3.278,-0.608,-1.125,0.191
1718726097811,2024-06-18T18.54.57.811,3.287,-0.570,-1.179,0.183
1718726097821,2024-06-18T18.54.57.821,3.297,-0.564,-1.199,0.184
1718726097831,2024-06-18T18.54.57.831,3.307,-0.580,-1.215,0.197
1718726097842,2024-06-18T18.54.57.842,3.318,-0.622,-1.250,0.211
1718726097851,2024-06-18T18.54.57.851,3.327,-0.687,-1.253,0.225
1718726097861,2024-06-18T18.54.57.861,3.337,-0.750,-1.217,0.237
1718726097871,2024-06-18T18.54.57.871,3.347,-0.789,-1.181,0.254
1718726097881,2024-06-18T18.54.57.881,3.357,-0.804,-1.148,0.249
1718726097890,2024-06-18T18.54.57.890,3.366,-0.847,-1.110,0.222
1718726097900,2024-06-18T18.54.57.900,3.376,-0.941,-1.092,0.230
1718726097911,2024-06-18T18.54.57.911,3.387,-0.918,-1.116,0.237
1718726097921,2024-06-18T18.54.57.921,3.397,-0.889,-1.078,0.238
1718726097930,2024-06-18T18.54.57.930,3.406,-0.932,-0.976,0.262
1718726097940,2024-06-18T18.54.57.940,3.416,-0.958,-0.873,0.292
1718726097950,2024-06-18T18.54.57.950,3.426,-0.969,-0.766,0.275
1718726097960,2024-06-18T18.54.57.960,3.436,-0.960,-0.702,0.263
1718726097969,2024-06-18T18.54.57.969,3.445,-0.980,-0.639,0.256
1718726097979,2024-06-18T18.54.57.979,3.455,-0.929,-0.583,0.214
1718726097990,2024-06-18T18.54.57.990,3.466,-0.922,-0.525,0.227
1718726098000,2024-06-18T18.54.58.000,3.476,-0.946,-0.490,0.259
1718726098009,2024-06-18T18.54.58.009,3.485,-0.945,-0.475,0.222
1718726098019,2024-06-18T18.54.58.019,3.495,-1.040,-0.430,0.197
1718726098029,2024-06-18T18.54.58.029,3.505,-1.110,-0.398,0.197
