x-axis (g),y-axis (g),z-axis (g),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
0.05604587984710435,0.04426625760078457,0.7762345650303768,0.6353060898839225,0.8515180420870673,0.8693311242248001
0.0703794926863206,0.05735268648513066,0.7464952944320982,0.6268705867794273,0.8216353548057946,0.8801764998670738
0.08512533948447344,0.07068290648969745,0.7167456581106608,0.61841755631986,0.7919915974710143,0.8906273933278266
0.10071098372842364,0.08462383945957397,0.6868633095508911,0.6098322588093175,0.7628547163550399,0.9002315842163774
0.11748593106364684,0.09948924141245324,0.6567626550087395,0.6010120474528189,0.7344948502904207,0.9085841538800058
0.13568867746601573,0.11552114031568518,0.6264110516559643,0.591870870717767,0.707182160617978,0.9153468141332235
0.1554236828817535,0.13287815828877528,0.5958394211640867,0.5823421806467337,0.6811824828391222,0.9202621703943225
0.17665005558891603,0.15163119727079272,0.565146576701029,0.5723803257378468,0.6567506876727988,0.923162240840011
0.19918260306537616,0.17176626823965988,0.534497220271939,0.5619606333773106,0.6341220213942291,0.9239710481722128
0.22270478167820196,0.19319361645632868,0.5041141865561827,0.5510784763847801,0.6135020483493107,0.9227015700782744
0.24679207308280496,0.21576180012740184,0.47426602455635036,0.5397476654979672,0.595056094739563,0.9194477351033192
0.27094351630518815,0.23927505706412946,0.4452513734235654,0.527998514490392,0.5788992578975972,0.9143724520474179
0.2946185856670808,0.2635121597074161,0.4173817787078515,0.5158758917498972,0.5650880811485739,0.9076928471113117
0.31727634810139116,0.28824500750989995,0.3909646058846267,0.5034375097746658,0.553614899337361,0.8996639515682245
0.33841385156709397,0.3132554128293032,0.3662875539017595,0.4907526225245996,0.5444056477112591,0.8905620432165289
0.3576009576648073,0.3383488644888728,0.343605982212984,0.4779012109152801,0.5373216230036655,0.8806687156194812
0.37450928730617483,0.3633644566423341,0.3231338802226693,0.4649736493155548,0.5321653248870266,0.8702565541153939
0.3889335394281428,0.3881806022314275,0.3050388736424261,0.4520707693612919,0.5286901275750597,0.8595770630941303
0.4008041070740484,0.4127165659443776,0.28944122403804645,0.4393041779900344,0.5266131745923773,0.8488512408532058
0.41019059323397417,0.43693021409499816,0.27641637836151495,0.4267966479031832,0.5256305901807724,0.8382629593611837
0.417296468589188,0.4608126610009196,0.2660003000112481,0.414682381609671,0.5254338869931106,0.8279550948266158
0.4224456732397358,0.48438067718275635,0.25819658784925326,0.4031069534655521,0.5257263406760819,0.8180281839829336
0.42606241532417743,0.5076678092033026,0.25298427943541385,0.39222675467735274,0.5262381058731427,0.8085412576002997
0.4286457443706114,0.5307151495650113,0.25032524278304213,0.3822078000636064,0.5267389622362761,0.7995144286497797
0.4307406710764432,0.5535626014201075,0.2501701794825666,0.3732237981371863,0.5270477901180275,0.790932784845269
0.4329076727402966,0.5762413264206756,0.25246247383868065,0.3654534337289175,0.527038162085905,0.7827511474633971
0.435692377183987,0.5987678675686904,0.2571394031053858,0.35907686157121377,0.5266397704752039,0.7748993015181279
0.4395970753753991,0.6211402257856824,0.2641305436307416,0.3542714575674481,0.5258357617427345,0.7672873665414379
0.44505549465471855,0.6433359608413652,0.2733535355034996,0.35120692037554857,0.5246563838593958,0.759811052384559
0.45241199185921416,0.6653122025485411,0.28470767382095685,0.3500398586531777,0.5231696442312038,0.7523566215181419
0.46190601930668396,0.6870073103532804,0.2980660511231358,0.35090803848025554,0.5214698983481091,0.7448054507857266
0.473662395164608,0.708343816912851,0.31326716152172085,0.3539245007554055,0.5196654259514146,0.737038145966584
0.48768758926318145,0.7292322368739665,0.33010697819268986,0.3591717890783676,0.517866092401027,0.7289382084845362
0.50387192921707,0.7495753138296196,0.34833252549065646,0.3666965534807323,0.5161721370623178,0.7203952838572172
0.5219973505197154,0.769272310249629,0.3676378860336422,0.3765048122997516,0.514664985225395,0.711308036483942
0.5417500665544072,0.7882230079799986,0.38766341996314074,0.38855816075888927,0.5134007601430004,0.7015866969645778
0.5627373269320846,0.8063311698911709,0.40799874261404867,0.4027712072493304,0.5124068981640054,0.6911553190977487
0.5845072705322955,0.8235073051482269,0.4281897271358998,0.4190104937431429,0.5116819678399305,0.6799537672756029
0.6065707672756017,0.8396706707684757,0.44774949230373695,0.43709511265769185,0.5111984905836098,0.6679394345095524
0.6284240831140359,0.8547505216399829,0.4661730261862298,0.4567991675219306,0.5109082830573323,0.6550886698943033
0.6495711979181115,0.8686866833434181,0.48295480633097215,0.4778561395037246,0.5107496145945283,0.6413978746149479
0.6695446563070944,0.8814295630414435,0.49760852741434447,0.4999651190847095,0.5106553167119194,0.6268842097468023
0.6879239355936221,0.8929397323396979,0.5096878551815457,0.5227987472824956,0.5105609099931008,0.6115858486512479
0.7043504692377089,0.9031872140668273,0.518807003814248,0.5460125916147787,0.5104118326859389,0.5955617027867005
0.7185386623631969,0.9121505863773014,0.524659890351986,0.5692555682424817,0.5101689635159933,0.5788905528729742
0.7302824692183321,0.9198159881873912,0.5270366568465354,0.5921809243428721,0.5098118186749344,0.5616695279030367
0.7394573597491306,0.9261760764381511,0.5258364657066261,0.6144572247146556,0.5093390525633875,0.5440118925987785
0.74601777044447,0.931228954933791,0.5210756586032911,0.635778753606341,0.5087661805694212,0.5260441294842474
0.7499903986518073,0.934977072754006,0.5128906127754171,0.6558747538735629,0.5081207428570589,0.5079023345237338
0.7514639444311898,0.9374260822544468,0.5015349159953635,0.6745169840722857,0.5074354120797024,0.4897279846736265
0.7505761148682287,0.9385836551027636,0.4873707962556474,0.6915251785318248,0.5067397872983743,0.47166318071723573
0.74749886910536,0.9384582797100066,0.47085506694197465,0.7067701392612004,0.5060517868492203,0.4538455177580429
0.7424229869320693,0.9370581020567428,0.45252016543696266,0.7201743602557746,0.5053696359886365,0.43640278629503143
