epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718726279737,2024-06-18T18.57.59.737,0.365,-47.317,-3.110,84.512
1718726279747,2024-06-18T18.57.59.747,0.375,-44.878,2.866,83.780
1718726279757,2024-06-18T18.57.59.757,0.385,-41.341,10.854,80.244
1718726279766,2024-06-18T18.57.59.766,0.394,-38.110,16.341,75.366
1718726279776,2024-06-18T18.57.59.776,0.404,-36.463,15.915,69.634
1718726279786,2024-06-18T18.57.59.786,0.414,-35.610,10.854,63.110
1718726279797,2024-06-18T18.57.59.797,0.425,-35.000,5.793,56.098
1718726279805,2024-06-18T18.57.59.805,0.433,-33.659,7.622,49.939
1718726279816,2024-06-18T18.57.59.816,0.444,-32.134,16.402,43.171
1718726279826,2024-06-18T18.57.59.826,0.454,-30.366,26.646,37.073
1718726279836,2024-06-18T18.57.59.836,0.464,-28.293,29.146,31.707
1718726279845,2024-06-18T18.57.59.845,0.473,-26.037,23.537,25.000
1718726279855,2024-06-18T18.57.59.855,0.483,-23.963,14.329,16.098
1718726279865,2024-06-18T18.57.59.865,0.493,-21.585,8.537,6.524
1718726279876,2024-06-18T18.57.59.876,0.504,-19.817,8.049,-3.659
1718726279884,2024-06-18T18.57.59.884,0.512,-16.951,11.280,-13.415
1718726279895,2024-06-18T18.57.59.895,0.523,-12.805,18.537,-23.780
1718726279905,2024-06-18T18.57.59.905,0.533,-7.744,26.220,-35.122
1718726279915,2024-06-18T18.57.59.915,0.543,-2.073,30.854,-45.610
1718726279924,2024-06-18T18.57.59.924,0.552,2.378,33.049,-55.366
1718726279934,2024-06-18T18.57.59.934,0.562,5.122,36.890,-66.341
1718726279945,2024-06-18T18.57.59.945,0.573,6.707,42.195,-76.585
1718726279955,2024-06-18T18.57.59.955,0.583,7.561,47.866,-86.098
1718726279964,2024-06-18T18.57.59.964,0.592,7.439,52.866,-94.451
1718726279974,2024-06-18T18.57.59.974,0.602,7.317,58.659,-100.976
1718726279984,2024-06-18T18.57.59.984,0.612,6.585,62.073,-107.866
1718726279993,2024-06-18T18.57.59.993,0.621,3.963,60.915,-113.598
1718726280003,2024-06-18T18.58.00.003,0.631,-1.890,54.573,-118.476
1718726280013,2024-06-18T18.58.00.013,0.641,-7.073,46.768,-125.610
1718726280024,2024-06-18T18.58.00.024,0.652,-10.122,39.817,-130.122
1718726280032,2024-06-18T18.58.00.032,0.660,-12.561,37.256,-130.427
1718726280043,2024-06-18T18.58.00.043,0.671,-12.744,40.244,-128.841
1718726280053,2024-06-18T18.58.00.053,0.681,-10.305,41.646,-123.232
1718726280063,2024-06-18T18.58.00.063,0.691,-5.427,36.707,-114.939
1718726280072,2024-06-18T18.58.00.072,0.700,0.122,30.854,-104.634
1718726280082,2024-06-18T18.58.00.082,0.710,4.329,28.720,-91.585
1718726280092,2024-06-18T18.58.00.092,0.720,7.073,25.732,-77.500
1718726280103,2024-06-18T18.58.00.103,0.731,8.232,16.463,-63.902
1718726280112,2024-06-18T18.58.00.112,0.740,8.293,3.110,-52.195
1718726280122,2024-06-18T18.58.00.122,0.750,7.683,-9.390,-41.890
1718726280132,2024-06-18T18.58.00.132,0.760,7.683,-17.500,-31.768
1718726280142,2024-06-18T18.58.00.142,0.770,9.695,-21.707,-22.683
1718726280151,2024-06-18T18.58.00.151,0.779,12.927,-21.768,-14.939
1718726280161,2024-06-18T18.58.00.161,0.789,15.732,-16.890,-7.622
1718726280172,2024-06-18T18.58.00.172,0.800,18.293,-9.268,-1.585
1718726280182,2024-06-18T18.58.00.182,0.810,18.720,-2.683,3.232
1718726280191,2024-06-18T18.58.00.191,0.819,18.293,1.159,7.012
1718726280201,2024-06-18T18.58.00.201,0.829,18.415,5.793,10.122
1718726280211,2024-06-18T18.58.00.211,0.839,17.317,9.329,13.537
1718726280221,2024-06-18T18.58.00.221,0.849,15.366,6.768,15.000
1718726280230,2024-06-18T18.58.00.230,0.858,14.695,2.866,15.061
1718726280240,2024-06-18T18.58.00.240,0.868,14.512,4.451,15.854
1718726280251,2024-06-18T18.58.00.251,0.879,13.415,11.098,16.402
1718726280259,2024-06-18T18.58.00.259,0.887,11.951,18.537,14.207
1718726280270,2024-06-18T18.58.00.270,0.898,11.159,22.500,12.073
1718726280280,2024-06-18T18.58.00.280,0.908,9.878,23.293,10.427
1718726280290,2024-06-18T18.58.00.290,0.918,9.085,22.866,9.207
1718726280299,2024-06-18T18.58.00.299,0.927,6.220,20.732,8.354
1718726280309,2024-06-18T18.58.00.309,0.937,2.439,17.256,5.854
1718726280320,2024-06-18T18.58.00.320,0.948,0.061,11.585,4.573
1718726280330,2024-06-18T18.58.00.330,0.958,-1.890,4.634,3.841
1718726280339,2024-06-18T18.58.00.339,0.967,-3.537,-0.427,3.354
1718726280349,2024-06-18T18.58.00.349,0.977,-5.183,-1.768,1.585
1718726280359,2024-06-18T18.58.00.359,0.987,-5.610,0.610,-1.098
1718726280369,2024-06-18T18.58.00.369,0.997,-5.244,5.183,-3.232
1718726280378,2024-06-18T18.58.00.378,1.006,-4.817,9.817,-4.085
1718726280388,2024-06-18T18.58.00.388,1.016,-5.122,13.293,-5.000
1718726280399,2024-06-18T18.58.00.399,1.027,-4.451,12.988,-5.305
1718726280409,2024-06-18T18.58.00.409,1.037,-3.537,9.329,-2.439
1718726280418,2024-06-18T18.58.00.418,1.046,-3.354,4.207,-0.305
1718726280428,2024-06-18T18.58.00.428,1.056,-3.720,-1.402,1.768
1718726280438,2024-06-18T18.58.00.438,1.066,-3.598,-5.488,3.902
1718726280448,2024-06-18T18.58.00.448,1.076,-3.232,-5.976,5.061
1718726280457,2024-06-18T18.58.00.457,1.085,-2.561,-2.805,5.427
1718726280467,2024-06-18T18.58.00.467,1.095,-1.280,0.915,5.366
1718726280478,2024-06-18T18.58.00.478,1.106,-0.488,2.439,4.695
1718726280488,2024-06-18T18.58.00.488,1.116,-0.305,2.622,3.232
1718726280497,2024-06-18T18.58.00.497,1.125,-1.159,1.098,1.951
1718726280507,2024-06-18T18.58.00.507,1.135,-2.561,-2.134,0.915
1718726280517,2024-06-18T18.58.00.517,1.145,-3.780,-5.793,0.000
1718726280526,2024-06-18T18.58.00.526,1.154,-4.695,-7.195,-0.183
1718726280536,2024-06-18T18.58.00.536,1.164,-4.695,-6.037,-0.915
1718726280547,2024-06-18T18.58.00.547,1.175,-3.659,-3.720,-1.402
1718726280557,2024-06-18T18.58.00.557,1.185,-1.829,-1.707,-1.280
1718726280566,2024-06-18T18.58.00.566,1.194,-0.366,-0.244,-0.915
1718726280576,2024-06-18T18.58.00.576,1.204,0.305,1.220,-0.427
1718726280586,2024-06-18T18.58.00.586,1.214,0.732,0.915,-0.061
1718726280596,2024-06-18T18.58.00.596,1.224,0.915,-0.549,0.061
1718726280605,2024-06-18T18.58.00.605,1.233,0.305,-1.951,-0.061
1718726280615,2024-06-18T18.58.00.615,1.243,-0.366,-2.744,-0.244
1718726280626,2024-06-18T18.58.00.626,1.254,-0.061,-2.073,-0.183
1718726280636,2024-06-18T18.58.00.636,1.264,0.793,0.183,0.183
1718726280645,2024-06-18T18.58.00.645,1.273,1.707,2.683,0.549
1718726280655,2024-06-18T18.58.00.655,1.283,2.195,4.390,1.220
1718726280665,2024-06-18T18.58.00.665,1.293,2.439,3.720,1.463
1718726280675,2024-06-18T18.58.00.675,1.303,2.439,0.915,1.159
1718726280684,2024-06-18T18.58.00.684,1.312,3.049,-1.098,0.793
1718726280695,2024-06-18T18.58.00.695,1.323,4.268,-2.012,0.549
1718726280705,2024-06-18T18.58.00.705,1.333,6.341,-1.463,0.061
1718726280715,2024-06-18T18.58.00.715,1.343,8.537,0.793,-0.244
1718726280724,2024-06-18T18.58.00.724,1.352,10.244,3.720,-0.244
1718726280734,2024-06-18T18.58.00.734,1.362,11.098,5.610,-0.061
1718726280744,2024-06-18T18.58.00.744,1.372,10.732,5.915,-0.122
1718726280753,2024-06-18T18.58.00.753,1.381,9.573,4.451,-0.122
1718726280763,2024-06-18T18.58.00.763,1.391,8.110,2.073,0.366
1718726280774,2024-06-18T18.58.00.774,1.402,6.280,0.854,1.159
1718726280784,2024-06-18T18.58.00.784,1.412,4.268,1.280,0.854
1718726280793,2024-06-18T18.58.00.793,1.421,2.439,1.280,-0.122
1718726280803,2024-06-18T18.58.00.803,1.431,0.915,0.244,-0.976
1718726280813,2024-06-18T18.58.00.813,1.441,-1.280,0.061,-1.768
1718726280823,2024-06-18T18.58.00.823,1.451,-2.866,0.793,-2.561
1718726280832,2024-06-18T18.58.00.832,1.460,-3.171,0.610,-3.415
1718726280842,2024-06-18T18.58.00.842,1.470,-2.500,-0.305,-4.268
1718726280853,2024-06-18T18.58.00.853,1.481,-1.524,-0.244,-4.695
1718726280863,2024-06-18T18.58.00.863,1.491,-0.427,1.463,-4.634
1718726280872,2024-06-18T18.58.00.872,1.500,0.366,3.537,-4.268
1718726280882,2024-06-18T18.58.00.882,1.510,0.793,3.476,-4.146
1718726280892,2024-06-18T18.58.00.892,1.520,0.610,0.915,-3.780
1718726280903,2024-06-18T18.58.00.903,1.531,0.183,-2.195,-3.171
1718726280911,2024-06-18T18.58.00.911,1.539,-0.366,-3.598,-2.500
1718726280922,2024-06-18T18.58.00.922,1.550,-1.098,-2.988,-1.768
1718726280932,2024-06-18T18.58.00.932,1.560,-1.402,-2.622,-1.280
1718726280942,2024-06-18T18.58.00.942,1.570,-1.098,-2.500,-1.220
1718726280951,2024-06-18T18.58.00.951,1.579,-0.976,-1.341,-1.159
1718726280961,2024-06-18T18.58.00.961,1.589,-1.280,0.488,-1.159
1718726280971,2024-06-18T18.58.00.971,1.599,-1.280,1.280,-0.915
1718726280982,2024-06-18T18.58.00.982,1.610,-1.098,1.037,-0.061
1718726280990,2024-06-18T18.58.00.990,1.618,-0.854,0.122,1.280
1718726281001,2024-06-18T18.58.01.001,1.629,-0.305,-1.220,3.415
1718726281011,2024-06-18T18.58.01.011,1.639,-0.305,-1.951,6.646
1718726281020,2024-06-18T18.58.01.020,1.648,-0.610,-2.256,10.061
1718726281030,2024-06-18T18.58.01.030,1.658,-1.341,-3.171,14.207
1718726281040,2024-06-18T18.58.01.040,1.668,-1.951,-3.902,18.780
1718726281050,2024-06-18T18.58.01.050,1.678,-1.280,-4.146,23.110
1718726281059,2024-06-18T18.58.01.059,1.687,-0.305,-5.793,27.439
1718726281070,2024-06-18T18.58.01.070,1.698,1.402,-9.817,31.890
1718726281080,2024-06-18T18.58.01.080,1.708,3.415,-13.598,36.890
1718726281090,2024-06-18T18.58.01.090,1.718,3.902,-17.012,42.500
1718726281099,2024-06-18T18.58.01.099,1.727,4.573,-19.634,47.012
1718726281109,2024-06-18T18.58.01.109,1.737,5.915,-21.829,51.037
1718726281119,2024-06-18T18.58.01.119,1.747,6.220,-24.390,55.061
1718726281130,2024-06-18T18.58.01.130,1.758,5.427,-24.573,58.171
1718726281138,2024-06-18T18.58.01.138,1.766,4.207,-24.695,59.207
1718726281149,2024-06-18T18.58.01.149,1.777,2.622,-28.232,58.902
1718726281159,2024-06-18T18.58.01.159,1.787,0.488,-34.146,58.659
1718726281169,2024-06-18T18.58.01.169,1.797,-2.012,-38.902,57.866
1718726281178,2024-06-18T18.58.01.178,1.806,-4.085,-39.329,56.463
1718726281188,2024-06-18T18.58.01.188,1.816,-4.817,-38.293,55.061
1718726281198,2024-06-18T18.58.01.198,1.826,-4.573,-41.402,54.573
1718726281209,2024-06-18T18.58.01.209,1.837,-2.561,-46.524,54.512
1718726281217,2024-06-18T18.58.01.217,1.845,0.610,-50.488,53.232
1718726281228,2024-06-18T18.58.01.228,1.856,3.841,-52.073,50.366
1718726281238,2024-06-18T18.58.01.238,1.866,7.439,-48.841,47.500
1718726281248,2024-06-18T18.58.01.248,1.876,11.280,-41.098,43.415
1718726281257,2024-06-18T18.58.01.257,1.885,15.000,-31.402,38.476
1718726281267,2024-06-18T18.58.01.267,1.895,18.049,-19.085,35.183
1718726281278,2024-06-18T18.58.01.278,1.906,20.366,-9.085,33.232
1718726281286,2024-06-18T18.58.01.286,1.914,21.646,-10.793,32.744
1718726281297,2024-06-18T18.58.01.297,1.925,20.915,-24.634,30.000
1718726281307,2024-06-18T18.58.01.307,1.935,19.756,-38.232,24.085
1718726281317,2024-06-18T18.58.01.317,1.945,18.415,-42.927,18.780
1718726281326,2024-06-18T18.58.01.326,1.954,16.890,-40.793,12.988
1718726281336,2024-06-18T18.58.01.336,1.964,15.671,-36.707,7.256
1718726281346,2024-06-18T18.58.01.346,1.974,14.329,-27.500,0.854
1718726281357,2024-06-18T18.58.01.357,1.985,14.024,-7.927,-5.976
1718726281365,2024-06-18T18.58.01.365,1.993,15.488,14.878,-11.402
1718726281376,2024-06-18T18.58.01.376,2.004,16.098,22.439,-14.756
1718726281386,2024-06-18T18.58.01.386,2.014,15.610,8.780,-19.024
1718726281396,2024-06-18T18.58.01.396,2.024,15.000,-15.427,-22.927
1718726281405,2024-06-18T18.58.01.405,2.033,12.744,-39.451,-25.183
1718726281415,2024-06-18T18.58.01.415,2.043,10.061,-56.585,-27.988
1718726281425,2024-06-18T18.58.01.425,2.053,7.683,-60.305,-29.695
1718726281436,2024-06-18T18.58.01.436,2.064,6.341,-49.085,-31.768
1718726281445,2024-06-18T18.58.01.445,2.073,6.159,-30.366,-35.183
1718726281455,2024-06-18T18.58.01.455,2.083,7.012,-10.427,-37.927
1718726281465,2024-06-18T18.58.01.465,2.093,8.780,2.317,-38.476
1718726281475,2024-06-18T18.58.01.475,2.103,9.146,-5.244,-38.659
1718726281484,2024-06-18T18.58.01.484,2.112,9.512,-29.329,-39.390
1718726281494,2024-06-18T18.58.01.494,2.122,10.549,-53.110,-38.780
1718726281505,2024-06-18T18.58.01.505,2.133,11.098,-65.915,-37.317
1718726281515,2024-06-18T18.58.01.515,2.143,12.988,-62.927,-35.427
1718726281524,2024-06-18T18.58.01.524,2.152,16.524,-43.049,-33.902
1718726281534,2024-06-18T18.58.01.534,2.162,19.329,-16.159,-34.024
1718726281544,2024-06-18T18.58.01.544,2.172,22.378,8.049,-35.671
1718726281553,2024-06-18T18.58.01.553,2.181,25.549,24.390,-37.561
1718726281563,2024-06-18T18.58.01.563,2.191,27.500,27.683,-39.512
1718726281573,2024-06-18T18.58.01.573,2.201,28.476,20.000,-39.085
1718726281584,2024-06-18T18.58.01.584,2.212,28.780,4.756,-37.378
1718726281592,2024-06-18T18.58.01.592,2.220,28.415,-10.488,-36.707
1718726281603,2024-06-18T18.58.01.603,2.231,27.988,-17.256,-35.854
1718726281613,2024-06-18T18.58.01.613,2.241,28.232,-12.317,-35.244
1718726281623,2024-06-18T18.58.01.623,2.251,28.171,-2.927,-36.159
1718726281632,2024-06-18T18.58.01.632,2.260,27.378,4.329,-38.780
1718726281642,2024-06-18T18.58.01.642,2.270,26.463,9.817,-42.134
1718726281653,2024-06-18T18.58.01.653,2.281,25.244,14.024,-45.915
1718726281663,2024-06-18T18.58.01.663,2.291,23.598,12.439,-48.720
1718726281672,2024-06-18T18.58.01.672,2.300,21.890,-0.122,-49.512
1718726281682,2024-06-18T18.58.01.682,2.310,20.427,-20.061,-49.939
1718726281692,2024-06-18T18.58.01.692,2.320,18.902,-38.476,-51.402
1718726281702,2024-06-18T18.58.01.702,2.330,17.256,-47.012,-52.744
1718726281711,2024-06-18T18.58.01.711,2.339,15.854,-43.171,-54.024
1718726281721,2024-06-18T18.58.01.721,2.349,15.122,-30.671,-55.244
1718726281732,2024-06-18T18.58.01.732,2.360,14.878,-17.195,-55.610
1718726281742,2024-06-18T18.58.01.742,2.370,15.427,-5.183,-54.756
1718726281751,2024-06-18T18.58.01.751,2.379,17.073,2.927,-52.927
1718726281761,2024-06-18T18.58.01.761,2.389,17.805,3.293,-50.793
1718726281771,2024-06-18T18.58.01.771,2.399,17.866,-3.354,-48.476
1718726281780,2024-06-18T18.58.01.780,2.408,18.354,-12.073,-45.671
1718726281792,2024-06-18T18.58.01.792,2.420,17.805,-15.854,-43.171
1718726281800,2024-06-18T18.58.01.800,2.428,16.098,-12.500,-40.122
1718726281811,2024-06-18T18.58.01.811,2.439,14.695,-5.915,-36.402
1718726281820,2024-06-18T18.58.01.820,2.448,13.354,-1.098,-32.256
1718726281830,2024-06-18T18.58.01.830,2.458,11.402,-0.610,-27.866
1718726281840,2024-06-18T18.58.01.840,2.468,8.841,-5.915,-23.293
1718726281850,2024-06-18T18.58.01.850,2.478,5.732,-16.341,-19.207
1718726281859,2024-06-18T18.58.01.859,2.487,2.866,-24.695,-15.793
1718726281869,2024-06-18T18.58.01.869,2.497,0.915,-25.000,-13.110
1718726281880,2024-06-18T18.58.01.880,2.508,-0.122,-20.000,-11.402
1718726281890,2024-06-18T18.58.01.890,2.518,-1.402,-14.695,-10.122
1718726281899,2024-06-18T18.58.01.899,2.527,-2.134,-11.463,-9.451
1718726281909,2024-06-18T18.58.01.909,2.537,-2.500,-11.220,-8.598
1718726281919,2024-06-18T18.58.01.919,2.547,-3.537,-13.171,-8.049
1718726281929,2024-06-18T18.58.01.929,2.557,-5.854,-16.524,-8.049
1718726281938,2024-06-18T18.58.01.938,2.566,-7.927,-18.963,-8.963
1718726281948,2024-06-18T18.58.01.948,2.576,-9.878,-19.207,-9.390
1718726281959,2024-06-18T18.58.01.959,2.587,-10.366,-19.878,-9.024
1718726281969,2024-06-18T18.58.01.969,2.597,-9.756,-21.341,-7.378
1718726281978,2024-06-18T18.58.01.978,2.606,-8.110,-22.378,-5.793
1718726281988,2024-06-18T18.58.01.988,2.616,-5.732,-19.573,-4.695
1718726281998,2024-06-18T18.58.01.998,2.626,-3.415,-11.220,-3.963
1718726282009,2024-06-18T18.58.02.009,2.637,-1.280,-0.915,-2.927
1718726282017,2024-06-18T18.58.02.017,2.645,0.305,5.793,-1.341
1718726282028,2024-06-18T18.58.02.028,2.656,0.976,7.927,-0.244
1718726282038,2024-06-18T18.58.02.038,2.666,1.402,6.829,0.610
1718726282047,2024-06-18T18.58.02.047,2.675,0.915,3.293,0.732
1718726282057,2024-06-18T18.58.02.057,2.685,0.183,-0.488,0.366
1718726282067,2024-06-18T18.58.02.067,2.695,-0.427,-2.500,0.000
1718726282077,2024-06-18T18.58.02.077,2.705,-0.915,-3.354,-0.793
1718726282086,2024-06-18T18.58.02.086,2.714,-0.671,-3.232,-1.524
1718726282096,2024-06-18T18.58.02.096,2.724,-0.305,-1.220,-1.707
1718726282107,2024-06-18T18.58.02.107,2.735,-0.305,1.585,-0.854
1718726282117,2024-06-18T18.58.02.117,2.745,-0.305,2.683,0.183
1718726282126,2024-06-18T18.58.02.126,2.754,-0.732,1.402,1.341
1718726282136,2024-06-18T18.58.02.136,2.764,-1.524,-2.073,1.646
1718726282146,2024-06-18T18.58.02.146,2.774,-2.195,-6.098,1.463
1718726282156,2024-06-18T18.58.02.156,2.784,-2.622,-8.293,0.976
1718726282165,2024-06-18T18.58.02.165,2.793,-2.561,-8.598,0.122
1718726282175,2024-06-18T18.58.02.175,2.803,-2.256,-8.841,-0.915
1718726282186,2024-06-18T18.58.02.186,2.814,-2.134,-8.780,-1.280
1718726282196,2024-06-18T18.58.02.196,2.824,-1.768,-7.866,-0.549
1718726282205,2024-06-18T18.58.02.205,2.833,-1.646,-6.402,0.976
1718726282215,2024-06-18T18.58.02.215,2.843,-1.951,-5.366,2.622
1718726282225,2024-06-18T18.58.02.225,2.853,-2.378,-6.646,2.927
1718726282236,2024-06-18T18.58.02.236,2.864,-2.622,-8.963,2.317
1718726282244,2024-06-18T18.58.02.244,2.872,-2.866,-11.280,0.122
1718726282255,2024-06-18T18.58.02.255,2.883,-2.561,-12.134,-2.378
1718726282265,2024-06-18T18.58.02.265,2.893,-1.524,-10.061,-3.476
1718726282275,2024-06-18T18.58.02.275,2.903,-0.244,-5.915,-3.659
1718726282284,2024-06-18T18.58.02.284,2.912,0.976,-2.012,-2.683
1718726282294,2024-06-18T18.58.02.294,2.922,1.707,1.037,-1.341
1718726282304,2024-06-18T18.58.02.304,2.932,2.195,1.524,-0.793
1718726282313,2024-06-18T18.58.02.313,2.941,2.256,-0.427,-0.671
1718726282323,2024-06-18T18.58.02.323,2.951,2.012,-2.073,-1.037
1718726282334,2024-06-18T18.58.02.334,2.962,2.500,-2.012,-1.037
1718726282344,2024-06-18T18.58.02.344,2.972,3.110,-0.183,-0.610
1718726282353,2024-06-18T18.58.02.353,2.981,3.415,3.354,0.244
1718726282363,2024-06-18T18.58.02.363,2.991,3.476,5.915,0.732
1718726282373,2024-06-18T18.58.02.373,3.001,3.293,5.305,1.159
1718726282384,2024-06-18T18.58.02.384,3.012,2.622,1.768,1.280
1718726282392,2024-06-18T18.58.02.392,3.020,1.829,-1.402,0.976
1718726282403,2024-06-18T18.58.02.403,3.031,1.341,-2.378,0.061
1718726282413,2024-06-18T18.58.02.413,3.041,1.463,-1.159,-0.122
1718726282423,2024-06-18T18.58.02.423,3.051,1.646,0.427,-0.061
1718726282432,2024-06-18T18.58.02.432,3.060,1.646,1.037,0.183
1718726282442,2024-06-18T18.58.02.442,3.070,1.829,1.098,0.488
1718726282452,2024-06-18T18.58.02.452,3.080,2.134,0.671,0.366
1718726282463,2024-06-18T18.58.02.463,3.091,2.317,0.549,-0.366
1718726282471,2024-06-18T18.58.02.471,3.099,2.561,1.037,-1.159
1718726282482,2024-06-18T18.58.02.482,3.110,2.805,2.256,-1.951
1718726282492,2024-06-18T18.58.02.492,3.120,2.683,3.659,-2.012
1718726282502,2024-06-18T18.58.02.502,3.130,2.378,4.085,-1.707
1718726282511,2024-06-18T18.58.02.511,3.139,1.463,2.866,-0.732
1718726282521,2024-06-18T18.58.02.521,3.149,0.549,-0.244,0.366
1718726282531,2024-06-18T18.58.02.531,3.159,0.183,-2.439,1.280
1718726282542,2024-06-18T18.58.02.542,3.170,-0.061,-2.683,1.585
1718726282550,2024-06-18T18.58.02.550,3.178,0.061,-1.524,0.915
1718726282561,2024-06-18T18.58.02.561,3.189,0.366,0.427,0.244
1718726282571,2024-06-18T18.58.02.571,3.199,0.549,1.585,-0.610
1718726282580,2024-06-18T18.58.02.580,3.208,0.244,1.646,-0.854
1718726282590,2024-06-18T18.58.02.590,3.218,0.000,1.463,-0.122
1718726282600,2024-06-18T18.58.02.600,3.228,-0.183,0.854,0.671
1718726282611,2024-06-18T18.58.02.611,3.239,-0.610,-0.061,1.707
1718726282619,2024-06-18T18.58.02.619,3.247,-1.037,-1.037,1.768
1718726282630,2024-06-18T18.58.02.630,3.258,-1.463,-1.585,0.732
1718726282640,2024-06-18T18.58.02.640,3.268,-1.585,-1.341,-0.549
1718726282650,2024-06-18T18.58.02.650,3.278,-1.220,-0.305,-1.829
1718726282659,2024-06-18T18.58.02.659,3.287,-0.732,0.671,-2.317
1718726282669,2024-06-18T18.58.02.669,3.297,-0.671,1.524,-1.707
1718726282679,2024-06-18T18.58.02.679,3.307,-0.671,2.256,-0.732
1718726282690,2024-06-18T18.58.02.690,3.318,-0.854,1.768,0.122
1718726282698,2024-06-18T18.58.02.698,3.326,-1.524,-0.061,0.488
1718726282709,2024-06-18T18.58.02.709,3.337,-1.768,-1.768,0.549
1718726282719,2024-06-18T18.58.02.719,3.347,-1.646,-1.524,0.488
1718726282729,2024-06-18T18.58.02.729,3.357,-1.524,-0.122,0.305
1718726282738,2024-06-18T18.58.02.738,3.366,-1.341,1.159,0.000
1718726282748,2024-06-18T18.58.02.748,3.376,-1.341,2.073,0.305
1718726282759,2024-06-18T18.58.02.759,3.387,-1.463,1.768,0.488
1718726282769,2024-06-18T18.58.02.769,3.397,-1.707,0.244,0.122
1718726282778,2024-06-18T18.58.02.778,3.406,-1.951,-1.524,-0.549
1718726282788,2024-06-18T18.58.02.788,3.416,-2.195,-2.744,-0.976
1718726282798,2024-06-18T18.58.02.798,3.426,-2.317,-2.805,-1.037
1718726282808,2024-06-18T18.58.02.808,3.436,-2.134,-1.829,-0.854
1718726282817,2024-06-18T18.58.02.817,3.445,-1.646,-0.732,0.000
1718726282827,2024-06-18T18.58.02.827,3.455,-1.159,0.549,1.768
1718726282838,2024-06-18T18.58.02.838,3.466,-0.732,2.439,3.537
1718726282846,2024-06-18T18.58.02.846,3.474,-0.183,3.537,4.634
1718726282857,2024-06-18T18.58.02.857,3.485,0.122,3.659,5.366
1718726282867,2024-06-18T18.58.02.867,3.495,-0.183,3.415,5.793
1718726282877,2024-06-18T18.58.02.877,3.505,-0.671,2.744,5.610
1718726282886,2024-06-18T18.58.02.886,3.514,-1.220,1.646,5.976
1718726282896,2024-06-18T18.58.02.896,3.524,-2.012,0.854,7.317
1718726282906,2024-06-18T18.58.02.906,3.534,-3.232,0.610,9.512
1718726282917,2024-06-18T18.58.02.917,3.545,-4.451,1.646,12.866
