epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718566524372,2024-06-16T22.35.24.372,0.277,-0.122,1.037,14.939
1718566524382,2024-06-16T22.35.24.382,0.287,0.305,-0.915,13.049
1718566524391,2024-06-16T22.35.24.391,0.296,0.122,-0.061,12.500
1718566524401,2024-06-16T22.35.24.401,0.306,-0.366,2.073,11.646
1718566524411,2024-06-16T22.35.24.411,0.316,-0.183,5.122,10.488
1718566524422,2024-06-16T22.35.24.422,0.327,0.122,5.061,8.780
1718566524430,2024-06-16T22.35.24.430,0.335,-0.305,0.793,7.561
1718566524441,2024-06-16T22.35.24.441,0.346,-1.280,-2.988,6.768
1718566524451,2024-06-16T22.35.24.451,0.356,-1.220,-3.659,6.524
1718566524461,2024-06-16T22.35.24.461,0.366,-0.854,0.610,7.073
1718566524470,2024-06-16T22.35.24.470,0.375,-0.305,6.098,7.805
1718566524480,2024-06-16T22.35.24.480,0.385,0.610,8.537,7.134
1718566524490,2024-06-16T22.35.24.490,0.395,0.915,9.329,5.793
1718566524499,2024-06-16T22.35.24.499,0.404,0.793,8.598,2.805
1718566524509,2024-06-16T22.35.24.509,0.414,1.037,4.390,0.244
1718566524520,2024-06-16T22.35.24.520,0.425,0.671,1.524,-0.549
1718566524530,2024-06-16T22.35.24.530,0.435,0.549,0.305,-0.366
1718566524539,2024-06-16T22.35.24.539,0.444,0.061,1.585,0.549
1718566524549,2024-06-16T22.35.24.549,0.454,-0.671,2.988,0.671
1718566524559,2024-06-16T22.35.24.559,0.464,-1.098,2.439,0.305
1718566524570,2024-06-16T22.35.24.570,0.475,-1.585,1.585,-0.915
1718566524578,2024-06-16T22.35.24.578,0.483,-1.646,-1.159,-2.256
1718566524589,2024-06-16T22.35.24.589,0.494,-1.646,-0.793,-2.927
1718566524599,2024-06-16T22.35.24.599,0.504,-1.280,0.915,-3.659
1718566524609,2024-06-16T22.35.24.609,0.514,-0.122,3.171,-3.354
1718566524618,2024-06-16T22.35.24.618,0.523,0.732,5.061,-2.744
1718566524628,2024-06-16T22.35.24.628,0.533,0.671,6.220,-1.890
1718566524638,2024-06-16T22.35.24.638,0.543,0.183,5.549,-1.402
1718566524649,2024-06-16T22.35.24.649,0.554,-0.244,4.207,-1.402
1718566524657,2024-06-16T22.35.24.657,0.562,-0.305,1.951,-2.134
1718566524668,2024-06-16T22.35.24.668,0.573,0.061,-0.122,-2.561
1718566524678,2024-06-16T22.35.24.678,0.583,0.305,-0.183,-2.805
1718566524688,2024-06-16T22.35.24.688,0.593,0.976,2.683,-2.622
1718566524697,2024-06-16T22.35.24.697,0.602,1.768,6.585,-2.195
1718566524707,2024-06-16T22.35.24.707,0.612,2.317,8.171,-1.220
1718566524718,2024-06-16T22.35.24.718,0.623,1.829,6.768,-0.488
1718566524728,2024-06-16T22.35.24.728,0.633,0.732,3.110,-0.793
1718566524737,2024-06-16T22.35.24.737,0.642,0.122,-1.829,-1.402
1718566524747,2024-06-16T22.35.24.747,0.652,-0.061,-4.024,-1.463
1718566524757,2024-06-16T22.35.24.757,0.662,0.549,-3.293,-1.585
1718566524766,2024-06-16T22.35.24.766,0.671,1.463,-0.427,-1.037
1718566524776,2024-06-16T22.35.24.776,0.681,2.012,2.622,0.122
1718566524786,2024-06-16T22.35.24.786,0.691,2.439,3.537,1.280
1718566524797,2024-06-16T22.35.24.797,0.702,2.256,3.415,2.378
1718566524805,2024-06-16T22.35.24.805,0.710,1.159,1.707,2.683
1718566524816,2024-06-16T22.35.24.816,0.721,0.427,-0.122,2.866
1718566524826,2024-06-16T22.35.24.826,0.731,0.061,-0.183,2.561
1718566524836,2024-06-16T22.35.24.836,0.741,0.549,0.244,2.439
1718566524845,2024-06-16T22.35.24.845,0.750,1.280,2.622,2.927
1718566524855,2024-06-16T22.35.24.855,0.760,2.012,4.512,3.598
1718566524865,2024-06-16T22.35.24.865,0.770,2.012,6.159,4.634
1718566524876,2024-06-16T22.35.24.876,0.781,1.951,5.915,4.939
1718566524884,2024-06-16T22.35.24.884,0.789,2.073,4.085,4.939
1718566524895,2024-06-16T22.35.24.895,0.800,1.768,4.146,4.390
1718566524905,2024-06-16T22.35.24.905,0.810,1.707,4.024,3.415
1718566524915,2024-06-16T22.35.24.915,0.820,2.012,4.451,2.988
1718566524924,2024-06-16T22.35.24.924,0.829,1.768,4.634,2.927
1718566524934,2024-06-16T22.35.24.934,0.839,1.098,3.293,3.780
1718566524945,2024-06-16T22.35.24.945,0.850,0.183,2.073,4.878
1718566524955,2024-06-16T22.35.24.955,0.860,-0.183,0.610,5.488
1718566524964,2024-06-16T22.35.24.964,0.869,-0.549,0.244,5.427
1718566524974,2024-06-16T22.35.24.974,0.879,-0.549,-0.549,4.268
1718566524984,2024-06-16T22.35.24.984,0.889,-0.366,0.061,3.354
1718566524994,2024-06-16T22.35.24.994,0.899,0.244,2.317,2.439
1718566525003,2024-06-16T22.35.25.003,0.908,1.037,4.756,2.439
1718566525013,2024-06-16T22.35.25.013,0.918,0.732,7.012,3.354
1718566525024,2024-06-16T22.35.25.024,0.929,0.305,6.646,4.268
1718566525032,2024-06-16T22.35.25.032,0.937,-0.305,4.207,5.061
1718566525043,2024-06-16T22.35.25.043,0.948,-1.280,1.829,5.183
1718566525053,2024-06-16T22.35.25.053,0.958,-1.402,0.610,4.268
1718566525063,2024-06-16T22.35.25.063,0.968,-0.427,1.402,3.049
1718566525072,2024-06-16T22.35.25.072,0.977,0.671,5.549,2.195
1718566525082,2024-06-16T22.35.25.082,0.987,1.829,9.146,1.768
1718566525093,2024-06-16T22.35.25.093,0.998,2.927,12.744,2.805
1718566525103,2024-06-16T22.35.25.103,1.008,2.683,15.488,3.598
1718566525112,2024-06-16T22.35.25.112,1.017,2.256,13.049,4.146
1718566525122,2024-06-16T22.35.25.122,1.027,0.915,9.329,4.512
1718566525132,2024-06-16T22.35.25.132,1.037,-0.061,4.512,4.085
1718566525142,2024-06-16T22.35.25.142,1.047,0.000,1.341,3.720
1718566525151,2024-06-16T22.35.25.151,1.056,0.427,3.780,3.659
1718566525161,2024-06-16T22.35.25.161,1.066,1.037,7.073,3.598
1718566525172,2024-06-16T22.35.25.172,1.077,1.951,11.220,4.512
1718566525182,2024-06-16T22.35.25.182,1.087,2.500,14.573,3.902
1718566525191,2024-06-16T22.35.25.191,1.096,3.110,12.927,3.780
1718566525201,2024-06-16T22.35.25.201,1.106,2.439,8.963,3.537
1718566525211,2024-06-16T22.35.25.211,1.116,1.707,4.085,3.049
1718566525220,2024-06-16T22.35.25.220,1.125,1.037,3.354,2.805
1718566525230,2024-06-16T22.35.25.230,1.135,1.280,1.585,1.768
1718566525240,2024-06-16T22.35.25.240,1.145,1.159,1.890,2.683
1718566525251,2024-06-16T22.35.25.251,1.156,1.098,3.780,2.561
1718566525259,2024-06-16T22.35.25.259,1.164,1.037,6.707,1.951
1718566525270,2024-06-16T22.35.25.270,1.175,1.098,8.049,0.427
1718566525280,2024-06-16T22.35.25.280,1.185,0.854,6.524,-0.488
1718566525290,2024-06-16T22.35.25.290,1.195,0.000,4.817,-0.488
1718566525299,2024-06-16T22.35.25.299,1.204,-0.854,3.902,-0.061
1718566525309,2024-06-16T22.35.25.309,1.214,-1.829,4.878,0.976
1718566525320,2024-06-16T22.35.25.320,1.225,-2.866,5.915,2.073
1718566525330,2024-06-16T22.35.25.330,1.235,-3.720,6.037,2.378
1718566525339,2024-06-16T22.35.25.339,1.244,-4.207,5.427,1.646
1718566525349,2024-06-16T22.35.25.349,1.254,-4.085,4.512,0.183
1718566525359,2024-06-16T22.35.25.359,1.264,-3.354,4.207,-1.280
1718566525369,2024-06-16T22.35.25.369,1.274,-2.439,4.817,-1.951
1718566525378,2024-06-16T22.35.25.378,1.283,-1.951,6.402,-1.585
1718566525388,2024-06-16T22.35.25.388,1.293,-1.280,7.744,-0.061
1718566525399,2024-06-16T22.35.25.399,1.304,-1.341,7.683,1.585
1718566525409,2024-06-16T22.35.25.409,1.314,-1.707,4.695,2.073
1718566525418,2024-06-16T22.35.25.418,1.323,-2.256,0.549,2.317
1718566525428,2024-06-16T22.35.25.428,1.333,-3.110,-3.720,1.829
1718566525438,2024-06-16T22.35.25.438,1.343,-2.866,-6.707,2.683
1718566525447,2024-06-16T22.35.25.447,1.352,-2.195,-5.854,4.451
1718566525457,2024-06-16T22.35.25.457,1.362,-0.915,-3.415,6.402
1718566525468,2024-06-16T22.35.25.468,1.373,0.671,0.488,9.329
1718566525478,2024-06-16T22.35.25.478,1.383,1.707,5.427,12.561
1718566525487,2024-06-16T22.35.25.487,1.392,2.561,11.768,15.976
1718566525497,2024-06-16T22.35.25.497,1.402,3.659,17.378,19.268
1718566525507,2024-06-16T22.35.25.507,1.412,5.122,22.866,22.805
1718566525517,2024-06-16T22.35.25.517,1.422,6.341,27.988,26.402
1718566525526,2024-06-16T22.35.25.526,1.431,7.744,33.354,30.000
1718566525536,2024-06-16T22.35.25.536,1.441,9.268,42.012,34.573
1718566525547,2024-06-16T22.35.25.547,1.452,11.037,54.024,40.061
1718566525557,2024-06-16T22.35.25.557,1.462,12.988,69.451,46.585
1718566525566,2024-06-16T22.35.25.566,1.471,14.756,87.744,54.207
1718566525576,2024-06-16T22.35.25.576,1.481,16.402,105.854,62.500
1718566525586,2024-06-16T22.35.25.586,1.491,17.683,120.976,71.341
1718566525596,2024-06-16T22.35.25.596,1.501,18.049,132.439,80.183
1718566525605,2024-06-16T22.35.25.605,1.510,17.195,137.927,88.171
1718566525615,2024-06-16T22.35.25.615,1.520,15.671,136.098,95.061
1718566525626,2024-06-16T22.35.25.626,1.531,13.963,125.244,98.476
1718566525636,2024-06-16T22.35.25.636,1.541,12.561,109.085,99.390
1718566525645,2024-06-16T22.35.25.645,1.550,9.695,96.159,99.451
1718566525655,2024-06-16T22.35.25.655,1.560,8.354,77.317,92.866
1718566525665,2024-06-16T22.35.25.665,1.570,10.732,57.866,85.244
1718566525674,2024-06-16T22.35.25.674,1.579,12.500,46.707,79.329
1718566525684,2024-06-16T22.35.25.684,1.589,13.415,35.732,70.183
1718566525695,2024-06-16T22.35.25.695,1.600,15.366,25.610,61.159
1718566525705,2024-06-16T22.35.25.705,1.610,16.524,17.256,55.732
1718566525714,2024-06-16T22.35.25.714,1.619,17.256,10.183,52.134
1718566525724,2024-06-16T22.35.25.724,1.629,16.829,6.098,48.110
1718566525734,2024-06-16T22.35.25.734,1.639,16.280,-0.976,43.049
1718566525744,2024-06-16T22.35.25.744,1.649,16.220,-9.390,39.329
1718566525180,2024-06-16T22.35.25.180,1.085,2.500,14.573,4.512
1718566525189,2024-06-16T22.35.25.189,1.094,3.110,12.927,3.902
1718566525199,2024-06-16T22.35.25.199,1.104,2.439,8.963,3.780
1718566525209,2024-06-16T22.35.25.209,1.114,1.707,4.085,3.537
1718566525218,2024-06-16T22.35.25.218,1.123,1.037,3.354,3.049
1718566525228,2024-06-16T22.35.25.228,1.133,1.280,1.585,2.805
1718566525238,2024-06-16T22.35.25.238,1.143,1.159,1.890,1.768
1718566525249,2024-06-16T22.35.25.249,1.154,1.098,3.780,2.683
1718566525257,2024-06-16T22.35.25.257,1.162,1.037,6.707,2.561
1718566525268,2024-06-16T22.35.25.268,1.173,1.098,8.049,1.951
1718566525278,2024-06-16T22.35.25.278,1.183,0.854,6.524,0.427
1718566525288,2024-06-16T22.35.25.288,1.193,0.000,4.817,-0.488
1718566525297,2024-06-16T22.35.25.297,1.202,-0.854,3.902,-0.488
1718566525307,2024-06-16T22.35.25.307,1.212,-1.829,4.878,-0.061
1718566525318,2024-06-16T22.35.25.318,1.223,-2.866,5.915,0.976
1718566525328,2024-06-16T22.35.25.328,1.233,-3.720,6.037,2.073
1718566525337,2024-06-16T22.35.25.337,1.242,-4.207,5.427,2.378
1718566525347,2024-06-16T22.35.25.347,1.252,-4.085,4.512,1.646
1718566525357,2024-06-16T22.35.25.357,1.262,-3.354,4.207,0.183
1718566525367,2024-06-16T22.35.25.367,1.272,-2.439,4.817,-1.280
1718566525376,2024-06-16T22.35.25.376,1.281,-1.951,6.402,-1.951
1718566525386,2024-06-16T22.35.25.386,1.291,-1.280,7.744,-1.585
1718566525397,2024-06-16T22.35.25.397,1.302,-1.341,7.683,-0.061
1718566525407,2024-06-16T22.35.25.407,1.312,-1.707,4.695,1.585
1718566525416,2024-06-16T22.35.25.416,1.321,-2.256,0.549,2.073
1718566525426,2024-06-16T22.35.25.426,1.331,-3.110,-3.720,2.317
1718566525436,2024-06-16T22.35.25.436,1.341,-2.866,-6.707,1.829
1718566525445,2024-06-16T22.35.25.445,1.350,-2.195,-5.854,2.683
1718566525455,2024-06-16T22.35.25.455,1.360,-0.915,-3.415,4.451
1718566525466,2024-06-16T22.35.25.466,1.371,0.671,0.488,6.402
1718566525476,2024-06-16T22.35.25.476,1.381,1.707,5.427,9.329
1718566525485,2024-06-16T22.35.25.485,1.390,2.561,11.768,12.561
1718566525495,2024-06-16T22.35.25.495,1.400,3.659,17.378,15.976
1718566525505,2024-06-16T22.35.25.505,1.410,5.122,22.866,19.268
1718566525515,2024-06-16T22.35.25.515,1.420,6.341,27.988,22.805
1718566525524,2024-06-16T22.35.25.524,1.429,7.744,33.354,26.402
1718566525534,2024-06-16T22.35.25.534,1.439,9.268,42.012,30.000
1718566525545,2024-06-16T22.35.25.545,1.450,11.037,54.024,34.573
1718566525555,2024-06-16T22.35.25.555,1.460,12.988,69.451,40.061
1718566525564,2024-06-16T22.35.25.564,1.469,14.756,87.744,46.585
1718566525574,2024-06-16T22.35.25.574,1.479,16.402,105.854,54.207
1718566525584,2024-06-16T22.35.25.584,1.489,17.683,120.976,62.500
1718566525594,2024-06-16T22.35.25.594,1.499,18.049,132.439,71.341
1718566525603,2024-06-16T22.35.25.603,1.508,17.195,137.927,80.183
1718566525613,2024-06-16T22.35.25.613,1.518,15.671,136.098,88.171
1718566525624,2024-06-16T22.35.25.624,1.529,13.963,125.244,95.061
1718566525634,2024-06-16T22.35.25.634,1.539,12.561,109.085,98.476
1718566525643,2024-06-16T22.35.25.643,1.548,9.695,96.159,99.390
1718566525653,2024-06-16T22.35.25.653,1.558,8.354,77.317,99.451
1718566525663,2024-06-16T22.35.25.663,1.568,10.732,57.866,92.866
1718566525672,2024-06-16T22.35.25.672,1.577,12.500,46.707,85.244
1718566525682,2024-06-16T22.35.25.682,1.587,13.415,35.732,79.329
1718566525693,2024-06-16T22.35.25.693,1.598,15.366,25.610,70.183
1718566525703,2024-06-16T22.35.25.703,1.608,16.524,17.256,61.159
1718566525712,2024-06-16T22.35.25.712,1.617,17.256,10.183,55.732
1718566525722,2024-06-16T22.35.25.722,1.627,16.829,6.098,52.134
1718566525732,2024-06-16T22.35.25.732,1.637,16.280,-0.976,48.110
1718566525742,2024-06-16T22.35.25.742,1.647,16.220,-9.390,43.049
1718566525751,2024-06-16T22.35.25.751,1.656,15.976,-19.085,39.329
1718566525761,2024-06-16T22.35.25.761,1.666,16.402,-24.451,34.085
1718566525772,2024-06-16T22.35.25.772,1.677,16.768,-22.195,29.268
1718566525782,2024-06-16T22.35.25.782,1.687,17.195,-18.110,25.915
1718566525791,2024-06-16T22.35.25.791,1.696,17.500,-19.939,23.476
1718566525801,2024-06-16T22.35.25.801,1.706,17.622,-26.890,21.890
1718566525811,2024-06-16T22.35.25.811,1.716,16.829,-31.829,20.732
1718566525821,2024-06-16T22.35.25.821,1.726,16.098,-34.512,19.573
1718566525830,2024-06-16T22.35.25.830,1.735,16.280,-35.366,16.341
1718566525841,2024-06-16T22.35.25.841,1.746,16.220,-34.085,12.927
1718566525851,2024-06-16T22.35.25.851,1.756,16.098,-32.927,10.671
1718566525861,2024-06-16T22.35.25.861,1.766,16.646,-32.195,8.354
1718566525870,2024-06-16T22.35.25.870,1.775,17.012,-30.976,6.707
1718566525880,2024-06-16T22.35.25.880,1.785,16.768,-29.573,5.549
1718566525890,2024-06-16T22.35.25.890,1.795,16.829,-28.171,3.902
1718566525899,2024-06-16T22.35.25.899,1.804,16.707,-25.549,1.951
1718566525909,2024-06-16T22.35.25.909,1.814,16.220,-22.256,0.000
1718566525920,2024-06-16T22.35.25.920,1.825,16.829,-18.720,-1.768
1718566525930,2024-06-16T22.35.25.930,1.835,17.073,-14.512,-3.171
1718566525939,2024-06-16T22.35.25.939,1.844,16.220,-10.732,-3.415
1718566525949,2024-06-16T22.35.25.949,1.854,15.427,-8.902,-3.841
1718566525959,2024-06-16T22.35.25.959,1.864,14.817,-10.366,-4.146
1718566525969,2024-06-16T22.35.25.969,1.874,14.207,-12.012,-4.634
1718566525978,2024-06-16T22.35.25.978,1.883,13.537,-10.732,-4.695
1718566525988,2024-06-16T22.35.25.988,1.893,13.415,-7.744,-4.756
1718566525999,2024-06-16T22.35.25.999,1.904,13.780,-3.963,-6.098
1718566526009,2024-06-16T22.35.26.009,1.914,14.329,-0.122,-7.073
1718566526018,2024-06-16T22.35.26.018,1.923,14.695,2.622,-7.378
1718566526028,2024-06-16T22.35.26.028,1.933,14.695,3.780,-7.012
1718566526038,2024-06-16T22.35.26.038,1.943,14.390,4.695,-6.829
1718566526049,2024-06-16T22.35.26.049,1.954,13.415,6.280,-6.341
1718566526057,2024-06-16T22.35.26.057,1.962,12.805,5.244,-5.732
1718566526068,2024-06-16T22.35.26.068,1.973,12.073,4.451,-6.463
1718566526078,2024-06-16T22.35.26.078,1.983,10.305,5.000,-6.402
1718566526088,2024-06-16T22.35.26.088,1.993,9.024,4.634,-6.341
1718566526097,2024-06-16T22.35.26.097,2.002,8.476,3.963,-6.951
1718566526107,2024-06-16T22.35.26.107,2.012,7.805,3.049,-7.195
1718566526117,2024-06-16T22.35.26.117,2.022,6.951,2.195,-7.683
1718566526128,2024-06-16T22.35.26.128,2.033,6.098,0.671,-8.537
1718566526136,2024-06-16T22.35.26.136,2.041,5.488,-0.061,-9.878
1718566526147,2024-06-16T22.35.26.147,2.052,4.756,0.366,-11.280
1718566526157,2024-06-16T22.35.26.157,2.062,4.329,0.610,-12.866
1718566526166,2024-06-16T22.35.26.166,2.071,4.085,0.732,-14.878
1718566526176,2024-06-16T22.35.26.176,2.081,3.354,1.220,-15.671
1718566526186,2024-06-16T22.35.26.186,2.091,2.683,0.732,-15.427
1718566526196,2024-06-16T22.35.26.196,2.101,2.622,0.000,-15.549
1718566526205,2024-06-16T22.35.26.205,2.110,2.195,0.610,-15.793
1718566526216,2024-06-16T22.35.26.216,2.121,1.463,1.220,-15.976
1718566526226,2024-06-16T22.35.26.226,2.131,1.463,0.732,-16.890
1718566526236,2024-06-16T22.35.26.236,2.141,1.524,0.244,-17.500
1718566526245,2024-06-16T22.35.26.245,2.150,1.220,-0.549,-17.256
1718566526255,2024-06-16T22.35.26.255,2.160,1.037,-1.220,-17.256
1718566526265,2024-06-16T22.35.26.265,2.170,0.732,-1.280,-16.890
1718566526276,2024-06-16T22.35.26.276,2.181,0.000,-0.244,-15.915
1718566526284,2024-06-16T22.35.26.284,2.189,-0.488,0.366,-15.122
1718566526295,2024-06-16T22.35.26.295,2.200,-0.793,1.159,-15.061
1718566526305,2024-06-16T22.35.26.305,2.210,-1.463,0.793,-14.512
1718566526315,2024-06-16T22.35.26.315,2.220,-2.134,-0.549,-13.963
1718566526324,2024-06-16T22.35.26.324,2.229,-3.049,-2.012,-13.171
1718566526334,2024-06-16T22.35.26.334,2.239,-3.841,-4.451,-12.317
1718566526344,2024-06-16T22.35.26.344,2.249,-4.451,-6.402,-12.134
1718566526355,2024-06-16T22.35.26.355,2.260,-5.000,-7.561,-11.768
1718566526363,2024-06-16T22.35.26.363,2.268,-5.427,-9.146,-11.707
1718566526374,2024-06-16T22.35.26.374,2.279,-5.366,-10.305,-12.012
1718566526384,2024-06-16T22.35.26.384,2.289,-5.732,-10.183,-12.012
1718566526393,2024-06-16T22.35.26.393,2.298,-6.402,-10.732,-11.341
1718566526404,2024-06-16T22.35.26.404,2.309,-6.829,-13.293,-10.976
1718566526413,2024-06-16T22.35.26.413,2.318,-7.317,-17.378,-10.976
1718566526424,2024-06-16T22.35.26.424,2.329,-8.659,-22.500,-11.159
1718566526432,2024-06-16T22.35.26.432,2.337,-10.061,-30.549,-11.890
1718566526443,2024-06-16T22.35.26.443,2.348,-11.220,-38.476,-14.085
1718566526453,2024-06-16T22.35.26.453,2.358,-12.805,-42.195,-15.549
1718566526463,2024-06-16T22.35.26.463,2.368,-13.659,-41.220,-15.793
1718566526472,2024-06-16T22.35.26.472,2.377,-13.841,-37.378,-15.732
1718566526482,2024-06-16T22.35.26.482,2.387,-13.354,-32.988,-15.122
1718566526492,2024-06-16T22.35.26.492,2.397,-12.622,-27.866,-14.817
1718566526503,2024-06-16T22.35.26.503,2.408,-11.890,-24.878,-13.659
1718566526511,2024-06-16T22.35.26.511,2.416,-11.098,-23.963,-13.537
1718566526522,2024-06-16T22.35.26.522,2.427,-11.280,-23.293,-13.720
1718566526532,2024-06-16T22.35.26.532,2.437,-11.707,-25.366,-13.476
1718566526542,2024-06-16T22.35.26.542,2.447,-12.317,-29.939,-13.963
1718566526551,2024-06-16T22.35.26.551,2.456,-13.720,-35.122,-14.329
1718566526561,2024-06-16T22.35.26.561,2.466,-15.244,-40.915,-14.451
1718566526571,2024-06-16T22.35.26.571,2.476,-17.500,-45.488,-14.695
1718566526582,2024-06-16T22.35.26.582,2.487,-19.756,-50.183,-15.000
1718566526591,2024-06-16T22.35.26.591,2.496,-21.829,-54.512,-16.585
1718566526601,2024-06-16T22.35.26.601,2.506,-23.049,-57.256,-18.780
1718566526611,2024-06-16T22.35.26.611,2.516,-23.415,-59.390,-21.768
1718566526620,2024-06-16T22.35.26.620,2.525,-23.659,-62.683,-24.573
1718566526630,2024-06-16T22.35.26.630,2.535,-23.476,-64.634,-27.805
1718566526640,2024-06-16T22.35.26.640,2.545,-25.061,-65.427,-30.549
1718566526651,2024-06-16T22.35.26.651,2.556,-29.695,-70.610,-32.927
1718566526659,2024-06-16T22.35.26.659,2.564,-32.500,-82.256,-37.134
1718566526670,2024-06-16T22.35.26.670,2.575,-31.159,-96.037,-42.134
1718566526680,2024-06-16T22.35.26.680,2.585,-30.183,-105.427,-45.610
1718566526690,2024-06-16T22.35.26.690,2.595,-33.293,-108.598,-46.341
1718566526699,2024-06-16T22.35.26.699,2.604,-37.561,-109.512,-47.195
1718566526709,2024-06-16T22.35.26.709,2.614,-37.622,-104.512,-48.293
1718566526719,2024-06-16T22.35.26.719,2.624,-34.878,-94.329,-48.110
1718566526730,2024-06-16T22.35.26.730,2.635,-32.561,-76.890,-47.256
1718566526738,2024-06-16T22.35.26.738,2.643,-29.634,-53.354,-45.793
1718566526749,2024-06-16T22.35.26.749,2.654,-24.329,-27.256,-44.268
1718566526759,2024-06-16T22.35.26.759,2.664,-17.500,2.439,-41.585
1718566526769,2024-06-16T22.35.26.769,2.674,-9.268,31.768,-34.817
1718566526778,2024-06-16T22.35.26.778,2.683,0.793,61.829,-25.488
1718566526788,2024-06-16T22.35.26.788,2.693,12.317,94.085,-14.390
1718566526799,2024-06-16T22.35.26.799,2.704,24.939,132.256,-2.378
1718566526809,2024-06-16T22.35.26.809,2.714,36.829,181.463,12.012
1718566526818,2024-06-16T22.35.26.818,2.723,49.268,239.085,29.024
1718566526828,2024-06-16T22.35.26.828,2.733,62.744,298.902,46.585
1718566526838,2024-06-16T22.35.26.838,2.743,74.085,352.134,64.878
1718566526847,2024-06-16T22.35.26.847,2.752,81.341,397.073,82.927
1718566526857,2024-06-16T22.35.26.857,2.762,84.329,431.402,102.622
1718566526867,2024-06-16T22.35.26.867,2.772,84.146,455.427,124.207
1718566526878,2024-06-16T22.35.26.878,2.783,80.244,467.805,146.037
1718566526886,2024-06-16T22.35.26.886,2.791,71.829,471.524,169.512
1718566526897,2024-06-16T22.35.26.897,2.802,60.671,476.890,192.683
1718566526907,2024-06-16T22.35.26.907,2.812,46.646,488.232,215.732
1718566526917,2024-06-16T22.35.26.917,2.822,25.366,503.902,238.232
1718566526926,2024-06-16T22.35.26.926,2.831,0.915,524.878,256.037
1718566526936,2024-06-16T22.35.26.936,2.841,-26.220,549.573,269.512
1718566526946,2024-06-16T22.35.26.946,2.851,-58.720,571.707,283.598
1718566526957,2024-06-16T22.35.26.957,2.862,-97.805,590.854,295.061
1718566526966,2024-06-16T22.35.26.966,2.871,-145.427,603.415,304.085
1718566526976,2024-06-16T22.35.26.976,2.881,-201.037,593.293,309.085
1718566526986,2024-06-16T22.35.26.986,2.891,-256.280,551.281,304.756
1718566526996,2024-06-16T22.35.26.996,2.901,-304.573,490.366,292.134
1718566527005,2024-06-16T22.35.27.005,2.910,-344.268,423.659,277.683
1718566527015,2024-06-16T22.35.27.015,2.920,-377.988,359.268,260.610
1718566527026,2024-06-16T22.35.27.026,2.931,-403.841,297.988,245.549
1718566527036,2024-06-16T22.35.27.036,2.941,-423.049,253.720,229.939
1718566527045,2024-06-16T22.35.27.045,2.950,-442.988,232.561,222.805
1718566527055,2024-06-16T22.35.27.055,2.960,-467.805,229.207,220.610
1718566527065,2024-06-16T22.35.27.065,2.970,-489.939,234.512,212.256
1718566527075,2024-06-16T22.35.27.075,2.980,-512.683,231.646,198.720
1718566527084,2024-06-16T22.35.27.084,2.989,-539.390,213.049,182.134
1718566527094,2024-06-16T22.35.27.094,2.999,-557.195,181.280,164.390
1718566527105,2024-06-16T22.35.27.105,3.010,-566.098,142.927,143.720
