epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718551572072,2024-06-16T18.26.12.072,2.064,-14.878,-182.988,-62.012
1718551572082,2024-06-16T18.26.12.082,2.074,-11.890,-155.366,-62.134
1718551572092,2024-06-16T18.26.12.092,2.084,-12.378,-131.463,-61.890
1718551572101,2024-06-16T18.26.12.101,2.093,-13.598,-110.671,-60.671
1718551572111,2024-06-16T18.26.12.111,2.103,-11.585,-99.878,-58.415
1718551572121,2024-06-16T18.26.12.121,2.113,-13.537,-101.524,-57.744
1718551572132,2024-06-16T18.26.12.132,2.124,-17.378,-109.939,-58.171
1718551572140,2024-06-16T18.26.12.140,2.132,-20.488,-120.061,-58.110
1718551572151,2024-06-16T18.26.12.151,2.143,-25.427,-124.207,-58.354
1718551572161,2024-06-16T18.26.12.161,2.153,-28.049,-119.573,-57.134
1718551572171,2024-06-16T18.26.12.171,2.163,-29.512,-105.976,-55.610
1718551572180,2024-06-16T18.26.12.180,2.172,-27.622,-85.366,-52.561
1718551572190,2024-06-16T18.26.12.190,2.182,-24.451,-63.841,-49.085
1718551572200,2024-06-16T18.26.12.200,2.192,-19.939,-46.768,-46.280
1718551572211,2024-06-16T18.26.12.211,2.203,-15.305,-39.817,-43.171
1718551572220,2024-06-16T18.26.12.220,2.212,-15.549,-39.634,-39.451
1718551572230,2024-06-16T18.26.12.230,2.222,-15.305,-41.951,-35.061
1718551572240,2024-06-16T18.26.12.240,2.232,-15.915,-44.146,-31.768
1718551572249,2024-06-16T18.26.12.249,2.241,-16.768,-42.744,-27.988
1718551572259,2024-06-16T18.26.12.259,2.251,-13.841,-39.451,-23.415
1718551572269,2024-06-16T18.26.12.269,2.261,-12.805,-37.256,-20.427
1718551572280,2024-06-16T18.26.12.280,2.272,-12.500,-33.780,-16.524
1718551572288,2024-06-16T18.26.12.288,2.280,-10.671,-28.110,-12.195
1718551572299,2024-06-16T18.26.12.299,2.291,-9.756,-21.646,-8.415
1718551572309,2024-06-16T18.26.12.309,2.301,-7.805,-14.268,-6.402
1718551572319,2024-06-16T18.26.12.319,2.311,-5.244,-7.988,-5.854
1718551572328,2024-06-16T18.26.12.328,2.320,-3.598,-5.915,-5.183
1718551572338,2024-06-16T18.26.12.338,2.330,-3.110,-7.378,-5.061
1718551572348,2024-06-16T18.26.12.348,2.340,-1.890,-8.963,-3.720
1718551572359,2024-06-16T18.26.12.359,2.351,-0.671,-13.171,-0.732
1718551572367,2024-06-16T18.26.12.367,2.359,-2.073,-18.354,1.585
1718551572378,2024-06-16T18.26.12.378,2.370,-2.317,-20.976,2.866
1718551572388,2024-06-16T18.26.12.388,2.380,-3.171,-19.573,4.329
1718551572398,2024-06-16T18.26.12.398,2.390,-3.049,-14.329,5.915
1718551572407,2024-06-16T18.26.12.407,2.399,-1.463,-7.622,6.585
1718551572417,2024-06-16T18.26.12.417,2.409,0.183,-2.561,6.402
1718551572428,2024-06-16T18.26.12.428,2.420,1.402,-1.037,5.976
1718551572438,2024-06-16T18.26.12.438,2.430,2.073,-4.329,5.061
1718551572447,2024-06-16T18.26.12.447,2.439,0.061,-10.183,4.146
1718551572457,2024-06-16T18.26.12.457,2.449,-1.768,-13.780,3.415
1718551572467,2024-06-16T18.26.12.467,2.459,-2.073,-13.476,3.110
1718551572477,2024-06-16T18.26.12.477,2.469,-1.220,-10.427,3.841
1718551572486,2024-06-16T18.26.12.486,2.478,0.000,-7.988,4.390
1718551572496,2024-06-16T18.26.12.496,2.488,1.037,-8.902,4.634
1718551572507,2024-06-16T18.26.12.507,2.499,1.341,-13.232,5.366
1718551572515,2024-06-16T18.26.12.515,2.507,0.732,-18.841,6.098
1718551572526,2024-06-16T18.26.12.526,2.518,0.366,-23.354,7.256
1718551572536,2024-06-16T18.26.12.536,2.528,0.549,-27.073,9.024
1718551572546,2024-06-16T18.26.12.546,2.538,0.854,-29.939,10.366
1718551572555,2024-06-16T18.26.12.555,2.547,2.439,-32.134,11.220
1718551572565,2024-06-16T18.26.12.565,2.557,2.622,-35.793,10.732
1718551572575,2024-06-16T18.26.12.575,2.567,1.768,-38.963,9.512
1718551572586,2024-06-16T18.26.12.586,2.578,0.244,-38.537,8.476
1718551572595,2024-06-16T18.26.12.595,2.587,-0.549,-34.756,7.866
1718551572605,2024-06-16T18.26.12.605,2.597,-1.098,-28.780,6.951
1718551572615,2024-06-16T18.26.12.615,2.607,-0.122,-23.354,5.488
1718551572625,2024-06-16T18.26.12.625,2.617,-0.732,-21.890,3.659
1718551572634,2024-06-16T18.26.12.634,2.626,-2.439,-22.744,2.073
1718551572644,2024-06-16T18.26.12.644,2.636,-3.598,-23.293,0.427
1718551572655,2024-06-16T18.26.12.655,2.647,-4.268,-22.683,-0.671
1718551572665,2024-06-16T18.26.12.665,2.657,-4.939,-19.268,-1.463
1718551572674,2024-06-16T18.26.12.674,2.666,-4.268,-11.646,-2.134
1718551572684,2024-06-16T18.26.12.684,2.676,-2.195,-1.341,-2.866
1718551572694,2024-06-16T18.26.12.694,2.686,0.305,8.720,-2.134
1718551572704,2024-06-16T18.26.12.704,2.696,2.378,14.146,-0.671
1718551572713,2024-06-16T18.26.12.713,2.705,3.049,11.951,-0.061
1718551572723,2024-06-16T18.26.12.723,2.715,1.280,4.512,0.305
1718551572734,2024-06-16T18.26.12.734,2.726,-1.280,-0.976,1.280
1718551572742,2024-06-16T18.26.12.742,2.734,-2.805,-1.463,1.707
1718551572753,2024-06-16T18.26.12.753,2.745,-3.110,3.659,1.707
1718551572763,2024-06-16T18.26.12.763,2.755,-1.951,14.573,1.341
1718551572773,2024-06-16T18.26.12.773,2.765,-1.829,32.622,1.159
1718551572782,2024-06-16T18.26.12.782,2.774,-3.537,65.427,3.110
1718551572792,2024-06-16T18.26.12.792,2.784,-4.634,125.305,6.341
1718551572803,2024-06-16T18.26.12.803,2.795,-4.817,217.500,11.098
1718551572813,2024-06-16T18.26.12.813,2.805,0.427,323.902,17.805
1718551572822,2024-06-16T18.26.12.822,2.814,6.280,422.683,24.390
1718551572832,2024-06-16T18.26.12.832,2.824,9.268,506.280,34.451
1718551572842,2024-06-16T18.26.12.842,2.834,10.366,566.159,48.537
1718551572852,2024-06-16T18.26.12.852,2.844,9.939,600.610,65.244
1718551572861,2024-06-16T18.26.12.861,2.853,7.073,608.841,83.963
1718551572871,2024-06-16T18.26.12.871,2.863,-0.854,597.561,106.463
1718551572882,2024-06-16T18.26.12.882,2.874,-7.439,572.500,130.854
1718551572892,2024-06-16T18.26.12.892,2.884,-13.476,541.585,152.622
1718551572901,2024-06-16T18.26.12.901,2.893,-22.561,512.317,166.220
1718551572911,2024-06-16T18.26.12.911,2.903,-30.244,484.085,175.854
1718551572921,2024-06-16T18.26.12.921,2.913,-35.122,451.037,180.122
1718551572931,2024-06-16T18.26.12.931,2.923,-43.720,415.854,182.622
1718551572940,2024-06-16T18.26.12.940,2.932,-53.780,381.037,187.927
1718551572950,2024-06-16T18.26.12.950,2.942,-65.061,355.061,195.122
1718551572961,2024-06-16T18.26.12.961,2.953,-76.098,347.439,204.085
1718551572971,2024-06-16T18.26.12.971,2.963,-85.427,347.744,212.500
1718551572980,2024-06-16T18.26.12.980,2.972,-95.915,349.329,218.780
1718551572990,2024-06-16T18.26.12.990,2.982,-106.159,348.293,222.195
1718551573000,2024-06-16T18.26.13.000,2.992,-117.012,344.146,222.744
1718551573009,2024-06-16T18.26.13.009,3.001,-128.902,334.878,222.195
1718551573019,2024-06-16T18.26.13.019,3.011,-139.817,324.329,221.585
1718551573030,2024-06-16T18.26.13.030,3.022,-148.720,320.549,221.585
1718551573040,2024-06-16T18.26.13.040,3.032,-160.000,321.524,219.207
1718551573049,2024-06-16T18.26.13.049,3.041,-172.988,326.159,214.329
1718551573059,2024-06-16T18.26.13.059,3.051,-187.500,343.415,211.037
1718551573069,2024-06-16T18.26.13.069,3.061,-201.098,363.476,205.244
1718551573079,2024-06-16T18.26.13.079,3.071,-213.780,378.293,193.049
1718551573088,2024-06-16T18.26.13.088,3.080,-227.744,378.963,179.512
1718551573098,2024-06-16T18.26.13.098,3.090,-239.207,365.732,161.585
1718551573109,2024-06-16T18.26.13.109,3.101,-249.268,342.561,144.268
1718551573119,2024-06-16T18.26.13.119,3.111,-259.390,317.012,131.646
1718551573128,2024-06-16T18.26.13.128,3.120,-268.720,294.695,119.634
1718551573138,2024-06-16T18.26.13.138,3.130,-277.256,270.183,106.585
1718551573148,2024-06-16T18.26.13.148,3.140,-283.354,239.024,93.537
1718551573158,2024-06-16T18.26.13.158,3.150,-286.524,209.878,87.134
1718551573167,2024-06-16T18.26.13.167,3.159,-287.134,182.927,79.451
1718551573178,2024-06-16T18.26.13.178,3.170,-285.854,155.488,72.439
1718551573188,2024-06-16T18.26.13.188,3.180,-287.439,131.220,69.512
1718551573198,2024-06-16T18.26.13.198,3.190,-287.561,117.805,67.744
1718551573207,2024-06-16T18.26.13.207,3.199,-281.524,114.146,61.890
1718551573217,2024-06-16T18.26.13.217,3.209,-278.476,118.171,54.146
1718551573227,2024-06-16T18.26.13.227,3.219,-275.305,124.268,47.744
1718551573236,2024-06-16T18.26.13.236,3.228,-271.707,132.683,45.000
1718551573246,2024-06-16T18.26.13.246,3.238,-269.085,134.268,36.768
1718551573257,2024-06-16T18.26.13.257,3.249,-264.878,129.939,28.232
1718551573267,2024-06-16T18.26.13.267,3.259,-261.098,118.415,23.415
1718551573276,2024-06-16T18.26.13.276,3.268,-257.927,98.841,15.427
1718551573286,2024-06-16T18.26.13.286,3.278,-251.951,73.293,11.220
1718551573296,2024-06-16T18.26.13.296,3.288,-244.695,46.402,6.341
1718551573306,2024-06-16T18.26.13.306,3.298,-235.854,27.439,2.256
1718551573315,2024-06-16T18.26.13.315,3.307,-225.976,18.110,0.732
1718551573325,2024-06-16T18.26.13.325,3.317,-213.232,15.732,-3.354
1718551573336,2024-06-16T18.26.13.336,3.328,-198.110,16.707,-5.671
1718551573346,2024-06-16T18.26.13.346,3.338,-182.134,17.683,-7.195
1718551573355,2024-06-16T18.26.13.355,3.347,-164.207,17.744,-8.780
1718551573365,2024-06-16T18.26.13.365,3.357,-145.610,19.939,-9.207
1718551573375,2024-06-16T18.26.13.375,3.367,-128.232,21.524,-10.244
1718551573386,2024-06-16T18.26.13.386,3.378,-110.671,19.939,-13.415
1718551573394,2024-06-16T18.26.13.394,3.386,-92.317,15.244,-14.878
1718551573405,2024-06-16T18.26.13.405,3.397,-74.512,8.293,-14.024
1718551573415,2024-06-16T18.26.13.415,3.407,-59.207,-0.671,-14.451
1718551573425,2024-06-16T18.26.13.425,3.417,-46.220,-8.415,-15.366
1718551573434,2024-06-16T18.26.13.434,3.426,-33.963,-11.646,-15.366
1718551573444,2024-06-16T18.26.13.444,3.436,-23.293,-9.207,-15.000
1718551573454,2024-06-16T18.26.13.454,3.446,-14.329,-2.805,-15.549
1718551573465,2024-06-16T18.26.13.465,3.457,-6.646,0.061,-15.976
1718551573473,2024-06-16T18.26.13.473,3.465,-0.427,-3.110,-15.732
1718551573484,2024-06-16T18.26.13.484,3.476,5.000,-9.390,-14.329
1718551573494,2024-06-16T18.26.13.494,3.486,8.841,-14.695,-11.829
1718551573503,2024-06-16T18.26.13.503,3.495,11.646,-14.939,-9.817
1718551573513,2024-06-16T18.26.13.513,3.505,13.841,-9.756,-8.232
1718551573523,2024-06-16T18.26.13.523,3.515,15.671,-3.049,-6.280
1718551573533,2024-06-16T18.26.13.533,3.525,16.280,2.317,-4.024
1718551573542,2024-06-16T18.26.13.542,3.534,16.098,5.610,-1.890
1718551573553,2024-06-16T18.26.13.553,3.545,14.817,6.098,-0.244
