epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718551075228,2024-06-16T18.17.55.228,0.583,-135.793,176.037,66.707
1718551075239,2024-06-16T18.17.55.239,0.594,-149.573,174.878,68.780
1718551075249,2024-06-16T18.17.55.249,0.604,-163.293,170.488,68.415
1718551075258,2024-06-16T18.17.55.258,0.613,-177.500,165.427,67.927
1718551075268,2024-06-16T18.17.55.268,0.623,-192.012,162.805,68.841
1718551075278,2024-06-16T18.17.55.278,0.633,-205.488,162.744,69.451
1718551075288,2024-06-16T18.17.55.288,0.643,-217.256,160.915,69.329
1718551075297,2024-06-16T18.17.55.297,0.652,-228.354,153.476,71.707
1718551075307,2024-06-16T18.17.55.307,0.662,-239.268,140.671,74.573
1718551075318,2024-06-16T18.17.55.318,0.673,-249.878,123.110,75.244
1718551075328,2024-06-16T18.17.55.328,0.683,-259.268,101.951,76.890
1718551075337,2024-06-16T18.17.55.337,0.692,-268.049,80.488,81.707
1718551075347,2024-06-16T18.17.55.347,0.702,-275.671,63.537,86.524
1718551075357,2024-06-16T18.17.55.357,0.712,-283.720,54.085,89.024
1718551075368,2024-06-16T18.17.55.368,0.723,-291.037,50.915,89.939
1718551075376,2024-06-16T18.17.55.376,0.731,-296.159,52.134,90.854
1718551075387,2024-06-16T18.17.55.387,0.742,-299.695,52.561,90.549
1718551075397,2024-06-16T18.17.55.397,0.752,-302.317,48.415,87.805
1718551075406,2024-06-16T18.17.55.406,0.761,-303.293,43.841,87.805
1718551075416,2024-06-16T18.17.55.416,0.771,-303.232,44.634,89.024
1718551075426,2024-06-16T18.17.55.426,0.781,-304.451,48.171,88.415
1718551075436,2024-06-16T18.17.55.436,0.791,-305.000,50.122,86.951
1718551075445,2024-06-16T18.17.55.445,0.800,-305.366,48.293,86.890
1718551075455,2024-06-16T18.17.55.455,0.810,-305.244,44.329,84.878
1718551075466,2024-06-16T18.17.55.466,0.821,-303.415,39.207,84.024
1718551075476,2024-06-16T18.17.55.476,0.831,-301.829,30.610,81.768
1718551075485,2024-06-16T18.17.55.485,0.840,-299.756,24.390,80.732
1718551075495,2024-06-16T18.17.55.495,0.850,-297.073,22.683,81.402
1718551075505,2024-06-16T18.17.55.505,0.860,-293.902,20.366,80.610
1718551075515,2024-06-16T18.17.55.515,0.870,-289.207,19.024,78.963
1718551075524,2024-06-16T18.17.55.524,0.879,-283.780,22.439,79.878
1718551075535,2024-06-16T18.17.55.535,0.890,-278.841,25.488,77.744
1718551075545,2024-06-16T18.17.55.545,0.900,-272.805,27.683,74.634
1718551075555,2024-06-16T18.17.55.555,0.910,-266.646,29.756,74.085
1718551075564,2024-06-16T18.17.55.564,0.919,-259.939,33.841,72.378
1718551075574,2024-06-16T18.17.55.574,0.929,-253.171,39.085,72.195
1718551075584,2024-06-16T18.17.55.584,0.939,-247.073,43.598,71.098
1718551075595,2024-06-16T18.17.55.595,0.950,-242.256,47.622,68.232
1718551075603,2024-06-16T18.17.55.603,0.958,-236.890,52.622,66.524
1718551075614,2024-06-16T18.17.55.614,0.969,-231.098,54.207,63.902
1718551075624,2024-06-16T18.17.55.624,0.979,-225.366,48.841,59.817
1718551075634,2024-06-16T18.17.55.634,0.989,-220.305,41.220,56.768
1718551075643,2024-06-16T18.17.55.643,0.998,-214.573,36.890,54.939
1718551075653,2024-06-16T18.17.55.653,1.008,-207.500,36.037,55.427
1718551075663,2024-06-16T18.17.55.663,1.018,-201.280,38.963,54.939
1718551075672,2024-06-16T18.17.55.672,1.027,-194.512,43.963,52.317
1718551075682,2024-06-16T18.17.55.682,1.037,-186.890,48.537,51.402
1718551075693,2024-06-16T18.17.55.693,1.048,-178.598,50.793,51.280
1718551075703,2024-06-16T18.17.55.703,1.058,-169.207,51.037,49.146
1718551075712,2024-06-16T18.17.55.712,1.067,-159.817,47.195,49.207
1718551075722,2024-06-16T18.17.55.722,1.077,-150.366,39.268,47.012
1718551075732,2024-06-16T18.17.55.732,1.087,-139.268,29.451,43.963
1718551075743,2024-06-16T18.17.55.743,1.098,-127.866,16.280,43.293
1718551075751,2024-06-16T18.17.55.751,1.106,-116.037,4.512,40.488
1718551075762,2024-06-16T18.17.55.762,1.117,-101.890,-6.280,38.415
1718551075772,2024-06-16T18.17.55.772,1.127,-87.317,-16.951,35.976
1718551075782,2024-06-16T18.17.55.782,1.137,-73.293,-26.098,32.500
1718551075791,2024-06-16T18.17.55.791,1.146,-57.012,-29.329,27.744
1718551075801,2024-06-16T18.17.55.801,1.156,-39.878,-23.963,24.146
1718551075811,2024-06-16T18.17.55.811,1.166,-25.000,-14.329,19.329
1718551075822,2024-06-16T18.17.55.822,1.177,-10.366,-9.817,12.927
1718551075830,2024-06-16T18.17.55.830,1.185,3.354,-11.585,7.256
1718551075841,2024-06-16T18.17.55.841,1.196,16.037,-15.549,2.073
1718551075851,2024-06-16T18.17.55.851,1.206,28.293,-18.963,-3.232
1718551075861,2024-06-16T18.17.55.861,1.216,38.415,-19.390,-9.390
1718551075870,2024-06-16T18.17.55.870,1.225,45.915,-12.134,-14.939
1718551075880,2024-06-16T18.17.55.880,1.235,50.427,0.244,-18.293
1718551075890,2024-06-16T18.17.55.890,1.245,51.829,11.220,-20.183
1718551075901,2024-06-16T18.17.55.901,1.256,51.768,20.244,-22.256
1718551075910,2024-06-16T18.17.55.910,1.265,52.073,24.695,-23.476
1718551075920,2024-06-16T18.17.55.920,1.275,52.683,19.085,-24.695
1718551075930,2024-06-16T18.17.55.930,1.285,52.683,5.000,-26.098
1718551075939,2024-06-16T18.17.55.939,1.294,53.780,-10.183,-26.524
1718551075949,2024-06-16T18.17.55.949,1.304,55.366,-20.915,-25.305
1718551075959,2024-06-16T18.17.55.959,1.314,56.159,-23.963,-25.671
1718551075970,2024-06-16T18.17.55.970,1.325,59.024,-17.256,-26.341
1718551075978,2024-06-16T18.17.55.978,1.333,62.622,-3.720,-24.024
1718551075989,2024-06-16T18.17.55.989,1.344,65.915,8.354,-23.049
1718551075999,2024-06-16T18.17.55.999,1.354,68.780,15.854,-21.768
1718551076009,2024-06-16T18.17.56.009,1.364,71.098,16.402,-18.476
1718551076018,2024-06-16T18.17.56.018,1.373,72.500,11.829,-16.768
1718551076028,2024-06-16T18.17.56.028,1.383,73.415,2.012,-14.939
1718551076038,2024-06-16T18.17.56.038,1.393,72.195,-10.305,-14.207
1718551076049,2024-06-16T18.17.56.049,1.404,71.707,-19.756,-15.488
1718551076057,2024-06-16T18.17.56.057,1.412,71.098,-25.183,-17.683
1718551076068,2024-06-16T18.17.56.068,1.423,71.951,-24.207,-19.573
1718551076078,2024-06-16T18.17.56.078,1.433,73.902,-20.000,-19.207
1718551076088,2024-06-16T18.17.56.088,1.443,74.207,-14.329,-18.963
1718551076097,2024-06-16T18.17.56.097,1.452,75.183,-6.646,-20.122
1718551076107,2024-06-16T18.17.56.107,1.462,76.402,-1.890,-21.524
1718551076118,2024-06-16T18.17.56.118,1.473,77.744,-4.146,-23.476
1718551076128,2024-06-16T18.17.56.128,1.483,79.512,-11.707,-24.329
1718551076137,2024-06-16T18.17.56.137,1.492,80.244,-21.463,-25.671
1718551076147,2024-06-16T18.17.56.147,1.502,81.951,-29.573,-28.110
1718551076157,2024-06-16T18.17.56.157,1.512,84.756,-33.902,-29.146
1718551076167,2024-06-16T18.17.56.167,1.522,86.341,-32.622,-30.915
1718551076176,2024-06-16T18.17.56.176,1.531,89.451,-25.610,-33.598
1718551076186,2024-06-16T18.17.56.186,1.541,94.268,-14.573,-34.756
1718551076197,2024-06-16T18.17.56.197,1.552,99.085,-4.756,-34.451
1718551076205,2024-06-16T18.17.56.205,1.560,102.622,-2.988,-33.841
1718551076216,2024-06-16T18.17.56.216,1.571,104.634,-7.622,-34.573
1718551076226,2024-06-16T18.17.56.226,1.581,105.915,-17.622,-35.366
1718551076236,2024-06-16T18.17.56.236,1.591,105.488,-31.707,-36.341
1718551076245,2024-06-16T18.17.56.245,1.600,105.183,-46.951,-38.110
1718551076255,2024-06-16T18.17.56.255,1.610,106.159,-59.634,-40.061
1718551076265,2024-06-16T18.17.56.265,1.620,106.890,-68.171,-42.256
1718551076276,2024-06-16T18.17.56.276,1.631,108.415,-70.610,-45.671
1718551076285,2024-06-16T18.17.56.285,1.640,112.500,-63.232,-48.659
1718551076295,2024-06-16T18.17.56.295,1.650,119.024,-50.488,-51.890
1718551076305,2024-06-16T18.17.56.305,1.660,127.378,-39.085,-55.732
1718551076315,2024-06-16T18.17.56.315,1.670,136.402,-31.585,-59.451
1718551076324,2024-06-16T18.17.56.324,1.679,145.732,-27.439,-64.878
1718551076334,2024-06-16T18.17.56.334,1.689,155.366,-25.183,-69.146
1718551076345,2024-06-16T18.17.56.345,1.700,163.049,-29.268,-70.732
1718551076355,2024-06-16T18.17.56.355,1.710,167.744,-37.866,-75.305
1718551076364,2024-06-16T18.17.56.364,1.719,173.354,-49.024,-81.037
1718551076374,2024-06-16T18.17.56.374,1.729,178.598,-61.341,-86.890
1718551076384,2024-06-16T18.17.56.384,1.739,183.780,-74.634,-93.110
1718551076394,2024-06-16T18.17.56.394,1.749,189.573,-85.915,-99.085
1718551076403,2024-06-16T18.17.56.403,1.758,193.293,-90.305,-104.451
1718551076413,2024-06-16T18.17.56.413,1.768,195.183,-84.146,-109.390
1718551076424,2024-06-16T18.17.56.424,1.779,197.317,-69.756,-113.841
1718551076432,2024-06-16T18.17.56.432,1.787,199.634,-52.317,-116.951
1718551076443,2024-06-16T18.17.56.443,1.798,200.305,-38.110,-120.671
1718551076453,2024-06-16T18.17.56.453,1.808,202.317,-28.902,-122.317
1718551076463,2024-06-16T18.17.56.463,1.818,205.854,-27.195,-119.756
1718551076472,2024-06-16T18.17.56.472,1.827,210.183,-32.256,-119.756
1718551076482,2024-06-16T18.17.56.482,1.837,215.183,-40.488,-119.878
1718551076493,2024-06-16T18.17.56.493,1.848,219.085,-49.024,-115.976
1718551076503,2024-06-16T18.17.56.503,1.858,219.085,-55.183,-110.305
1718551076512,2024-06-16T18.17.56.512,1.867,213.902,-55.671,-106.524
1718551076522,2024-06-16T18.17.56.522,1.877,208.720,-49.878,-106.098
1718551076532,2024-06-16T18.17.56.532,1.887,206.463,-43.415,-106.341
1718551076542,2024-06-16T18.17.56.542,1.897,203.780,-38.780,-104.878
1718551076551,2024-06-16T18.17.56.551,1.906,200.854,-39.817,-99.573
1718551076561,2024-06-16T18.17.56.561,1.916,198.110,-48.476,-94.451
1718551076572,2024-06-16T18.17.56.572,1.927,193.659,-61.707,-91.524
1718551076582,2024-06-16T18.17.56.582,1.937,187.866,-71.280,-91.402
1718551076591,2024-06-16T18.17.56.591,1.946,183.780,-72.866,-93.171
1718551076601,2024-06-16T18.17.56.601,1.956,179.939,-65.549,-92.683
1718551076611,2024-06-16T18.17.56.611,1.966,172.744,-54.634,-92.500
1718551076621,2024-06-16T18.17.56.621,1.976,163.963,-43.902,-93.293
1718551076630,2024-06-16T18.17.56.630,1.985,156.037,-32.500,-90.671
1718551076640,2024-06-16T18.17.56.640,1.995,150.122,-22.744,-84.634
1718551076651,2024-06-16T18.17.56.651,2.006,145.366,-21.951,-80.000
1718551076661,2024-06-16T18.17.56.661,2.016,142.012,-30.793,-77.561
1718551076670,2024-06-16T18.17.56.670,2.025,139.451,-42.500,-75.244
1718551076680,2024-06-16T18.17.56.680,2.035,137.622,-53.354,-73.902
1718551076690,2024-06-16T18.17.56.690,2.045,137.195,-61.463,-74.512
1718551076701,2024-06-16T18.17.56.701,2.056,136.402,-67.012,-75.793
1718551076709,2024-06-16T18.17.56.709,2.064,134.634,-71.159,-76.585
1718551076720,2024-06-16T18.17.56.720,2.075,132.744,-74.634,-75.915
1718551076730,2024-06-16T18.17.56.730,2.085,130.976,-77.744,-74.878
1718551076740,2024-06-16T18.17.56.740,2.095,129.207,-80.854,-74.085
1718551076749,2024-06-16T18.17.56.749,2.104,127.195,-83.963,-73.232
1718551076759,2024-06-16T18.17.56.759,2.114,125.671,-88.476,-70.854
1718551076769,2024-06-16T18.17.56.769,2.124,123.720,-94.024,-68.049
1718551076778,2024-06-16T18.17.56.778,2.133,120.549,-97.500,-66.280
1718551076788,2024-06-16T18.17.56.788,2.143,117.195,-95.915,-63.963
1718551076799,2024-06-16T18.17.56.799,2.154,112.744,-87.439,-59.573
1718551076809,2024-06-16T18.17.56.809,2.164,108.598,-76.768,-56.402
1718551076818,2024-06-16T18.17.56.818,2.173,104.878,-66.463,-55.305
1718551076828,2024-06-16T18.17.56.828,2.183,100.488,-58.171,-54.512
1718551076838,2024-06-16T18.17.56.838,2.193,96.768,-52.561,-53.902
1718551076848,2024-06-16T18.17.56.848,2.203,93.780,-48.354,-52.500
1718551076857,2024-06-16T18.17.56.857,2.212,90.427,-44.939,-50.488
1718551076868,2024-06-16T18.17.56.868,2.223,85.610,-41.463,-48.415
1718551076878,2024-06-16T18.17.56.878,2.233,80.000,-36.585,-44.878
1718551076888,2024-06-16T18.17.56.888,2.243,75.305,-30.549,-41.098
1718551076897,2024-06-16T18.17.56.897,2.252,71.646,-24.939,-38.293
1718551076907,2024-06-16T18.17.56.907,2.262,67.927,-21.463,-36.280
1718551076917,2024-06-16T18.17.56.917,2.272,63.598,-18.841,-33.841
1718551076928,2024-06-16T18.17.56.928,2.283,59.512,-15.976,-31.463
1718551076936,2024-06-16T18.17.56.936,2.291,55.976,-12.073,-30.000
1718551076947,2024-06-16T18.17.56.947,2.302,52.012,-7.683,-28.110
1718551076957,2024-06-16T18.17.56.957,2.312,47.439,-2.500,-25.671
1718551076966,2024-06-16T18.17.56.966,2.321,42.927,2.134,-22.317
1718551076976,2024-06-16T18.17.56.976,2.331,38.476,6.524,-17.622
1718551076986,2024-06-16T18.17.56.986,2.341,34.329,10.793,-12.988
1718551076996,2024-06-16T18.17.56.996,2.351,30.122,13.415,-10.305
1718551077005,2024-06-16T18.17.57.005,2.360,26.220,13.476,-10.061
1718551077015,2024-06-16T18.17.57.015,2.370,23.598,10.366,-10.793
1718551077026,2024-06-16T18.17.57.026,2.381,21.098,4.329,-10.549
1718551077036,2024-06-16T18.17.57.036,2.391,18.171,-0.366,-10.427
1718551077045,2024-06-16T18.17.57.045,2.400,15.854,-0.671,-10.122
1718551077055,2024-06-16T18.17.57.055,2.410,13.963,3.293,-8.598
1718551077065,2024-06-16T18.17.57.065,2.420,11.890,7.134,-6.037
1718551077076,2024-06-16T18.17.57.076,2.431,8.963,8.476,-4.268
1718551077084,2024-06-16T18.17.57.084,2.439,6.829,7.744,-1.280
1718551077095,2024-06-16T18.17.57.095,2.450,6.402,2.805,2.927
1718551077105,2024-06-16T18.17.57.105,2.460,5.915,-2.805,4.695
1718551077115,2024-06-16T18.17.57.115,2.470,6.524,-2.927,5.854
1718551077124,2024-06-16T18.17.57.124,2.479,7.744,2.805,6.646
1718551077134,2024-06-16T18.17.57.134,2.489,9.024,10.122,6.280
1718551077144,2024-06-16T18.17.57.144,2.499,9.207,16.463,5.793
1718551077155,2024-06-16T18.17.57.155,2.510,8.415,20.183,5.610
1718551077165,2024-06-16T18.17.57.165,2.520,7.622,21.951,4.634
1718551077174,2024-06-16T18.17.57.174,2.529,7.134,21.402,2.988
1718551077184,2024-06-16T18.17.57.184,2.539,6.951,18.171,2.683
1718551077194,2024-06-16T18.17.57.194,2.549,6.037,14.451,1.463
1718551077203,2024-06-16T18.17.57.203,2.558,5.305,12.500,0.488
1718551077213,2024-06-16T18.17.57.213,2.568,5.610,10.854,1.159
1718551077223,2024-06-16T18.17.57.223,2.578,5.915,8.720,0.976
1718551077232,2024-06-16T18.17.57.232,2.587,5.793,6.585,1.463
1718551077243,2024-06-16T18.17.57.243,2.598,5.793,5.549,2.134
1718551077253,2024-06-16T18.17.57.253,2.608,5.976,5.854,1.768
1718551077263,2024-06-16T18.17.57.263,2.618,5.854,6.585,1.280
1718551077272,2024-06-16T18.17.57.272,2.627,5.671,6.951,0.488
1718551077282,2024-06-16T18.17.57.282,2.637,5.061,5.915,-0.427
1718551077292,2024-06-16T18.17.57.292,2.647,3.902,4.024,-0.976
1718551077303,2024-06-16T18.17.57.303,2.658,3.232,0.854,-1.220
1718551077311,2024-06-16T18.17.57.311,2.666,2.683,-2.439,-2.073
1718551077322,2024-06-16T18.17.57.322,2.677,2.439,-4.451,-1.890
1718551077332,2024-06-16T18.17.57.332,2.687,2.927,-4.207,-0.976
1718551077342,2024-06-16T18.17.57.342,2.697,2.561,-3.476,0.244
1718551077351,2024-06-16T18.17.57.351,2.706,0.000,-1.646,2.256
1718551077361,2024-06-16T18.17.57.361,2.716,-3.902,2.744,4.817
1718551077371,2024-06-16T18.17.57.371,2.726,-8.598,11.098,7.378
1718551077382,2024-06-16T18.17.57.382,2.737,-14.390,22.927,10.671
1718551077390,2024-06-16T18.17.57.390,2.745,-21.402,36.159,14.695
1718551077401,2024-06-16T18.17.57.401,2.756,-29.146,48.963,19.695
1718551077411,2024-06-16T18.17.57.411,2.766,-38.232,60.122,24.451
1718551077421,2024-06-16T18.17.57.421,2.776,-48.841,69.451,28.171
1718551077430,2024-06-16T18.17.57.430,2.785,-59.573,78.110,32.622
1718551077440,2024-06-16T18.17.57.440,2.795,-70.793,87.866,37.988
1718551077451,2024-06-16T18.17.57.451,2.806,-82.744,101.098,43.293
1718551077461,2024-06-16T18.17.57.461,2.816,-95.122,114.939,48.659
1718551077470,2024-06-16T18.17.57.470,2.825,-108.720,124.817,55.610
1718551077480,2024-06-16T18.17.57.480,2.835,-124.329,129.512,63.049
1718551077490,2024-06-16T18.17.57.490,2.845,-141.098,132.378,68.598
1718551077499,2024-06-16T18.17.57.499,2.854,-158.902,135.854,72.561
1718551077509,2024-06-16T18.17.57.509,2.864,-176.646,137.256,75.671
1718551077519,2024-06-16T18.17.57.519,2.874,-192.927,133.780,77.866
1718551077530,2024-06-16T18.17.57.530,2.885,-207.683,125.183,80.061
1718551077538,2024-06-16T18.17.57.538,2.893,-220.549,111.585,81.098
1718551077549,2024-06-16T18.17.57.549,2.904,-229.756,93.110,82.378
1718551077559,2024-06-16T18.17.57.559,2.914,-235.854,70.000,85.183
1718551077569,2024-06-16T18.17.57.569,2.924,-238.780,46.037,90.122
1718551077578,2024-06-16T18.17.57.578,2.933,-239.634,24.573,97.988
1718551077588,2024-06-16T18.17.57.588,2.943,-240.915,7.256,106.524
1718551077598,2024-06-16T18.17.57.598,2.953,-240.976,-6.037,114.268
1718551077609,2024-06-16T18.17.57.609,2.964,-240.915,-17.134,119.390
1718551077618,2024-06-16T18.17.57.618,2.973,-239.573,-24.939,122.256
1718551077628,2024-06-16T18.17.57.628,2.983,-235.366,-28.232,126.402
1718551077638,2024-06-16T18.17.57.638,2.993,-232.683,-28.354,130.549
1718551077648,2024-06-16T18.17.57.648,3.003,-232.622,-24.756,133.659
1718551077657,2024-06-16T18.17.57.657,3.012,-232.866,-16.524,136.037
1718551077667,2024-06-16T18.17.57.667,3.022,-233.232,-4.695,137.927
1718551077678,2024-06-16T18.17.57.678,3.033,-234.451,8.110,138.049
1718551077688,2024-06-16T18.17.57.688,3.043,-236.037,21.951,138.476
1718551077697,2024-06-16T18.17.57.697,3.052,-236.829,35.244,139.756
1718551077707,2024-06-16T18.17.57.707,3.062,-237.866,44.939,138.902
1718551077717,2024-06-16T18.17.57.717,3.072,-239.512,50.671,137.805
1718551077727,2024-06-16T18.17.57.727,3.082,-242.439,51.220,136.220
1718551077736,2024-06-16T18.17.57.736,3.091,-245.000,46.341,134.573
1718551077746,2024-06-16T18.17.57.746,3.101,-246.951,36.037,134.390
1718551077757,2024-06-16T18.17.57.757,3.112,-247.988,22.256,134.634
1718551077765,2024-06-16T18.17.57.765,3.120,-246.463,9.146,136.890
1718551077776,2024-06-16T18.17.57.776,3.131,-245.061,7.317,141.829
1718551077786,2024-06-16T18.17.57.786,3.141,-244.146,19.756,146.829
1718551077796,2024-06-16T18.17.57.796,3.151,-243.049,40.061,147.866
1718551077805,2024-06-16T18.17.57.805,3.160,-242.195,59.390,147.622
1718551077815,2024-06-16T18.17.57.815,3.170,-240.366,76.159,144.390
1718551077826,2024-06-16T18.17.57.826,3.181,-238.354,83.598,141.829
1718551077836,2024-06-16T18.17.57.836,3.191,-238.720,79.756,137.378
1718551077845,2024-06-16T18.17.57.845,3.200,-238.049,71.646,134.329
1718551077855,2024-06-16T18.17.57.855,3.210,-237.134,59.146,133.354
1718551077865,2024-06-16T18.17.57.865,3.220,-238.902,48.415,131.341
1718551077875,2024-06-16T18.17.57.875,3.230,-238.049,40.122,130.305
1718551077884,2024-06-16T18.17.57.884,3.239,-234.207,35.793,128.354
1718551077894,2024-06-16T18.17.57.894,3.249,-230.854,30.854,125.061
1718551077905,2024-06-16T18.17.57.905,3.260,-226.829,23.780,120.305
1718551077915,2024-06-16T18.17.57.915,3.270,-220.305,22.439,117.683
1718551077924,2024-06-16T18.17.57.924,3.279,-212.134,25.549,117.256
1718551077934,2024-06-16T18.17.57.934,3.289,-206.280,32.073,113.293
1718551077944,2024-06-16T18.17.57.944,3.299,-200.488,40.793,109.390
1718551077954,2024-06-16T18.17.57.954,3.309,-194.390,47.744,105.854
1718551077963,2024-06-16T18.17.57.963,3.318,-188.293,49.939,101.280
1718551077973,2024-06-16T18.17.57.973,3.328,-181.341,47.927,96.585
1718551077984,2024-06-16T18.17.57.984,3.339,-173.415,44.268,93.415
1718551077994,2024-06-16T18.17.57.994,3.349,-166.220,41.707,90.488
1718551078003,2024-06-16T18.17.58.003,3.358,-157.866,38.902,88.537
1718551078013,2024-06-16T18.17.58.013,3.368,-148.110,35.244,85.183
1718551078023,2024-06-16T18.17.58.023,3.378,-138.293,31.707,80.305
1718551078032,2024-06-16T18.17.58.032,3.387,-126.646,25.732,74.695
1718551078042,2024-06-16T18.17.58.042,3.397,-114.146,19.085,68.598
1718551078053,2024-06-16T18.17.58.053,3.408,-101.768,14.146,62.927
1718551078063,2024-06-16T18.17.58.063,3.418,-87.378,11.890,57.134
1718551078072,2024-06-16T18.17.58.072,3.427,-72.134,9.695,50.305
1718551078082,2024-06-16T18.17.58.082,3.437,-58.110,6.585,42.866
1718551078092,2024-06-16T18.17.58.092,3.447,-44.512,1.890,35.610
1718551078102,2024-06-16T18.17.58.102,3.457,-31.220,-1.341,27.683
1718551078111,2024-06-16T18.17.58.111,3.466,-19.329,-4.085,18.598
1718551078121,2024-06-16T18.17.58.121,3.476,-7.927,-6.159,10.061
1718551078132,2024-06-16T18.17.58.132,3.487,1.890,-7.073,3.293
1718551078142,2024-06-16T18.17.58.142,3.497,9.634,-6.646,-2.622
1718551078151,2024-06-16T18.17.58.151,3.506,16.646,-6.768,-7.927
1718551078161,2024-06-16T18.17.58.161,3.516,22.012,-5.793,-13.232
1718551078171,2024-06-16T18.17.58.171,3.526,25.915,-2.012,-17.622
1718551078181,2024-06-16T18.17.58.181,3.536,29.024,3.720,-21.768
1718551078190,2024-06-16T18.17.58.190,3.545,32.134,8.902,-24.573
1718551078201,2024-06-16T18.17.58.201,3.556,33.354,11.037,-26.037
