epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718551308482,2024-06-16T18.21.48.482,0.849,20.793,7.927,-185.488
1718551308492,2024-06-16T18.21.48.492,0.859,20.366,11.829,-190.366
1718551308501,2024-06-16T18.21.48.501,0.868,23.354,16.463,-198.780
1718551308511,2024-06-16T18.21.48.511,0.878,26.280,20.427,-205.854
1718551308522,2024-06-16T18.21.48.522,0.889,26.341,20.366,-210.976
1718551308530,2024-06-16T18.21.48.530,0.897,25.976,15.793,-215.793
1718551308541,2024-06-16T18.21.48.541,0.908,25.000,10.488,-218.537
1718551308551,2024-06-16T18.21.48.551,0.918,23.171,5.427,-221.341
1718551308561,2024-06-16T18.21.48.561,0.928,21.463,4.329,-228.171
1718551308570,2024-06-16T18.21.48.570,0.937,20.366,9.024,-232.012
1718551308580,2024-06-16T18.21.48.580,0.947,19.207,6.341,-233.110
1718551308591,2024-06-16T18.21.48.591,0.958,18.598,-2.134,-236.829
1718551308601,2024-06-16T18.21.48.601,0.968,21.159,-15.061,-240.183
1718551308610,2024-06-16T18.21.48.610,0.977,19.878,-26.707,-243.841
1718551308620,2024-06-16T18.21.48.620,0.987,14.207,-31.707,-243.537
1718551308630,2024-06-16T18.21.48.630,0.997,7.744,-30.061,-240.122
1718551308640,2024-06-16T18.21.48.640,1.007,3.659,-22.195,-233.049
1718551308649,2024-06-16T18.21.48.649,1.016,3.171,-20.671,-225.915
1718551308659,2024-06-16T18.21.48.659,1.026,2.012,-28.598,-223.476
1718551308670,2024-06-16T18.21.48.670,1.037,1.037,-35.122,-225.244
1718551308680,2024-06-16T18.21.48.680,1.047,3.537,-38.902,-226.402
1718551308689,2024-06-16T18.21.48.689,1.056,3.720,-39.390,-222.012
1718551308699,2024-06-16T18.21.48.699,1.066,0.671,-36.768,-218.049
1718551308709,2024-06-16T18.21.48.709,1.076,-2.195,-27.317,-215.244
1718551308719,2024-06-16T18.21.48.719,1.086,-5.000,-14.756,-211.037
1718551308728,2024-06-16T18.21.48.728,1.095,-7.256,-4.207,-207.134
1718551308738,2024-06-16T18.21.48.738,1.105,-6.037,0.000,-200.122
1718551308749,2024-06-16T18.21.48.749,1.116,-4.024,-7.622,-193.659
1718551308759,2024-06-16T18.21.48.759,1.126,-3.537,-18.476,-191.524
1718551308768,2024-06-16T18.21.48.768,1.135,-0.061,-27.805,-190.854
1718551308778,2024-06-16T18.21.48.778,1.145,3.354,-32.134,-188.659
1718551308788,2024-06-16T18.21.48.788,1.155,3.720,-31.524,-183.049
1718551308797,2024-06-16T18.21.48.797,1.164,1.646,-28.415,-177.439
1718551308807,2024-06-16T18.21.48.807,1.174,-1.890,-22.134,-171.341
1718551308818,2024-06-16T18.21.48.818,1.185,-5.915,-12.988,-166.829
1718551308828,2024-06-16T18.21.48.828,1.195,-8.659,-2.439,-163.537
1718551308837,2024-06-16T18.21.48.837,1.204,-8.537,5.549,-161.829
1718551308847,2024-06-16T18.21.48.847,1.214,-5.915,10.000,-160.061
1718551308857,2024-06-16T18.21.48.857,1.224,-5.427,7.683,-155.183
1718551308867,2024-06-16T18.21.48.867,1.234,-7.622,0.976,-151.829
1718551308876,2024-06-16T18.21.48.876,1.243,-7.988,-2.561,-148.659
1718551308886,2024-06-16T18.21.48.886,1.253,-6.098,-3.171,-141.768
1718551308897,2024-06-16T18.21.48.897,1.264,-5.488,-3.841,-133.841
1718551308907,2024-06-16T18.21.48.907,1.274,-6.585,-3.354,-127.073
1718551308916,2024-06-16T18.21.48.916,1.283,-7.317,-1.037,-122.317
1718551308926,2024-06-16T18.21.48.926,1.293,-7.256,2.378,-120.488
1718551308936,2024-06-16T18.21.48.936,1.303,-6.280,6.707,-120.122
1718551308946,2024-06-16T18.21.48.946,1.313,-4.634,10.000,-120.122
1718551308955,2024-06-16T18.21.48.955,1.322,-2.561,13.171,-120.732
1718551308966,2024-06-16T18.21.48.966,1.333,-0.122,15.122,-121.220
1718551308976,2024-06-16T18.21.48.976,1.343,1.951,14.634,-121.341
1718551308986,2024-06-16T18.21.48.986,1.353,4.939,11.707,-120.671
1718551308995,2024-06-16T18.21.48.995,1.362,7.683,6.829,-118.963
1718551309005,2024-06-16T18.21.49.005,1.372,9.634,0.854,-116.098
1718551309015,2024-06-16T18.21.49.015,1.382,11.037,-7.317,-112.073
1718551309024,2024-06-16T18.21.49.024,1.391,11.890,-15.549,-107.988
1718551309034,2024-06-16T18.21.49.034,1.401,13.415,-22.134,-103.902
1718551309045,2024-06-16T18.21.49.045,1.412,14.817,-24.573,-99.756
1718551309055,2024-06-16T18.21.49.055,1.422,15.854,-23.049,-94.878
1718551309064,2024-06-16T18.21.49.064,1.431,16.463,-19.146,-90.061
1718551309074,2024-06-16T18.21.49.074,1.441,16.951,-13.963,-85.549
1718551309084,2024-06-16T18.21.49.084,1.451,17.317,-8.720,-80.427
1718551309094,2024-06-16T18.21.49.094,1.461,17.134,-2.195,-74.756
1718551309103,2024-06-16T18.21.49.103,1.470,16.707,4.817,-68.598
1718551309113,2024-06-16T18.21.49.113,1.480,15.976,10.793,-62.683
1718551309124,2024-06-16T18.21.49.124,1.491,15.366,13.720,-56.951
1718551309134,2024-06-16T18.21.49.134,1.501,14.451,13.476,-51.098
1718551309143,2024-06-16T18.21.49.143,1.510,13.415,11.707,-45.366
1718551309153,2024-06-16T18.21.49.153,1.520,12.683,9.085,-40.000
1718551309163,2024-06-16T18.21.49.163,1.530,10.671,4.695,-35.122
1718551309174,2024-06-16T18.21.49.174,1.541,8.232,-1.037,-30.793
1718551309182,2024-06-16T18.21.49.182,1.549,6.585,-6.280,-27.195
1718551309193,2024-06-16T18.21.49.193,1.560,5.000,-9.268,-23.780
1718551309203,2024-06-16T18.21.49.203,1.570,3.293,-10.061,-20.366
1718551309213,2024-06-16T18.21.49.213,1.580,2.012,-10.061,-17.683
1718551309222,2024-06-16T18.21.49.222,1.589,1.646,-9.024,-15.793
1718551309232,2024-06-16T18.21.49.232,1.599,1.768,-6.585,-13.476
1718551309242,2024-06-16T18.21.49.242,1.609,2.866,-3.232,-11.341
1718551309253,2024-06-16T18.21.49.253,1.620,3.598,-0.610,-9.756
1718551309261,2024-06-16T18.21.49.261,1.628,4.024,0.122,-8.902
1718551309272,2024-06-16T18.21.49.272,1.639,5.549,-0.854,-8.780
1718551309282,2024-06-16T18.21.49.282,1.649,6.524,-3.476,-8.415
1718551309291,2024-06-16T18.21.49.291,1.658,5.854,-6.951,-8.049
1718551309301,2024-06-16T18.21.49.301,1.668,5.244,-9.695,-8.171
1718551309311,2024-06-16T18.21.49.311,1.678,5.244,-11.585,-7.683
1718551309321,2024-06-16T18.21.49.321,1.688,5.000,-10.366,-6.585
1718551309330,2024-06-16T18.21.49.330,1.697,5.305,-4.268,-5.122
1718551309341,2024-06-16T18.21.49.341,1.708,6.220,4.939,-3.963
1718551309351,2024-06-16T18.21.49.351,1.718,6.585,16.220,-3.049
1718551309361,2024-06-16T18.21.49.361,1.728,7.500,24.695,-2.561
1718551309370,2024-06-16T18.21.49.370,1.737,8.232,29.573,-3.293
1718551309380,2024-06-16T18.21.49.380,1.747,8.232,30.854,-3.598
1718551309390,2024-06-16T18.21.49.390,1.757,7.927,28.476,-4.024
1718551309401,2024-06-16T18.21.49.401,1.768,7.500,22.866,-4.390
1718551309409,2024-06-16T18.21.49.409,1.776,6.585,15.488,-4.024
1718551309420,2024-06-16T18.21.49.420,1.787,5.427,8.659,-3.293
1718551309430,2024-06-16T18.21.49.430,1.797,4.268,2.378,-2.805
1718551309440,2024-06-16T18.21.49.440,1.807,2.744,-2.439,-3.049
1718551309449,2024-06-16T18.21.49.449,1.816,1.463,-5.061,-3.659
1718551309459,2024-06-16T18.21.49.459,1.826,1.098,-4.756,-4.634
1718551309469,2024-06-16T18.21.49.469,1.836,1.341,-1.524,-5.610
1718551309480,2024-06-16T18.21.49.480,1.847,2.012,2.012,-6.280
1718551309488,2024-06-16T18.21.49.488,1.855,2.744,4.634,-6.890
1718551309499,2024-06-16T18.21.49.499,1.866,3.354,5.305,-7.256
1718551309509,2024-06-16T18.21.49.509,1.876,3.049,4.329,-7.317
1718551309519,2024-06-16T18.21.49.519,1.886,2.683,2.012,-7.439
1718551309528,2024-06-16T18.21.49.528,1.895,2.378,-1.341,-7.561
1718551309538,2024-06-16T18.21.49.538,1.905,1.585,-3.902,-6.829
1718551309549,2024-06-16T18.21.49.549,1.916,0.549,-6.220,-6.037
1718551309557,2024-06-16T18.21.49.557,1.924,-0.305,-7.622,-5.793
1718551309568,2024-06-16T18.21.49.568,1.935,-0.732,-7.317,-5.488
1718551309578,2024-06-16T18.21.49.578,1.945,-1.280,-5.610,-4.756
1718551309588,2024-06-16T18.21.49.588,1.955,-1.402,-3.049,-4.451
1718551309597,2024-06-16T18.21.49.597,1.964,-1.585,0.244,-3.902
1718551309607,2024-06-16T18.21.49.607,1.974,-1.707,2.866,-2.866
1718551309617,2024-06-16T18.21.49.617,1.984,-1.402,4.024,-2.439
1718551309628,2024-06-16T18.21.49.628,1.995,-1.037,5.061,-2.317
1718551309636,2024-06-16T18.21.49.636,2.003,-1.159,5.915,-1.829
1718551309647,2024-06-16T18.21.49.647,2.014,-1.402,5.732,-1.524
1718551309657,2024-06-16T18.21.49.657,2.024,-1.280,5.122,-1.646
1718551309667,2024-06-16T18.21.49.667,2.034,-1.280,5.122,-1.098
1718551309676,2024-06-16T18.21.49.676,2.043,-1.646,5.732,-0.122
1718551309686,2024-06-16T18.21.49.686,2.053,-2.073,7.012,0.732
1718551309696,2024-06-16T18.21.49.696,2.063,-2.561,9.024,1.707
1718551309707,2024-06-16T18.21.49.707,2.074,-3.232,12.195,3.537
1718551309716,2024-06-16T18.21.49.716,2.083,-4.573,16.402,6.463
1718551309726,2024-06-16T18.21.49.726,2.093,-5.976,22.378,10.976
1718551309736,2024-06-16T18.21.49.736,2.103,-6.768,29.817,17.927
1718551309746,2024-06-16T18.21.49.746,2.113,-6.768,40.366,28.171
1718551309755,2024-06-16T18.21.49.755,2.122,-7.378,52.622,41.646
1718551309765,2024-06-16T18.21.49.765,2.132,-8.171,64.451,57.134
1718551309776,2024-06-16T18.21.49.776,2.143,-9.390,75.488,74.207
1718551309786,2024-06-16T18.21.49.786,2.153,-12.439,83.537,92.866
1718551309795,2024-06-16T18.21.49.795,2.162,-16.098,87.012,109.512
1718551309805,2024-06-16T18.21.49.805,2.172,-21.585,90.488,126.524
1718551309815,2024-06-16T18.21.49.815,2.182,-22.805,95.488,148.902
1718551309824,2024-06-16T18.21.49.824,2.191,-18.110,93.537,172.744
1718551309834,2024-06-16T18.21.49.834,2.201,-19.939,78.720,195.671
1718551309844,2024-06-16T18.21.49.844,2.211,-25.000,58.476,215.061
1718551309855,2024-06-16T18.21.49.855,2.222,-26.829,41.341,230.427
1718551309863,2024-06-16T18.21.49.863,2.230,-27.195,29.085,245.732
1718551309874,2024-06-16T18.21.49.874,2.241,-27.622,20.061,259.207
1718551309884,2024-06-16T18.21.49.884,2.251,-28.841,15.549,270.366
1718551309894,2024-06-16T18.21.49.894,2.261,-29.695,17.866,281.646
1718551309903,2024-06-16T18.21.49.903,2.270,-27.378,27.073,293.780
1718551309913,2024-06-16T18.21.49.913,2.280,-24.146,39.390,306.890
1718551309924,2024-06-16T18.21.49.924,2.291,-23.293,50.000,317.988
1718551309934,2024-06-16T18.21.49.934,2.301,-23.293,56.768,326.037
1718551309943,2024-06-16T18.21.49.943,2.310,-22.866,58.659,331.220
1718551309953,2024-06-16T18.21.49.953,2.320,-20.610,54.939,333.659
1718551309963,2024-06-16T18.21.49.963,2.330,-20.610,43.780,335.427
1718551309973,2024-06-16T18.21.49.973,2.340,-21.951,28.780,339.085
1718551309982,2024-06-16T18.21.49.982,2.349,-21.707,16.220,342.195
1718551309992,2024-06-16T18.21.49.992,2.359,-22.927,7.500,342.683
1718551310003,2024-06-16T18.21.50.003,2.370,-24.146,3.110,340.061
1718551310013,2024-06-16T18.21.50.013,2.380,-21.829,0.854,336.829
1718551310022,2024-06-16T18.21.50.022,2.389,-20.732,-0.854,335.061
1718551310032,2024-06-16T18.21.50.032,2.399,-21.707,-2.561,332.439
1718551310042,2024-06-16T18.21.50.042,2.409,-21.341,-5.732,327.073
1718551310052,2024-06-16T18.21.50.052,2.419,-22.805,-9.390,322.195
1718551310061,2024-06-16T18.21.50.061,2.428,-25.671,-12.866,317.500
1718551310071,2024-06-16T18.21.50.071,2.438,-24.939,-14.878,309.878
1718551310082,2024-06-16T18.21.50.082,2.449,-23.841,-12.988,302.805
1718551310091,2024-06-16T18.21.50.091,2.458,-23.293,-6.524,297.622
1718551310101,2024-06-16T18.21.50.101,2.468,-23.232,1.341,289.939
1718551310111,2024-06-16T18.21.50.111,2.478,-24.634,7.378,282.256
1718551310121,2024-06-16T18.21.50.121,2.488,-28.902,15.366,274.268
1718551310130,2024-06-16T18.21.50.130,2.497,-31.768,20.244,262.744
1718551310140,2024-06-16T18.21.50.140,2.507,-34.207,21.829,251.037
1718551310151,2024-06-16T18.21.50.151,2.518,-34.573,19.939,242.256
1718551310161,2024-06-16T18.21.50.161,2.528,-33.780,15.976,232.073
1718551310170,2024-06-16T18.21.50.170,2.537,-36.890,10.488,221.585
1718551310180,2024-06-16T18.21.50.180,2.547,-40.183,7.317,209.695
1718551310190,2024-06-16T18.21.50.190,2.557,-40.915,8.902,201.341
1718551310200,2024-06-16T18.21.50.200,2.567,-42.378,9.268,192.256
1718551310209,2024-06-16T18.21.50.209,2.576,-43.720,7.683,178.963
1718551310219,2024-06-16T18.21.50.219,2.586,-45.061,9.207,170.488
1718551310230,2024-06-16T18.21.50.230,2.597,-46.463,5.244,164.024
1718551310240,2024-06-16T18.21.50.240,2.607,-45.488,-3.537,149.268
1718551310249,2024-06-16T18.21.50.249,2.616,-43.171,-5.061,138.232
1718551310259,2024-06-16T18.21.50.259,2.626,-41.098,1.159,127.683
1718551310269,2024-06-16T18.21.50.269,2.636,-37.439,11.159,113.902
1718551310280,2024-06-16T18.21.50.280,2.647,-34.390,18.780,102.134
1718551310288,2024-06-16T18.21.50.288,2.655,-31.402,19.451,88.902
1718551310299,2024-06-16T18.21.50.299,2.666,-27.622,18.598,73.293
1718551310309,2024-06-16T18.21.50.309,2.676,-24.878,14.146,60.244
1718551310319,2024-06-16T18.21.50.319,2.686,-20.732,0.915,45.183
1718551310328,2024-06-16T18.21.50.328,2.695,-14.024,-15.976,27.195
1718551310338,2024-06-16T18.21.50.338,2.705,-9.085,-28.902,8.293
1718551310348,2024-06-16T18.21.50.348,2.715,-4.817,-28.110,-10.000
1718551310357,2024-06-16T18.21.50.357,2.724,-0.427,-16.585,-27.317
1718551310367,2024-06-16T18.21.50.367,2.734,4.878,-2.317,-45.366
1718551310378,2024-06-16T18.21.50.378,2.745,8.780,12.866,-58.293
1718551310388,2024-06-16T18.21.50.388,2.755,10.671,25.976,-63.963
1718551310398,2024-06-16T18.21.50.398,2.765,13.598,32.500,-67.378
1718551310407,2024-06-16T18.21.50.407,2.774,17.378,32.744,-69.634
1718551310417,2024-06-16T18.21.50.417,2.784,19.024,29.329,-67.988
1718551310427,2024-06-16T18.21.50.427,2.794,19.085,22.073,-65.366
1718551310436,2024-06-16T18.21.50.436,2.803,18.232,11.220,-65.061
1718551310446,2024-06-16T18.21.50.446,2.813,17.073,1.220,-67.683
1718551310457,2024-06-16T18.21.50.457,2.824,16.280,-6.098,-72.134
1718551310467,2024-06-16T18.21.50.467,2.834,13.963,-11.098,-77.500
1718551310476,2024-06-16T18.21.50.476,2.843,13.293,-12.439,-84.939
1718551310486,2024-06-16T18.21.50.486,2.853,13.598,-6.707,-93.232
1718551310496,2024-06-16T18.21.50.496,2.863,13.354,4.817,-100.000
1718551310507,2024-06-16T18.21.50.507,2.874,14.512,15.671,-107.195
1718551310515,2024-06-16T18.21.50.515,2.882,15.061,23.049,-115.061
1718551310526,2024-06-16T18.21.50.526,2.893,17.500,28.232,-122.866
1718551310536,2024-06-16T18.21.50.536,2.903,20.366,29.085,-130.305
1718551310546,2024-06-16T18.21.50.546,2.913,20.793,26.951,-138.293
1718551310555,2024-06-16T18.21.50.555,2.922,20.305,25.183,-145.183
1718551310565,2024-06-16T18.21.50.565,2.932,20.671,28.415,-151.707
1718551310575,2024-06-16T18.21.50.575,2.942,21.159,35.610,-157.805
1718551310584,2024-06-16T18.21.50.584,2.951,22.561,40.854,-163.963
1718551310594,2024-06-16T18.21.50.594,2.961,24.817,36.890,-170.000
1718551310605,2024-06-16T18.21.50.605,2.972,27.134,16.768,-176.220
1718551310615,2024-06-16T18.21.50.615,2.982,27.073,-14.756,-181.829
1718551310624,2024-06-16T18.21.50.624,2.991,24.329,-45.061,-185.427
1718551310634,2024-06-16T18.21.50.634,3.001,19.207,-61.341,-187.927
1718551310644,2024-06-16T18.21.50.644,3.011,14.390,-55.854,-188.049
1718551310655,2024-06-16T18.21.50.655,3.022,10.610,-36.707,-189.451
1718551310663,2024-06-16T18.21.50.663,3.030,9.634,-9.451,-194.634
1718551310674,2024-06-16T18.21.50.674,3.041,13.049,10.610,-200.061
1718551310684,2024-06-16T18.21.50.684,3.051,19.146,13.354,-207.866
1718551310694,2024-06-16T18.21.50.694,3.061,24.329,-4.207,-213.171
1718551310703,2024-06-16T18.21.50.703,3.070,20.671,-30.854,-213.354
1718551310713,2024-06-16T18.21.50.713,3.080,13.902,-54.207,-208.720
1718551310723,2024-06-16T18.21.50.723,3.090,8.659,-63.598,-204.512
1718551310734,2024-06-16T18.21.50.734,3.101,4.939,-51.037,-202.927
1718551310742,2024-06-16T18.21.50.742,3.109,4.451,-15.366,-201.585
1718551310753,2024-06-16T18.21.50.753,3.120,7.866,19.085,-201.707
1718551310763,2024-06-16T18.21.50.763,3.130,12.256,33.110,-202.805
1718551310773,2024-06-16T18.21.50.773,3.140,17.073,20.549,-200.671
1718551310782,2024-06-16T18.21.50.782,3.149,17.622,-11.341,-199.024
1718551310792,2024-06-16T18.21.50.792,3.159,12.073,-48.902,-197.195
1718551310802,2024-06-16T18.21.50.802,3.169,2.866,-73.598,-190.976
1718551310813,2024-06-16T18.21.50.813,3.180,-5.061,-77.988,-183.720
1718551310821,2024-06-16T18.21.50.821,3.188,-10.122,-63.598,-182.866
1718551310832,2024-06-16T18.21.50.832,3.199,-11.159,-33.659,-185.122
1718551310842,2024-06-16T18.21.50.842,3.209,-9.573,-0.915,-188.720
1718551310851,2024-06-16T18.21.50.851,3.218,-3.476,14.390,-194.512
1718551310861,2024-06-16T18.21.50.861,3.228,4.085,7.195,-197.134
1718551310871,2024-06-16T18.21.50.871,3.238,8.232,-15.427,-194.939
1718551310882,2024-06-16T18.21.50.882,3.249,6.585,-46.280,-193.110
1718551310890,2024-06-16T18.21.50.890,3.257,2.683,-72.622,-188.841
1718551310901,2024-06-16T18.21.50.901,3.268,-4.634,-76.646,-186.220
1718551310911,2024-06-16T18.21.50.911,3.278,-10.000,-57.317,-186.951
1718551310921,2024-06-16T18.21.50.921,3.288,-10.488,-25.915,-189.756
1718551310930,2024-06-16T18.21.50.930,3.297,-7.683,3.720,-192.012
1718551310940,2024-06-16T18.21.50.940,3.307,-2.561,17.256,-192.988
1718551310950,2024-06-16T18.21.50.950,3.317,1.098,9.512,-193.354
1718551310961,2024-06-16T18.21.50.961,3.328,4.085,-16.707,-188.049
1718551310969,2024-06-16T18.21.50.969,3.336,3.049,-47.805,-179.573
1718551310980,2024-06-16T18.21.50.980,3.347,0.244,-72.622,-173.049
1718551310990,2024-06-16T18.21.50.990,3.357,-1.524,-83.902,-169.207
1718551311000,2024-06-16T18.21.51.000,3.367,-3.598,-76.220,-166.280
1718551311009,2024-06-16T18.21.51.009,3.376,-4.329,-49.878,-164.573
1718551311019,2024-06-16T18.21.51.019,3.386,-0.610,-11.341,-165.976
1718551311030,2024-06-16T18.21.51.030,3.397,7.195,31.524,-167.195
1718551311040,2024-06-16T18.21.51.040,3.407,16.280,60.488,-163.537
1718551311049,2024-06-16T18.21.51.049,3.416,23.232,67.012,-157.683
1718551311059,2024-06-16T18.21.51.059,3.426,26.707,53.598,-150.671
1718551311069,2024-06-16T18.21.51.069,3.436,26.037,30.915,-142.195
1718551311079,2024-06-16T18.21.51.079,3.446,23.171,6.890,-132.439
1718551311088,2024-06-16T18.21.51.088,3.455,18.598,-14.878,-124.512
1718551311098,2024-06-16T18.21.51.098,3.465,14.268,-28.415,-118.171
1718551311109,2024-06-16T18.21.51.109,3.476,12.622,-32.012,-113.598
1718551311117,2024-06-16T18.21.51.117,3.484,10.610,-30.549,-111.585
1718551311128,2024-06-16T18.21.51.128,3.495,6.768,-30.427,-110.732
1718551311138,2024-06-16T18.21.51.138,3.505,3.232,-32.256,-109.573
1718551311148,2024-06-16T18.21.51.148,3.515,2.744,-34.268,-105.244
1718551311157,2024-06-16T18.21.51.157,3.524,4.939,-36.098,-100.366
1718551311167,2024-06-16T18.21.51.167,3.534,7.195,-35.244,-95.976
