epoc (ms),timestamp (+0300),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1718554215127,2024-06-16T19.10.15.127,0.564,7.439,6.402,-33.415
1718554215135,2024-06-16T19.10.15.135,0.572,3.659,-5.549,-32.195
1718554215146,2024-06-16T19.10.15.146,0.583,-1.341,-15.305,-31.951
1718554215156,2024-06-16T19.10.15.156,0.593,-5.061,-18.354,-31.646
1718554215165,2024-06-16T19.10.15.165,0.602,-6.829,-15.366,-30.732
1718554215175,2024-06-16T19.10.15.175,0.612,-5.915,-10.793,-29.207
1718554215185,2024-06-16T19.10.15.185,0.622,-5.427,-8.537,-27.195
1718554215195,2024-06-16T19.10.15.195,0.632,-7.744,-8.902,-25.610
1718554215204,2024-06-16T19.10.15.204,0.641,-10.183,-9.390,-23.354
1718554215214,2024-06-16T19.10.15.214,0.651,-11.098,-7.256,-20.732
1718554215225,2024-06-16T19.10.15.225,0.662,-11.220,-3.049,-18.659
1718554215235,2024-06-16T19.10.15.235,0.672,-10.732,-0.244,-17.256
1718554215244,2024-06-16T19.10.15.244,0.681,-10.244,0.000,-15.488
1718554215254,2024-06-16T19.10.15.254,0.691,-9.817,-1.159,-13.963
1718554215264,2024-06-16T19.10.15.264,0.701,-9.146,-3.841,-12.134
1718554215275,2024-06-16T19.10.15.275,0.712,-8.415,-7.927,-9.695
1718554215283,2024-06-16T19.10.15.283,0.720,-8.232,-12.805,-7.866
1718554215294,2024-06-16T19.10.15.294,0.731,-9.085,-16.463,-5.854
1718554215304,2024-06-16T19.10.15.304,0.741,-8.293,-16.951,-3.841
1718554215314,2024-06-16T19.10.15.314,0.751,-5.854,-15.427,-1.951
1718554215323,2024-06-16T19.10.15.323,0.760,-3.720,-13.841,-0.427
1718554215333,2024-06-16T19.10.15.333,0.770,-1.524,-12.927,0.915
1718554215343,2024-06-16T19.10.15.343,0.780,-0.183,-12.134,2.683
1718554215354,2024-06-16T19.10.15.354,0.791,0.854,-11.220,3.293
1718554215362,2024-06-16T19.10.15.362,0.799,2.073,-9.268,3.780
1718554215373,2024-06-16T19.10.15.373,0.810,3.780,-5.427,4.451
1718554215383,2024-06-16T19.10.15.383,0.820,5.793,-0.488,4.939
1718554215392,2024-06-16T19.10.15.392,0.829,7.927,3.659,4.024
1718554215402,2024-06-16T19.10.15.402,0.839,9.207,5.549,3.232
1718554215412,2024-06-16T19.10.15.412,0.849,10.061,5.488,3.415
1718554215422,2024-06-16T19.10.15.422,0.859,10.610,4.024,3.293
1718554215431,2024-06-16T19.10.15.431,0.868,10.427,0.061,3.354
1718554215441,2024-06-16T19.10.15.441,0.878,9.085,-4.451,3.476
1718554215452,2024-06-16T19.10.15.452,0.889,7.744,-6.951,2.439
1718554215462,2024-06-16T19.10.15.462,0.899,6.463,-7.744,1.402
1718554215471,2024-06-16T19.10.15.471,0.908,5.671,-7.683,1.098
1718554215481,2024-06-16T19.10.15.481,0.918,4.756,-7.317,0.976
1718554215491,2024-06-16T19.10.15.491,0.928,4.207,-6.768,0.793
1718554215502,2024-06-16T19.10.15.502,0.939,3.659,-5.305,0.549
1718554215510,2024-06-16T19.10.15.510,0.947,2.744,-3.659,-1.037
1718554215521,2024-06-16T19.10.15.521,0.958,1.707,-1.707,-2.561
1718554215531,2024-06-16T19.10.15.531,0.968,1.585,0.915,-4.329
1718554215541,2024-06-16T19.10.15.541,0.978,1.159,2.073,-5.305
1718554215550,2024-06-16T19.10.15.550,0.987,-0.244,0.122,-5.671
1718554215560,2024-06-16T19.10.15.560,0.997,-1.341,-3.598,-5.976
1718554215570,2024-06-16T19.10.15.570,1.007,-3.049,-7.317,-5.183
1718554215581,2024-06-16T19.10.15.581,1.018,-4.634,-10.000,-4.878
1718554215589,2024-06-16T19.10.15.589,1.026,-4.573,-11.768,-5.305
1718554215600,2024-06-16T19.10.15.600,1.037,-4.024,-13.049,-4.634
1718554215610,2024-06-16T19.10.15.610,1.047,-3.963,-12.622,-3.110
1718554215619,2024-06-16T19.10.15.619,1.056,-3.537,-10.000,-2.439
1718554215629,2024-06-16T19.10.15.629,1.066,-2.805,-5.305,-1.341
1718554215639,2024-06-16T19.10.15.639,1.076,-0.549,2.012,0.427
1718554215650,2024-06-16T19.10.15.650,1.087,2.439,11.280,3.598
1718554215658,2024-06-16T19.10.15.658,1.095,5.488,19.695,7.073
1718554215669,2024-06-16T19.10.15.669,1.106,8.171,24.695,10.366
1718554215679,2024-06-16T19.10.15.679,1.116,10.305,25.915,16.341
1718554215689,2024-06-16T19.10.15.689,1.126,11.951,24.634,23.354
1718554215698,2024-06-16T19.10.15.698,1.135,13.902,22.073,32.317
1718554215708,2024-06-16T19.10.15.708,1.145,16.037,18.598,42.500
1718554215718,2024-06-16T19.10.15.718,1.155,16.707,15.183,52.561
1718554215729,2024-06-16T19.10.15.729,1.166,17.622,11.890,59.878
1718554215737,2024-06-16T19.10.15.737,1.174,17.805,7.317,65.427
1718554215748,2024-06-16T19.10.15.748,1.185,17.500,0.183,70.061
1718554215758,2024-06-16T19.10.15.758,1.195,17.744,-8.598,72.622
1718554215768,2024-06-16T19.10.15.768,1.205,19.085,-18.232,74.573
1718554215777,2024-06-16T19.10.15.777,1.214,21.463,-27.622,79.268
1718554215787,2024-06-16T19.10.15.787,1.224,23.293,-31.402,84.817
1718554215797,2024-06-16T19.10.15.797,1.234,27.317,-29.817,86.829
1718554215808,2024-06-16T19.10.15.808,1.245,31.524,-25.488,87.012
1718554215816,2024-06-16T19.10.15.816,1.253,34.695,-18.293,84.817
1718554215827,2024-06-16T19.10.15.827,1.264,38.720,-8.293,78.720
1718554215837,2024-06-16T19.10.15.837,1.274,41.707,1.280,70.000
1718554215847,2024-06-16T19.10.15.847,1.284,42.866,5.183,59.817
1718554215856,2024-06-16T19.10.15.856,1.293,42.134,2.012,50.976
1718554215866,2024-06-16T19.10.15.866,1.303,38.841,-7.927,43.841
1718554215877,2024-06-16T19.10.15.877,1.314,33.598,-21.646,37.805
1718554215885,2024-06-16T19.10.15.885,1.322,28.354,-31.220,32.378
1718554215896,2024-06-16T19.10.15.896,1.333,24.695,-38.537,23.659
1718554215906,2024-06-16T19.10.15.906,1.343,20.305,-43.537,12.744
1718554215916,2024-06-16T19.10.15.916,1.353,14.512,-42.439,-0.549
1718554215925,2024-06-16T19.10.15.925,1.362,8.598,-36.890,-14.695
1718554215935,2024-06-16T19.10.15.935,1.372,1.890,-29.390,-27.134
1718554215945,2024-06-16T19.10.15.945,1.382,-4.756,-21.524,-39.634
1718554215956,2024-06-16T19.10.15.956,1.393,-8.476,-13.476,-52.012
1718554215964,2024-06-16T19.10.15.964,1.401,-9.817,-7.134,-61.890
1718554215975,2024-06-16T19.10.15.975,1.412,-10.000,-1.951,-70.244
1718554215985,2024-06-16T19.10.15.985,1.422,-7.195,2.866,-76.220
1718554215995,2024-06-16T19.10.15.995,1.432,-2.927,7.622,-84.634
1718554216004,2024-06-16T19.10.16.004,1.441,-1.890,10.366,-97.256
1718554216014,2024-06-16T19.10.16.014,1.451,-4.268,11.463,-109.573
1718554216025,2024-06-16T19.10.16.025,1.462,-7.317,17.622,-118.293
1718554216035,2024-06-16T19.10.16.035,1.472,-4.878,32.866,-122.561
1718554216044,2024-06-16T19.10.16.044,1.481,2.134,57.866,-118.841
1718554216054,2024-06-16T19.10.16.054,1.491,9.817,79.146,-122.561
1718554216064,2024-06-16T19.10.16.064,1.501,15.061,80.122,-135.122
1718554216074,2024-06-16T19.10.16.074,1.511,17.256,58.415,-142.561
1718554216083,2024-06-16T19.10.16.083,1.520,15.061,28.476,-141.585
1718554216093,2024-06-16T19.10.16.093,1.530,10.061,-1.646,-133.110
1718554216104,2024-06-16T19.10.16.104,1.541,0.061,-30.183,-128.049
1718554216112,2024-06-16T19.10.16.112,1.549,-13.232,-52.378,-127.500
1718554216123,2024-06-16T19.10.16.123,1.560,-23.476,-62.866,-128.171
1718554216133,2024-06-16T19.10.16.133,1.570,-29.634,-61.037,-128.659
1718554216143,2024-06-16T19.10.16.143,1.580,-33.171,-52.805,-126.585
1718554216152,2024-06-16T19.10.16.152,1.589,-32.012,-47.378,-117.561
1718554216162,2024-06-16T19.10.16.162,1.599,-26.768,-48.598,-103.841
1718554216172,2024-06-16T19.10.16.172,1.609,-21.098,-52.378,-90.793
1718554216183,2024-06-16T19.10.16.183,1.620,-17.073,-46.951,-77.317
1718554216191,2024-06-16T19.10.16.191,1.628,-13.902,-21.707,-67.683
1718554216202,2024-06-16T19.10.16.202,1.639,-10.488,18.537,-65.000
1718554216212,2024-06-16T19.10.16.212,1.649,-4.268,62.561,-60.854
1718554216222,2024-06-16T19.10.16.222,1.659,2.927,91.159,-56.524
1718554216231,2024-06-16T19.10.16.231,1.668,3.232,86.402,-53.110
1718554216241,2024-06-16T19.10.16.241,1.678,-5.671,52.195,-44.329
1718554216252,2024-06-16T19.10.16.252,1.689,-18.049,5.305,-34.024
1718554216262,2024-06-16T19.10.16.262,1.699,-29.451,-36.463,-24.512
1718554216271,2024-06-16T19.10.16.271,1.708,-37.012,-63.780,-16.220
1718554216281,2024-06-16T19.10.16.281,1.718,-40.427,-75.488,-12.195
1718554216291,2024-06-16T19.10.16.291,1.728,-40.671,-75.305,-8.902
1718554216301,2024-06-16T19.10.16.301,1.738,-37.866,-67.988,-4.634
1718554216310,2024-06-16T19.10.16.310,1.747,-32.561,-56.159,-1.951
1718554216320,2024-06-16T19.10.16.320,1.757,-26.098,-44.146,0.610
1718554216331,2024-06-16T19.10.16.331,1.768,-20.244,-35.061,3.963
1718554216339,2024-06-16T19.10.16.339,1.776,-15.976,-29.451,8.476
1718554216350,2024-06-16T19.10.16.350,1.787,-14.329,-26.280,13.780
1718554216360,2024-06-16T19.10.16.360,1.797,-14.573,-24.451,18.171
1718554216370,2024-06-16T19.10.16.370,1.807,-15.061,-23.293,20.610
1718554216379,2024-06-16T19.10.16.379,1.816,-15.183,-22.317,23.110
1718554216389,2024-06-16T19.10.16.389,1.826,-12.805,-19.634,26.098
1718554216400,2024-06-16T19.10.16.400,1.837,-8.659,-15.976,29.634
1718554216410,2024-06-16T19.10.16.410,1.847,-4.695,-12.622,34.817
1718554216419,2024-06-16T19.10.16.419,1.856,-0.610,-8.171,41.280
1718554216429,2024-06-16T19.10.16.429,1.866,4.390,-2.012,48.537
1718554216439,2024-06-16T19.10.16.439,1.876,9.451,5.183,57.622
1718554216449,2024-06-16T19.10.16.449,1.886,13.659,14.695,66.341
1718554216458,2024-06-16T19.10.16.458,1.895,17.195,25.366,72.988
1718554216468,2024-06-16T19.10.16.468,1.905,17.927,31.098,77.317
1718554216479,2024-06-16T19.10.16.479,1.916,15.549,31.159,81.524
1718554216489,2024-06-16T19.10.16.489,1.926,13.963,28.598,86.585
1718554216498,2024-06-16T19.10.16.498,1.935,14.695,24.939,91.402
1718554216508,2024-06-16T19.10.16.508,1.945,15.549,20.000,96.220
1718554216518,2024-06-16T19.10.16.518,1.955,16.524,17.378,102.805
1718554216528,2024-06-16T19.10.16.528,1.965,19.268,21.463,110.366
1718554216537,2024-06-16T19.10.16.537,1.974,22.439,30.671,113.963
1718554216547,2024-06-16T19.10.16.547,1.984,23.780,39.268,112.073
1718554216558,2024-06-16T19.10.16.558,1.995,24.695,44.207,110.366
1718554216568,2024-06-16T19.10.16.568,2.005,27.439,46.220,109.512
1718554216577,2024-06-16T19.10.16.577,2.014,30.183,45.000,107.622
1718554216587,2024-06-16T19.10.16.587,2.024,33.720,40.854,108.293
1718554216597,2024-06-16T19.10.16.597,2.034,35.854,34.939,108.902
1718554216606,2024-06-16T19.10.16.606,2.043,35.854,30.366,109.207
1718554216616,2024-06-16T19.10.16.616,2.053,36.829,29.024,111.646
1718554216627,2024-06-16T19.10.16.627,2.064,34.451,28.415,105.976
1718554216637,2024-06-16T19.10.16.637,2.074,30.671,27.012,97.134
1718554216646,2024-06-16T19.10.16.646,2.083,30.183,28.537,91.341
1718554216656,2024-06-16T19.10.16.656,2.093,31.890,32.744,83.293
1718554216666,2024-06-16T19.10.16.666,2.103,32.256,36.524,73.902
1718554216676,2024-06-16T19.10.16.676,2.113,31.585,39.146,69.024
1718554216685,2024-06-16T19.10.16.685,2.122,33.720,42.073,68.841
1718554216695,2024-06-16T19.10.16.695,2.132,36.037,45.732,66.951
1718554216706,2024-06-16T19.10.16.706,2.143,37.317,48.171,64.756
1718554216716,2024-06-16T19.10.16.716,2.153,40.122,48.049,66.098
1718554216725,2024-06-16T19.10.16.725,2.162,38.232,42.500,61.768
1718554216735,2024-06-16T19.10.16.735,2.172,31.463,31.951,56.768
1718554216745,2024-06-16T19.10.16.745,2.182,25.061,21.524,55.488
1718554216755,2024-06-16T19.10.16.755,2.192,20.183,12.866,52.378
1718554216764,2024-06-16T19.10.16.764,2.201,15.122,6.402,48.293
1718554216775,2024-06-16T19.10.16.775,2.212,11.037,1.768,45.793
1718554216785,2024-06-16T19.10.16.785,2.222,9.390,0.915,44.756
1718554216795,2024-06-16T19.10.16.795,2.232,9.146,2.012,42.134
1718554216804,2024-06-16T19.10.16.804,2.241,8.354,3.963,39.756
1718554216814,2024-06-16T19.10.16.814,2.251,5.427,7.561,37.317
1718554216824,2024-06-16T19.10.16.824,2.261,0.305,15.366,33.659
1718554216833,2024-06-16T19.10.16.833,2.270,-3.902,28.110,32.378
1718554216843,2024-06-16T19.10.16.843,2.280,-6.463,44.085,32.683
1718554216854,2024-06-16T19.10.16.854,2.291,-7.195,57.439,32.683
1718554216864,2024-06-16T19.10.16.864,2.301,-6.159,59.756,32.317
1718554216873,2024-06-16T19.10.16.873,2.310,-5.915,45.976,28.902
1718554216883,2024-06-16T19.10.16.883,2.320,-6.463,23.720,24.451
1718554216893,2024-06-16T19.10.16.893,2.330,-5.549,4.024,23.537
1718554216903,2024-06-16T19.10.16.903,2.340,-5.366,-6.159,18.780
1718554216912,2024-06-16T19.10.16.912,2.349,-7.256,-7.073,11.707
1718554216922,2024-06-16T19.10.16.922,2.359,-9.268,0.610,4.268
1718554216933,2024-06-16T19.10.16.933,2.370,-9.634,12.134,-2.805
1718554216943,2024-06-16T19.10.16.943,2.380,-7.195,22.073,-8.110
1718554216952,2024-06-16T19.10.16.952,2.389,-3.720,27.012,-11.951
1718554216962,2024-06-16T19.10.16.962,2.399,-0.854,26.220,-15.305
1718554216972,2024-06-16T19.10.16.972,2.409,2.561,22.012,-14.634
1718554216983,2024-06-16T19.10.16.983,2.420,1.890,17.805,-17.134
1718554216991,2024-06-16T19.10.16.991,2.428,-2.927,14.146,-22.927
1718554217002,2024-06-16T19.10.17.002,2.439,-10.061,8.841,-27.012
1718554217012,2024-06-16T19.10.17.012,2.449,-17.317,5.732,-28.902
1718554217022,2024-06-16T19.10.17.022,2.459,-22.805,5.061,-31.098
1718554217031,2024-06-16T19.10.17.031,2.468,-25.610,4.207,-32.805
1718554217041,2024-06-16T19.10.17.041,2.478,-25.000,1.585,-31.280
1718554217051,2024-06-16T19.10.17.051,2.488,-22.378,-2.744,-28.902
1718554217060,2024-06-16T19.10.17.060,2.497,-21.524,-5.366,-30.366
1718554217070,2024-06-16T19.10.17.070,2.507,-23.598,-4.695,-34.024
1718554217081,2024-06-16T19.10.17.081,2.518,-26.280,1.280,-37.866
1718554217091,2024-06-16T19.10.17.091,2.528,-27.378,9.634,-41.220
1718554217100,2024-06-16T19.10.17.100,2.537,-26.402,15.244,-42.073
1718554217110,2024-06-16T19.10.17.110,2.547,-23.963,14.146,-39.512
1718554217120,2024-06-16T19.10.17.120,2.557,-23.963,4.573,-37.683
1718554217130,2024-06-16T19.10.17.130,2.567,-26.585,-6.463,-38.110
1718554217139,2024-06-16T19.10.17.139,2.576,-27.012,-10.793,-38.720
1718554217150,2024-06-16T19.10.17.150,2.587,-24.634,-7.439,-37.744
1718554217160,2024-06-16T19.10.17.160,2.597,-20.366,-0.061,-36.524
1718554217170,2024-06-16T19.10.17.170,2.607,-15.488,8.354,-34.268
1718554217179,2024-06-16T19.10.17.179,2.616,-12.805,15.427,-31.463
1718554217189,2024-06-16T19.10.17.189,2.626,-13.598,18.598,-29.085
1718554217199,2024-06-16T19.10.17.199,2.636,-14.573,18.354,-27.805
1718554217210,2024-06-16T19.10.17.210,2.647,-13.902,15.244,-25.915
1718554217218,2024-06-16T19.10.17.218,2.655,-13.232,8.720,-24.329
1718554217229,2024-06-16T19.10.17.229,2.666,-13.415,1.890,-22.195
1718554217239,2024-06-16T19.10.17.239,2.676,-12.500,-3.476,-19.756
1718554217249,2024-06-16T19.10.17.249,2.686,-9.695,-9.024,-18.354
1718554217258,2024-06-16T19.10.17.258,2.695,-7.622,-14.512,-17.561
1718554217268,2024-06-16T19.10.17.268,2.705,-7.439,-17.805,-16.829
1718554217278,2024-06-16T19.10.17.278,2.715,-6.402,-16.585,-15.793
1718554217289,2024-06-16T19.10.17.289,2.726,-3.598,-11.159,-15.305
1718554217297,2024-06-16T19.10.17.297,2.734,-0.915,-4.024,-15.000
1718554217308,2024-06-16T19.10.17.308,2.745,1.768,2.622,-14.329
1718554217318,2024-06-16T19.10.17.318,2.755,4.207,7.683,-13.720
1718554217327,2024-06-16T19.10.17.327,2.764,5.915,11.463,-13.171
1718554217337,2024-06-16T19.10.17.337,2.774,8.110,11.768,-12.500
1718554217347,2024-06-16T19.10.17.347,2.784,10.061,7.866,-10.000
1718554217358,2024-06-16T19.10.17.358,2.795,9.756,1.524,-6.524
1718554217366,2024-06-16T19.10.17.366,2.803,7.866,-5.244,-3.963
1718554217377,2024-06-16T19.10.17.377,2.814,6.341,-8.354,-2.683
1718554217387,2024-06-16T19.10.17.387,2.824,5.488,-7.439,-1.646
1718554217397,2024-06-16T19.10.17.397,2.834,5.000,-3.171,-0.732
1718554217406,2024-06-16T19.10.17.406,2.843,5.183,1.341,-0.610
1718554217416,2024-06-16T19.10.17.416,2.853,4.634,3.841,-0.427
1718554217426,2024-06-16T19.10.17.426,2.863,2.927,4.146,-1.159
1718554217437,2024-06-16T19.10.17.437,2.874,1.220,2.195,-1.037
1718554217445,2024-06-16T19.10.17.445,2.882,-0.366,-1.280,-0.183
1718554217456,2024-06-16T19.10.17.456,2.893,-1.220,-5.610,-0.122
1718554217466,2024-06-16T19.10.17.466,2.903,-2.439,-9.390,0.671
1718554217476,2024-06-16T19.10.17.476,2.913,-4.207,-11.037,1.463
1718554217485,2024-06-16T19.10.17.485,2.922,-5.366,-10.610,1.646
1718554217495,2024-06-16T19.10.17.495,2.932,-5.976,-8.476,1.524
1718554217505,2024-06-16T19.10.17.505,2.942,-5.854,-6.707,1.098
1718554217516,2024-06-16T19.10.17.516,2.953,-4.695,-5.610,1.463
1718554217525,2024-06-16T19.10.17.525,2.962,-3.659,-4.207,1.646
1718554217535,2024-06-16T19.10.17.535,2.972,-3.659,-2.988,1.463
1718554217545,2024-06-16T19.10.17.545,2.982,-3.171,-2.195,1.159
1718554217554,2024-06-16T19.10.17.554,2.991,-2.012,-2.805,-0.122
1718554217564,2024-06-16T19.10.17.564,3.001,-2.012,-3.720,-0.305
1718554217574,2024-06-16T19.10.17.574,3.011,-2.683,-1.890,-0.427
1718554217585,2024-06-16T19.10.17.585,3.022,-2.134,1.707,-1.768
1718554217593,2024-06-16T19.10.17.593,3.030,-1.220,3.537,-3.110
1718554217604,2024-06-16T19.10.17.604,3.041,-0.854,3.110,-3.841
1718554217614,2024-06-16T19.10.17.614,3.051,-0.732,1.768,-3.720
1718554217624,2024-06-16T19.10.17.624,3.061,-0.549,-0.183,-4.207
1718554217633,2024-06-16T19.10.17.633,3.070,-0.061,-1.524,-4.207
1718554217643,2024-06-16T19.10.17.643,3.080,0.549,-0.244,-4.390
1718554217653,2024-06-16T19.10.17.653,3.090,2.378,2.439,-4.451
1718554217664,2024-06-16T19.10.17.664,3.101,4.268,5.427,-2.805
1718554217672,2024-06-16T19.10.17.672,3.109,6.585,8.841,-0.854
1718554217683,2024-06-16T19.10.17.683,3.120,9.390,13.293,2.805
1718554217693,2024-06-16T19.10.17.693,3.130,12.378,18.598,8.232
1718554217703,2024-06-16T19.10.17.703,3.140,16.646,21.768,13.963
1718554217712,2024-06-16T19.10.17.712,3.149,20.915,20.793,21.646
1718554217722,2024-06-16T19.10.17.722,3.159,23.963,17.012,31.768
1718554217733,2024-06-16T19.10.17.733,3.170,25.549,12.012,42.378
1718554217743,2024-06-16T19.10.17.743,3.180,26.707,5.732,51.707
1718554217752,2024-06-16T19.10.17.752,3.189,27.256,-2.866,59.878
1718554217762,2024-06-16T19.10.17.762,3.199,27.073,-11.098,69.146
1718554217772,2024-06-16T19.10.17.772,3.209,25.915,-14.268,78.110
1718554217782,2024-06-16T19.10.17.782,3.219,27.317,-11.524,83.293
1718554217791,2024-06-16T19.10.17.791,3.228,31.829,-5.427,85.427
1718554217801,2024-06-16T19.10.17.801,3.238,35.122,2.500,84.512
1718554217812,2024-06-16T19.10.17.812,3.249,38.841,10.427,81.402
1718554217820,2024-06-16T19.10.17.820,3.257,41.463,16.280,76.707
1718554217831,2024-06-16T19.10.17.831,3.268,42.439,16.402,67.683
1718554217841,2024-06-16T19.10.17.841,3.278,42.073,12.195,60.915
1718554217851,2024-06-16T19.10.17.851,3.288,39.634,7.683,55.976
1718554217860,2024-06-16T19.10.17.860,3.297,34.085,1.280,44.878
1718554217870,2024-06-16T19.10.17.870,3.307,25.305,-8.841,29.695
1718554217880,2024-06-16T19.10.17.880,3.317,13.049,-22.439,18.293
1718554217891,2024-06-16T19.10.17.891,3.328,0.915,-35.183,5.854
1718554217900,2024-06-16T19.10.17.900,3.337,-7.805,-46.037,-8.902
1718554217910,2024-06-16T19.10.17.910,3.347,-16.585,-55.000,-24.451
1718554217920,2024-06-16T19.10.17.920,3.357,-24.146,-62.683,-42.744
1718554217930,2024-06-16T19.10.17.930,3.367,-26.463,-69.146,-60.122
1718554217939,2024-06-16T19.10.17.939,3.376,-25.122,-73.902,-76.646
1718554217949,2024-06-16T19.10.17.949,3.386,-24.146,-72.134,-96.159
1718554217960,2024-06-16T19.10.17.960,3.397,-22.805,-60.000,-114.756
1718554217970,2024-06-16T19.10.17.970,3.407,-19.329,-36.585,-130.549
1718554217979,2024-06-16T19.10.17.979,3.416,-12.927,-12.378,-146.280
1718554217989,2024-06-16T19.10.17.989,3.426,-7.439,-1.890,-160.183
1718554217999,2024-06-16T19.10.17.999,3.436,-6.341,-10.732,-169.756
1718554218009,2024-06-16T19.10.18.009,3.446,-8.780,-29.756,-176.646
1718554218018,2024-06-16T19.10.18.018,3.455,-14.512,-48.232,-185.915
1718554218028,2024-06-16T19.10.18.028,3.465,-23.902,-64.512,-196.951
1718554218039,2024-06-16T19.10.18.039,3.476,-32.622,-73.963,-201.280
1718554218047,2024-06-16T19.10.18.047,3.484,-37.256,-77.317,-199.207
1718554218058,2024-06-16T19.10.18.058,3.495,-41.707,-81.890,-195.671
1718554218068,2024-06-16T19.10.18.068,3.505,-47.866,-97.561,-188.659
1718554218078,2024-06-16T19.10.18.078,3.515,-52.012,-121.951,-173.232
1718554218087,2024-06-16T19.10.18.087,3.524,-54.268,-147.500,-152.195
1718554218097,2024-06-16T19.10.18.097,3.534,-54.573,-164.939,-132.561
1718554218108,2024-06-16T19.10.18.108,3.545,-48.902,-160.183,-113.902
